strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_998,Clostridium,compare,Positive,Anaerobic,8.23
STR_300,Staphylococcus,whom,Negative,Anaerobic,6.52
STR_415,Lactobacillus,wide,Negative,Facultative Anaerobe,6.4
STR_942,Clostridium,say,Negative,Aerobic,9.65
STR_647,Staphylococcus,phone,Negative,Microaerophilic,3.87
STR_487,Lactobacillus,forget,Negative,Facultative Anaerobe,9.83
STR_736,Lactobacillus,medical,Negative,Anaerobic,2.89
STR_837,Clostridium,mother,Positive,Facultative Anaerobe,6.71
STR_156,Clostridium,mouth,Negative,Facultative Anaerobe,5.95
STR_862,Lactobacillus,really,Negative,Aerobic,4.36
STR_395,Bacillus,agree,Negative,Anaerobic,5.28
STR_391,Clostridium,expert,Positive,Microaerophilic,1.11
STR_727,Pseudomonas,deal,Negative,Microaerophilic,3.12
STR_114,Bacillus,prevent,Negative,Microaerophilic,8.35
STR_601,Staphylococcus,write,Positive,Facultative Anaerobe,8.33
STR_648,Lactobacillus,determine,Positive,Facultative Anaerobe,7.88
STR_140,Staphylococcus,purpose,Positive,Anaerobic,1.08
STR_895,Bacillus,couple,Negative,Aerobic,6.73
STR_791,Pseudomonas,month,Positive,Microaerophilic,6.15
STR_998,Clostridium,who,Negative,Microaerophilic,3.16
STR_546,Streptococcus,girl,Negative,Aerobic,4.71
STR_562,Staphylococcus,answer,Positive,Anaerobic,3.45
STR_102,Pseudomonas,bring,Negative,Anaerobic,9.73
STR_292,Clostridium,reduce,Positive,Microaerophilic,9.27
STR_986,Staphylococcus,bring,Negative,Anaerobic,6.82
STR_640,Bacillus,board,Negative,Facultative Anaerobe,7.74
STR_539,Staphylococcus,agree,Negative,Anaerobic,6.86
STR_688,Pseudomonas,hospital,Negative,Microaerophilic,9.93
STR_351,Bacillus,stage,Negative,Facultative Anaerobe,7.65
STR_711,Lactobacillus,lawyer,Positive,Microaerophilic,7.76
STR_746,Streptococcus,environmental,Negative,Facultative Anaerobe,5.2
STR_496,Streptococcus,everything,Positive,Aerobic,5.31
STR_314,Lactobacillus,event,Negative,Anaerobic,9.48
STR_512,Pseudomonas,yeah,Positive,Facultative Anaerobe,1.64
STR_340,Streptococcus,style,Positive,Aerobic,3.23
STR_722,Pseudomonas,able,Negative,Facultative Anaerobe,1.88
STR_540,Clostridium,along,Negative,Facultative Anaerobe,2.31
STR_172,Clostridium,garden,Negative,Aerobic,1.65
STR_614,Pseudomonas,memory,Positive,Microaerophilic,2.85
STR_708,Clostridium,activity,Positive,Aerobic,2.94
STR_542,Staphylococcus,able,Negative,Aerobic,1.75
STR_514,Bacillus,series,Positive,Anaerobic,5.54
STR_704,Lactobacillus,several,Positive,Anaerobic,2.53
STR_208,Pseudomonas,family,Negative,Anaerobic,3.28
STR_154,Streptococcus,check,Positive,Facultative Anaerobe,4.22
STR_191,Lactobacillus,technology,Negative,Anaerobic,6.12
STR_584,Clostridium,administration,Positive,Facultative Anaerobe,2.35
STR_483,Streptococcus,evidence,Negative,Aerobic,3.67
STR_488,Staphylococcus,senior,Positive,Anaerobic,2.91
STR_873,Bacillus,staff,Positive,Facultative Anaerobe,1.6
STR_466,Staphylococcus,he,Positive,Facultative Anaerobe,2.28
STR_695,Bacillus,magazine,Negative,Anaerobic,3.37
STR_987,Staphylococcus,hold,Negative,Facultative Anaerobe,5.93
STR_579,Pseudomonas,strategy,Positive,Microaerophilic,5.92
STR_201,Lactobacillus,TV,Negative,Microaerophilic,7.74
STR_109,Streptococcus,page,Negative,Microaerophilic,2.63
STR_305,Bacillus,total,Negative,Aerobic,2.09
STR_928,Lactobacillus,recognize,Positive,Anaerobic,2.17
STR_918,Clostridium,simple,Negative,Microaerophilic,2.7
STR_690,Lactobacillus,not,Positive,Aerobic,3.23
STR_434,Clostridium,professional,Negative,Facultative Anaerobe,4.73
STR_149,Bacillus,kid,Positive,Anaerobic,9.19
STR_865,Staphylococcus,let,Positive,Aerobic,8.64
STR_148,Pseudomonas,white,Negative,Anaerobic,4.95
STR_439,Staphylococcus,pull,Positive,Facultative Anaerobe,2.55
STR_889,Bacillus,however,Negative,Aerobic,4.83
STR_923,Pseudomonas,official,Negative,Microaerophilic,6.86
STR_738,Clostridium,smile,Negative,Aerobic,8.69
STR_826,Staphylococcus,peace,Negative,Anaerobic,9.39
STR_312,Pseudomonas,world,Positive,Facultative Anaerobe,4.87
STR_595,Pseudomonas,back,Positive,Anaerobic,0.67
STR_865,Clostridium,green,Positive,Facultative Anaerobe,2.93
STR_542,Streptococcus,remain,Positive,Aerobic,6.77
STR_670,Lactobacillus,will,Positive,Anaerobic,2.78
STR_534,Staphylococcus,will,Negative,Facultative Anaerobe,5.52
STR_626,Lactobacillus,material,Negative,Microaerophilic,9.25
STR_612,Pseudomonas,near,Positive,Facultative Anaerobe,6.32
STR_495,Pseudomonas,include,Positive,Aerobic,2.34
STR_468,Clostridium,specific,Positive,Facultative Anaerobe,8.84
STR_925,Lactobacillus,item,Negative,Anaerobic,1.19
STR_846,Pseudomonas,more,Positive,Aerobic,1.13
STR_546,Clostridium,what,Negative,Anaerobic,6.55
STR_314,Staphylococcus,project,Negative,Anaerobic,3.23
STR_166,Bacillus,need,Positive,Aerobic,4.33
STR_236,Clostridium,town,Negative,Microaerophilic,3.3
STR_429,Bacillus,dark,Negative,Facultative Anaerobe,7.95
STR_173,Bacillus,great,Negative,Aerobic,0.75
STR_794,Staphylococcus,those,Negative,Aerobic,5.65
STR_196,Clostridium,two,Positive,Microaerophilic,1.85
STR_584,Streptococcus,image,Negative,Microaerophilic,8.77
STR_538,Bacillus,usually,Positive,Microaerophilic,3.66
STR_377,Lactobacillus,nation,Negative,Aerobic,1.0
STR_906,Bacillus,performance,Negative,Aerobic,8.93
STR_777,Pseudomonas,position,Negative,Facultative Anaerobe,2.84
STR_839,Streptococcus,yes,Negative,Microaerophilic,4.49
STR_203,Lactobacillus,beyond,Negative,Aerobic,1.24
STR_862,Lactobacillus,start,Positive,Microaerophilic,7.77
STR_313,Clostridium,at,Negative,Anaerobic,8.36
STR_574,Staphylococcus,responsibility,Positive,Facultative Anaerobe,2.07
STR_461,Clostridium,during,Negative,Facultative Anaerobe,4.78
STR_715,Bacillus,support,Positive,Aerobic,9.38
STR_690,Lactobacillus,somebody,Positive,Aerobic,9.81
STR_717,Clostridium,various,Positive,Microaerophilic,3.59
STR_929,Bacillus,cover,Positive,Anaerobic,5.97
STR_103,Clostridium,dinner,Positive,Microaerophilic,4.95
STR_766,Staphylococcus,nation,Negative,Microaerophilic,5.68
STR_521,Bacillus,away,Positive,Facultative Anaerobe,1.62
STR_644,Streptococcus,especially,Negative,Aerobic,8.54
STR_393,Clostridium,particularly,Positive,Microaerophilic,0.52
STR_804,Lactobacillus,development,Negative,Anaerobic,2.3
STR_427,Clostridium,strong,Positive,Anaerobic,1.83
STR_407,Lactobacillus,probably,Negative,Microaerophilic,8.63
STR_533,Clostridium,enter,Positive,Facultative Anaerobe,5.23
STR_725,Lactobacillus,where,Positive,Facultative Anaerobe,7.16
STR_740,Pseudomonas,movement,Negative,Microaerophilic,7.29
STR_497,Clostridium,difficult,Negative,Facultative Anaerobe,7.9
STR_786,Pseudomonas,human,Positive,Aerobic,2.82
STR_541,Bacillus,first,Negative,Facultative Anaerobe,0.81
STR_651,Staphylococcus,network,Negative,Facultative Anaerobe,8.88
STR_999,Staphylococcus,nice,Negative,Aerobic,2.49
STR_378,Lactobacillus,now,Negative,Aerobic,8.92
STR_818,Clostridium,especially,Negative,Anaerobic,2.87
STR_413,Lactobacillus,to,Negative,Facultative Anaerobe,2.34
STR_978,Pseudomonas,candidate,Positive,Anaerobic,7.62
