strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_921,Streptococcus,road,Positive,Facultative Anaerobe,8.68
STR_746,Staphylococcus,put,Negative,Anaerobic,3.15
STR_699,Staphylococcus,themselves,Positive,Microaerophilic,4.83
STR_277,Lactobacillus,star,Negative,Aerobic,6.6
STR_688,Staphylococcus,study,Negative,Microaerophilic,9.44
STR_982,Pseudomonas,good,Positive,Facultative Anaerobe,3.58
STR_407,Clostridium,too,Negative,Anaerobic,8.39
STR_833,Lactobacillus,important,Positive,Aerobic,7.54
STR_569,Staphylococcus,statement,Positive,Microaerophilic,2.26
STR_376,Clostridium,entire,Positive,Facultative Anaerobe,9.45
STR_205,Pseudomonas,girl,Negative,Aerobic,7.18
STR_973,Pseudomonas,front,Positive,Microaerophilic,0.5
STR_363,Pseudomonas,tax,Negative,Anaerobic,5.03
STR_432,Staphylococcus,base,Negative,Facultative Anaerobe,6.81
STR_843,Pseudomonas,attention,Positive,Aerobic,8.46
STR_321,Staphylococcus,already,Positive,Anaerobic,8.74
STR_582,Lactobacillus,yes,Positive,Anaerobic,2.61
STR_643,Lactobacillus,training,Negative,Aerobic,5.65
STR_728,Lactobacillus,pretty,Negative,Aerobic,8.67
STR_175,Pseudomonas,produce,Positive,Facultative Anaerobe,7.15
STR_270,Streptococcus,big,Positive,Microaerophilic,2.79
STR_825,Staphylococcus,first,Negative,Anaerobic,1.64
STR_945,Pseudomonas,argue,Negative,Microaerophilic,3.26
STR_892,Staphylococcus,over,Positive,Aerobic,1.21
STR_804,Clostridium,pull,Positive,Facultative Anaerobe,2.41
STR_464,Streptococcus,which,Negative,Facultative Anaerobe,7.11
STR_535,Streptococcus,once,Negative,Microaerophilic,6.34
STR_117,Bacillus,debate,Positive,Anaerobic,3.86
STR_946,Streptococcus,prepare,Negative,Aerobic,3.9
STR_693,Clostridium,against,Negative,Microaerophilic,3.37
STR_921,Bacillus,whether,Negative,Anaerobic,7.29
STR_787,Bacillus,once,Positive,Microaerophilic,5.44
STR_979,Bacillus,amount,Positive,Anaerobic,8.08
STR_579,Bacillus,month,Positive,Anaerobic,7.79
STR_118,Pseudomonas,fight,Negative,Aerobic,5.05
STR_544,Pseudomonas,structure,Positive,Aerobic,3.52
STR_232,Clostridium,land,Negative,Microaerophilic,7.54
STR_407,Bacillus,fact,Negative,Microaerophilic,1.23
STR_145,Lactobacillus,everything,Negative,Facultative Anaerobe,1.07
STR_523,Bacillus,son,Negative,Microaerophilic,7.74
STR_783,Lactobacillus,toward,Negative,Facultative Anaerobe,8.55
STR_653,Pseudomonas,off,Positive,Anaerobic,5.96
STR_332,Pseudomonas,need,Negative,Microaerophilic,3.61
STR_694,Streptococcus,here,Positive,Aerobic,8.33
STR_947,Bacillus,way,Negative,Aerobic,3.09
STR_791,Pseudomonas,view,Negative,Facultative Anaerobe,5.08
STR_659,Pseudomonas,soon,Positive,Facultative Anaerobe,2.75
STR_830,Clostridium,effort,Positive,Anaerobic,8.08
STR_628,Lactobacillus,none,Negative,Anaerobic,9.05
STR_730,Staphylococcus,find,Positive,Microaerophilic,3.24
