strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_208,Bacillus,make,Positive,Aerobic,4.67
STR_966,Clostridium,true,Positive,Microaerophilic,5.26
STR_305,Lactobacillus,produce,Negative,Aerobic,8.92
STR_174,Bacillus,determine,Negative,Aerobic,6.22
STR_220,Bacillus,effect,Negative,Anaerobic,6.41
STR_476,Pseudomonas,appear,Positive,Aerobic,4.01
STR_795,Lactobacillus,sit,Positive,Microaerophilic,5.85
STR_994,Bacillus,old,Positive,Aerobic,9.96
STR_416,Clostridium,thank,Negative,Anaerobic,4.33
STR_694,Lactobacillus,toward,Negative,Facultative Anaerobe,5.47
STR_441,Bacillus,cup,Positive,Facultative Anaerobe,0.74
STR_296,Streptococcus,its,Negative,Aerobic,0.51
STR_520,Streptococcus,meeting,Negative,Aerobic,5.16
STR_760,Bacillus,require,Negative,Facultative Anaerobe,1.4
STR_295,Lactobacillus,argue,Negative,Aerobic,8.81
STR_129,Clostridium,clear,Negative,Anaerobic,0.97
STR_658,Pseudomonas,business,Positive,Facultative Anaerobe,8.39
STR_315,Lactobacillus,exist,Positive,Aerobic,7.44
STR_198,Bacillus,whatever,Negative,Facultative Anaerobe,7.64
STR_279,Bacillus,along,Positive,Microaerophilic,2.52
STR_269,Bacillus,staff,Negative,Aerobic,2.06
STR_717,Streptococcus,partner,Negative,Aerobic,3.95
STR_561,Clostridium,physical,Negative,Microaerophilic,2.0
STR_789,Pseudomonas,site,Positive,Anaerobic,4.03
STR_878,Lactobacillus,next,Negative,Facultative Anaerobe,4.86
STR_775,Lactobacillus,argue,Negative,Facultative Anaerobe,7.13
STR_553,Bacillus,trial,Positive,Anaerobic,2.14
STR_700,Lactobacillus,court,Negative,Aerobic,4.48
STR_138,Pseudomonas,pick,Negative,Aerobic,5.54
STR_246,Streptococcus,option,Positive,Microaerophilic,9.7
STR_953,Bacillus,audience,Negative,Anaerobic,4.45
STR_837,Lactobacillus,fish,Negative,Aerobic,4.99
STR_719,Bacillus,page,Positive,Anaerobic,7.16
STR_225,Lactobacillus,five,Negative,Aerobic,4.56
STR_847,Clostridium,table,Negative,Facultative Anaerobe,5.82
STR_230,Bacillus,add,Negative,Aerobic,0.63
STR_455,Pseudomonas,fight,Positive,Anaerobic,9.42
STR_686,Pseudomonas,only,Positive,Facultative Anaerobe,3.21
STR_440,Clostridium,election,Positive,Aerobic,3.8
STR_581,Clostridium,and,Negative,Microaerophilic,3.25
STR_144,Staphylococcus,walk,Negative,Facultative Anaerobe,0.96
