strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_603,Staphylococcus,whole,Positive,Microaerophilic,9.92
STR_605,Clostridium,thousand,Negative,Microaerophilic,9.41
STR_197,Pseudomonas,exactly,Negative,Facultative Anaerobe,2.23
STR_365,Streptococcus,particular,Negative,Aerobic,1.07
STR_919,Lactobacillus,believe,Positive,Aerobic,6.42
STR_589,Lactobacillus,decision,Positive,Anaerobic,7.54
STR_716,Staphylococcus,matter,Positive,Anaerobic,2.28
STR_568,Streptococcus,though,Positive,Facultative Anaerobe,8.47
STR_272,Streptococcus,product,Positive,Microaerophilic,7.06
STR_813,Staphylococcus,particular,Positive,Anaerobic,4.36
STR_668,Streptococcus,then,Negative,Facultative Anaerobe,6.81
STR_153,Lactobacillus,run,Positive,Aerobic,4.88
STR_310,Lactobacillus,tell,Positive,Anaerobic,9.13
STR_336,Bacillus,near,Positive,Microaerophilic,2.76
STR_459,Streptococcus,every,Positive,Aerobic,2.18
STR_458,Streptococcus,up,Positive,Microaerophilic,2.71
STR_233,Clostridium,attorney,Positive,Microaerophilic,1.39
STR_798,Lactobacillus,picture,Negative,Aerobic,1.14
STR_124,Bacillus,year,Negative,Aerobic,4.87
STR_132,Bacillus,commercial,Negative,Facultative Anaerobe,6.37
STR_202,Lactobacillus,picture,Positive,Aerobic,5.17
STR_563,Pseudomonas,someone,Negative,Anaerobic,7.37
STR_300,Bacillus,forget,Positive,Microaerophilic,6.63
STR_955,Streptococcus,both,Positive,Anaerobic,6.76
STR_993,Clostridium,ago,Negative,Microaerophilic,3.94
STR_185,Staphylococcus,reveal,Positive,Facultative Anaerobe,3.2
STR_966,Clostridium,meeting,Negative,Aerobic,6.47
STR_264,Pseudomonas,name,Negative,Microaerophilic,3.53
STR_974,Lactobacillus,part,Positive,Facultative Anaerobe,5.84
STR_103,Pseudomonas,institution,Negative,Facultative Anaerobe,1.87
STR_481,Staphylococcus,hand,Positive,Anaerobic,2.92
STR_361,Bacillus,relate,Positive,Aerobic,6.87
STR_668,Staphylococcus,avoid,Negative,Microaerophilic,4.7
STR_815,Lactobacillus,blood,Negative,Anaerobic,1.5
STR_423,Streptococcus,story,Positive,Facultative Anaerobe,1.42
STR_222,Pseudomonas,along,Positive,Aerobic,4.5
STR_839,Clostridium,ten,Negative,Anaerobic,9.83
STR_987,Bacillus,whether,Negative,Facultative Anaerobe,2.42
STR_720,Bacillus,agent,Positive,Anaerobic,6.51
STR_255,Clostridium,quite,Negative,Facultative Anaerobe,9.61
STR_556,Lactobacillus,themselves,Negative,Aerobic,3.08
STR_534,Lactobacillus,college,Negative,Microaerophilic,7.53
STR_195,Clostridium,quite,Negative,Anaerobic,4.23
STR_987,Clostridium,car,Negative,Aerobic,9.46
STR_927,Clostridium,local,Negative,Anaerobic,3.37
STR_145,Streptococcus,speech,Negative,Aerobic,9.38
STR_848,Clostridium,change,Positive,Anaerobic,1.18
STR_107,Pseudomonas,man,Positive,Aerobic,6.63
STR_416,Lactobacillus,detail,Positive,Facultative Anaerobe,4.14
STR_583,Streptococcus,television,Negative,Aerobic,9.44
STR_607,Clostridium,dinner,Negative,Aerobic,8.64
STR_137,Bacillus,right,Positive,Facultative Anaerobe,2.06
STR_468,Bacillus,different,Positive,Anaerobic,7.23
STR_207,Pseudomonas,begin,Positive,Microaerophilic,3.87
STR_532,Streptococcus,reduce,Positive,Anaerobic,9.08
STR_254,Staphylococcus,good,Negative,Anaerobic,6.42
STR_669,Pseudomonas,buy,Positive,Facultative Anaerobe,5.35
STR_625,Pseudomonas,become,Positive,Facultative Anaerobe,8.95
STR_784,Lactobacillus,low,Negative,Microaerophilic,6.18
STR_885,Streptococcus,for,Positive,Aerobic,1.17
STR_540,Streptococcus,under,Negative,Facultative Anaerobe,8.14
STR_824,Bacillus,general,Negative,Anaerobic,3.73
STR_570,Streptococcus,fall,Positive,Facultative Anaerobe,3.66
STR_409,Lactobacillus,lot,Negative,Facultative Anaerobe,4.26
STR_225,Bacillus,very,Positive,Anaerobic,2.74
STR_408,Clostridium,growth,Positive,Anaerobic,2.58
STR_620,Staphylococcus,book,Positive,Microaerophilic,6.08
STR_764,Streptococcus,page,Negative,Anaerobic,1.56
STR_870,Streptococcus,practice,Positive,Aerobic,5.27
STR_735,Lactobacillus,nature,Negative,Aerobic,5.1
STR_606,Clostridium,Republican,Negative,Microaerophilic,8.32
STR_853,Staphylococcus,business,Negative,Facultative Anaerobe,5.23
STR_919,Staphylococcus,society,Negative,Facultative Anaerobe,9.8
STR_263,Streptococcus,instead,Positive,Aerobic,4.76
STR_561,Streptococcus,help,Positive,Aerobic,7.91
STR_814,Pseudomonas,yet,Positive,Microaerophilic,1.58
STR_314,Lactobacillus,local,Negative,Facultative Anaerobe,3.25
STR_175,Staphylococcus,win,Negative,Anaerobic,5.92
STR_934,Streptococcus,job,Negative,Aerobic,3.99
STR_299,Lactobacillus,claim,Positive,Microaerophilic,9.69
STR_741,Pseudomonas,join,Positive,Anaerobic,0.67
STR_528,Clostridium,dog,Negative,Facultative Anaerobe,6.85
STR_266,Staphylococcus,keep,Negative,Facultative Anaerobe,9.44
STR_363,Lactobacillus,sing,Positive,Aerobic,6.11
STR_891,Streptococcus,kid,Positive,Facultative Anaerobe,9.07
STR_461,Pseudomonas,able,Negative,Anaerobic,8.3
STR_317,Staphylococcus,identify,Negative,Facultative Anaerobe,7.41
STR_282,Streptococcus,off,Negative,Anaerobic,8.66
STR_604,Pseudomonas,shake,Negative,Facultative Anaerobe,4.66
STR_215,Staphylococcus,including,Negative,Aerobic,0.95
STR_188,Clostridium,provide,Positive,Microaerophilic,8.62
STR_380,Pseudomonas,experience,Negative,Anaerobic,4.73
STR_371,Streptococcus,site,Positive,Anaerobic,1.62
STR_930,Bacillus,far,Positive,Aerobic,2.94
STR_342,Streptococcus,each,Negative,Facultative Anaerobe,4.45
STR_674,Streptococcus,view,Positive,Microaerophilic,5.47
STR_624,Staphylococcus,memory,Negative,Facultative Anaerobe,6.32
STR_120,Staphylococcus,look,Positive,Facultative Anaerobe,5.05
STR_815,Pseudomonas,property,Negative,Microaerophilic,7.96
STR_175,Staphylococcus,serve,Negative,Facultative Anaerobe,5.52
STR_980,Pseudomonas,special,Negative,Anaerobic,5.96
STR_430,Bacillus,by,Negative,Facultative Anaerobe,4.92
STR_311,Lactobacillus,step,Negative,Facultative Anaerobe,6.22
STR_153,Staphylococcus,them,Positive,Anaerobic,6.54
STR_551,Clostridium,remain,Negative,Aerobic,3.05
STR_402,Staphylococcus,present,Negative,Anaerobic,6.16
STR_907,Bacillus,whole,Positive,Facultative Anaerobe,1.33
STR_432,Lactobacillus,begin,Positive,Facultative Anaerobe,2.83
STR_820,Bacillus,especially,Positive,Aerobic,3.64
STR_690,Bacillus,anything,Positive,Anaerobic,5.43
STR_437,Streptococcus,factor,Positive,Anaerobic,2.98
STR_450,Staphylococcus,main,Negative,Facultative Anaerobe,3.23
STR_233,Pseudomonas,may,Negative,Anaerobic,2.93
STR_186,Clostridium,east,Negative,Facultative Anaerobe,9.82
STR_940,Lactobacillus,position,Positive,Anaerobic,7.96
STR_765,Bacillus,manager,Negative,Facultative Anaerobe,9.67
STR_373,Bacillus,mouth,Negative,Aerobic,4.55
STR_498,Streptococcus,respond,Negative,Facultative Anaerobe,9.99
STR_301,Bacillus,back,Positive,Anaerobic,3.99
STR_605,Staphylococcus,card,Negative,Facultative Anaerobe,7.24
STR_219,Clostridium,human,Positive,Aerobic,0.91
STR_158,Clostridium,maintain,Positive,Facultative Anaerobe,1.7
STR_203,Streptococcus,manager,Positive,Facultative Anaerobe,8.9
STR_329,Bacillus,trade,Positive,Anaerobic,7.12
STR_531,Clostridium,side,Positive,Anaerobic,7.43
STR_342,Staphylococcus,even,Negative,Aerobic,4.35
STR_221,Streptococcus,woman,Positive,Microaerophilic,1.23
STR_846,Staphylococcus,half,Negative,Anaerobic,9.62
STR_483,Staphylococcus,else,Positive,Microaerophilic,1.51
STR_620,Streptococcus,nice,Positive,Facultative Anaerobe,7.36
STR_935,Clostridium,nice,Positive,Anaerobic,9.96
STR_677,Pseudomonas,wonder,Positive,Microaerophilic,0.63
STR_672,Streptococcus,know,Positive,Aerobic,4.75
STR_319,Lactobacillus,week,Negative,Anaerobic,9.05
STR_658,Bacillus,model,Negative,Microaerophilic,0.74
STR_976,Lactobacillus,move,Positive,Microaerophilic,6.13
STR_214,Staphylococcus,rule,Positive,Microaerophilic,7.76
STR_671,Pseudomonas,organization,Negative,Aerobic,4.78
STR_690,Staphylococcus,year,Positive,Anaerobic,9.49
STR_759,Staphylococcus,can,Negative,Anaerobic,8.99
STR_736,Staphylococcus,candidate,Positive,Aerobic,6.94
STR_267,Pseudomonas,hot,Positive,Microaerophilic,5.99
STR_303,Clostridium,debate,Positive,Facultative Anaerobe,0.62
STR_609,Lactobacillus,color,Positive,Facultative Anaerobe,6.13
STR_843,Bacillus,arrive,Negative,Anaerobic,1.12
STR_607,Bacillus,section,Negative,Microaerophilic,3.04
STR_705,Clostridium,lawyer,Positive,Facultative Anaerobe,8.13
STR_377,Streptococcus,again,Positive,Facultative Anaerobe,5.95
STR_951,Lactobacillus,gun,Positive,Aerobic,3.66
STR_398,Bacillus,with,Negative,Aerobic,3.48
STR_819,Pseudomonas,believe,Negative,Anaerobic,9.59
STR_297,Clostridium,money,Negative,Anaerobic,9.58
STR_962,Lactobacillus,court,Positive,Microaerophilic,6.05
STR_125,Clostridium,laugh,Positive,Aerobic,8.66
STR_812,Bacillus,admit,Negative,Aerobic,7.59
STR_483,Lactobacillus,by,Positive,Facultative Anaerobe,5.51
STR_898,Bacillus,wonder,Negative,Microaerophilic,5.71
STR_928,Streptococcus,themselves,Positive,Aerobic,4.0
STR_806,Lactobacillus,behavior,Negative,Anaerobic,6.83
STR_227,Bacillus,whole,Positive,Anaerobic,2.6
STR_358,Streptococcus,street,Negative,Aerobic,6.14
STR_887,Bacillus,one,Negative,Microaerophilic,2.2
STR_100,Staphylococcus,upon,Negative,Anaerobic,3.42
STR_856,Clostridium,note,Positive,Anaerobic,3.18
STR_592,Streptococcus,we,Positive,Microaerophilic,4.34
STR_395,Pseudomonas,majority,Positive,Anaerobic,1.18
STR_753,Lactobacillus,similar,Positive,Facultative Anaerobe,8.29
STR_104,Clostridium,conference,Positive,Anaerobic,9.17
STR_956,Lactobacillus,voice,Positive,Anaerobic,3.91
STR_113,Streptococcus,think,Negative,Aerobic,7.59
STR_717,Clostridium,continue,Negative,Anaerobic,9.41
STR_711,Lactobacillus,sort,Positive,Microaerophilic,1.54
STR_746,Streptococcus,television,Negative,Aerobic,6.58
STR_622,Staphylococcus,call,Positive,Facultative Anaerobe,5.64
STR_114,Clostridium,concern,Negative,Microaerophilic,7.56
STR_528,Pseudomonas,difficult,Negative,Aerobic,7.64
STR_322,Clostridium,any,Negative,Facultative Anaerobe,2.53
STR_478,Bacillus,adult,Negative,Facultative Anaerobe,8.26
STR_724,Staphylococcus,skill,Negative,Anaerobic,3.24
STR_857,Staphylococcus,create,Positive,Aerobic,7.39
STR_987,Clostridium,easy,Positive,Microaerophilic,3.47
STR_126,Staphylococcus,share,Positive,Microaerophilic,3.88
STR_783,Lactobacillus,as,Positive,Facultative Anaerobe,5.66
STR_367,Clostridium,grow,Negative,Microaerophilic,2.44
STR_128,Pseudomonas,forget,Negative,Facultative Anaerobe,1.6
STR_770,Pseudomonas,toward,Negative,Facultative Anaerobe,3.38
STR_897,Lactobacillus,role,Negative,Anaerobic,2.48
STR_955,Lactobacillus,go,Positive,Facultative Anaerobe,2.52
STR_481,Pseudomonas,art,Negative,Aerobic,4.1
STR_317,Streptococcus,water,Negative,Facultative Anaerobe,3.07
STR_251,Staphylococcus,chance,Negative,Aerobic,7.02
STR_874,Pseudomonas,dark,Positive,Microaerophilic,8.74
STR_709,Lactobacillus,full,Positive,Microaerophilic,4.66
STR_772,Pseudomonas,party,Positive,Facultative Anaerobe,4.92
STR_209,Bacillus,partner,Negative,Aerobic,8.6
STR_790,Clostridium,language,Positive,Microaerophilic,7.94
STR_363,Streptococcus,whether,Negative,Anaerobic,6.84
STR_928,Bacillus,themselves,Negative,Aerobic,9.12
STR_960,Bacillus,very,Negative,Anaerobic,8.42
STR_879,Pseudomonas,media,Negative,Aerobic,9.87
STR_550,Lactobacillus,approach,Negative,Aerobic,1.63
STR_316,Clostridium,hand,Negative,Aerobic,8.44
STR_250,Streptococcus,lot,Positive,Aerobic,0.99
STR_513,Staphylococcus,family,Negative,Anaerobic,0.73
STR_547,Pseudomonas,design,Negative,Facultative Anaerobe,5.38
STR_905,Streptococcus,particularly,Positive,Microaerophilic,5.88
STR_947,Staphylococcus,themselves,Positive,Facultative Anaerobe,7.89
STR_239,Streptococcus,particularly,Negative,Microaerophilic,8.31
STR_881,Staphylococcus,condition,Negative,Microaerophilic,8.66
STR_785,Staphylococcus,ahead,Negative,Aerobic,7.92
STR_801,Staphylococcus,in,Positive,Facultative Anaerobe,6.61
STR_834,Bacillus,bed,Positive,Anaerobic,5.08
STR_947,Clostridium,include,Positive,Aerobic,9.28
STR_544,Lactobacillus,morning,Negative,Aerobic,5.49
STR_734,Bacillus,body,Positive,Aerobic,7.07
STR_370,Staphylococcus,particular,Negative,Microaerophilic,1.42
STR_949,Clostridium,key,Positive,Facultative Anaerobe,8.17
STR_215,Lactobacillus,quality,Positive,Microaerophilic,4.71
STR_936,Bacillus,visit,Negative,Facultative Anaerobe,8.5
STR_582,Streptococcus,will,Positive,Aerobic,2.52
STR_616,Bacillus,approach,Positive,Microaerophilic,0.99
STR_837,Bacillus,some,Positive,Anaerobic,2.79
STR_824,Lactobacillus,risk,Positive,Anaerobic,4.34
STR_770,Bacillus,chair,Positive,Microaerophilic,4.88
STR_561,Lactobacillus,once,Positive,Microaerophilic,8.73
STR_841,Pseudomonas,then,Positive,Microaerophilic,3.71
STR_162,Lactobacillus,people,Negative,Facultative Anaerobe,1.83
STR_240,Streptococcus,poor,Negative,Facultative Anaerobe,9.71
STR_600,Streptococcus,as,Negative,Aerobic,3.2
STR_469,Bacillus,yeah,Positive,Microaerophilic,6.85
STR_534,Bacillus,Congress,Negative,Microaerophilic,8.03
STR_603,Bacillus,item,Positive,Microaerophilic,8.9
STR_455,Clostridium,clearly,Negative,Facultative Anaerobe,7.43
STR_179,Bacillus,white,Positive,Anaerobic,2.34
STR_504,Clostridium,official,Negative,Anaerobic,7.67
STR_893,Lactobacillus,think,Positive,Anaerobic,2.87
STR_672,Bacillus,test,Positive,Facultative Anaerobe,7.09
STR_230,Clostridium,although,Positive,Anaerobic,5.5
STR_802,Streptococcus,go,Positive,Microaerophilic,6.76
STR_351,Lactobacillus,baby,Negative,Anaerobic,3.7
STR_772,Bacillus,identify,Positive,Facultative Anaerobe,7.71
STR_505,Streptococcus,president,Negative,Microaerophilic,2.05
STR_797,Streptococcus,early,Positive,Facultative Anaerobe,7.35
STR_995,Streptococcus,draw,Positive,Microaerophilic,4.3
STR_109,Clostridium,read,Negative,Microaerophilic,2.66
STR_756,Clostridium,important,Negative,Anaerobic,5.74
STR_782,Streptococcus,family,Positive,Anaerobic,2.53
STR_409,Lactobacillus,national,Negative,Anaerobic,8.98
STR_503,Staphylococcus,idea,Negative,Anaerobic,6.33
STR_131,Pseudomonas,product,Positive,Microaerophilic,9.36
STR_434,Pseudomonas,network,Positive,Facultative Anaerobe,6.21
STR_117,Lactobacillus,finally,Negative,Microaerophilic,3.55
STR_503,Lactobacillus,open,Positive,Anaerobic,9.64
STR_696,Lactobacillus,cost,Positive,Aerobic,7.25
STR_320,Pseudomonas,reflect,Negative,Anaerobic,4.22
STR_142,Clostridium,citizen,Positive,Anaerobic,6.54
STR_768,Pseudomonas,last,Negative,Microaerophilic,1.41
STR_532,Streptococcus,reality,Positive,Microaerophilic,0.53
STR_608,Staphylococcus,get,Positive,Facultative Anaerobe,2.54
STR_742,Clostridium,better,Negative,Anaerobic,9.53
STR_764,Bacillus,week,Positive,Anaerobic,6.07
STR_490,Streptococcus,enjoy,Positive,Anaerobic,4.34
STR_549,Streptococcus,two,Negative,Anaerobic,2.06
STR_132,Clostridium,have,Negative,Anaerobic,2.64
STR_605,Streptococcus,religious,Positive,Facultative Anaerobe,9.79
STR_817,Bacillus,get,Positive,Anaerobic,8.62
STR_237,Streptococcus,sport,Positive,Anaerobic,1.74
STR_404,Bacillus,water,Positive,Facultative Anaerobe,6.87
STR_237,Staphylococcus,reduce,Negative,Microaerophilic,5.31
STR_530,Clostridium,firm,Positive,Aerobic,9.0
STR_300,Lactobacillus,pull,Negative,Facultative Anaerobe,3.85
STR_584,Bacillus,staff,Negative,Anaerobic,7.64
STR_571,Bacillus,teacher,Negative,Microaerophilic,6.65
STR_906,Pseudomonas,at,Negative,Aerobic,4.93
STR_964,Streptococcus,hope,Negative,Aerobic,3.67
STR_787,Staphylococcus,close,Negative,Anaerobic,1.67
STR_997,Clostridium,second,Negative,Anaerobic,5.09
STR_739,Pseudomonas,always,Negative,Facultative Anaerobe,2.86
STR_161,Clostridium,probably,Negative,Microaerophilic,6.37
STR_518,Pseudomonas,necessary,Positive,Anaerobic,5.94
STR_915,Clostridium,way,Positive,Facultative Anaerobe,0.71
STR_242,Streptococcus,body,Negative,Anaerobic,1.14
STR_770,Bacillus,prove,Negative,Aerobic,8.12
STR_292,Bacillus,eight,Negative,Anaerobic,7.84
STR_488,Lactobacillus,us,Negative,Aerobic,1.19
STR_740,Streptococcus,head,Negative,Aerobic,2.17
STR_503,Clostridium,between,Positive,Microaerophilic,5.08
STR_125,Pseudomonas,data,Negative,Anaerobic,2.38
STR_769,Bacillus,space,Positive,Anaerobic,5.82
STR_724,Lactobacillus,four,Positive,Facultative Anaerobe,4.81
STR_230,Streptococcus,instead,Negative,Facultative Anaerobe,1.42
STR_300,Bacillus,animal,Negative,Anaerobic,0.76
STR_466,Clostridium,somebody,Negative,Anaerobic,4.27
STR_418,Staphylococcus,firm,Positive,Anaerobic,5.83
STR_629,Streptococcus,what,Positive,Aerobic,4.14
STR_720,Bacillus,service,Positive,Anaerobic,8.08
STR_374,Staphylococcus,lot,Positive,Aerobic,7.02
STR_143,Staphylococcus,listen,Negative,Aerobic,4.54
STR_839,Clostridium,couple,Negative,Facultative Anaerobe,2.19
STR_466,Clostridium,defense,Negative,Aerobic,2.3
STR_370,Streptococcus,population,Negative,Aerobic,8.94
STR_984,Clostridium,when,Positive,Facultative Anaerobe,2.73
STR_934,Lactobacillus,hour,Positive,Aerobic,9.96
STR_374,Staphylococcus,teach,Negative,Anaerobic,8.07
STR_890,Bacillus,onto,Negative,Aerobic,5.77
STR_388,Pseudomonas,should,Negative,Anaerobic,9.23
STR_728,Staphylococcus,test,Positive,Facultative Anaerobe,1.63
STR_257,Lactobacillus,million,Positive,Aerobic,0.77
STR_286,Staphylococcus,involve,Negative,Anaerobic,9.79
STR_209,Bacillus,woman,Positive,Aerobic,1.61
STR_406,Lactobacillus,matter,Positive,Aerobic,5.62
