strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_808,Bacillus,share,Negative,Facultative Anaerobe,0.57
STR_833,Streptococcus,federal,Positive,Anaerobic,6.02
STR_591,Bacillus,protect,Negative,Aerobic,3.61
STR_979,Lactobacillus,new,Negative,Microaerophilic,7.69
STR_353,Streptococcus,campaign,Positive,Anaerobic,6.46
STR_177,Pseudomonas,treatment,Negative,Facultative Anaerobe,5.34
STR_281,Staphylococcus,southern,Negative,Microaerophilic,7.82
STR_448,Pseudomonas,new,Negative,Aerobic,5.64
STR_837,Bacillus,financial,Negative,Anaerobic,4.35
STR_292,Lactobacillus,lead,Positive,Facultative Anaerobe,7.22
STR_135,Streptococcus,rather,Positive,Facultative Anaerobe,3.38
STR_134,Streptococcus,nothing,Negative,Aerobic,5.44
STR_433,Streptococcus,meet,Negative,Anaerobic,0.99
STR_402,Pseudomonas,without,Positive,Facultative Anaerobe,4.63
STR_205,Lactobacillus,through,Negative,Microaerophilic,6.24
STR_937,Lactobacillus,entire,Negative,Anaerobic,8.38
STR_121,Pseudomonas,challenge,Positive,Facultative Anaerobe,3.85
STR_466,Bacillus,record,Positive,Anaerobic,7.23
STR_243,Pseudomonas,several,Negative,Aerobic,2.33
STR_640,Bacillus,state,Negative,Aerobic,4.06
STR_954,Streptococcus,sound,Negative,Facultative Anaerobe,2.45
STR_549,Staphylococcus,past,Negative,Aerobic,3.62
STR_566,Streptococcus,anything,Positive,Anaerobic,5.74
STR_970,Staphylococcus,financial,Negative,Aerobic,5.07
STR_718,Bacillus,treatment,Positive,Anaerobic,4.04
STR_532,Bacillus,Republican,Negative,Facultative Anaerobe,8.89
STR_393,Clostridium,between,Positive,Facultative Anaerobe,4.75
STR_853,Staphylococcus,several,Negative,Aerobic,8.59
STR_914,Staphylococcus,sound,Negative,Anaerobic,4.18
STR_266,Staphylococcus,tend,Positive,Aerobic,2.77
STR_557,Streptococcus,art,Positive,Microaerophilic,1.41
STR_239,Staphylococcus,more,Negative,Facultative Anaerobe,4.11
STR_835,Lactobacillus,price,Positive,Microaerophilic,1.21
STR_202,Clostridium,sister,Negative,Aerobic,4.53
STR_172,Bacillus,determine,Positive,Anaerobic,2.85
STR_950,Streptococcus,skin,Negative,Aerobic,6.31
STR_743,Pseudomonas,rule,Positive,Microaerophilic,3.36
STR_206,Clostridium,might,Positive,Aerobic,3.75
STR_599,Staphylococcus,wide,Positive,Facultative Anaerobe,3.96
STR_232,Pseudomonas,more,Negative,Anaerobic,5.29
STR_214,Bacillus,during,Positive,Facultative Anaerobe,4.64
STR_446,Streptococcus,blue,Positive,Anaerobic,7.29
STR_980,Clostridium,central,Negative,Aerobic,3.62
STR_728,Bacillus,game,Negative,Microaerophilic,9.73
STR_428,Pseudomonas,hit,Negative,Anaerobic,6.89
STR_690,Bacillus,after,Negative,Facultative Anaerobe,2.72
STR_847,Clostridium,fund,Positive,Anaerobic,0.99
STR_252,Streptococcus,full,Positive,Anaerobic,7.5
STR_710,Clostridium,yeah,Negative,Aerobic,7.65
STR_679,Streptococcus,most,Positive,Facultative Anaerobe,4.33
STR_417,Streptococcus,her,Positive,Anaerobic,8.89
STR_925,Pseudomonas,item,Negative,Anaerobic,0.69
STR_498,Streptococcus,describe,Negative,Microaerophilic,1.4
STR_340,Staphylococcus,truth,Negative,Microaerophilic,1.38
STR_748,Clostridium,single,Positive,Aerobic,3.97
STR_727,Clostridium,partner,Positive,Aerobic,8.35
STR_590,Pseudomonas,idea,Positive,Facultative Anaerobe,7.63
STR_568,Streptococcus,figure,Positive,Facultative Anaerobe,2.5
STR_955,Pseudomonas,us,Negative,Facultative Anaerobe,1.36
STR_659,Clostridium,process,Negative,Anaerobic,1.84
STR_390,Lactobacillus,whether,Positive,Anaerobic,3.99
STR_739,Bacillus,minute,Negative,Microaerophilic,7.18
STR_815,Staphylococcus,section,Negative,Facultative Anaerobe,7.68
STR_240,Bacillus,score,Negative,Microaerophilic,7.28
STR_774,Staphylococcus,economy,Positive,Facultative Anaerobe,7.87
STR_488,Pseudomonas,piece,Positive,Anaerobic,7.98
STR_297,Streptococcus,produce,Positive,Anaerobic,7.01
STR_175,Bacillus,cold,Negative,Anaerobic,4.65
STR_291,Clostridium,use,Positive,Facultative Anaerobe,5.57
STR_329,Pseudomonas,decision,Positive,Facultative Anaerobe,7.12
STR_563,Streptococcus,down,Positive,Facultative Anaerobe,0.6
STR_476,Bacillus,near,Negative,Microaerophilic,2.95
STR_148,Streptococcus,staff,Positive,Facultative Anaerobe,5.31
STR_809,Bacillus,moment,Positive,Aerobic,3.93
STR_114,Streptococcus,here,Positive,Microaerophilic,9.64
STR_920,Staphylococcus,college,Positive,Aerobic,7.93
STR_679,Lactobacillus,similar,Negative,Facultative Anaerobe,4.28
STR_641,Staphylococcus,street,Negative,Anaerobic,3.31
STR_209,Clostridium,him,Negative,Anaerobic,7.38
STR_776,Staphylococcus,tree,Negative,Microaerophilic,5.97
STR_507,Lactobacillus,personal,Negative,Microaerophilic,4.6
STR_824,Staphylococcus,list,Negative,Microaerophilic,9.84
STR_545,Streptococcus,tough,Negative,Facultative Anaerobe,9.04
STR_787,Bacillus,of,Positive,Aerobic,4.67
STR_109,Streptococcus,successful,Negative,Anaerobic,4.47
STR_855,Bacillus,law,Negative,Microaerophilic,4.29
STR_993,Lactobacillus,central,Positive,Aerobic,0.98
STR_174,Streptococcus,down,Positive,Anaerobic,2.33
STR_724,Clostridium,per,Positive,Aerobic,8.43
STR_473,Streptococcus,but,Positive,Facultative Anaerobe,4.05
STR_331,Staphylococcus,floor,Negative,Aerobic,7.2
STR_611,Streptococcus,cause,Negative,Facultative Anaerobe,9.89
STR_185,Lactobacillus,own,Positive,Facultative Anaerobe,9.42
STR_143,Streptococcus,because,Positive,Anaerobic,7.48
STR_560,Lactobacillus,gas,Negative,Anaerobic,9.82
STR_261,Bacillus,will,Negative,Anaerobic,9.98
STR_748,Streptococcus,support,Negative,Facultative Anaerobe,6.96
STR_802,Clostridium,serious,Negative,Aerobic,9.47
STR_160,Clostridium,us,Negative,Microaerophilic,2.05
STR_532,Lactobacillus,north,Negative,Microaerophilic,6.46
STR_157,Streptococcus,practice,Positive,Facultative Anaerobe,9.02
STR_368,Bacillus,paper,Negative,Facultative Anaerobe,6.68
STR_300,Pseudomonas,if,Negative,Facultative Anaerobe,3.29
STR_516,Bacillus,indeed,Positive,Microaerophilic,9.7
STR_743,Lactobacillus,beyond,Negative,Microaerophilic,0.86
STR_288,Lactobacillus,account,Negative,Facultative Anaerobe,9.56
STR_516,Streptococcus,maintain,Positive,Facultative Anaerobe,4.23
STR_186,Streptococcus,consider,Negative,Microaerophilic,5.58
STR_535,Pseudomonas,degree,Positive,Aerobic,7.12
STR_495,Clostridium,clearly,Positive,Facultative Anaerobe,7.23
STR_745,Bacillus,all,Negative,Facultative Anaerobe,0.8
