strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_409,Pseudomonas,discuss,Positive,Aerobic,3.63
STR_312,Clostridium,risk,Negative,Facultative Anaerobe,9.53
STR_504,Lactobacillus,watch,Positive,Facultative Anaerobe,5.3
STR_255,Streptococcus,test,Positive,Aerobic,2.49
STR_183,Bacillus,during,Negative,Facultative Anaerobe,4.49
STR_790,Streptococcus,rule,Positive,Facultative Anaerobe,0.73
STR_411,Streptococcus,management,Positive,Anaerobic,7.98
STR_525,Streptococcus,shake,Positive,Facultative Anaerobe,6.9
STR_547,Staphylococcus,direction,Negative,Microaerophilic,2.03
STR_540,Staphylococcus,same,Negative,Facultative Anaerobe,6.97
STR_863,Staphylococcus,pick,Positive,Microaerophilic,5.91
STR_976,Pseudomonas,action,Negative,Facultative Anaerobe,1.0
STR_895,Streptococcus,approach,Positive,Microaerophilic,6.58
STR_569,Clostridium,bag,Positive,Anaerobic,7.78
STR_998,Pseudomonas,popular,Positive,Anaerobic,7.12
STR_321,Staphylococcus,nation,Negative,Aerobic,0.53
STR_672,Bacillus,wait,Negative,Aerobic,3.67
STR_855,Streptococcus,figure,Negative,Facultative Anaerobe,7.16
STR_229,Streptococcus,check,Negative,Anaerobic,6.25
STR_153,Streptococcus,market,Negative,Aerobic,7.5
STR_911,Lactobacillus,sense,Negative,Microaerophilic,9.31
STR_763,Streptococcus,customer,Positive,Microaerophilic,4.77
STR_735,Staphylococcus,possible,Negative,Microaerophilic,4.47
STR_483,Bacillus,every,Negative,Microaerophilic,4.9
STR_835,Staphylococcus,other,Negative,Anaerobic,8.05
STR_382,Lactobacillus,truth,Positive,Microaerophilic,4.02
STR_606,Lactobacillus,simple,Negative,Facultative Anaerobe,9.05
STR_805,Streptococcus,least,Positive,Aerobic,8.69
STR_954,Bacillus,evening,Positive,Microaerophilic,2.05
STR_353,Clostridium,painting,Negative,Anaerobic,8.5
STR_222,Clostridium,concern,Positive,Aerobic,2.72
STR_707,Clostridium,focus,Negative,Microaerophilic,5.15
STR_706,Staphylococcus,story,Positive,Microaerophilic,2.23
STR_792,Bacillus,five,Positive,Facultative Anaerobe,5.75
STR_737,Bacillus,great,Negative,Microaerophilic,9.61
STR_924,Streptococcus,discover,Negative,Aerobic,9.23
STR_299,Staphylococcus,trial,Negative,Anaerobic,4.1
STR_205,Streptococcus,kind,Negative,Facultative Anaerobe,9.02
STR_723,Bacillus,environmental,Negative,Anaerobic,6.61
STR_142,Bacillus,stand,Positive,Aerobic,1.55
STR_116,Bacillus,leave,Negative,Anaerobic,8.9
STR_506,Clostridium,near,Positive,Anaerobic,8.06
