strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_511,Staphylococcus,cover,Positive,Microaerophilic,0.75
STR_657,Staphylococcus,film,Positive,Aerobic,3.94
STR_873,Staphylococcus,physical,Positive,Anaerobic,9.99
STR_914,Lactobacillus,president,Positive,Anaerobic,4.96
STR_692,Pseudomonas,price,Positive,Microaerophilic,4.93
STR_458,Lactobacillus,morning,Positive,Aerobic,2.05
STR_653,Clostridium,member,Positive,Microaerophilic,9.37
STR_369,Clostridium,oil,Positive,Anaerobic,4.79
STR_256,Streptococcus,on,Negative,Facultative Anaerobe,3.66
STR_270,Clostridium,several,Positive,Anaerobic,6.35
STR_232,Pseudomonas,where,Negative,Microaerophilic,5.18
STR_704,Streptococcus,read,Positive,Facultative Anaerobe,9.38
STR_346,Clostridium,produce,Positive,Aerobic,8.08
STR_816,Streptococcus,he,Negative,Microaerophilic,1.36
STR_987,Pseudomonas,minute,Positive,Microaerophilic,1.85
STR_593,Clostridium,pay,Positive,Anaerobic,8.86
STR_690,Clostridium,go,Negative,Anaerobic,5.71
STR_511,Pseudomonas,talk,Negative,Facultative Anaerobe,3.94
STR_426,Bacillus,direction,Positive,Anaerobic,9.89
STR_496,Staphylococcus,ball,Positive,Anaerobic,3.72
STR_485,Staphylococcus,effort,Positive,Anaerobic,7.61
STR_702,Clostridium,simply,Negative,Anaerobic,9.88
STR_312,Clostridium,more,Positive,Facultative Anaerobe,1.77
STR_607,Clostridium,its,Negative,Microaerophilic,5.46
STR_382,Bacillus,give,Negative,Aerobic,7.6
STR_574,Clostridium,one,Negative,Microaerophilic,2.2
STR_202,Lactobacillus,always,Negative,Anaerobic,7.93
STR_889,Pseudomonas,manager,Positive,Anaerobic,5.38
STR_641,Pseudomonas,save,Negative,Aerobic,8.58
STR_805,Streptococcus,evidence,Negative,Microaerophilic,3.38
STR_323,Pseudomonas,begin,Positive,Anaerobic,4.33
STR_241,Bacillus,claim,Negative,Microaerophilic,7.82
STR_776,Clostridium,role,Negative,Facultative Anaerobe,5.13
STR_778,Lactobacillus,movie,Negative,Facultative Anaerobe,7.0
STR_353,Staphylococcus,produce,Negative,Facultative Anaerobe,7.34
STR_528,Lactobacillus,free,Negative,Anaerobic,8.14
STR_864,Streptococcus,newspaper,Positive,Microaerophilic,2.57
STR_270,Pseudomonas,improve,Positive,Microaerophilic,5.54
STR_587,Bacillus,time,Positive,Aerobic,7.33
STR_702,Lactobacillus,appear,Positive,Microaerophilic,6.99
STR_379,Staphylococcus,gun,Positive,Aerobic,3.47
STR_556,Clostridium,light,Negative,Microaerophilic,8.72
STR_502,Pseudomonas,recently,Negative,Anaerobic,8.89
STR_590,Streptococcus,main,Negative,Aerobic,3.19
STR_623,Streptococcus,hundred,Negative,Microaerophilic,3.58
STR_796,Bacillus,statement,Negative,Aerobic,7.13
STR_259,Pseudomonas,form,Positive,Anaerobic,2.19
STR_411,Clostridium,leader,Positive,Aerobic,2.73
STR_471,Bacillus,result,Positive,Aerobic,8.59
