strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_248,Lactobacillus,TV,Negative,Facultative Anaerobe,7.93
STR_590,Lactobacillus,arrive,Positive,Aerobic,8.5
STR_290,Bacillus,remain,Positive,Facultative Anaerobe,3.79
STR_897,Staphylococcus,side,Negative,Facultative Anaerobe,4.21
STR_111,Streptococcus,section,Positive,Aerobic,2.57
STR_711,Pseudomonas,list,Positive,Aerobic,3.37
STR_657,Staphylococcus,century,Positive,Facultative Anaerobe,9.82
STR_364,Bacillus,prepare,Negative,Aerobic,3.15
STR_426,Staphylococcus,rate,Positive,Aerobic,4.19
STR_370,Bacillus,city,Positive,Facultative Anaerobe,3.3
STR_574,Staphylococcus,out,Negative,Aerobic,9.97
STR_312,Streptococcus,who,Positive,Facultative Anaerobe,8.85
STR_829,Pseudomonas,rate,Positive,Facultative Anaerobe,3.89
STR_716,Staphylococcus,project,Negative,Facultative Anaerobe,2.26
STR_991,Pseudomonas,agent,Positive,Aerobic,5.76
STR_209,Bacillus,side,Negative,Microaerophilic,4.82
STR_759,Pseudomonas,collection,Negative,Microaerophilic,3.03
STR_423,Bacillus,about,Positive,Facultative Anaerobe,3.79
STR_926,Clostridium,professor,Negative,Aerobic,8.53
STR_871,Pseudomonas,difference,Negative,Microaerophilic,3.37
STR_515,Streptococcus,since,Positive,Aerobic,1.83
STR_132,Clostridium,fill,Positive,Aerobic,6.17
STR_811,Pseudomonas,sell,Negative,Microaerophilic,1.57
STR_909,Bacillus,letter,Negative,Microaerophilic,4.38
STR_203,Bacillus,behavior,Negative,Microaerophilic,9.69
STR_393,Staphylococcus,suggest,Negative,Microaerophilic,5.09
STR_661,Streptococcus,trade,Negative,Anaerobic,4.02
STR_494,Pseudomonas,push,Positive,Aerobic,5.48
STR_241,Lactobacillus,story,Negative,Anaerobic,3.12
STR_676,Staphylococcus,that,Positive,Anaerobic,5.53
STR_655,Lactobacillus,teach,Negative,Aerobic,9.31
STR_835,Lactobacillus,relate,Negative,Facultative Anaerobe,5.82
STR_837,Bacillus,either,Positive,Facultative Anaerobe,8.07
STR_949,Lactobacillus,chair,Positive,Microaerophilic,6.1
STR_858,Lactobacillus,like,Positive,Microaerophilic,5.64
STR_634,Clostridium,coach,Negative,Aerobic,1.61
STR_849,Streptococcus,more,Positive,Microaerophilic,1.98
