strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_809,Bacillus,nature,Negative,Aerobic,2.25
STR_739,Streptococcus,back,Positive,Microaerophilic,6.53
STR_437,Staphylococcus,up,Positive,Aerobic,7.79
STR_227,Staphylococcus,necessary,Negative,Microaerophilic,6.34
STR_726,Lactobacillus,kitchen,Negative,Facultative Anaerobe,3.95
STR_867,Bacillus,open,Negative,Facultative Anaerobe,9.9
STR_211,Clostridium,prevent,Positive,Microaerophilic,0.81
STR_970,Streptococcus,simple,Positive,Facultative Anaerobe,8.07
STR_366,Lactobacillus,drug,Negative,Microaerophilic,6.93
STR_129,Clostridium,imagine,Positive,Facultative Anaerobe,6.23
STR_856,Clostridium,appear,Negative,Aerobic,8.01
STR_305,Bacillus,pull,Positive,Aerobic,1.88
STR_759,Staphylococcus,space,Negative,Microaerophilic,3.01
STR_626,Bacillus,include,Positive,Anaerobic,6.2
STR_616,Bacillus,at,Positive,Facultative Anaerobe,6.85
STR_961,Lactobacillus,blue,Negative,Aerobic,1.11
STR_801,Pseudomonas,truth,Positive,Facultative Anaerobe,1.31
STR_515,Pseudomonas,visit,Negative,Aerobic,3.13
STR_503,Clostridium,team,Positive,Anaerobic,3.22
STR_895,Streptococcus,quickly,Positive,Microaerophilic,9.87
STR_360,Staphylococcus,arrive,Negative,Microaerophilic,1.0
STR_286,Lactobacillus,to,Negative,Aerobic,5.98
STR_264,Bacillus,since,Negative,Microaerophilic,7.53
STR_533,Clostridium,military,Negative,Facultative Anaerobe,7.76
STR_808,Lactobacillus,western,Positive,Facultative Anaerobe,6.26
STR_303,Pseudomonas,morning,Positive,Anaerobic,7.72
STR_450,Clostridium,project,Positive,Anaerobic,8.44
STR_480,Staphylococcus,community,Negative,Facultative Anaerobe,3.3
STR_558,Staphylococcus,own,Positive,Microaerophilic,9.56
STR_361,Lactobacillus,against,Negative,Facultative Anaerobe,8.63
STR_688,Staphylococcus,later,Negative,Microaerophilic,5.64
STR_491,Clostridium,hair,Negative,Microaerophilic,6.23
STR_905,Clostridium,second,Positive,Anaerobic,7.66
STR_143,Lactobacillus,deep,Positive,Facultative Anaerobe,4.59
STR_162,Lactobacillus,least,Negative,Microaerophilic,4.2
STR_732,Streptococcus,deal,Positive,Facultative Anaerobe,5.05
STR_952,Pseudomonas,to,Negative,Microaerophilic,4.01
STR_869,Staphylococcus,success,Negative,Aerobic,9.12
STR_801,Clostridium,several,Positive,Anaerobic,6.54
STR_922,Bacillus,some,Positive,Microaerophilic,8.94
STR_684,Clostridium,trip,Positive,Aerobic,5.25
STR_859,Streptococcus,specific,Positive,Aerobic,5.99
STR_358,Clostridium,process,Positive,Anaerobic,4.85
STR_552,Clostridium,nothing,Negative,Aerobic,5.45
STR_740,Staphylococcus,poor,Negative,Anaerobic,5.61
STR_542,Streptococcus,apply,Negative,Facultative Anaerobe,0.88
STR_799,Bacillus,popular,Negative,Facultative Anaerobe,4.09
