strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_519,Clostridium,religious,Positive,Aerobic,9.0
STR_242,Pseudomonas,prepare,Positive,Facultative Anaerobe,1.74
STR_361,Bacillus,measure,Positive,Microaerophilic,4.87
STR_589,Bacillus,star,Positive,Facultative Anaerobe,2.98
STR_595,Clostridium,painting,Positive,Microaerophilic,5.87
STR_697,Bacillus,long,Positive,Facultative Anaerobe,5.9
STR_762,Streptococcus,learn,Negative,Microaerophilic,4.33
STR_974,Bacillus,mention,Positive,Aerobic,7.9
STR_649,Staphylococcus,white,Negative,Microaerophilic,6.47
STR_218,Pseudomonas,she,Negative,Anaerobic,1.77
STR_805,Bacillus,bad,Positive,Microaerophilic,5.24
STR_252,Pseudomonas,campaign,Negative,Microaerophilic,5.8
STR_840,Bacillus,morning,Positive,Facultative Anaerobe,8.71
STR_777,Clostridium,young,Negative,Microaerophilic,0.85
STR_103,Pseudomonas,prove,Negative,Aerobic,7.53
STR_869,Streptococcus,claim,Positive,Facultative Anaerobe,7.2
STR_535,Streptococcus,eat,Negative,Facultative Anaerobe,8.86
STR_181,Pseudomonas,good,Positive,Facultative Anaerobe,9.76
STR_641,Pseudomonas,step,Positive,Anaerobic,4.39
STR_328,Streptococcus,data,Negative,Facultative Anaerobe,5.76
STR_395,Streptococcus,within,Positive,Anaerobic,9.04
STR_304,Bacillus,these,Positive,Facultative Anaerobe,9.27
STR_791,Lactobacillus,these,Positive,Aerobic,7.09
STR_307,Clostridium,analysis,Negative,Anaerobic,2.5
STR_261,Lactobacillus,campaign,Positive,Anaerobic,4.92
STR_942,Clostridium,up,Positive,Facultative Anaerobe,2.79
STR_526,Streptococcus,employee,Negative,Aerobic,6.89
STR_388,Staphylococcus,why,Positive,Microaerophilic,6.35
STR_742,Bacillus,simply,Negative,Microaerophilic,1.58
STR_827,Streptococcus,reveal,Negative,Aerobic,5.79
STR_938,Staphylococcus,ten,Negative,Anaerobic,4.45
STR_218,Pseudomonas,happy,Positive,Anaerobic,4.47
STR_509,Bacillus,national,Negative,Facultative Anaerobe,4.58
STR_249,Pseudomonas,continue,Positive,Microaerophilic,4.33
STR_444,Pseudomonas,Democrat,Negative,Microaerophilic,3.44
STR_580,Pseudomonas,table,Positive,Aerobic,9.17
STR_807,Lactobacillus,policy,Negative,Microaerophilic,5.6
STR_281,Staphylococcus,establish,Positive,Aerobic,4.73
STR_376,Clostridium,bad,Positive,Anaerobic,9.47
STR_266,Staphylococcus,price,Positive,Anaerobic,2.71
STR_592,Lactobacillus,race,Positive,Anaerobic,2.86
STR_208,Staphylococcus,employee,Positive,Facultative Anaerobe,4.9
STR_644,Staphylococcus,energy,Negative,Anaerobic,3.31
STR_408,Pseudomonas,tonight,Negative,Anaerobic,6.5
STR_867,Bacillus,success,Positive,Microaerophilic,9.75
STR_993,Staphylococcus,about,Negative,Anaerobic,2.89
STR_576,Bacillus,western,Negative,Facultative Anaerobe,9.12
STR_275,Clostridium,artist,Negative,Microaerophilic,3.53
STR_551,Pseudomonas,difference,Positive,Anaerobic,0.62
STR_770,Clostridium,push,Negative,Facultative Anaerobe,5.7
STR_710,Bacillus,rest,Negative,Aerobic,5.79
STR_991,Staphylococcus,than,Positive,Facultative Anaerobe,2.96
STR_135,Bacillus,thousand,Negative,Microaerophilic,4.79
STR_962,Streptococcus,personal,Negative,Microaerophilic,3.95
STR_710,Staphylococcus,land,Positive,Aerobic,5.32
STR_657,Streptococcus,east,Positive,Aerobic,6.55
STR_612,Clostridium,enter,Positive,Facultative Anaerobe,5.01
STR_137,Staphylococcus,word,Positive,Anaerobic,0.96
STR_189,Bacillus,church,Positive,Facultative Anaerobe,9.06
STR_457,Clostridium,across,Negative,Facultative Anaerobe,2.31
STR_246,Clostridium,never,Positive,Anaerobic,2.67
STR_748,Lactobacillus,trouble,Positive,Anaerobic,6.31
STR_566,Staphylococcus,certain,Negative,Aerobic,5.32
STR_926,Bacillus,my,Negative,Anaerobic,3.71
STR_547,Staphylococcus,thus,Negative,Aerobic,3.09
STR_425,Clostridium,drive,Negative,Facultative Anaerobe,2.63
STR_606,Bacillus,two,Negative,Anaerobic,7.27
STR_587,Pseudomonas,prove,Negative,Microaerophilic,6.99
STR_261,Pseudomonas,wall,Negative,Anaerobic,5.47
STR_529,Staphylococcus,my,Negative,Anaerobic,9.85
STR_525,Staphylococcus,activity,Negative,Microaerophilic,8.12
STR_311,Clostridium,economy,Negative,Facultative Anaerobe,2.91
STR_802,Streptococcus,close,Positive,Aerobic,5.31
STR_580,Streptococcus,maintain,Positive,Aerobic,6.13
STR_660,Bacillus,five,Positive,Anaerobic,5.55
STR_854,Pseudomonas,with,Negative,Anaerobic,6.67
STR_797,Clostridium,be,Negative,Microaerophilic,8.81
STR_401,Clostridium,check,Negative,Microaerophilic,5.97
STR_931,Bacillus,wife,Negative,Microaerophilic,7.53
STR_116,Staphylococcus,such,Negative,Facultative Anaerobe,7.26
STR_842,Lactobacillus,six,Negative,Facultative Anaerobe,7.49
STR_352,Clostridium,like,Positive,Aerobic,6.24
STR_229,Bacillus,reduce,Positive,Anaerobic,5.85
STR_945,Bacillus,turn,Positive,Facultative Anaerobe,2.01
STR_865,Lactobacillus,radio,Positive,Aerobic,0.56
STR_615,Lactobacillus,evening,Negative,Microaerophilic,3.57
STR_808,Staphylococcus,material,Positive,Anaerobic,6.97
STR_935,Streptococcus,yet,Negative,Anaerobic,2.95
STR_333,Streptococcus,soon,Positive,Aerobic,4.57
STR_677,Pseudomonas,security,Negative,Anaerobic,2.3
STR_471,Bacillus,same,Negative,Microaerophilic,9.93
STR_694,Streptococcus,operation,Positive,Anaerobic,5.73
STR_717,Clostridium,truth,Positive,Aerobic,3.17
STR_432,Staphylococcus,then,Positive,Facultative Anaerobe,5.32
STR_947,Lactobacillus,democratic,Negative,Aerobic,6.26
STR_701,Streptococcus,trade,Negative,Microaerophilic,4.66
STR_843,Bacillus,party,Positive,Microaerophilic,0.81
STR_986,Lactobacillus,capital,Positive,Facultative Anaerobe,1.46
STR_770,Clostridium,plant,Positive,Aerobic,6.12
STR_146,Bacillus,old,Negative,Aerobic,5.23
STR_159,Streptococcus,total,Negative,Facultative Anaerobe,5.64
STR_809,Staphylococcus,behavior,Negative,Anaerobic,1.4
STR_285,Lactobacillus,often,Negative,Aerobic,9.49
STR_192,Streptococcus,old,Positive,Facultative Anaerobe,9.3
STR_689,Staphylococcus,among,Negative,Aerobic,4.64
STR_530,Lactobacillus,figure,Positive,Facultative Anaerobe,4.53
STR_659,Streptococcus,offer,Negative,Facultative Anaerobe,3.98
STR_582,Clostridium,service,Negative,Anaerobic,1.68
STR_983,Streptococcus,stage,Negative,Aerobic,7.55
STR_549,Streptococcus,fall,Negative,Anaerobic,3.31
STR_654,Pseudomonas,majority,Positive,Facultative Anaerobe,7.85
STR_252,Staphylococcus,past,Negative,Facultative Anaerobe,9.61
STR_103,Pseudomonas,rest,Positive,Anaerobic,0.58
STR_138,Pseudomonas,each,Negative,Microaerophilic,9.43
STR_468,Bacillus,likely,Positive,Facultative Anaerobe,3.13
STR_392,Streptococcus,born,Positive,Microaerophilic,3.05
STR_847,Lactobacillus,member,Negative,Anaerobic,1.39
STR_805,Clostridium,will,Positive,Anaerobic,6.64
STR_459,Staphylococcus,third,Negative,Microaerophilic,8.02
STR_704,Streptococcus,table,Positive,Microaerophilic,3.24
STR_542,Streptococcus,I,Positive,Aerobic,7.71
STR_420,Bacillus,decade,Positive,Facultative Anaerobe,4.68
STR_853,Pseudomonas,social,Positive,Anaerobic,9.55
STR_469,Lactobacillus,affect,Negative,Facultative Anaerobe,1.57
STR_401,Lactobacillus,score,Negative,Aerobic,6.86
STR_422,Clostridium,act,Positive,Microaerophilic,6.67
STR_721,Clostridium,modern,Negative,Facultative Anaerobe,7.32
STR_976,Streptococcus,break,Positive,Anaerobic,6.93
STR_179,Lactobacillus,present,Positive,Aerobic,8.07
STR_906,Streptococcus,other,Negative,Microaerophilic,2.13
STR_620,Streptococcus,reason,Negative,Facultative Anaerobe,5.56
STR_466,Clostridium,other,Positive,Anaerobic,1.85
STR_292,Lactobacillus,suffer,Negative,Facultative Anaerobe,9.62
STR_337,Clostridium,road,Positive,Microaerophilic,9.44
STR_629,Lactobacillus,first,Positive,Facultative Anaerobe,4.84
STR_798,Streptococcus,including,Positive,Microaerophilic,9.15
STR_167,Clostridium,southern,Negative,Facultative Anaerobe,7.17
STR_439,Lactobacillus,tax,Negative,Aerobic,5.12
STR_279,Bacillus,or,Positive,Anaerobic,1.46
STR_700,Bacillus,that,Negative,Facultative Anaerobe,5.79
STR_133,Streptococcus,care,Positive,Microaerophilic,6.84
STR_444,Bacillus,reduce,Positive,Aerobic,7.09
STR_788,Bacillus,home,Positive,Anaerobic,3.38
STR_400,Staphylococcus,easy,Positive,Anaerobic,2.59
STR_347,Staphylococcus,such,Positive,Anaerobic,1.63
STR_328,Staphylococcus,though,Positive,Anaerobic,8.35
STR_479,Pseudomonas,really,Negative,Anaerobic,9.89
STR_551,Clostridium,level,Positive,Anaerobic,7.19
STR_471,Pseudomonas,high,Positive,Aerobic,5.07
STR_280,Clostridium,certainly,Negative,Aerobic,2.63
STR_383,Clostridium,heart,Positive,Facultative Anaerobe,0.88
STR_146,Staphylococcus,dark,Positive,Microaerophilic,2.88
STR_972,Lactobacillus,suddenly,Positive,Anaerobic,9.28
STR_476,Lactobacillus,imagine,Positive,Microaerophilic,7.51
