strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_834,Bacillus,edge,Positive,Microaerophilic,4.95
STR_823,Clostridium,hand,Negative,Facultative Anaerobe,8.16
STR_262,Bacillus,reality,Positive,Aerobic,7.37
STR_621,Bacillus,specific,Positive,Microaerophilic,5.57
STR_901,Lactobacillus,owner,Positive,Microaerophilic,1.84
STR_986,Lactobacillus,including,Positive,Anaerobic,7.94
STR_880,Bacillus,important,Negative,Anaerobic,9.61
STR_699,Lactobacillus,if,Negative,Facultative Anaerobe,2.22
STR_403,Pseudomonas,stop,Negative,Microaerophilic,5.59
STR_354,Pseudomonas,reveal,Positive,Facultative Anaerobe,1.33
STR_715,Bacillus,share,Positive,Anaerobic,2.87
STR_589,Staphylococcus,include,Negative,Aerobic,2.66
STR_605,Pseudomonas,live,Negative,Microaerophilic,2.36
STR_942,Pseudomonas,news,Positive,Facultative Anaerobe,2.03
STR_523,Bacillus,instead,Positive,Anaerobic,5.94
STR_145,Streptococcus,before,Negative,Facultative Anaerobe,1.57
STR_461,Clostridium,deal,Negative,Microaerophilic,6.17
STR_580,Staphylococcus,share,Positive,Anaerobic,3.97
STR_789,Streptococcus,his,Positive,Anaerobic,1.1
STR_133,Pseudomonas,walk,Negative,Anaerobic,0.86
STR_582,Staphylococcus,building,Negative,Microaerophilic,1.74
STR_651,Streptococcus,hour,Positive,Facultative Anaerobe,8.53
STR_966,Pseudomonas,culture,Negative,Anaerobic,7.51
STR_249,Clostridium,school,Negative,Facultative Anaerobe,7.59
STR_474,Streptococcus,work,Positive,Microaerophilic,1.18
STR_863,Clostridium,leg,Positive,Aerobic,5.95
STR_196,Pseudomonas,meeting,Negative,Facultative Anaerobe,6.34
STR_588,Staphylococcus,prepare,Positive,Microaerophilic,8.77
STR_291,Pseudomonas,concern,Positive,Aerobic,1.99
STR_621,Lactobacillus,them,Negative,Microaerophilic,4.24
STR_257,Streptococcus,nothing,Positive,Microaerophilic,3.41
STR_632,Pseudomonas,movement,Negative,Facultative Anaerobe,8.27
STR_970,Clostridium,early,Negative,Microaerophilic,2.25
STR_733,Streptococcus,since,Negative,Anaerobic,6.42
STR_341,Streptococcus,church,Negative,Microaerophilic,3.74
STR_919,Bacillus,safe,Positive,Facultative Anaerobe,6.98
STR_211,Bacillus,season,Negative,Anaerobic,5.67
