strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_326,Streptococcus,behind,Negative,Aerobic,5.39
STR_335,Clostridium,agreement,Positive,Aerobic,1.93
STR_877,Staphylococcus,might,Negative,Facultative Anaerobe,8.19
STR_629,Clostridium,phone,Negative,Microaerophilic,9.63
STR_541,Streptococcus,development,Positive,Anaerobic,0.79
STR_980,Staphylococcus,general,Positive,Aerobic,6.39
STR_732,Bacillus,consumer,Negative,Aerobic,3.72
STR_552,Clostridium,yard,Negative,Anaerobic,9.43
STR_103,Lactobacillus,once,Negative,Facultative Anaerobe,6.99
STR_789,Clostridium,others,Negative,Anaerobic,5.12
STR_812,Bacillus,century,Positive,Facultative Anaerobe,5.8
STR_472,Streptococcus,lawyer,Positive,Microaerophilic,9.06
STR_462,Bacillus,able,Negative,Facultative Anaerobe,8.7
STR_450,Pseudomonas,effect,Positive,Microaerophilic,6.45
STR_443,Lactobacillus,walk,Negative,Anaerobic,4.75
STR_798,Staphylococcus,own,Negative,Microaerophilic,6.13
STR_283,Pseudomonas,central,Negative,Anaerobic,5.71
STR_331,Lactobacillus,treat,Negative,Microaerophilic,3.82
STR_920,Bacillus,leader,Negative,Aerobic,5.46
STR_671,Clostridium,onto,Negative,Facultative Anaerobe,5.4
STR_135,Bacillus,suffer,Negative,Aerobic,0.91
STR_731,Lactobacillus,interesting,Negative,Microaerophilic,7.04
STR_950,Pseudomonas,garden,Negative,Microaerophilic,5.12
STR_216,Streptococcus,serve,Negative,Facultative Anaerobe,7.58
STR_441,Lactobacillus,education,Positive,Anaerobic,7.07
STR_543,Lactobacillus,hair,Positive,Facultative Anaerobe,6.94
STR_529,Bacillus,official,Negative,Aerobic,3.41
STR_482,Bacillus,upon,Positive,Anaerobic,4.02
STR_327,Staphylococcus,north,Positive,Aerobic,4.29
STR_633,Pseudomonas,lay,Positive,Aerobic,4.38
STR_829,Streptococcus,source,Negative,Facultative Anaerobe,3.58
STR_884,Lactobacillus,trouble,Negative,Aerobic,9.49
STR_205,Bacillus,spend,Negative,Aerobic,6.18
STR_689,Clostridium,sound,Positive,Facultative Anaerobe,2.33
STR_975,Clostridium,choice,Negative,Aerobic,5.33
STR_477,Clostridium,your,Negative,Anaerobic,4.84
STR_224,Pseudomonas,add,Positive,Microaerophilic,1.57
STR_106,Lactobacillus,with,Negative,Facultative Anaerobe,2.05
STR_861,Clostridium,attorney,Negative,Anaerobic,2.84
STR_346,Lactobacillus,speak,Positive,Anaerobic,6.46
STR_270,Clostridium,standard,Negative,Aerobic,9.18
STR_541,Bacillus,bed,Negative,Facultative Anaerobe,5.36
STR_139,Clostridium,see,Positive,Microaerophilic,4.63
STR_682,Clostridium,some,Negative,Aerobic,6.84
STR_890,Staphylococcus,them,Positive,Facultative Anaerobe,3.9
STR_592,Clostridium,your,Positive,Aerobic,6.49
STR_108,Streptococcus,black,Negative,Aerobic,2.32
STR_847,Pseudomonas,scene,Negative,Facultative Anaerobe,0.82
STR_321,Lactobacillus,total,Positive,Anaerobic,8.16
STR_387,Lactobacillus,increase,Positive,Facultative Anaerobe,2.25
STR_750,Pseudomonas,require,Negative,Aerobic,4.47
STR_793,Clostridium,friend,Positive,Anaerobic,4.0
STR_405,Lactobacillus,though,Negative,Aerobic,3.77
STR_162,Staphylococcus,detail,Negative,Facultative Anaerobe,6.14
STR_806,Clostridium,right,Negative,Aerobic,0.96
STR_871,Pseudomonas,PM,Negative,Aerobic,4.37
STR_493,Staphylococcus,it,Negative,Facultative Anaerobe,1.54
STR_190,Streptococcus,important,Negative,Microaerophilic,1.99
STR_547,Streptococcus,music,Negative,Microaerophilic,6.47
STR_358,Streptococcus,through,Negative,Microaerophilic,4.31
STR_981,Staphylococcus,walk,Negative,Anaerobic,7.79
STR_130,Bacillus,road,Positive,Microaerophilic,4.43
STR_250,Pseudomonas,color,Negative,Anaerobic,0.9
STR_929,Bacillus,also,Positive,Aerobic,6.41
STR_807,Clostridium,approach,Negative,Microaerophilic,3.69
STR_497,Pseudomonas,administration,Negative,Anaerobic,2.5
STR_302,Bacillus,east,Positive,Facultative Anaerobe,8.16
STR_774,Bacillus,yard,Negative,Facultative Anaerobe,8.72
STR_716,Bacillus,century,Positive,Microaerophilic,4.23
STR_392,Streptococcus,would,Positive,Microaerophilic,1.15
STR_518,Clostridium,expert,Negative,Anaerobic,6.38
STR_505,Clostridium,growth,Positive,Anaerobic,4.28
STR_779,Staphylococcus,cause,Negative,Facultative Anaerobe,7.53
STR_597,Clostridium,firm,Negative,Aerobic,6.73
STR_157,Pseudomonas,bank,Positive,Anaerobic,8.66
STR_751,Lactobacillus,own,Positive,Facultative Anaerobe,0.55
STR_946,Pseudomonas,marriage,Positive,Facultative Anaerobe,4.18
STR_877,Bacillus,wish,Negative,Facultative Anaerobe,7.8
STR_120,Streptococcus,final,Negative,Facultative Anaerobe,2.69
STR_585,Lactobacillus,feel,Negative,Aerobic,8.86
STR_812,Lactobacillus,read,Positive,Aerobic,8.49
STR_310,Streptococcus,station,Positive,Microaerophilic,6.14
STR_271,Staphylococcus,study,Negative,Facultative Anaerobe,2.48
STR_616,Staphylococcus,agency,Negative,Facultative Anaerobe,0.66
STR_230,Streptococcus,lot,Negative,Aerobic,8.65
STR_204,Lactobacillus,someone,Positive,Microaerophilic,2.95
STR_511,Bacillus,identify,Positive,Microaerophilic,5.21
STR_268,Pseudomonas,man,Positive,Facultative Anaerobe,0.53
STR_172,Clostridium,provide,Positive,Aerobic,4.46
STR_121,Streptococcus,wife,Negative,Aerobic,9.65
STR_187,Lactobacillus,particular,Positive,Aerobic,4.98
STR_510,Pseudomonas,office,Positive,Aerobic,2.76
STR_869,Bacillus,become,Positive,Facultative Anaerobe,1.22
STR_371,Staphylococcus,Republican,Negative,Facultative Anaerobe,5.11
STR_898,Clostridium,treatment,Negative,Aerobic,9.03
STR_365,Pseudomonas,some,Negative,Anaerobic,5.69
STR_342,Pseudomonas,area,Negative,Aerobic,7.24
STR_367,Streptococcus,arrive,Negative,Aerobic,9.07
STR_280,Lactobacillus,home,Negative,Microaerophilic,2.17
STR_295,Staphylococcus,book,Positive,Aerobic,5.22
STR_289,Bacillus,mention,Positive,Anaerobic,9.47
STR_807,Pseudomonas,professor,Negative,Anaerobic,9.47
STR_829,Lactobacillus,behavior,Positive,Facultative Anaerobe,3.17
STR_509,Clostridium,tax,Negative,Facultative Anaerobe,1.47
STR_760,Streptococcus,factor,Positive,Facultative Anaerobe,5.94
STR_983,Streptococcus,within,Negative,Anaerobic,2.33
STR_671,Pseudomonas,force,Negative,Microaerophilic,4.9
STR_541,Lactobacillus,car,Positive,Anaerobic,4.14
STR_893,Lactobacillus,community,Negative,Aerobic,9.04
STR_184,Clostridium,TV,Negative,Anaerobic,6.71
STR_204,Streptococcus,skin,Positive,Anaerobic,8.44
STR_223,Streptococcus,chance,Positive,Facultative Anaerobe,9.33
STR_613,Staphylococcus,at,Negative,Microaerophilic,5.63
STR_209,Staphylococcus,join,Negative,Anaerobic,5.59
STR_106,Clostridium,space,Negative,Anaerobic,1.32
STR_650,Pseudomonas,civil,Negative,Aerobic,5.53
STR_450,Streptococcus,way,Negative,Microaerophilic,1.81
STR_884,Streptococcus,make,Negative,Anaerobic,6.45
STR_669,Streptococcus,both,Negative,Facultative Anaerobe,4.81
STR_367,Pseudomonas,new,Positive,Facultative Anaerobe,1.27
STR_908,Pseudomonas,lay,Negative,Facultative Anaerobe,1.83
STR_293,Bacillus,everyone,Negative,Anaerobic,0.64
STR_858,Clostridium,employee,Positive,Facultative Anaerobe,1.95
STR_885,Staphylococcus,exist,Negative,Microaerophilic,3.74
STR_752,Pseudomonas,think,Positive,Microaerophilic,0.67
STR_976,Streptococcus,allow,Positive,Facultative Anaerobe,8.06
STR_305,Streptococcus,put,Negative,Aerobic,9.7
STR_180,Clostridium,cover,Positive,Anaerobic,7.54
STR_868,Clostridium,treatment,Negative,Microaerophilic,8.9
STR_317,Staphylococcus,reality,Positive,Facultative Anaerobe,6.23
STR_641,Clostridium,type,Positive,Anaerobic,8.67
STR_620,Bacillus,either,Negative,Anaerobic,2.35
STR_666,Bacillus,lead,Positive,Microaerophilic,5.55
STR_438,Pseudomonas,edge,Negative,Aerobic,7.91
STR_941,Clostridium,mission,Negative,Facultative Anaerobe,1.31
STR_672,Clostridium,across,Positive,Microaerophilic,3.47
STR_502,Bacillus,themselves,Negative,Aerobic,3.54
STR_395,Staphylococcus,war,Negative,Aerobic,5.54
STR_238,Bacillus,decide,Negative,Aerobic,6.35
STR_346,Pseudomonas,machine,Negative,Facultative Anaerobe,7.5
STR_612,Bacillus,brother,Positive,Anaerobic,6.01
STR_855,Lactobacillus,treat,Positive,Microaerophilic,3.13
STR_387,Clostridium,southern,Positive,Aerobic,6.43
STR_329,Clostridium,hospital,Negative,Facultative Anaerobe,1.11
STR_639,Bacillus,health,Negative,Anaerobic,6.23
STR_528,Staphylococcus,able,Positive,Facultative Anaerobe,4.49
STR_976,Bacillus,article,Negative,Aerobic,8.28
STR_691,Pseudomonas,physical,Positive,Microaerophilic,7.43
STR_916,Pseudomonas,popular,Positive,Microaerophilic,3.85
STR_240,Clostridium,add,Positive,Microaerophilic,0.89
STR_232,Bacillus,though,Negative,Facultative Anaerobe,2.91
STR_535,Clostridium,student,Negative,Anaerobic,3.19
STR_256,Clostridium,single,Positive,Microaerophilic,3.46
STR_798,Bacillus,finally,Positive,Microaerophilic,7.21
STR_630,Bacillus,possible,Negative,Aerobic,9.7
STR_907,Streptococcus,travel,Negative,Microaerophilic,7.41
STR_308,Streptococcus,science,Negative,Microaerophilic,2.42
STR_715,Bacillus,day,Positive,Anaerobic,9.23
STR_720,Streptococcus,campaign,Positive,Aerobic,7.87
STR_856,Lactobacillus,black,Negative,Facultative Anaerobe,7.82
STR_108,Staphylococcus,fire,Positive,Aerobic,2.09
STR_359,Streptococcus,play,Positive,Anaerobic,8.24
STR_501,Lactobacillus,husband,Positive,Aerobic,8.51
STR_379,Lactobacillus,PM,Positive,Aerobic,9.15
STR_857,Bacillus,view,Negative,Anaerobic,8.94
STR_605,Streptococcus,smile,Negative,Aerobic,5.99
STR_393,Clostridium,east,Negative,Facultative Anaerobe,8.25
STR_764,Clostridium,because,Negative,Microaerophilic,3.58
STR_582,Clostridium,be,Positive,Anaerobic,9.4
STR_613,Staphylococcus,agency,Negative,Microaerophilic,9.2
STR_241,Staphylococcus,again,Negative,Anaerobic,9.5
STR_541,Lactobacillus,market,Negative,Microaerophilic,6.49
STR_567,Bacillus,break,Positive,Anaerobic,5.71
STR_483,Staphylococcus,office,Positive,Aerobic,1.87
STR_792,Clostridium,reduce,Negative,Aerobic,3.25
STR_327,Streptococcus,child,Negative,Aerobic,9.21
STR_154,Clostridium,interesting,Positive,Microaerophilic,7.14
STR_855,Pseudomonas,scientist,Positive,Aerobic,5.64
STR_920,Lactobacillus,build,Negative,Anaerobic,6.87
STR_283,Lactobacillus,maybe,Positive,Anaerobic,9.2
STR_521,Pseudomonas,memory,Positive,Facultative Anaerobe,8.35
STR_501,Staphylococcus,also,Positive,Anaerobic,7.19
STR_335,Streptococcus,shoulder,Negative,Anaerobic,3.04
STR_186,Staphylococcus,help,Positive,Microaerophilic,2.17
STR_327,Bacillus,past,Positive,Microaerophilic,5.43
STR_564,Staphylococcus,information,Negative,Facultative Anaerobe,7.27
STR_292,Pseudomonas,debate,Negative,Microaerophilic,1.72
STR_718,Clostridium,east,Positive,Facultative Anaerobe,5.07
STR_841,Staphylococcus,method,Negative,Anaerobic,2.18
STR_332,Bacillus,focus,Negative,Aerobic,7.65
STR_137,Pseudomonas,free,Positive,Anaerobic,3.35
STR_502,Streptococcus,serious,Negative,Anaerobic,7.36
STR_685,Pseudomonas,firm,Positive,Microaerophilic,0.85
STR_915,Staphylococcus,range,Negative,Facultative Anaerobe,3.71
STR_227,Streptococcus,fear,Positive,Microaerophilic,3.22
