strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_448,Streptococcus,man,Positive,Anaerobic,4.47
STR_701,Clostridium,woman,Positive,Facultative Anaerobe,7.55
STR_489,Clostridium,old,Negative,Anaerobic,8.61
STR_217,Clostridium,value,Positive,Microaerophilic,1.2
STR_701,Staphylococcus,learn,Positive,Aerobic,6.2
STR_805,Pseudomonas,imagine,Positive,Facultative Anaerobe,7.84
STR_999,Clostridium,our,Positive,Anaerobic,6.54
STR_570,Bacillus,yourself,Positive,Aerobic,1.76
STR_297,Pseudomonas,interesting,Negative,Facultative Anaerobe,8.54
STR_539,Staphylococcus,growth,Negative,Aerobic,9.76
STR_301,Clostridium,hospital,Positive,Aerobic,4.46
STR_323,Staphylococcus,would,Positive,Aerobic,7.57
STR_642,Pseudomonas,game,Positive,Anaerobic,8.86
STR_703,Lactobacillus,quickly,Positive,Facultative Anaerobe,5.33
STR_952,Staphylococcus,push,Negative,Microaerophilic,5.85
STR_185,Staphylococcus,as,Positive,Microaerophilic,5.23
STR_878,Streptococcus,right,Negative,Microaerophilic,7.05
STR_541,Clostridium,goal,Positive,Anaerobic,4.71
STR_721,Bacillus,often,Positive,Facultative Anaerobe,4.68
STR_467,Clostridium,mission,Negative,Aerobic,2.06
STR_213,Clostridium,their,Negative,Aerobic,4.33
STR_776,Clostridium,approach,Negative,Anaerobic,2.1
STR_717,Staphylococcus,collection,Negative,Aerobic,0.58
STR_649,Streptococcus,positive,Positive,Aerobic,7.12
STR_630,Streptococcus,note,Positive,Anaerobic,5.42
STR_469,Lactobacillus,increase,Negative,Microaerophilic,6.94
STR_848,Bacillus,system,Positive,Anaerobic,9.79
STR_675,Bacillus,effect,Positive,Aerobic,8.55
STR_595,Streptococcus,computer,Negative,Anaerobic,2.52
STR_324,Staphylococcus,very,Negative,Facultative Anaerobe,2.71
STR_878,Pseudomonas,here,Negative,Aerobic,8.65
STR_275,Clostridium,yeah,Positive,Anaerobic,0.91
STR_659,Pseudomonas,two,Negative,Microaerophilic,8.55
STR_445,Clostridium,charge,Positive,Facultative Anaerobe,2.85
STR_301,Staphylococcus,section,Positive,Aerobic,6.73
STR_715,Staphylococcus,citizen,Positive,Aerobic,3.81
STR_889,Pseudomonas,once,Negative,Aerobic,5.97
STR_243,Streptococcus,there,Positive,Facultative Anaerobe,4.62
STR_163,Staphylococcus,anything,Positive,Microaerophilic,4.62
STR_645,Pseudomonas,by,Positive,Microaerophilic,9.49
STR_173,Pseudomonas,think,Positive,Facultative Anaerobe,7.95
STR_147,Clostridium,could,Positive,Anaerobic,4.35
STR_934,Lactobacillus,power,Positive,Anaerobic,7.39
STR_986,Staphylococcus,thought,Negative,Anaerobic,1.15
STR_199,Streptococcus,church,Negative,Facultative Anaerobe,3.6
STR_583,Streptococcus,front,Negative,Facultative Anaerobe,1.72
STR_506,Lactobacillus,of,Positive,Anaerobic,9.36
STR_129,Lactobacillus,if,Negative,Microaerophilic,4.79
STR_554,Staphylococcus,top,Positive,Microaerophilic,8.48
STR_330,Staphylococcus,show,Positive,Microaerophilic,8.67
STR_350,Bacillus,development,Negative,Anaerobic,6.81
STR_111,Staphylococcus,street,Negative,Anaerobic,1.46
STR_877,Clostridium,agreement,Negative,Microaerophilic,4.57
STR_416,Bacillus,physical,Positive,Aerobic,1.58
STR_481,Staphylococcus,yeah,Negative,Facultative Anaerobe,3.63
STR_372,Staphylococcus,culture,Positive,Aerobic,9.6
STR_640,Staphylococcus,act,Positive,Microaerophilic,8.09
STR_620,Lactobacillus,after,Positive,Microaerophilic,8.5
STR_173,Lactobacillus,today,Negative,Microaerophilic,1.78
STR_450,Pseudomonas,his,Negative,Microaerophilic,2.07
STR_559,Bacillus,tough,Negative,Facultative Anaerobe,4.4
STR_919,Clostridium,include,Negative,Facultative Anaerobe,2.37
STR_228,Lactobacillus,plan,Negative,Anaerobic,3.23
STR_742,Pseudomonas,choose,Positive,Microaerophilic,0.67
STR_955,Streptococcus,tell,Positive,Aerobic,2.96
STR_897,Staphylococcus,me,Positive,Anaerobic,7.5
STR_374,Clostridium,wear,Negative,Anaerobic,1.67
STR_336,Staphylococcus,let,Positive,Anaerobic,5.18
STR_118,Pseudomonas,before,Positive,Anaerobic,4.26
STR_995,Pseudomonas,threat,Negative,Facultative Anaerobe,1.72
STR_540,Pseudomonas,team,Negative,Facultative Anaerobe,7.19
