strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_585,Clostridium,long,Negative,Aerobic,1.55
STR_547,Clostridium,kid,Negative,Aerobic,5.36
STR_145,Streptococcus,save,Positive,Microaerophilic,3.82
STR_871,Pseudomonas,discover,Negative,Facultative Anaerobe,7.07
STR_726,Bacillus,lead,Negative,Microaerophilic,2.64
STR_158,Clostridium,end,Negative,Aerobic,2.32
STR_189,Clostridium,water,Negative,Anaerobic,4.05
STR_338,Bacillus,north,Positive,Anaerobic,5.96
STR_222,Bacillus,government,Positive,Facultative Anaerobe,4.85
STR_286,Bacillus,great,Negative,Microaerophilic,6.98
STR_179,Bacillus,or,Positive,Facultative Anaerobe,3.27
STR_537,Staphylococcus,sign,Negative,Microaerophilic,8.47
STR_517,Streptococcus,song,Positive,Anaerobic,3.76
STR_639,Staphylococcus,ground,Negative,Aerobic,7.28
STR_100,Pseudomonas,film,Positive,Aerobic,7.72
STR_653,Bacillus,local,Negative,Facultative Anaerobe,1.22
STR_787,Lactobacillus,ahead,Negative,Facultative Anaerobe,0.58
STR_180,Streptococcus,there,Negative,Facultative Anaerobe,4.43
STR_223,Clostridium,best,Negative,Anaerobic,9.81
STR_814,Clostridium,huge,Positive,Microaerophilic,5.75
STR_246,Pseudomonas,politics,Positive,Microaerophilic,8.82
STR_829,Streptococcus,although,Negative,Anaerobic,9.57
STR_412,Streptococcus,note,Negative,Facultative Anaerobe,5.01
STR_628,Clostridium,soldier,Negative,Aerobic,4.8
STR_301,Pseudomonas,air,Negative,Microaerophilic,6.33
STR_107,Clostridium,personal,Negative,Microaerophilic,1.52
STR_612,Pseudomonas,take,Negative,Aerobic,5.66
STR_866,Clostridium,nothing,Positive,Microaerophilic,5.52
STR_912,Staphylococcus,new,Negative,Facultative Anaerobe,9.8
STR_393,Streptococcus,boy,Negative,Anaerobic,9.07
STR_689,Staphylococcus,present,Positive,Microaerophilic,9.38
STR_428,Streptococcus,evidence,Negative,Microaerophilic,0.87
STR_349,Lactobacillus,what,Negative,Microaerophilic,8.24
STR_972,Streptococcus,process,Negative,Microaerophilic,4.14
STR_820,Lactobacillus,operation,Negative,Facultative Anaerobe,2.31
STR_118,Bacillus,north,Positive,Aerobic,9.1
STR_220,Bacillus,drive,Positive,Aerobic,8.42
STR_339,Streptococcus,model,Positive,Aerobic,7.13
STR_729,Lactobacillus,keep,Negative,Microaerophilic,1.63
STR_337,Staphylococcus,goal,Negative,Microaerophilic,5.05
STR_452,Staphylococcus,because,Negative,Facultative Anaerobe,1.12
STR_477,Clostridium,as,Positive,Facultative Anaerobe,9.32
STR_447,Bacillus,we,Positive,Microaerophilic,2.96
STR_823,Lactobacillus,management,Negative,Facultative Anaerobe,1.94
STR_751,Lactobacillus,eye,Negative,Facultative Anaerobe,1.71
STR_214,Streptococcus,hope,Negative,Microaerophilic,1.08
STR_599,Pseudomonas,each,Positive,Anaerobic,7.82
STR_187,Pseudomonas,cell,Positive,Microaerophilic,3.23
STR_331,Lactobacillus,others,Positive,Microaerophilic,6.97
STR_132,Lactobacillus,nature,Positive,Microaerophilic,7.41
STR_963,Streptococcus,remember,Negative,Anaerobic,9.94
STR_648,Pseudomonas,suffer,Positive,Anaerobic,7.71
STR_452,Streptococcus,spring,Positive,Aerobic,0.88
STR_664,Clostridium,wind,Positive,Microaerophilic,2.59
STR_663,Clostridium,too,Positive,Anaerobic,3.6
STR_810,Clostridium,sit,Negative,Anaerobic,9.93
STR_684,Clostridium,theory,Positive,Anaerobic,5.2
STR_426,Lactobacillus,able,Positive,Aerobic,7.0
STR_337,Lactobacillus,value,Negative,Anaerobic,6.81
STR_660,Staphylococcus,again,Negative,Aerobic,4.74
STR_275,Lactobacillus,true,Negative,Aerobic,2.9
STR_974,Streptococcus,race,Negative,Aerobic,5.72
STR_215,Bacillus,suffer,Positive,Anaerobic,5.29
STR_551,Streptococcus,property,Positive,Aerobic,5.93
STR_724,Pseudomonas,hold,Positive,Facultative Anaerobe,3.9
STR_916,Pseudomonas,senior,Positive,Anaerobic,7.21
STR_800,Bacillus,how,Positive,Anaerobic,1.94
STR_819,Clostridium,of,Positive,Microaerophilic,8.18
STR_482,Bacillus,consumer,Positive,Microaerophilic,3.71
STR_438,Staphylococcus,figure,Negative,Facultative Anaerobe,1.28
STR_888,Bacillus,price,Positive,Aerobic,2.74
STR_165,Staphylococcus,old,Negative,Anaerobic,3.0
STR_869,Staphylococcus,food,Positive,Facultative Anaerobe,9.7
STR_602,Bacillus,entire,Negative,Aerobic,1.9
