strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_858,Bacillus,stay,Negative,Anaerobic,2.63
STR_132,Pseudomonas,child,Negative,Aerobic,8.7
STR_821,Lactobacillus,trip,Positive,Microaerophilic,0.79
STR_853,Clostridium,hotel,Negative,Anaerobic,2.67
STR_552,Streptococcus,result,Negative,Facultative Anaerobe,6.39
STR_103,Lactobacillus,clearly,Negative,Microaerophilic,4.42
STR_576,Staphylococcus,past,Negative,Anaerobic,8.25
STR_691,Clostridium,adult,Negative,Facultative Anaerobe,9.2
STR_944,Staphylococcus,sport,Positive,Anaerobic,5.23
STR_752,Clostridium,beautiful,Negative,Facultative Anaerobe,4.31
STR_656,Pseudomonas,every,Positive,Microaerophilic,2.26
STR_834,Staphylococcus,fish,Positive,Anaerobic,9.02
STR_847,Lactobacillus,really,Positive,Aerobic,4.78
STR_524,Clostridium,floor,Positive,Facultative Anaerobe,0.83
STR_251,Clostridium,American,Positive,Anaerobic,9.07
STR_796,Staphylococcus,through,Negative,Anaerobic,4.21
STR_393,Lactobacillus,identify,Positive,Anaerobic,4.74
STR_178,Clostridium,reflect,Positive,Microaerophilic,7.43
STR_403,Pseudomonas,next,Positive,Anaerobic,5.66
STR_143,Streptococcus,which,Negative,Microaerophilic,1.87
STR_771,Clostridium,customer,Negative,Anaerobic,6.47
STR_784,Streptococcus,nor,Negative,Facultative Anaerobe,4.4
STR_359,Streptococcus,on,Positive,Anaerobic,9.35
STR_939,Streptococcus,than,Positive,Aerobic,6.29
STR_689,Lactobacillus,cold,Negative,Anaerobic,2.81
STR_712,Clostridium,guy,Positive,Microaerophilic,7.77
STR_799,Pseudomonas,end,Positive,Aerobic,2.8
STR_363,Bacillus,movie,Negative,Aerobic,8.6
STR_987,Staphylococcus,message,Negative,Microaerophilic,4.16
STR_316,Pseudomonas,picture,Negative,Facultative Anaerobe,5.09
STR_522,Streptococcus,determine,Positive,Anaerobic,5.59
STR_724,Lactobacillus,develop,Positive,Facultative Anaerobe,8.01
STR_479,Bacillus,couple,Negative,Microaerophilic,9.59
STR_747,Clostridium,why,Negative,Facultative Anaerobe,3.87
STR_342,Bacillus,bed,Positive,Microaerophilic,4.69
STR_724,Pseudomonas,meeting,Positive,Aerobic,3.03
STR_285,Lactobacillus,create,Positive,Aerobic,7.69
STR_599,Clostridium,woman,Negative,Microaerophilic,7.65
STR_401,Lactobacillus,do,Positive,Facultative Anaerobe,6.58
STR_831,Clostridium,politics,Positive,Anaerobic,6.23
STR_222,Streptococcus,at,Positive,Anaerobic,2.46
STR_187,Bacillus,discussion,Positive,Facultative Anaerobe,4.84
STR_814,Streptococcus,rich,Positive,Facultative Anaerobe,3.46
STR_204,Lactobacillus,level,Positive,Facultative Anaerobe,6.32
STR_461,Bacillus,each,Negative,Facultative Anaerobe,9.63
STR_258,Lactobacillus,woman,Negative,Microaerophilic,3.45
STR_556,Lactobacillus,stuff,Positive,Aerobic,1.37
STR_500,Staphylococcus,build,Positive,Aerobic,0.61
STR_583,Lactobacillus,note,Positive,Facultative Anaerobe,6.06
STR_702,Staphylococcus,population,Negative,Anaerobic,8.96
STR_261,Bacillus,page,Positive,Aerobic,3.13
STR_271,Clostridium,range,Positive,Microaerophilic,8.6
STR_509,Lactobacillus,environmental,Negative,Aerobic,1.69
STR_989,Clostridium,page,Negative,Aerobic,4.06
STR_941,Lactobacillus,down,Negative,Facultative Anaerobe,5.03
STR_318,Staphylococcus,what,Negative,Anaerobic,5.71
STR_380,Clostridium,bill,Positive,Microaerophilic,7.15
STR_874,Bacillus,dream,Negative,Anaerobic,3.92
STR_945,Bacillus,within,Positive,Anaerobic,8.48
STR_822,Clostridium,oil,Negative,Aerobic,4.48
STR_802,Lactobacillus,say,Negative,Facultative Anaerobe,5.05
STR_173,Streptococcus,example,Negative,Aerobic,3.29
STR_685,Clostridium,reduce,Negative,Microaerophilic,0.96
STR_863,Pseudomonas,how,Positive,Aerobic,1.34
STR_254,Bacillus,particular,Negative,Microaerophilic,1.92
STR_159,Clostridium,mouth,Positive,Microaerophilic,1.12
STR_716,Clostridium,church,Negative,Aerobic,1.23
STR_678,Streptococcus,dark,Negative,Aerobic,9.75
STR_310,Staphylococcus,production,Negative,Anaerobic,7.75
STR_882,Lactobacillus,discuss,Negative,Microaerophilic,2.84
STR_109,Staphylococcus,right,Positive,Facultative Anaerobe,4.75
STR_825,Streptococcus,whom,Positive,Microaerophilic,7.88
STR_258,Lactobacillus,hundred,Positive,Aerobic,9.91
STR_238,Staphylococcus,nature,Positive,Microaerophilic,5.52
STR_251,Lactobacillus,money,Positive,Anaerobic,6.21
STR_549,Clostridium,Republican,Positive,Microaerophilic,8.62
STR_361,Staphylococcus,book,Negative,Anaerobic,9.1
STR_658,Bacillus,suddenly,Positive,Facultative Anaerobe,3.54
STR_526,Streptococcus,focus,Negative,Anaerobic,9.99
STR_281,Bacillus,police,Negative,Facultative Anaerobe,2.96
STR_280,Clostridium,natural,Positive,Facultative Anaerobe,0.83
STR_288,Clostridium,raise,Negative,Anaerobic,8.33
STR_490,Lactobacillus,last,Negative,Microaerophilic,2.81
STR_514,Lactobacillus,fact,Negative,Microaerophilic,4.16
STR_902,Lactobacillus,almost,Negative,Anaerobic,5.55
STR_404,Streptococcus,official,Positive,Aerobic,9.39
STR_839,Staphylococcus,quality,Positive,Facultative Anaerobe,5.99
STR_632,Streptococcus,participant,Negative,Facultative Anaerobe,8.32
STR_951,Staphylococcus,should,Negative,Facultative Anaerobe,8.16
STR_819,Streptococcus,represent,Negative,Microaerophilic,7.74
STR_983,Bacillus,pressure,Negative,Microaerophilic,6.64
STR_546,Lactobacillus,share,Positive,Anaerobic,6.17
STR_689,Pseudomonas,purpose,Positive,Facultative Anaerobe,0.6
STR_725,Lactobacillus,down,Negative,Microaerophilic,3.66
STR_868,Staphylococcus,personal,Negative,Anaerobic,7.91
STR_636,Pseudomonas,great,Positive,Anaerobic,9.33
STR_266,Bacillus,plant,Negative,Microaerophilic,7.6
STR_917,Bacillus,television,Positive,Facultative Anaerobe,7.48
STR_629,Streptococcus,reflect,Positive,Facultative Anaerobe,5.47
STR_822,Staphylococcus,car,Positive,Microaerophilic,8.81
STR_943,Staphylococcus,yet,Positive,Facultative Anaerobe,9.16
