strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_417,Pseudomonas,wrong,Positive,Anaerobic,2.4
STR_105,Lactobacillus,fight,Negative,Anaerobic,2.48
STR_907,Staphylococcus,PM,Negative,Aerobic,2.44
STR_278,Staphylococcus,develop,Negative,Facultative Anaerobe,0.86
STR_197,Pseudomonas,should,Positive,Facultative Anaerobe,7.54
STR_271,Clostridium,debate,Positive,Microaerophilic,1.55
STR_264,Clostridium,score,Negative,Anaerobic,8.03
STR_808,Streptococcus,mind,Negative,Facultative Anaerobe,2.31
STR_155,Bacillus,somebody,Positive,Facultative Anaerobe,9.96
STR_877,Clostridium,sea,Positive,Aerobic,2.24
STR_371,Lactobacillus,forward,Positive,Aerobic,4.08
STR_475,Pseudomonas,send,Negative,Facultative Anaerobe,2.49
STR_798,Staphylococcus,strategy,Positive,Aerobic,0.58
STR_524,Streptococcus,born,Negative,Anaerobic,2.14
STR_338,Lactobacillus,figure,Positive,Facultative Anaerobe,1.79
STR_699,Clostridium,after,Negative,Aerobic,9.85
STR_222,Staphylococcus,hour,Negative,Microaerophilic,5.34
STR_700,Staphylococcus,eye,Positive,Aerobic,7.45
STR_298,Pseudomonas,letter,Positive,Aerobic,6.04
STR_904,Clostridium,environment,Positive,Anaerobic,1.28
STR_974,Pseudomonas,and,Negative,Facultative Anaerobe,1.72
STR_642,Pseudomonas,of,Negative,Microaerophilic,5.76
STR_793,Staphylococcus,provide,Negative,Microaerophilic,5.34
STR_367,Lactobacillus,themselves,Positive,Facultative Anaerobe,5.71
STR_170,Streptococcus,dog,Positive,Microaerophilic,8.05
STR_148,Bacillus,yes,Negative,Aerobic,0.65
STR_491,Staphylococcus,happen,Positive,Microaerophilic,3.24
STR_932,Lactobacillus,assume,Negative,Facultative Anaerobe,6.4
STR_994,Streptococcus,star,Negative,Facultative Anaerobe,1.23
STR_961,Lactobacillus,let,Positive,Facultative Anaerobe,6.1
STR_386,Staphylococcus,like,Positive,Microaerophilic,5.99
STR_525,Pseudomonas,difference,Negative,Microaerophilic,9.48
STR_788,Streptococcus,chair,Negative,Aerobic,6.63
STR_650,Bacillus,wrong,Negative,Anaerobic,6.21
STR_909,Streptococcus,city,Positive,Anaerobic,8.6
STR_272,Streptococcus,possible,Positive,Microaerophilic,2.85
STR_845,Streptococcus,chair,Negative,Facultative Anaerobe,8.94
STR_630,Streptococcus,well,Positive,Anaerobic,1.23
STR_139,Streptococcus,result,Negative,Microaerophilic,4.37
STR_231,Staphylococcus,social,Negative,Anaerobic,2.38
STR_659,Bacillus,sure,Negative,Aerobic,2.2
STR_152,Bacillus,cost,Positive,Microaerophilic,5.48
STR_186,Pseudomonas,example,Positive,Microaerophilic,4.49
STR_723,Pseudomonas,wind,Positive,Aerobic,8.76
STR_143,Pseudomonas,floor,Negative,Facultative Anaerobe,3.56
STR_478,Bacillus,must,Negative,Anaerobic,7.07
STR_799,Staphylococcus,authority,Positive,Microaerophilic,2.67
STR_445,Bacillus,so,Positive,Anaerobic,3.59
STR_618,Streptococcus,positive,Positive,Aerobic,1.61
STR_847,Streptococcus,eight,Negative,Facultative Anaerobe,2.18
STR_274,Bacillus,in,Positive,Facultative Anaerobe,6.9
STR_101,Pseudomonas,agency,Negative,Anaerobic,5.65
STR_322,Clostridium,serious,Negative,Facultative Anaerobe,8.9
STR_227,Pseudomonas,easy,Positive,Anaerobic,5.92
STR_659,Streptococcus,determine,Positive,Anaerobic,3.64
STR_550,Pseudomonas,lay,Negative,Microaerophilic,2.05
STR_523,Pseudomonas,support,Positive,Aerobic,0.97
STR_819,Lactobacillus,detail,Negative,Aerobic,1.6
STR_739,Lactobacillus,serve,Negative,Anaerobic,6.53
STR_401,Staphylococcus,check,Positive,Facultative Anaerobe,9.91
STR_597,Staphylococcus,manager,Negative,Microaerophilic,2.86
STR_855,Streptococcus,use,Negative,Anaerobic,9.26
STR_374,Clostridium,car,Positive,Anaerobic,5.55
STR_146,Streptococcus,country,Negative,Anaerobic,4.17
STR_685,Bacillus,positive,Negative,Facultative Anaerobe,6.07
STR_218,Streptococcus,police,Negative,Facultative Anaerobe,3.22
STR_712,Bacillus,film,Negative,Facultative Anaerobe,9.16
STR_114,Staphylococcus,summer,Negative,Facultative Anaerobe,1.25
STR_776,Clostridium,well,Negative,Microaerophilic,4.67
STR_100,Pseudomonas,recent,Positive,Microaerophilic,8.86
STR_272,Pseudomonas,cause,Negative,Aerobic,0.86
STR_929,Pseudomonas,economic,Positive,Aerobic,9.93
STR_834,Clostridium,today,Negative,Aerobic,8.89
STR_700,Clostridium,room,Positive,Microaerophilic,2.51
STR_732,Streptococcus,wide,Positive,Facultative Anaerobe,8.16
