strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_964,Staphylococcus,available,Negative,Aerobic,1.87
STR_755,Streptococcus,themselves,Negative,Microaerophilic,3.16
STR_843,Bacillus,nearly,Negative,Microaerophilic,2.03
STR_487,Lactobacillus,only,Positive,Facultative Anaerobe,3.64
STR_758,Clostridium,main,Negative,Microaerophilic,5.98
STR_679,Lactobacillus,around,Negative,Anaerobic,2.33
STR_713,Staphylococcus,when,Negative,Aerobic,5.21
STR_421,Clostridium,between,Positive,Microaerophilic,3.93
STR_120,Streptococcus,hold,Positive,Microaerophilic,3.31
STR_925,Staphylococcus,study,Negative,Microaerophilic,9.69
STR_314,Pseudomonas,part,Positive,Microaerophilic,2.59
STR_189,Streptococcus,actually,Negative,Aerobic,2.75
STR_936,Bacillus,type,Negative,Aerobic,9.35
STR_322,Pseudomonas,none,Positive,Anaerobic,4.96
STR_378,Staphylococcus,certainly,Positive,Anaerobic,7.78
STR_176,Streptococcus,value,Negative,Microaerophilic,8.59
STR_100,Pseudomonas,more,Positive,Microaerophilic,3.62
STR_628,Staphylococcus,size,Negative,Aerobic,7.15
STR_998,Streptococcus,major,Positive,Microaerophilic,6.84
STR_119,Clostridium,guy,Negative,Facultative Anaerobe,5.93
STR_491,Staphylococcus,give,Negative,Microaerophilic,4.56
STR_672,Bacillus,guess,Negative,Facultative Anaerobe,8.83
STR_516,Pseudomonas,more,Negative,Anaerobic,1.23
STR_770,Streptococcus,wonder,Negative,Anaerobic,8.24
STR_201,Streptococcus,question,Negative,Facultative Anaerobe,4.44
STR_509,Clostridium,will,Negative,Anaerobic,1.63
STR_552,Pseudomonas,away,Negative,Anaerobic,7.61
STR_561,Pseudomonas,water,Positive,Anaerobic,5.15
STR_379,Streptococcus,we,Negative,Anaerobic,5.05
STR_369,Pseudomonas,daughter,Positive,Aerobic,2.09
STR_564,Pseudomonas,capital,Positive,Microaerophilic,7.73
STR_282,Streptococcus,Democrat,Positive,Facultative Anaerobe,0.93
STR_212,Bacillus,should,Negative,Aerobic,0.91
STR_848,Streptococcus,tree,Negative,Facultative Anaerobe,9.88
STR_941,Staphylococcus,just,Negative,Anaerobic,5.06
STR_936,Lactobacillus,cultural,Positive,Anaerobic,2.32
STR_387,Pseudomonas,specific,Positive,Microaerophilic,4.56
STR_292,Clostridium,down,Negative,Aerobic,7.54
STR_896,Pseudomonas,kitchen,Negative,Facultative Anaerobe,6.38
STR_106,Clostridium,per,Positive,Aerobic,6.95
STR_823,Clostridium,happy,Negative,Aerobic,5.23
STR_253,Bacillus,experience,Negative,Facultative Anaerobe,6.47
STR_713,Clostridium,main,Positive,Facultative Anaerobe,4.77
STR_414,Pseudomonas,data,Positive,Aerobic,6.2
STR_295,Staphylococcus,another,Positive,Anaerobic,8.09
STR_814,Streptococcus,responsibility,Negative,Microaerophilic,6.52
STR_248,Bacillus,political,Positive,Facultative Anaerobe,8.52
STR_955,Bacillus,wrong,Positive,Anaerobic,1.04
STR_432,Lactobacillus,ten,Positive,Microaerophilic,9.66
STR_635,Pseudomonas,indeed,Negative,Aerobic,6.0
STR_912,Bacillus,generation,Negative,Anaerobic,6.06
STR_968,Lactobacillus,change,Positive,Anaerobic,4.94
STR_246,Staphylococcus,but,Positive,Aerobic,2.78
STR_169,Lactobacillus,morning,Positive,Facultative Anaerobe,6.59
STR_561,Lactobacillus,even,Negative,Aerobic,3.47
STR_397,Clostridium,region,Positive,Facultative Anaerobe,9.11
STR_102,Bacillus,PM,Positive,Aerobic,3.66
STR_161,Staphylococcus,place,Positive,Facultative Anaerobe,3.32
STR_366,Lactobacillus,career,Positive,Aerobic,7.48
STR_675,Lactobacillus,my,Positive,Facultative Anaerobe,3.47
STR_437,Staphylococcus,away,Negative,Facultative Anaerobe,8.93
STR_965,Streptococcus,put,Positive,Facultative Anaerobe,4.76
STR_400,Streptococcus,indicate,Positive,Facultative Anaerobe,8.95
STR_480,Lactobacillus,president,Positive,Aerobic,6.38
STR_794,Clostridium,local,Positive,Microaerophilic,6.7
STR_747,Lactobacillus,wait,Negative,Microaerophilic,0.63
STR_192,Bacillus,force,Positive,Microaerophilic,4.7
STR_725,Bacillus,serve,Negative,Aerobic,2.48
STR_440,Staphylococcus,page,Positive,Anaerobic,3.69
STR_554,Streptococcus,professor,Positive,Microaerophilic,0.55
STR_116,Streptococcus,community,Negative,Microaerophilic,6.5
STR_627,Bacillus,letter,Positive,Aerobic,6.77
STR_681,Bacillus,girl,Positive,Microaerophilic,9.96
STR_640,Lactobacillus,that,Negative,Facultative Anaerobe,1.7
STR_797,Staphylococcus,ever,Positive,Anaerobic,3.19
STR_997,Bacillus,ability,Negative,Anaerobic,3.74
STR_466,Pseudomonas,some,Negative,Facultative Anaerobe,8.38
STR_558,Streptococcus,recognize,Positive,Microaerophilic,6.07
