strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_810,Clostridium,our,Positive,Aerobic,1.58
STR_693,Lactobacillus,its,Negative,Aerobic,6.92
STR_522,Pseudomonas,table,Negative,Anaerobic,9.78
STR_357,Bacillus,several,Positive,Aerobic,5.95
STR_811,Pseudomonas,somebody,Positive,Facultative Anaerobe,8.23
STR_681,Pseudomonas,attack,Negative,Aerobic,1.61
STR_360,Bacillus,suffer,Positive,Microaerophilic,8.87
STR_342,Pseudomonas,institution,Negative,Facultative Anaerobe,5.13
STR_928,Clostridium,people,Negative,Facultative Anaerobe,2.63
STR_338,Streptococcus,dog,Negative,Anaerobic,7.89
STR_204,Pseudomonas,color,Negative,Aerobic,2.2
STR_819,Pseudomonas,culture,Positive,Facultative Anaerobe,5.02
STR_499,Lactobacillus,whole,Positive,Anaerobic,4.77
STR_129,Lactobacillus,by,Positive,Microaerophilic,3.37
STR_978,Pseudomonas,return,Positive,Facultative Anaerobe,5.93
STR_211,Clostridium,door,Negative,Aerobic,0.85
STR_246,Pseudomonas,minute,Negative,Anaerobic,4.89
STR_898,Pseudomonas,care,Positive,Anaerobic,6.51
STR_393,Clostridium,career,Negative,Anaerobic,6.4
STR_129,Streptococcus,though,Positive,Aerobic,3.89
STR_462,Lactobacillus,million,Negative,Microaerophilic,6.3
STR_848,Staphylococcus,bag,Positive,Facultative Anaerobe,4.5
STR_265,Lactobacillus,across,Positive,Anaerobic,6.32
STR_491,Lactobacillus,almost,Positive,Anaerobic,8.26
STR_398,Clostridium,miss,Positive,Anaerobic,7.08
STR_271,Pseudomonas,our,Negative,Anaerobic,5.47
STR_944,Streptococcus,eight,Negative,Microaerophilic,4.43
STR_237,Streptococcus,land,Positive,Facultative Anaerobe,5.78
STR_178,Clostridium,raise,Positive,Facultative Anaerobe,5.34
STR_848,Lactobacillus,agreement,Positive,Facultative Anaerobe,9.76
STR_145,Streptococcus,letter,Negative,Facultative Anaerobe,2.92
STR_840,Bacillus,back,Positive,Facultative Anaerobe,1.68
STR_748,Bacillus,approach,Negative,Anaerobic,5.74
STR_886,Lactobacillus,feeling,Negative,Microaerophilic,8.62
STR_130,Lactobacillus,picture,Positive,Aerobic,5.66
STR_654,Clostridium,up,Positive,Anaerobic,6.41
STR_249,Bacillus,opportunity,Positive,Anaerobic,6.78
STR_852,Streptococcus,unit,Positive,Aerobic,7.48
STR_990,Clostridium,table,Negative,Facultative Anaerobe,5.25
STR_156,Pseudomonas,born,Negative,Facultative Anaerobe,6.19
STR_225,Clostridium,result,Positive,Microaerophilic,2.8
STR_812,Bacillus,always,Positive,Facultative Anaerobe,6.79
STR_369,Staphylococcus,identify,Positive,Microaerophilic,4.9
STR_995,Lactobacillus,suggest,Positive,Facultative Anaerobe,8.79
STR_788,Streptococcus,occur,Negative,Microaerophilic,4.8
STR_715,Bacillus,air,Positive,Microaerophilic,1.55
STR_361,Staphylococcus,debate,Positive,Microaerophilic,9.53
STR_285,Clostridium,else,Positive,Aerobic,4.02
STR_569,Pseudomonas,region,Negative,Anaerobic,3.13
