strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_591,Lactobacillus,vote,Negative,Anaerobic,7.47
STR_950,Pseudomonas,travel,Negative,Anaerobic,4.6
STR_188,Pseudomonas,effort,Negative,Aerobic,0.79
STR_424,Bacillus,run,Positive,Microaerophilic,9.72
STR_606,Lactobacillus,vote,Positive,Facultative Anaerobe,1.3
STR_486,Bacillus,throw,Negative,Aerobic,5.84
STR_737,Pseudomonas,debate,Negative,Aerobic,4.91
STR_816,Staphylococcus,talk,Negative,Anaerobic,1.52
STR_551,Clostridium,billion,Positive,Microaerophilic,6.9
STR_724,Lactobacillus,item,Negative,Anaerobic,4.19
STR_337,Lactobacillus,general,Positive,Aerobic,1.89
STR_359,Lactobacillus,discussion,Negative,Aerobic,6.52
STR_124,Clostridium,card,Negative,Facultative Anaerobe,2.35
STR_912,Lactobacillus,alone,Positive,Anaerobic,6.39
STR_672,Streptococcus,consider,Negative,Microaerophilic,7.67
STR_824,Clostridium,kid,Positive,Facultative Anaerobe,1.97
STR_937,Bacillus,close,Negative,Aerobic,1.49
STR_789,Lactobacillus,thought,Negative,Aerobic,7.52
STR_497,Clostridium,generation,Negative,Microaerophilic,8.14
STR_762,Pseudomonas,true,Negative,Facultative Anaerobe,0.78
STR_101,Lactobacillus,artist,Negative,Facultative Anaerobe,5.35
STR_527,Clostridium,former,Positive,Anaerobic,9.76
STR_472,Staphylococcus,different,Negative,Facultative Anaerobe,0.51
STR_405,Streptococcus,start,Negative,Anaerobic,9.79
STR_237,Streptococcus,security,Positive,Anaerobic,8.02
STR_839,Clostridium,group,Positive,Facultative Anaerobe,5.4
STR_725,Bacillus,social,Positive,Aerobic,2.57
STR_752,Lactobacillus,skill,Negative,Anaerobic,8.92
STR_264,Streptococcus,stay,Positive,Aerobic,6.55
STR_997,Bacillus,while,Positive,Microaerophilic,3.67
STR_359,Clostridium,right,Positive,Aerobic,6.38
STR_943,Clostridium,head,Positive,Microaerophilic,7.83
STR_853,Bacillus,suddenly,Positive,Anaerobic,8.83
STR_228,Bacillus,suffer,Negative,Facultative Anaerobe,7.49
STR_374,Staphylococcus,prepare,Positive,Microaerophilic,7.92
STR_104,Pseudomonas,reason,Negative,Anaerobic,8.65
STR_140,Staphylococcus,weight,Negative,Aerobic,7.35
STR_601,Bacillus,environment,Positive,Microaerophilic,3.6
STR_958,Staphylococcus,view,Positive,Microaerophilic,9.31
STR_847,Lactobacillus,such,Negative,Microaerophilic,1.3
STR_582,Bacillus,cover,Positive,Anaerobic,3.4
STR_405,Clostridium,American,Negative,Aerobic,2.49
STR_593,Streptococcus,sometimes,Positive,Microaerophilic,9.94
STR_517,Clostridium,although,Positive,Aerobic,8.41
STR_645,Streptococcus,myself,Negative,Aerobic,8.62
STR_159,Lactobacillus,free,Negative,Microaerophilic,4.89
STR_895,Lactobacillus,federal,Negative,Facultative Anaerobe,1.52
STR_352,Streptococcus,across,Negative,Anaerobic,6.48
STR_366,Streptococcus,job,Negative,Anaerobic,5.07
STR_576,Streptococcus,first,Positive,Aerobic,2.59
STR_973,Pseudomonas,involve,Negative,Facultative Anaerobe,2.8
STR_528,Clostridium,when,Positive,Aerobic,8.57
STR_544,Staphylococcus,stay,Negative,Microaerophilic,0.8
STR_288,Lactobacillus,provide,Negative,Anaerobic,2.33
STR_678,Clostridium,girl,Negative,Facultative Anaerobe,7.25
STR_953,Bacillus,short,Positive,Microaerophilic,4.96
STR_249,Clostridium,child,Negative,Facultative Anaerobe,9.06
STR_472,Pseudomonas,answer,Negative,Facultative Anaerobe,9.29
STR_771,Staphylococcus,structure,Positive,Anaerobic,4.54
STR_291,Clostridium,common,Positive,Anaerobic,6.79
STR_579,Lactobacillus,myself,Positive,Microaerophilic,1.6
STR_867,Clostridium,guy,Positive,Anaerobic,9.0
STR_135,Bacillus,listen,Negative,Facultative Anaerobe,8.31
STR_311,Pseudomonas,provide,Negative,Microaerophilic,6.59
STR_945,Pseudomonas,decade,Positive,Facultative Anaerobe,2.04
STR_151,Lactobacillus,reflect,Positive,Aerobic,7.16
STR_621,Clostridium,choose,Positive,Aerobic,8.4
STR_833,Clostridium,government,Negative,Facultative Anaerobe,4.68
STR_713,Streptococcus,nice,Negative,Microaerophilic,7.84
STR_119,Lactobacillus,figure,Negative,Anaerobic,7.84
STR_329,Streptococcus,feeling,Positive,Microaerophilic,0.64
STR_934,Streptococcus,green,Negative,Microaerophilic,2.9
STR_122,Lactobacillus,expect,Negative,Aerobic,9.22
STR_215,Lactobacillus,personal,Positive,Aerobic,9.05
STR_261,Bacillus,guess,Negative,Microaerophilic,5.82
STR_506,Lactobacillus,exactly,Positive,Facultative Anaerobe,4.66
STR_111,Clostridium,piece,Negative,Facultative Anaerobe,9.96
STR_446,Pseudomonas,discover,Positive,Facultative Anaerobe,8.2
STR_911,Staphylococcus,listen,Positive,Anaerobic,4.68
STR_396,Lactobacillus,mother,Positive,Aerobic,4.46
STR_301,Streptococcus,another,Positive,Facultative Anaerobe,2.2
STR_418,Clostridium,remain,Negative,Aerobic,1.4
STR_542,Staphylococcus,special,Negative,Microaerophilic,8.85
STR_642,Clostridium,anything,Positive,Anaerobic,2.96
STR_265,Clostridium,mind,Negative,Facultative Anaerobe,9.63
STR_981,Staphylococcus,information,Positive,Anaerobic,3.34
STR_819,Pseudomonas,city,Positive,Anaerobic,4.94
STR_520,Pseudomonas,challenge,Positive,Facultative Anaerobe,1.5
STR_256,Staphylococcus,institution,Negative,Microaerophilic,7.99
STR_996,Bacillus,cell,Positive,Facultative Anaerobe,3.93
STR_650,Pseudomonas,work,Positive,Facultative Anaerobe,6.84
STR_104,Lactobacillus,middle,Negative,Facultative Anaerobe,8.37
STR_256,Bacillus,weight,Negative,Microaerophilic,7.25
STR_842,Bacillus,tonight,Positive,Microaerophilic,2.37
STR_942,Lactobacillus,stuff,Negative,Aerobic,8.33
STR_218,Staphylococcus,very,Negative,Anaerobic,4.23
STR_129,Bacillus,character,Negative,Anaerobic,8.83
STR_378,Pseudomonas,professional,Positive,Aerobic,3.68
STR_563,Streptococcus,product,Negative,Microaerophilic,9.22
STR_148,Pseudomonas,choose,Negative,Microaerophilic,6.23
STR_853,Pseudomonas,space,Negative,Aerobic,7.36
STR_752,Lactobacillus,ball,Positive,Facultative Anaerobe,9.36
STR_210,Staphylococcus,film,Negative,Anaerobic,9.3
STR_838,Clostridium,current,Negative,Anaerobic,8.73
STR_599,Lactobacillus,defense,Positive,Anaerobic,2.88
STR_189,Clostridium,bill,Positive,Anaerobic,1.51
STR_957,Streptococcus,next,Negative,Aerobic,7.57
STR_576,Clostridium,city,Positive,Facultative Anaerobe,7.95
STR_779,Streptococcus,job,Positive,Facultative Anaerobe,2.59
STR_188,Streptococcus,one,Negative,Aerobic,9.38
STR_313,Streptococcus,art,Negative,Facultative Anaerobe,1.13
STR_840,Lactobacillus,tonight,Positive,Facultative Anaerobe,8.51
STR_537,Bacillus,agent,Negative,Facultative Anaerobe,6.76
STR_426,Bacillus,base,Negative,Microaerophilic,5.46
STR_167,Staphylococcus,dream,Positive,Aerobic,2.52
STR_104,Clostridium,resource,Positive,Microaerophilic,2.39
STR_196,Lactobacillus,yeah,Negative,Aerobic,1.59
STR_685,Bacillus,worker,Positive,Microaerophilic,8.39
STR_840,Lactobacillus,long,Negative,Facultative Anaerobe,7.34
STR_713,Bacillus,factor,Negative,Anaerobic,6.97
STR_932,Streptococcus,total,Negative,Aerobic,6.04
STR_404,Staphylococcus,about,Positive,Microaerophilic,9.31
STR_291,Streptococcus,offer,Positive,Aerobic,7.45
STR_628,Lactobacillus,cold,Negative,Microaerophilic,6.28
STR_634,Pseudomonas,want,Positive,Microaerophilic,3.91
STR_674,Lactobacillus,color,Negative,Microaerophilic,7.29
STR_227,Streptococcus,majority,Positive,Aerobic,4.9
STR_996,Lactobacillus,skin,Positive,Aerobic,6.47
STR_383,Bacillus,unit,Negative,Microaerophilic,2.11
STR_674,Pseudomonas,analysis,Positive,Facultative Anaerobe,9.3
STR_224,Pseudomonas,score,Negative,Anaerobic,4.23
STR_408,Clostridium,save,Negative,Aerobic,5.36
STR_464,Bacillus,position,Negative,Facultative Anaerobe,2.72
STR_280,Clostridium,any,Positive,Anaerobic,3.27
STR_500,Clostridium,yes,Negative,Microaerophilic,7.19
STR_573,Lactobacillus,health,Negative,Aerobic,0.59
STR_408,Clostridium,program,Negative,Anaerobic,7.99
STR_205,Streptococcus,particular,Negative,Microaerophilic,2.66
STR_148,Clostridium,some,Positive,Microaerophilic,9.09
STR_613,Clostridium,picture,Negative,Microaerophilic,9.26
STR_644,Bacillus,body,Negative,Facultative Anaerobe,9.6
STR_517,Streptococcus,lose,Negative,Facultative Anaerobe,2.09
STR_765,Staphylococcus,manager,Negative,Microaerophilic,5.64
STR_664,Pseudomonas,range,Negative,Facultative Anaerobe,1.08
STR_955,Streptococcus,avoid,Negative,Aerobic,3.84
STR_174,Lactobacillus,bed,Negative,Facultative Anaerobe,0.63
STR_586,Staphylococcus,above,Negative,Microaerophilic,1.06
STR_231,Pseudomonas,economy,Positive,Anaerobic,7.41
STR_443,Bacillus,around,Negative,Anaerobic,2.49
STR_723,Staphylococcus,those,Positive,Aerobic,6.21
STR_549,Staphylococcus,individual,Negative,Aerobic,6.67
STR_763,Clostridium,test,Negative,Microaerophilic,4.2
STR_313,Staphylococcus,prove,Negative,Anaerobic,5.37
STR_845,Streptococcus,affect,Negative,Microaerophilic,0.65
STR_596,Bacillus,loss,Negative,Aerobic,5.94
STR_905,Pseudomonas,for,Negative,Facultative Anaerobe,0.64
STR_348,Streptococcus,join,Negative,Anaerobic,9.46
STR_196,Streptococcus,certainly,Negative,Facultative Anaerobe,2.88
STR_172,Pseudomonas,carry,Positive,Facultative Anaerobe,4.17
STR_389,Clostridium,institution,Positive,Aerobic,7.47
STR_297,Clostridium,service,Negative,Facultative Anaerobe,7.39
STR_474,Lactobacillus,finish,Positive,Facultative Anaerobe,6.02
STR_844,Bacillus,occur,Negative,Facultative Anaerobe,8.31
STR_421,Bacillus,around,Positive,Anaerobic,4.43
STR_558,Pseudomonas,sense,Negative,Anaerobic,6.82
STR_277,Bacillus,red,Positive,Microaerophilic,8.19
STR_256,Lactobacillus,care,Negative,Aerobic,4.93
STR_644,Pseudomonas,thing,Negative,Facultative Anaerobe,5.83
STR_846,Bacillus,know,Negative,Anaerobic,0.66
STR_581,Bacillus,attack,Positive,Anaerobic,0.88
STR_104,Staphylococcus,most,Negative,Facultative Anaerobe,5.2
STR_935,Pseudomonas,far,Negative,Microaerophilic,3.84
STR_820,Streptococcus,though,Negative,Anaerobic,7.0
STR_947,Streptococcus,rich,Positive,Facultative Anaerobe,6.09
STR_267,Pseudomonas,light,Positive,Microaerophilic,4.15
STR_321,Pseudomonas,speech,Negative,Facultative Anaerobe,8.45
STR_763,Pseudomonas,friend,Negative,Microaerophilic,1.6
STR_819,Clostridium,from,Negative,Aerobic,2.64
STR_101,Staphylococcus,window,Positive,Aerobic,3.51
STR_729,Bacillus,herself,Positive,Facultative Anaerobe,3.21
STR_652,Staphylococcus,even,Positive,Microaerophilic,8.62
STR_540,Clostridium,cut,Positive,Anaerobic,4.69
STR_494,Streptococcus,recently,Negative,Facultative Anaerobe,6.41
STR_329,Streptococcus,heart,Positive,Microaerophilic,0.52
STR_280,Clostridium,mother,Negative,Aerobic,5.57
STR_643,Streptococcus,more,Negative,Aerobic,4.37
STR_592,Pseudomonas,arrive,Negative,Anaerobic,1.22
STR_111,Lactobacillus,economy,Positive,Anaerobic,5.76
STR_438,Clostridium,for,Positive,Facultative Anaerobe,6.07
STR_841,Pseudomonas,return,Negative,Aerobic,6.19
