strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_203,Clostridium,return,Negative,Aerobic,3.74
STR_818,Clostridium,police,Negative,Aerobic,1.36
STR_894,Streptococcus,material,Negative,Facultative Anaerobe,0.72
STR_990,Clostridium,experience,Positive,Facultative Anaerobe,6.67
STR_304,Staphylococcus,high,Positive,Microaerophilic,6.16
STR_153,Lactobacillus,difference,Positive,Aerobic,1.78
STR_311,Pseudomonas,smile,Negative,Microaerophilic,7.33
STR_720,Clostridium,hand,Negative,Microaerophilic,3.1
STR_561,Bacillus,Mrs,Negative,Microaerophilic,3.44
STR_232,Lactobacillus,activity,Positive,Microaerophilic,7.86
STR_416,Clostridium,far,Positive,Aerobic,1.38
STR_552,Lactobacillus,remain,Negative,Aerobic,6.53
STR_769,Staphylococcus,main,Positive,Anaerobic,2.82
STR_590,Bacillus,skill,Negative,Microaerophilic,9.73
STR_539,Pseudomonas,trade,Positive,Microaerophilic,1.81
STR_688,Lactobacillus,activity,Negative,Facultative Anaerobe,4.71
STR_995,Staphylococcus,real,Positive,Microaerophilic,3.52
STR_646,Streptococcus,four,Positive,Aerobic,4.85
STR_204,Clostridium,only,Positive,Anaerobic,6.44
STR_132,Lactobacillus,mission,Positive,Aerobic,3.78
STR_782,Pseudomonas,animal,Positive,Aerobic,1.11
STR_495,Pseudomonas,difference,Positive,Aerobic,1.71
STR_177,Pseudomonas,rather,Negative,Anaerobic,5.96
STR_185,Bacillus,standard,Negative,Anaerobic,8.06
STR_716,Streptococcus,or,Positive,Aerobic,8.71
STR_945,Pseudomonas,stay,Positive,Microaerophilic,3.61
STR_200,Lactobacillus,health,Negative,Anaerobic,7.12
STR_599,Bacillus,foreign,Negative,Aerobic,6.85
STR_370,Clostridium,now,Positive,Anaerobic,3.08
STR_995,Streptococcus,wide,Negative,Microaerophilic,7.87
STR_721,Lactobacillus,feel,Positive,Facultative Anaerobe,2.62
STR_370,Bacillus,pick,Positive,Aerobic,2.56
STR_849,Pseudomonas,sound,Negative,Facultative Anaerobe,5.88
STR_893,Staphylococcus,issue,Negative,Facultative Anaerobe,4.13
STR_170,Bacillus,next,Positive,Aerobic,9.42
STR_458,Staphylococcus,any,Negative,Microaerophilic,8.65
STR_931,Pseudomonas,job,Negative,Anaerobic,5.45
STR_581,Lactobacillus,citizen,Positive,Microaerophilic,1.99
STR_798,Staphylococcus,realize,Positive,Anaerobic,0.93
STR_235,Pseudomonas,whole,Negative,Aerobic,1.11
STR_422,Pseudomonas,carry,Negative,Facultative Anaerobe,2.53
STR_195,Streptococcus,else,Negative,Microaerophilic,5.58
STR_994,Clostridium,child,Positive,Facultative Anaerobe,7.58
STR_637,Bacillus,main,Negative,Aerobic,1.46
STR_402,Staphylococcus,consumer,Positive,Microaerophilic,7.01
STR_476,Bacillus,serve,Negative,Microaerophilic,6.18
STR_877,Clostridium,statement,Negative,Facultative Anaerobe,4.75
STR_809,Clostridium,beyond,Negative,Aerobic,5.26
STR_514,Streptococcus,explain,Positive,Microaerophilic,2.52
STR_477,Clostridium,yourself,Negative,Facultative Anaerobe,4.88
STR_412,Staphylococcus,until,Negative,Facultative Anaerobe,3.46
STR_638,Staphylococcus,they,Positive,Aerobic,4.02
STR_887,Streptococcus,then,Negative,Microaerophilic,8.53
STR_582,Pseudomonas,summer,Negative,Microaerophilic,5.87
STR_688,Lactobacillus,them,Positive,Anaerobic,5.61
STR_211,Streptococcus,thought,Negative,Facultative Anaerobe,5.1
STR_249,Pseudomonas,she,Negative,Anaerobic,7.69
STR_810,Streptococcus,yard,Negative,Microaerophilic,4.68
STR_921,Clostridium,real,Positive,Anaerobic,4.29
STR_677,Pseudomonas,week,Positive,Anaerobic,7.82
STR_160,Lactobacillus,front,Negative,Facultative Anaerobe,9.01
STR_877,Lactobacillus,now,Positive,Microaerophilic,9.84
STR_266,Bacillus,production,Negative,Microaerophilic,6.82
STR_305,Bacillus,part,Negative,Facultative Anaerobe,4.53
STR_163,Streptococcus,learn,Positive,Facultative Anaerobe,5.07
STR_148,Lactobacillus,fly,Negative,Microaerophilic,1.8
STR_368,Clostridium,pull,Negative,Microaerophilic,1.3
STR_386,Streptococcus,reality,Positive,Facultative Anaerobe,8.2
STR_268,Lactobacillus,ground,Positive,Aerobic,0.77
STR_218,Streptococcus,close,Negative,Microaerophilic,4.53
STR_505,Streptococcus,those,Negative,Microaerophilic,5.34
STR_934,Streptococcus,short,Negative,Anaerobic,2.25
STR_689,Bacillus,you,Positive,Anaerobic,2.68
STR_165,Streptococcus,true,Negative,Microaerophilic,8.43
STR_788,Staphylococcus,sometimes,Positive,Anaerobic,4.14
STR_809,Streptococcus,military,Positive,Aerobic,6.76
STR_174,Staphylococcus,pass,Negative,Anaerobic,2.62
STR_352,Staphylococcus,pretty,Positive,Microaerophilic,4.4
STR_324,Staphylococcus,structure,Positive,Aerobic,4.12
STR_914,Lactobacillus,else,Negative,Aerobic,5.76
STR_454,Clostridium,ok,Negative,Aerobic,5.38
STR_762,Lactobacillus,mission,Positive,Microaerophilic,3.42
STR_472,Lactobacillus,view,Negative,Microaerophilic,5.71
STR_901,Staphylococcus,part,Positive,Microaerophilic,4.92
STR_366,Staphylococcus,wait,Positive,Anaerobic,0.57
STR_576,Lactobacillus,article,Positive,Facultative Anaerobe,7.3
STR_168,Pseudomonas,thank,Negative,Facultative Anaerobe,9.47
STR_884,Clostridium,measure,Positive,Aerobic,7.61
STR_709,Staphylococcus,hour,Negative,Facultative Anaerobe,2.92
STR_790,Staphylococcus,that,Negative,Aerobic,3.67
STR_944,Bacillus,bring,Negative,Facultative Anaerobe,1.68
STR_106,Pseudomonas,place,Positive,Facultative Anaerobe,4.76
STR_104,Streptococcus,affect,Negative,Aerobic,3.22
STR_941,Clostridium,give,Positive,Anaerobic,3.88
STR_474,Pseudomonas,necessary,Negative,Aerobic,4.69
STR_748,Clostridium,night,Positive,Facultative Anaerobe,0.76
STR_817,Clostridium,seem,Positive,Microaerophilic,8.37
STR_844,Staphylococcus,wife,Positive,Microaerophilic,8.02
STR_317,Pseudomonas,trip,Negative,Microaerophilic,3.06
STR_255,Clostridium,beyond,Negative,Microaerophilic,2.7
STR_782,Pseudomonas,several,Positive,Facultative Anaerobe,3.86
STR_535,Bacillus,allow,Negative,Facultative Anaerobe,3.29
STR_460,Lactobacillus,that,Positive,Facultative Anaerobe,9.26
STR_530,Pseudomonas,beat,Negative,Anaerobic,3.67
STR_530,Staphylococcus,tonight,Positive,Aerobic,3.28
STR_454,Lactobacillus,interest,Positive,Aerobic,9.7
STR_223,Clostridium,film,Negative,Facultative Anaerobe,7.37
STR_200,Pseudomonas,exist,Negative,Facultative Anaerobe,7.68
STR_986,Streptococcus,eye,Positive,Aerobic,2.15
STR_434,Lactobacillus,new,Positive,Facultative Anaerobe,8.55
STR_196,Streptococcus,no,Positive,Anaerobic,9.33
STR_484,Lactobacillus,bed,Negative,Anaerobic,8.04
STR_109,Lactobacillus,success,Negative,Microaerophilic,1.16
STR_956,Clostridium,participant,Positive,Aerobic,6.03
STR_682,Bacillus,way,Negative,Microaerophilic,9.13
STR_941,Pseudomonas,station,Positive,Microaerophilic,0.87
STR_576,Clostridium,pick,Positive,Aerobic,2.6
STR_969,Clostridium,force,Negative,Facultative Anaerobe,9.45
STR_756,Pseudomonas,available,Positive,Facultative Anaerobe,3.48
STR_141,Clostridium,special,Negative,Anaerobic,2.91
STR_333,Lactobacillus,film,Negative,Microaerophilic,2.89
STR_763,Pseudomonas,former,Positive,Facultative Anaerobe,6.42
STR_662,Lactobacillus,gun,Positive,Facultative Anaerobe,1.5
STR_114,Bacillus,reality,Negative,Anaerobic,2.95
STR_913,Pseudomonas,education,Positive,Microaerophilic,2.05
STR_679,Bacillus,action,Negative,Aerobic,5.05
STR_252,Lactobacillus,assume,Negative,Anaerobic,7.55
STR_481,Pseudomonas,list,Positive,Anaerobic,4.56
STR_215,Staphylococcus,world,Negative,Aerobic,9.46
STR_356,Bacillus,bill,Negative,Aerobic,8.37
STR_787,Lactobacillus,response,Positive,Facultative Anaerobe,9.46
STR_516,Streptococcus,series,Positive,Anaerobic,9.8
STR_111,Streptococcus,institution,Negative,Aerobic,2.28
STR_880,Pseudomonas,hard,Positive,Anaerobic,1.44
STR_433,Staphylococcus,standard,Negative,Aerobic,4.6
STR_498,Streptococcus,election,Positive,Facultative Anaerobe,3.11
STR_952,Pseudomonas,itself,Positive,Facultative Anaerobe,9.52
STR_607,Pseudomonas,above,Negative,Facultative Anaerobe,3.93
STR_404,Clostridium,building,Positive,Facultative Anaerobe,8.02
STR_392,Lactobacillus,best,Positive,Aerobic,4.17
STR_936,Bacillus,three,Positive,Aerobic,2.91
STR_344,Staphylococcus,explain,Negative,Microaerophilic,6.68
STR_926,Lactobacillus,war,Negative,Microaerophilic,7.36
STR_414,Bacillus,debate,Positive,Aerobic,6.24
STR_326,Streptococcus,personal,Positive,Microaerophilic,0.57
STR_558,Staphylococcus,spring,Positive,Microaerophilic,4.33
STR_186,Staphylococcus,modern,Positive,Facultative Anaerobe,8.15
STR_167,Lactobacillus,animal,Positive,Aerobic,7.38
STR_631,Lactobacillus,particularly,Negative,Facultative Anaerobe,3.3
STR_685,Streptococcus,sea,Positive,Aerobic,6.91
STR_977,Pseudomonas,future,Negative,Facultative Anaerobe,9.47
STR_112,Bacillus,matter,Negative,Microaerophilic,4.26
STR_298,Streptococcus,prepare,Positive,Anaerobic,2.78
STR_412,Streptococcus,let,Positive,Aerobic,2.08
STR_605,Bacillus,democratic,Positive,Aerobic,9.4
STR_972,Staphylococcus,TV,Negative,Anaerobic,8.19
STR_219,Streptococcus,over,Positive,Anaerobic,2.57
STR_853,Bacillus,responsibility,Negative,Facultative Anaerobe,3.72
STR_514,Pseudomonas,process,Negative,Microaerophilic,2.56
STR_945,Streptococcus,beautiful,Negative,Aerobic,4.01
STR_506,Streptococcus,performance,Negative,Microaerophilic,7.41
STR_469,Staphylococcus,family,Negative,Facultative Anaerobe,4.86
STR_729,Streptococcus,exist,Positive,Anaerobic,3.14
STR_626,Streptococcus,only,Negative,Aerobic,1.68
STR_739,Staphylococcus,still,Positive,Microaerophilic,9.07
STR_632,Lactobacillus,employee,Negative,Facultative Anaerobe,8.81
STR_125,Pseudomonas,style,Negative,Facultative Anaerobe,4.97
STR_908,Staphylococcus,scientist,Negative,Microaerophilic,7.05
STR_217,Streptococcus,civil,Negative,Anaerobic,3.82
STR_779,Bacillus,education,Negative,Microaerophilic,7.46
STR_647,Lactobacillus,fight,Positive,Anaerobic,1.08
STR_772,Pseudomonas,our,Negative,Facultative Anaerobe,4.99
STR_823,Staphylococcus,fact,Negative,Aerobic,7.49
STR_326,Lactobacillus,reality,Positive,Anaerobic,1.52
STR_524,Pseudomonas,again,Negative,Facultative Anaerobe,3.79
STR_581,Bacillus,hour,Negative,Aerobic,8.15
STR_764,Streptococcus,close,Positive,Facultative Anaerobe,7.74
STR_362,Lactobacillus,military,Negative,Facultative Anaerobe,5.75
STR_810,Lactobacillus,anything,Positive,Anaerobic,6.85
STR_669,Clostridium,claim,Negative,Facultative Anaerobe,7.52
STR_170,Pseudomonas,world,Positive,Facultative Anaerobe,3.63
STR_955,Pseudomonas,case,Positive,Facultative Anaerobe,8.44
STR_533,Lactobacillus,toward,Negative,Anaerobic,6.73
STR_212,Streptococcus,his,Positive,Aerobic,3.03
STR_392,Clostridium,drug,Negative,Aerobic,2.11
STR_535,Staphylococcus,list,Negative,Anaerobic,4.3
STR_855,Pseudomonas,reveal,Positive,Facultative Anaerobe,7.86
STR_368,Lactobacillus,age,Negative,Anaerobic,4.7
STR_644,Bacillus,institution,Positive,Microaerophilic,1.95
STR_718,Staphylococcus,international,Negative,Aerobic,1.91
STR_447,Streptococcus,break,Positive,Facultative Anaerobe,3.46
STR_314,Streptococcus,tend,Negative,Aerobic,7.55
STR_741,Streptococcus,back,Positive,Anaerobic,7.98
STR_665,Clostridium,reduce,Positive,Microaerophilic,2.59
STR_674,Pseudomonas,rich,Negative,Microaerophilic,1.56
STR_285,Staphylococcus,hour,Negative,Microaerophilic,6.26
STR_758,Staphylococcus,consumer,Negative,Facultative Anaerobe,7.89
STR_510,Clostridium,network,Positive,Facultative Anaerobe,7.85
STR_703,Lactobacillus,teacher,Negative,Facultative Anaerobe,8.95
STR_930,Lactobacillus,want,Positive,Facultative Anaerobe,9.44
STR_192,Pseudomonas,movie,Positive,Aerobic,4.23
STR_476,Streptococcus,part,Positive,Microaerophilic,4.61
STR_145,Pseudomonas,there,Negative,Anaerobic,8.6
STR_741,Pseudomonas,million,Negative,Anaerobic,6.76
STR_215,Streptococcus,happy,Negative,Microaerophilic,2.92
STR_744,Pseudomonas,group,Negative,Anaerobic,8.22
STR_111,Streptococcus,tree,Negative,Anaerobic,3.54
STR_616,Lactobacillus,movement,Positive,Microaerophilic,6.36
STR_605,Clostridium,development,Negative,Facultative Anaerobe,9.92
STR_211,Clostridium,when,Positive,Facultative Anaerobe,3.34
STR_344,Streptococcus,almost,Positive,Facultative Anaerobe,3.04
STR_689,Streptococcus,speech,Positive,Anaerobic,6.19
STR_871,Lactobacillus,fear,Positive,Anaerobic,7.44
STR_191,Lactobacillus,bag,Positive,Anaerobic,8.26
STR_516,Streptococcus,front,Positive,Microaerophilic,4.3
STR_813,Streptococcus,store,Negative,Facultative Anaerobe,8.09
STR_312,Streptococcus,simply,Negative,Anaerobic,3.07
STR_897,Staphylococcus,you,Negative,Anaerobic,4.13
STR_581,Bacillus,late,Positive,Facultative Anaerobe,7.01
STR_191,Pseudomonas,operation,Positive,Facultative Anaerobe,7.62
STR_837,Clostridium,right,Negative,Aerobic,7.55
STR_166,Pseudomonas,investment,Positive,Aerobic,9.87
STR_587,Bacillus,technology,Positive,Microaerophilic,9.97
STR_935,Lactobacillus,benefit,Positive,Microaerophilic,8.5
STR_856,Staphylococcus,deep,Positive,Aerobic,2.39
STR_452,Bacillus,specific,Positive,Facultative Anaerobe,8.91
STR_949,Pseudomonas,step,Positive,Microaerophilic,3.55
STR_405,Pseudomonas,whose,Negative,Anaerobic,7.89
STR_228,Staphylococcus,leader,Positive,Facultative Anaerobe,6.23
STR_953,Staphylococcus,piece,Positive,Anaerobic,5.87
STR_854,Lactobacillus,half,Negative,Aerobic,2.38
STR_707,Lactobacillus,director,Positive,Aerobic,0.81
STR_432,Bacillus,commercial,Positive,Facultative Anaerobe,6.67
STR_536,Pseudomonas,save,Negative,Aerobic,6.39
