strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_704,Pseudomonas,cup,Negative,Microaerophilic,0.9
STR_773,Streptococcus,reveal,Positive,Anaerobic,4.59
STR_466,Pseudomonas,but,Negative,Anaerobic,1.71
STR_190,Streptococcus,commercial,Positive,Microaerophilic,8.98
STR_859,Streptococcus,minute,Positive,Anaerobic,4.31
STR_841,Clostridium,never,Negative,Facultative Anaerobe,2.27
STR_892,Streptococcus,home,Negative,Anaerobic,3.05
STR_959,Clostridium,seven,Negative,Anaerobic,6.98
STR_783,Streptococcus,something,Negative,Microaerophilic,5.97
STR_947,Staphylococcus,color,Negative,Facultative Anaerobe,8.7
STR_397,Clostridium,former,Negative,Facultative Anaerobe,1.83
STR_565,Lactobacillus,heavy,Positive,Anaerobic,7.76
STR_129,Lactobacillus,course,Negative,Anaerobic,5.3
STR_484,Bacillus,according,Negative,Anaerobic,3.41
STR_703,Pseudomonas,oil,Negative,Facultative Anaerobe,6.22
STR_566,Bacillus,various,Positive,Facultative Anaerobe,1.41
STR_640,Pseudomonas,personal,Positive,Aerobic,6.71
STR_575,Lactobacillus,respond,Positive,Facultative Anaerobe,9.78
STR_731,Bacillus,threat,Positive,Aerobic,4.57
STR_211,Clostridium,author,Positive,Aerobic,2.26
STR_674,Bacillus,different,Positive,Aerobic,6.23
STR_793,Pseudomonas,do,Negative,Anaerobic,3.48
STR_565,Streptococcus,east,Negative,Aerobic,7.45
STR_201,Bacillus,ten,Negative,Facultative Anaerobe,7.62
STR_128,Lactobacillus,soldier,Negative,Anaerobic,5.89
STR_519,Pseudomonas,author,Positive,Anaerobic,8.66
STR_494,Pseudomonas,federal,Negative,Anaerobic,9.87
STR_840,Lactobacillus,drive,Positive,Aerobic,1.33
STR_563,Staphylococcus,talk,Negative,Facultative Anaerobe,1.66
STR_852,Clostridium,little,Negative,Microaerophilic,6.45
STR_892,Streptococcus,opportunity,Negative,Microaerophilic,8.71
STR_496,Staphylococcus,yeah,Positive,Aerobic,3.92
STR_268,Clostridium,must,Negative,Aerobic,9.23
STR_265,Clostridium,value,Positive,Microaerophilic,9.84
STR_926,Streptococcus,draw,Positive,Aerobic,9.01
STR_503,Bacillus,white,Negative,Aerobic,8.76
STR_650,Lactobacillus,role,Negative,Aerobic,3.36
STR_395,Streptococcus,begin,Positive,Microaerophilic,5.94
STR_127,Pseudomonas,grow,Negative,Anaerobic,8.58
STR_590,Pseudomonas,seven,Positive,Facultative Anaerobe,4.26
STR_535,Pseudomonas,east,Positive,Aerobic,6.5
STR_991,Bacillus,never,Positive,Facultative Anaerobe,8.35
STR_832,Pseudomonas,community,Positive,Anaerobic,3.84
STR_534,Clostridium,risk,Positive,Facultative Anaerobe,7.08
STR_371,Staphylococcus,possible,Positive,Aerobic,7.91
STR_993,Lactobacillus,during,Positive,Anaerobic,7.86
STR_143,Staphylococcus,at,Positive,Facultative Anaerobe,1.36
STR_549,Lactobacillus,physical,Negative,Anaerobic,5.05
STR_254,Staphylococcus,probably,Positive,Aerobic,4.34
STR_846,Clostridium,themselves,Positive,Anaerobic,7.03
STR_937,Clostridium,apply,Positive,Facultative Anaerobe,1.98
STR_744,Bacillus,job,Negative,Anaerobic,4.42
STR_507,Bacillus,spring,Negative,Facultative Anaerobe,8.43
STR_473,Bacillus,eat,Positive,Microaerophilic,5.45
STR_534,Streptococcus,agent,Negative,Microaerophilic,6.2
STR_507,Pseudomonas,rest,Negative,Facultative Anaerobe,3.49
STR_722,Clostridium,reason,Negative,Anaerobic,4.75
STR_873,Bacillus,mind,Negative,Facultative Anaerobe,6.33
STR_988,Staphylococcus,throughout,Positive,Facultative Anaerobe,2.43
STR_568,Streptococcus,one,Negative,Aerobic,6.51
STR_203,Pseudomonas,rich,Negative,Aerobic,3.34
STR_920,Bacillus,both,Negative,Facultative Anaerobe,2.48
STR_243,Lactobacillus,air,Negative,Aerobic,1.77
STR_158,Clostridium,everyone,Negative,Facultative Anaerobe,3.05
STR_878,Pseudomonas,finally,Positive,Anaerobic,2.52
STR_371,Staphylococcus,lawyer,Negative,Aerobic,6.3
STR_942,Staphylococcus,same,Negative,Anaerobic,3.47
STR_770,Clostridium,eat,Negative,Aerobic,0.71
