strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_908,Staphylococcus,television,Positive,Anaerobic,5.53
STR_887,Clostridium,situation,Positive,Facultative Anaerobe,8.37
STR_937,Lactobacillus,movement,Positive,Microaerophilic,8.46
STR_463,Pseudomonas,management,Negative,Facultative Anaerobe,7.95
STR_144,Clostridium,they,Negative,Microaerophilic,5.5
STR_243,Staphylococcus,position,Negative,Anaerobic,6.42
STR_553,Clostridium,actually,Negative,Facultative Anaerobe,0.54
STR_208,Lactobacillus,pass,Negative,Facultative Anaerobe,3.94
STR_495,Lactobacillus,push,Negative,Anaerobic,4.89
STR_587,Clostridium,gun,Negative,Anaerobic,9.73
STR_202,Lactobacillus,seek,Negative,Microaerophilic,4.58
STR_389,Staphylococcus,address,Positive,Facultative Anaerobe,2.13
STR_902,Staphylococcus,beat,Negative,Anaerobic,4.04
STR_554,Staphylococcus,bad,Positive,Microaerophilic,3.42
STR_203,Lactobacillus,that,Negative,Facultative Anaerobe,9.35
STR_161,Bacillus,especially,Positive,Anaerobic,8.6
STR_857,Staphylococcus,team,Negative,Facultative Anaerobe,6.66
STR_707,Clostridium,half,Negative,Aerobic,4.66
STR_371,Pseudomonas,second,Negative,Microaerophilic,9.88
STR_882,Lactobacillus,he,Positive,Aerobic,3.62
STR_440,Streptococcus,dream,Negative,Microaerophilic,7.56
STR_687,Lactobacillus,contain,Negative,Facultative Anaerobe,2.93
STR_751,Staphylococcus,who,Positive,Facultative Anaerobe,3.28
STR_663,Clostridium,physical,Negative,Anaerobic,3.33
STR_574,Bacillus,take,Positive,Aerobic,1.07
STR_939,Bacillus,movie,Negative,Microaerophilic,9.94
STR_412,Staphylococcus,drug,Positive,Facultative Anaerobe,8.35
STR_177,Pseudomonas,resource,Negative,Facultative Anaerobe,4.47
STR_855,Lactobacillus,stand,Positive,Microaerophilic,9.92
STR_221,Pseudomonas,need,Positive,Anaerobic,1.15
STR_820,Streptococcus,way,Positive,Facultative Anaerobe,7.33
STR_457,Bacillus,hear,Positive,Facultative Anaerobe,2.56
STR_274,Bacillus,many,Negative,Anaerobic,6.25
STR_739,Lactobacillus,join,Negative,Anaerobic,3.15
STR_755,Lactobacillus,possible,Positive,Aerobic,5.47
STR_710,Bacillus,case,Positive,Anaerobic,9.95
STR_323,Staphylococcus,letter,Positive,Aerobic,0.68
STR_590,Staphylococcus,near,Positive,Aerobic,1.7
STR_276,Lactobacillus,until,Negative,Microaerophilic,4.39
STR_418,Staphylococcus,human,Negative,Facultative Anaerobe,1.84
STR_432,Staphylococcus,surface,Positive,Anaerobic,6.11
STR_873,Lactobacillus,these,Positive,Microaerophilic,5.69
STR_704,Lactobacillus,word,Negative,Aerobic,7.12
STR_445,Pseudomonas,civil,Negative,Facultative Anaerobe,3.79
STR_435,Clostridium,actually,Positive,Anaerobic,3.26
STR_148,Clostridium,old,Negative,Microaerophilic,8.73
STR_581,Staphylococcus,lay,Positive,Aerobic,6.18
STR_523,Staphylococcus,member,Negative,Microaerophilic,1.23
STR_922,Clostridium,down,Negative,Aerobic,7.23
STR_355,Lactobacillus,reflect,Negative,Anaerobic,8.75
STR_138,Clostridium,market,Positive,Aerobic,4.3
STR_704,Staphylococcus,inside,Positive,Anaerobic,2.51
STR_296,Clostridium,talk,Negative,Facultative Anaerobe,5.43
STR_142,Clostridium,public,Positive,Aerobic,3.24
STR_881,Bacillus,employee,Positive,Facultative Anaerobe,7.82
STR_719,Pseudomonas,industry,Positive,Facultative Anaerobe,5.63
STR_690,Clostridium,big,Positive,Anaerobic,6.23
STR_408,Clostridium,interview,Negative,Microaerophilic,1.0
STR_169,Bacillus,television,Positive,Aerobic,1.67
STR_493,Staphylococcus,medical,Positive,Aerobic,6.67
STR_907,Bacillus,short,Positive,Facultative Anaerobe,9.98
STR_288,Streptococcus,history,Positive,Anaerobic,2.12
STR_109,Pseudomonas,example,Positive,Aerobic,3.04
STR_499,Pseudomonas,detail,Positive,Anaerobic,2.08
STR_261,Clostridium,feeling,Negative,Anaerobic,6.57
STR_512,Clostridium,him,Negative,Aerobic,5.49
STR_430,Streptococcus,remain,Negative,Facultative Anaerobe,2.52
STR_190,Bacillus,beat,Positive,Microaerophilic,7.5
STR_647,Pseudomonas,strategy,Negative,Facultative Anaerobe,3.79
STR_359,Bacillus,writer,Positive,Facultative Anaerobe,2.82
STR_445,Pseudomonas,material,Negative,Aerobic,6.72
STR_414,Bacillus,memory,Positive,Microaerophilic,8.72
STR_488,Lactobacillus,let,Positive,Anaerobic,2.83
STR_539,Staphylococcus,forget,Positive,Aerobic,5.43
STR_128,Lactobacillus,director,Positive,Aerobic,7.65
STR_241,Clostridium,thank,Negative,Facultative Anaerobe,6.27
STR_580,Streptococcus,teacher,Negative,Aerobic,2.69
STR_314,Streptococcus,instead,Positive,Facultative Anaerobe,5.94
STR_365,Lactobacillus,white,Positive,Facultative Anaerobe,0.59
STR_416,Bacillus,action,Positive,Aerobic,3.67
STR_868,Staphylococcus,would,Positive,Microaerophilic,4.18
STR_150,Streptococcus,social,Negative,Facultative Anaerobe,2.77
STR_375,Streptococcus,star,Negative,Microaerophilic,7.58
STR_100,Pseudomonas,everyone,Positive,Microaerophilic,1.82
STR_699,Lactobacillus,share,Positive,Microaerophilic,4.17
STR_637,Staphylococcus,human,Negative,Aerobic,2.59
STR_193,Clostridium,billion,Negative,Anaerobic,7.01
STR_727,Lactobacillus,leave,Negative,Microaerophilic,1.0
STR_272,Staphylococcus,use,Positive,Microaerophilic,6.94
STR_543,Bacillus,material,Negative,Microaerophilic,1.08
STR_619,Bacillus,rock,Negative,Microaerophilic,3.89
STR_767,Bacillus,service,Positive,Facultative Anaerobe,6.83
STR_922,Pseudomonas,issue,Negative,Facultative Anaerobe,7.67
STR_337,Lactobacillus,outside,Negative,Anaerobic,6.48
STR_933,Streptococcus,year,Negative,Aerobic,1.63
STR_810,Lactobacillus,sense,Positive,Microaerophilic,5.35
STR_142,Pseudomonas,remember,Negative,Anaerobic,2.15
STR_690,Pseudomonas,activity,Negative,Microaerophilic,8.25
STR_329,Streptococcus,training,Negative,Facultative Anaerobe,9.94
STR_910,Clostridium,security,Positive,Aerobic,8.81
STR_911,Bacillus,forward,Positive,Microaerophilic,1.05
STR_862,Streptococcus,reach,Negative,Microaerophilic,3.45
STR_642,Bacillus,data,Positive,Microaerophilic,9.14
STR_803,Staphylococcus,degree,Positive,Anaerobic,1.01
STR_556,Pseudomonas,special,Negative,Facultative Anaerobe,7.45
STR_851,Bacillus,degree,Negative,Microaerophilic,0.98
STR_458,Bacillus,agent,Positive,Aerobic,3.9
STR_355,Pseudomonas,population,Positive,Microaerophilic,9.91
STR_324,Staphylococcus,whether,Positive,Anaerobic,0.88
STR_323,Lactobacillus,accept,Negative,Facultative Anaerobe,8.93
STR_715,Streptococcus,agreement,Positive,Facultative Anaerobe,8.9
STR_233,Lactobacillus,executive,Negative,Anaerobic,7.61
STR_428,Bacillus,instead,Negative,Anaerobic,9.25
STR_140,Streptococcus,here,Positive,Facultative Anaerobe,1.4
STR_977,Lactobacillus,opportunity,Negative,Aerobic,2.15
STR_431,Lactobacillus,remain,Positive,Facultative Anaerobe,2.77
STR_967,Lactobacillus,walk,Positive,Microaerophilic,2.09
STR_567,Streptococcus,professional,Negative,Anaerobic,6.0
STR_898,Staphylococcus,focus,Positive,Facultative Anaerobe,8.77
STR_408,Pseudomonas,standard,Positive,Microaerophilic,5.77
STR_193,Staphylococcus,continue,Negative,Aerobic,7.57
STR_945,Pseudomonas,could,Negative,Anaerobic,0.72
STR_246,Streptococcus,before,Negative,Anaerobic,9.29
STR_289,Lactobacillus,you,Negative,Facultative Anaerobe,8.81
STR_597,Lactobacillus,business,Negative,Facultative Anaerobe,6.08
STR_396,Pseudomonas,according,Negative,Anaerobic,7.82
STR_879,Bacillus,responsibility,Positive,Aerobic,3.35
STR_858,Clostridium,court,Negative,Microaerophilic,4.61
STR_700,Pseudomonas,kind,Negative,Anaerobic,2.97
STR_698,Lactobacillus,over,Positive,Aerobic,5.65
STR_250,Lactobacillus,hope,Positive,Microaerophilic,5.11
STR_551,Lactobacillus,issue,Negative,Facultative Anaerobe,7.33
STR_152,Bacillus,throw,Positive,Aerobic,7.91
STR_430,Lactobacillus,movie,Positive,Anaerobic,8.26
STR_359,Bacillus,race,Positive,Microaerophilic,5.99
STR_512,Staphylococcus,yourself,Positive,Facultative Anaerobe,8.84
STR_847,Clostridium,make,Negative,Microaerophilic,1.16
STR_437,Clostridium,study,Positive,Aerobic,4.61
STR_617,Pseudomonas,end,Negative,Facultative Anaerobe,8.61
STR_154,Clostridium,wide,Negative,Aerobic,7.39
STR_956,Clostridium,hour,Positive,Facultative Anaerobe,9.99
STR_307,Streptococcus,student,Negative,Microaerophilic,1.76
STR_314,Lactobacillus,wall,Negative,Anaerobic,9.21
STR_329,Clostridium,door,Negative,Facultative Anaerobe,5.97
STR_678,Pseudomonas,thing,Negative,Aerobic,9.31
STR_719,Staphylococcus,back,Negative,Facultative Anaerobe,2.88
STR_739,Lactobacillus,condition,Positive,Microaerophilic,5.19
STR_862,Clostridium,week,Positive,Facultative Anaerobe,9.04
