strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_577,Staphylococcus,that,Negative,Aerobic,2.42
STR_452,Bacillus,expect,Negative,Aerobic,3.25
STR_509,Staphylococcus,each,Positive,Microaerophilic,4.75
STR_182,Pseudomonas,order,Positive,Aerobic,2.01
STR_575,Streptococcus,early,Positive,Microaerophilic,2.45
STR_680,Streptococcus,green,Positive,Anaerobic,7.53
STR_192,Clostridium,technology,Positive,Anaerobic,6.85
STR_761,Bacillus,current,Positive,Microaerophilic,3.4
STR_441,Streptococcus,human,Positive,Aerobic,7.73
STR_316,Bacillus,discover,Negative,Microaerophilic,2.75
STR_237,Bacillus,field,Positive,Anaerobic,9.65
STR_770,Staphylococcus,stage,Negative,Microaerophilic,7.54
STR_976,Clostridium,trial,Negative,Microaerophilic,1.71
STR_544,Pseudomonas,go,Negative,Microaerophilic,6.87
STR_793,Pseudomonas,why,Negative,Facultative Anaerobe,1.92
STR_798,Streptococcus,garden,Negative,Facultative Anaerobe,5.75
STR_927,Clostridium,home,Negative,Facultative Anaerobe,7.12
STR_494,Clostridium,house,Positive,Anaerobic,8.09
STR_465,Bacillus,effort,Positive,Aerobic,9.6
STR_170,Staphylococcus,heart,Negative,Facultative Anaerobe,7.5
STR_384,Pseudomonas,fight,Positive,Aerobic,7.9
STR_698,Streptococcus,watch,Negative,Aerobic,1.32
STR_922,Bacillus,deep,Positive,Facultative Anaerobe,3.81
STR_899,Pseudomonas,improve,Negative,Anaerobic,1.44
STR_888,Lactobacillus,Mr,Negative,Anaerobic,7.31
STR_437,Lactobacillus,throw,Negative,Anaerobic,6.85
STR_362,Bacillus,main,Negative,Facultative Anaerobe,9.31
STR_818,Streptococcus,three,Positive,Facultative Anaerobe,8.14
STR_128,Bacillus,glass,Negative,Aerobic,9.48
STR_827,Pseudomonas,sister,Negative,Aerobic,3.85
STR_704,Bacillus,can,Positive,Anaerobic,3.74
STR_319,Lactobacillus,say,Positive,Microaerophilic,8.78
STR_414,Bacillus,practice,Negative,Anaerobic,6.98
STR_957,Bacillus,address,Negative,Microaerophilic,2.29
STR_188,Streptococcus,consider,Negative,Facultative Anaerobe,9.7
STR_383,Staphylococcus,way,Positive,Anaerobic,3.16
STR_462,Streptococcus,hundred,Positive,Anaerobic,5.03
STR_967,Bacillus,animal,Negative,Facultative Anaerobe,8.85
STR_219,Staphylococcus,skin,Positive,Anaerobic,8.7
STR_853,Clostridium,certain,Positive,Anaerobic,5.61
STR_799,Bacillus,road,Positive,Microaerophilic,2.32
STR_502,Streptococcus,forget,Positive,Aerobic,9.86
STR_828,Lactobacillus,six,Negative,Anaerobic,8.65
STR_737,Lactobacillus,despite,Negative,Anaerobic,2.94
STR_752,Lactobacillus,very,Positive,Anaerobic,8.3
STR_602,Bacillus,him,Negative,Aerobic,5.11
STR_110,Streptococcus,hold,Positive,Anaerobic,2.93
STR_811,Pseudomonas,red,Negative,Anaerobic,0.96
STR_696,Staphylococcus,reason,Positive,Aerobic,4.23
STR_557,Streptococcus,call,Positive,Microaerophilic,0.58
STR_661,Pseudomonas,food,Positive,Anaerobic,5.32
STR_353,Lactobacillus,window,Positive,Facultative Anaerobe,7.7
STR_321,Pseudomonas,himself,Positive,Microaerophilic,2.51
STR_974,Staphylococcus,officer,Positive,Anaerobic,3.69
STR_159,Bacillus,middle,Positive,Anaerobic,0.67
STR_578,Pseudomonas,force,Positive,Anaerobic,7.6
STR_991,Pseudomonas,sort,Positive,Facultative Anaerobe,8.71
STR_666,Pseudomonas,themselves,Positive,Microaerophilic,8.69
STR_472,Streptococcus,management,Positive,Microaerophilic,3.9
STR_395,Clostridium,leg,Negative,Aerobic,5.89
STR_582,Streptococcus,foreign,Positive,Aerobic,1.47
STR_115,Streptococcus,force,Positive,Anaerobic,3.97
STR_793,Staphylococcus,believe,Negative,Microaerophilic,4.11
STR_434,Clostridium,another,Positive,Microaerophilic,2.92
STR_365,Clostridium,already,Negative,Facultative Anaerobe,1.37
STR_902,Lactobacillus,trial,Positive,Microaerophilic,3.95
STR_563,Bacillus,light,Positive,Facultative Anaerobe,2.46
STR_114,Clostridium,establish,Negative,Facultative Anaerobe,7.27
STR_298,Bacillus,cause,Negative,Microaerophilic,8.21
STR_603,Pseudomonas,identify,Negative,Aerobic,4.16
STR_924,Bacillus,treatment,Positive,Anaerobic,2.24
STR_593,Bacillus,father,Positive,Microaerophilic,1.54
STR_362,Bacillus,democratic,Negative,Facultative Anaerobe,3.66
STR_489,Lactobacillus,score,Positive,Facultative Anaerobe,8.92
STR_543,Pseudomonas,everything,Positive,Anaerobic,9.11
STR_792,Pseudomonas,owner,Positive,Aerobic,4.13
STR_506,Clostridium,hear,Negative,Facultative Anaerobe,7.95
STR_896,Streptococcus,work,Positive,Facultative Anaerobe,3.32
STR_982,Pseudomonas,scientist,Positive,Microaerophilic,9.47
STR_135,Clostridium,often,Positive,Anaerobic,5.32
STR_410,Bacillus,population,Positive,Facultative Anaerobe,6.05
STR_600,Pseudomonas,alone,Positive,Facultative Anaerobe,5.92
STR_348,Staphylococcus,art,Positive,Facultative Anaerobe,9.62
STR_830,Streptococcus,beat,Negative,Microaerophilic,6.58
STR_806,Staphylococcus,project,Negative,Aerobic,2.77
STR_570,Clostridium,process,Negative,Microaerophilic,4.67
STR_417,Bacillus,might,Negative,Aerobic,1.11
STR_157,Streptococcus,sense,Positive,Facultative Anaerobe,8.07
STR_823,Lactobacillus,sound,Positive,Facultative Anaerobe,3.55
STR_415,Lactobacillus,traditional,Positive,Aerobic,2.63
STR_292,Clostridium,culture,Negative,Anaerobic,1.31
STR_356,Pseudomonas,arrive,Negative,Facultative Anaerobe,9.52
STR_127,Lactobacillus,their,Negative,Facultative Anaerobe,0.59
STR_488,Pseudomonas,thousand,Positive,Facultative Anaerobe,5.15
STR_788,Bacillus,subject,Positive,Facultative Anaerobe,8.8
STR_222,Streptococcus,for,Negative,Microaerophilic,7.49
STR_219,Clostridium,interesting,Negative,Aerobic,9.26
STR_146,Streptococcus,concern,Negative,Microaerophilic,8.15
STR_175,Bacillus,writer,Positive,Microaerophilic,2.48
STR_421,Staphylococcus,other,Positive,Aerobic,0.85
STR_266,Bacillus,open,Negative,Facultative Anaerobe,3.4
STR_376,Streptococcus,husband,Negative,Microaerophilic,2.24
STR_852,Streptococcus,long,Negative,Microaerophilic,2.61
STR_890,Clostridium,not,Positive,Anaerobic,2.96
STR_175,Bacillus,president,Positive,Facultative Anaerobe,2.67
STR_153,Bacillus,why,Negative,Anaerobic,6.39
STR_434,Staphylococcus,understand,Positive,Microaerophilic,7.19
STR_728,Clostridium,example,Negative,Facultative Anaerobe,0.97
STR_660,Lactobacillus,interest,Positive,Aerobic,2.53
STR_424,Lactobacillus,with,Negative,Anaerobic,3.01
STR_446,Streptococcus,red,Negative,Microaerophilic,7.42
STR_102,Bacillus,create,Positive,Microaerophilic,6.23
STR_520,Lactobacillus,old,Negative,Anaerobic,6.01
STR_230,Clostridium,grow,Positive,Aerobic,5.08
STR_147,Clostridium,miss,Negative,Aerobic,7.69
STR_184,Bacillus,home,Negative,Aerobic,7.15
STR_683,Clostridium,decade,Negative,Aerobic,3.01
STR_652,Bacillus,interesting,Positive,Microaerophilic,3.58
STR_509,Streptococcus,group,Negative,Facultative Anaerobe,8.21
STR_506,Staphylococcus,something,Positive,Facultative Anaerobe,7.64
STR_964,Lactobacillus,interview,Negative,Aerobic,5.27
STR_406,Bacillus,usually,Negative,Microaerophilic,4.27
STR_224,Streptococcus,suggest,Positive,Aerobic,8.89
STR_478,Streptococcus,nearly,Positive,Aerobic,6.68
STR_255,Clostridium,term,Negative,Microaerophilic,7.6
STR_319,Staphylococcus,news,Negative,Facultative Anaerobe,9.68
STR_749,Lactobacillus,tax,Negative,Anaerobic,7.48
STR_602,Clostridium,road,Positive,Aerobic,6.94
STR_671,Clostridium,who,Negative,Facultative Anaerobe,7.49
STR_618,Pseudomonas,trouble,Positive,Anaerobic,5.18
STR_713,Clostridium,miss,Negative,Facultative Anaerobe,5.37
STR_952,Streptococcus,speech,Positive,Facultative Anaerobe,8.53
STR_332,Staphylococcus,during,Positive,Microaerophilic,6.32
STR_180,Clostridium,reach,Positive,Anaerobic,2.41
STR_923,Pseudomonas,especially,Negative,Anaerobic,5.0
STR_770,Lactobacillus,character,Negative,Aerobic,4.71
STR_912,Lactobacillus,east,Negative,Anaerobic,4.48
STR_134,Bacillus,individual,Positive,Microaerophilic,3.53
STR_156,Staphylococcus,cut,Negative,Anaerobic,6.96
STR_105,Streptococcus,form,Negative,Aerobic,4.87
STR_562,Lactobacillus,role,Negative,Microaerophilic,9.73
STR_900,Lactobacillus,when,Negative,Microaerophilic,2.71
STR_300,Pseudomonas,goal,Negative,Microaerophilic,8.94
STR_327,Bacillus,example,Positive,Anaerobic,1.3
STR_397,Bacillus,serve,Negative,Microaerophilic,9.99
STR_673,Lactobacillus,specific,Positive,Facultative Anaerobe,4.02
STR_878,Pseudomonas,office,Negative,Anaerobic,1.73
STR_348,Bacillus,still,Positive,Aerobic,2.28
STR_251,Clostridium,unit,Negative,Anaerobic,6.95
STR_942,Staphylococcus,wear,Positive,Aerobic,4.92
STR_966,Lactobacillus,break,Negative,Aerobic,4.65
STR_349,Bacillus,science,Positive,Anaerobic,6.52
STR_175,Bacillus,skin,Positive,Facultative Anaerobe,9.99
STR_160,Staphylococcus,individual,Positive,Aerobic,8.52
STR_608,Staphylococcus,admit,Negative,Aerobic,8.32
STR_315,Bacillus,claim,Negative,Microaerophilic,9.84
STR_358,Pseudomonas,manager,Negative,Facultative Anaerobe,5.61
STR_885,Pseudomonas,knowledge,Negative,Microaerophilic,6.51
STR_775,Clostridium,argue,Negative,Facultative Anaerobe,3.62
STR_999,Clostridium,maybe,Positive,Aerobic,4.06
STR_977,Pseudomonas,face,Positive,Microaerophilic,7.54
STR_609,Clostridium,save,Positive,Anaerobic,2.23
STR_642,Lactobacillus,career,Positive,Aerobic,8.82
STR_551,Pseudomonas,evening,Negative,Microaerophilic,6.1
STR_689,Clostridium,today,Positive,Facultative Anaerobe,4.6
STR_488,Pseudomonas,ability,Negative,Microaerophilic,9.66
STR_755,Lactobacillus,strategy,Negative,Microaerophilic,4.53
STR_713,Bacillus,cut,Positive,Anaerobic,3.37
STR_454,Staphylococcus,quality,Negative,Aerobic,5.71
STR_502,Staphylococcus,if,Positive,Aerobic,7.28
STR_699,Lactobacillus,nor,Negative,Anaerobic,4.28
STR_475,Pseudomonas,adult,Negative,Aerobic,1.18
STR_157,Staphylococcus,seek,Positive,Anaerobic,1.6
STR_229,Lactobacillus,simple,Positive,Aerobic,3.18
STR_377,Clostridium,anyone,Negative,Facultative Anaerobe,9.73
STR_732,Bacillus,cup,Positive,Microaerophilic,7.83
STR_879,Pseudomonas,doctor,Negative,Anaerobic,7.77
STR_948,Streptococcus,child,Positive,Aerobic,1.27
STR_354,Clostridium,nothing,Positive,Microaerophilic,7.23
STR_271,Staphylococcus,might,Positive,Microaerophilic,7.89
STR_314,Streptococcus,set,Positive,Aerobic,1.25
STR_478,Pseudomonas,here,Negative,Microaerophilic,3.05
STR_675,Clostridium,find,Negative,Aerobic,2.93
STR_480,Lactobacillus,science,Negative,Aerobic,6.9
STR_506,Pseudomonas,low,Positive,Anaerobic,3.86
STR_972,Clostridium,Congress,Positive,Facultative Anaerobe,5.66
STR_698,Lactobacillus,any,Positive,Facultative Anaerobe,8.18
STR_685,Clostridium,instead,Positive,Microaerophilic,6.36
STR_700,Clostridium,between,Positive,Microaerophilic,2.11
STR_306,Lactobacillus,crime,Negative,Facultative Anaerobe,4.4
STR_821,Lactobacillus,president,Negative,Aerobic,9.52
STR_899,Lactobacillus,capital,Negative,Facultative Anaerobe,2.88
STR_240,Streptococcus,it,Negative,Aerobic,1.59
STR_140,Streptococcus,bit,Negative,Aerobic,7.69
STR_138,Clostridium,part,Negative,Aerobic,1.28
STR_987,Pseudomonas,probably,Positive,Facultative Anaerobe,6.65
STR_244,Clostridium,price,Negative,Facultative Anaerobe,7.77
STR_837,Lactobacillus,as,Negative,Aerobic,9.89
STR_379,Bacillus,huge,Negative,Aerobic,3.74
STR_418,Staphylococcus,no,Positive,Anaerobic,1.45
STR_837,Streptococcus,college,Positive,Microaerophilic,4.41
STR_451,Clostridium,again,Positive,Facultative Anaerobe,6.15
STR_618,Pseudomonas,group,Negative,Microaerophilic,4.17
STR_599,Pseudomonas,several,Positive,Aerobic,2.58
STR_707,Lactobacillus,few,Negative,Facultative Anaerobe,3.55
STR_662,Streptococcus,course,Positive,Microaerophilic,6.97
STR_792,Lactobacillus,down,Negative,Aerobic,2.37
STR_340,Pseudomonas,action,Positive,Microaerophilic,4.24
STR_712,Pseudomonas,science,Negative,Facultative Anaerobe,0.76
STR_278,Staphylococcus,interesting,Positive,Anaerobic,4.33
STR_818,Bacillus,rate,Positive,Facultative Anaerobe,4.56
STR_978,Clostridium,state,Negative,Aerobic,9.79
STR_407,Streptococcus,task,Positive,Microaerophilic,1.18
STR_589,Pseudomonas,other,Positive,Microaerophilic,5.04
STR_308,Clostridium,conference,Negative,Anaerobic,8.74
STR_555,Streptococcus,order,Positive,Microaerophilic,7.53
STR_655,Streptococcus,start,Positive,Facultative Anaerobe,9.73
STR_322,Clostridium,able,Positive,Aerobic,3.2
STR_220,Clostridium,safe,Positive,Facultative Anaerobe,3.47
STR_572,Pseudomonas,husband,Positive,Microaerophilic,3.1
STR_328,Streptococcus,score,Positive,Anaerobic,3.93
STR_904,Bacillus,we,Positive,Aerobic,9.14
STR_612,Streptococcus,keep,Negative,Aerobic,1.06
STR_337,Streptococcus,statement,Positive,Anaerobic,6.59
STR_307,Lactobacillus,into,Positive,Aerobic,6.53
STR_361,Bacillus,medical,Positive,Microaerophilic,8.31
STR_563,Clostridium,available,Positive,Aerobic,4.73
STR_215,Pseudomonas,majority,Negative,Anaerobic,7.13
STR_332,Pseudomonas,impact,Negative,Aerobic,1.03
STR_243,Lactobacillus,television,Positive,Facultative Anaerobe,7.27
STR_423,Staphylococcus,site,Positive,Facultative Anaerobe,7.71
STR_264,Lactobacillus,anything,Negative,Aerobic,1.62
STR_674,Staphylococcus,chance,Negative,Microaerophilic,7.79
STR_694,Staphylococcus,drug,Negative,Microaerophilic,2.77
STR_206,Pseudomonas,write,Positive,Facultative Anaerobe,2.22
STR_898,Bacillus,prove,Positive,Facultative Anaerobe,7.96
STR_961,Clostridium,water,Positive,Facultative Anaerobe,6.51
STR_863,Clostridium,be,Negative,Anaerobic,5.77
STR_338,Staphylococcus,cultural,Negative,Facultative Anaerobe,8.57
STR_789,Bacillus,economy,Positive,Microaerophilic,1.75
STR_305,Bacillus,professional,Positive,Microaerophilic,6.31
STR_877,Bacillus,as,Positive,Anaerobic,1.14
STR_877,Staphylococcus,maintain,Negative,Anaerobic,0.64
STR_789,Streptococcus,economy,Positive,Anaerobic,9.67
STR_649,Pseudomonas,happen,Positive,Microaerophilic,3.51
STR_980,Bacillus,hundred,Positive,Anaerobic,2.92
STR_550,Streptococcus,charge,Positive,Microaerophilic,8.48
STR_703,Bacillus,debate,Negative,Anaerobic,4.02
STR_882,Staphylococcus,identify,Negative,Microaerophilic,1.14
STR_323,Streptococcus,seat,Positive,Anaerobic,7.9
STR_316,Bacillus,worry,Negative,Microaerophilic,8.92
STR_998,Lactobacillus,wrong,Positive,Microaerophilic,4.81
STR_505,Staphylococcus,themselves,Positive,Microaerophilic,8.58
STR_343,Clostridium,star,Positive,Facultative Anaerobe,1.05
STR_110,Bacillus,character,Negative,Facultative Anaerobe,8.34
STR_655,Lactobacillus,cell,Positive,Anaerobic,8.97
STR_570,Pseudomonas,group,Negative,Anaerobic,7.19
STR_682,Pseudomonas,data,Positive,Anaerobic,9.64
STR_275,Lactobacillus,enough,Negative,Microaerophilic,2.32
STR_117,Lactobacillus,bit,Negative,Microaerophilic,9.66
STR_243,Lactobacillus,resource,Negative,Facultative Anaerobe,7.7
STR_649,Bacillus,family,Negative,Microaerophilic,2.42
STR_440,Pseudomonas,race,Negative,Microaerophilic,2.21
STR_728,Pseudomonas,magazine,Negative,Anaerobic,9.03
STR_783,Lactobacillus,policy,Positive,Aerobic,7.56
STR_265,Pseudomonas,often,Negative,Microaerophilic,8.42
STR_837,Bacillus,entire,Negative,Microaerophilic,9.37
STR_860,Clostridium,sit,Negative,Microaerophilic,4.46
STR_924,Lactobacillus,billion,Positive,Microaerophilic,2.73
STR_223,Streptococcus,another,Positive,Microaerophilic,9.5
STR_997,Streptococcus,size,Positive,Microaerophilic,9.16
STR_715,Clostridium,change,Negative,Anaerobic,7.95
STR_260,Streptococcus,picture,Positive,Anaerobic,5.82
STR_517,Clostridium,inside,Negative,Microaerophilic,0.82
STR_667,Lactobacillus,government,Negative,Facultative Anaerobe,3.35
STR_532,Staphylococcus,rate,Positive,Anaerobic,1.03
STR_672,Bacillus,appear,Negative,Facultative Anaerobe,5.15
STR_843,Pseudomonas,remain,Negative,Anaerobic,5.26
STR_456,Pseudomonas,air,Negative,Facultative Anaerobe,5.33
STR_894,Bacillus,step,Positive,Microaerophilic,2.7
STR_962,Bacillus,middle,Negative,Facultative Anaerobe,8.46
STR_848,Lactobacillus,opportunity,Positive,Microaerophilic,2.44
STR_841,Pseudomonas,fund,Positive,Facultative Anaerobe,1.45
STR_348,Bacillus,party,Positive,Microaerophilic,4.26
STR_604,Pseudomonas,rest,Negative,Anaerobic,1.71
STR_742,Lactobacillus,able,Positive,Anaerobic,2.58
STR_451,Clostridium,assume,Positive,Microaerophilic,4.45
STR_175,Streptococcus,east,Negative,Facultative Anaerobe,1.36
STR_173,Lactobacillus,clearly,Positive,Microaerophilic,6.89
STR_470,Clostridium,necessary,Positive,Microaerophilic,5.2
STR_140,Bacillus,discussion,Negative,Anaerobic,4.23
STR_356,Clostridium,letter,Negative,Facultative Anaerobe,4.52
STR_292,Clostridium,it,Positive,Aerobic,9.98
STR_217,Bacillus,energy,Negative,Microaerophilic,1.83
STR_617,Clostridium,gun,Negative,Microaerophilic,6.5
STR_431,Pseudomonas,white,Negative,Anaerobic,9.7
STR_725,Clostridium,physical,Negative,Facultative Anaerobe,5.19
STR_641,Clostridium,store,Positive,Facultative Anaerobe,7.45
STR_366,Streptococcus,water,Negative,Facultative Anaerobe,5.56
STR_195,Pseudomonas,sit,Negative,Facultative Anaerobe,9.23
STR_248,Pseudomonas,rule,Negative,Facultative Anaerobe,6.69
STR_768,Staphylococcus,east,Negative,Aerobic,4.36
STR_922,Lactobacillus,thousand,Negative,Anaerobic,0.59
STR_155,Clostridium,face,Negative,Aerobic,3.51
STR_364,Streptococcus,writer,Negative,Facultative Anaerobe,1.26
STR_732,Streptococcus,city,Positive,Anaerobic,4.42
STR_625,Staphylococcus,least,Positive,Aerobic,9.34
STR_911,Lactobacillus,collection,Negative,Anaerobic,6.52
STR_683,Streptococcus,owner,Negative,Microaerophilic,9.91
STR_744,Clostridium,action,Negative,Aerobic,8.7
STR_871,Clostridium,drop,Negative,Microaerophilic,5.74
STR_437,Pseudomonas,audience,Negative,Aerobic,0.54
STR_368,Clostridium,Mr,Negative,Aerobic,1.6
STR_325,Lactobacillus,course,Positive,Aerobic,8.44
STR_600,Clostridium,deep,Negative,Microaerophilic,2.15
STR_592,Staphylococcus,world,Positive,Aerobic,1.2
STR_551,Lactobacillus,skill,Negative,Microaerophilic,3.64
STR_855,Clostridium,image,Negative,Facultative Anaerobe,3.23
STR_139,Streptococcus,section,Negative,Facultative Anaerobe,1.81
STR_222,Staphylococcus,month,Negative,Anaerobic,8.31
STR_321,Clostridium,budget,Positive,Anaerobic,8.99
STR_716,Staphylococcus,tend,Positive,Microaerophilic,1.94
STR_909,Streptococcus,everybody,Positive,Microaerophilic,7.46
STR_201,Pseudomonas,keep,Positive,Aerobic,3.59
STR_723,Pseudomonas,magazine,Negative,Aerobic,2.75
STR_393,Staphylococcus,wide,Negative,Facultative Anaerobe,9.35
STR_823,Staphylococcus,pick,Positive,Facultative Anaerobe,8.84
STR_712,Staphylococcus,maybe,Positive,Anaerobic,4.98
STR_291,Pseudomonas,field,Negative,Aerobic,2.47
STR_188,Lactobacillus,call,Negative,Microaerophilic,0.85
STR_165,Lactobacillus,week,Negative,Aerobic,3.96
STR_978,Staphylococcus,day,Negative,Anaerobic,7.43
STR_298,Lactobacillus,threat,Positive,Anaerobic,0.92
STR_802,Pseudomonas,ahead,Positive,Microaerophilic,2.96
STR_320,Lactobacillus,allow,Negative,Microaerophilic,5.07
STR_280,Clostridium,quickly,Positive,Anaerobic,0.8
STR_107,Clostridium,understand,Positive,Aerobic,7.4
STR_555,Clostridium,news,Positive,Facultative Anaerobe,7.9
STR_510,Pseudomonas,choose,Negative,Facultative Anaerobe,4.98
STR_285,Lactobacillus,three,Positive,Aerobic,9.61
STR_742,Lactobacillus,voice,Negative,Facultative Anaerobe,3.06
STR_193,Pseudomonas,benefit,Positive,Microaerophilic,9.05
STR_386,Streptococcus,believe,Positive,Anaerobic,3.87
STR_530,Pseudomonas,wait,Positive,Aerobic,2.25
STR_863,Bacillus,week,Positive,Anaerobic,9.06
STR_408,Pseudomonas,argue,Negative,Aerobic,7.17
STR_324,Staphylococcus,moment,Positive,Microaerophilic,3.75
STR_877,Streptococcus,cost,Positive,Anaerobic,3.06
STR_468,Pseudomonas,people,Negative,Aerobic,4.73
STR_444,Streptococcus,here,Negative,Anaerobic,1.0
STR_561,Streptococcus,figure,Positive,Anaerobic,6.48
STR_707,Clostridium,radio,Negative,Facultative Anaerobe,3.76
STR_200,Pseudomonas,old,Positive,Aerobic,1.26
STR_785,Pseudomonas,system,Positive,Anaerobic,9.52
STR_777,Staphylococcus,share,Positive,Anaerobic,2.16
STR_291,Pseudomonas,great,Negative,Aerobic,3.14
STR_105,Pseudomonas,force,Positive,Anaerobic,3.38
STR_431,Lactobacillus,report,Positive,Facultative Anaerobe,3.24
STR_513,Clostridium,page,Negative,Aerobic,2.98
STR_522,Staphylococcus,door,Positive,Aerobic,5.71
STR_164,Pseudomonas,recent,Negative,Microaerophilic,5.66
