strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_111,Pseudomonas,particular,Positive,Facultative Anaerobe,7.52
STR_854,Bacillus,clear,Negative,Facultative Anaerobe,3.21
STR_124,Pseudomonas,leave,Negative,Facultative Anaerobe,7.69
STR_798,Lactobacillus,travel,Positive,Aerobic,7.63
STR_157,Pseudomonas,popular,Negative,Anaerobic,1.17
STR_879,Staphylococcus,energy,Positive,Facultative Anaerobe,2.94
STR_829,Staphylococcus,court,Positive,Anaerobic,4.34
STR_260,Staphylococcus,budget,Positive,Facultative Anaerobe,4.03
STR_605,Clostridium,degree,Negative,Anaerobic,5.13
STR_815,Streptococcus,artist,Positive,Facultative Anaerobe,9.71
STR_418,Clostridium,enjoy,Negative,Aerobic,6.7
STR_708,Lactobacillus,room,Negative,Aerobic,5.17
STR_816,Lactobacillus,south,Negative,Facultative Anaerobe,3.96
STR_112,Streptococcus,ever,Positive,Facultative Anaerobe,1.89
STR_313,Streptococcus,office,Positive,Microaerophilic,1.61
STR_644,Lactobacillus,sit,Positive,Facultative Anaerobe,4.04
STR_701,Staphylococcus,art,Negative,Aerobic,9.74
STR_671,Lactobacillus,ok,Negative,Anaerobic,1.92
STR_128,Bacillus,wall,Positive,Microaerophilic,1.81
STR_412,Clostridium,shake,Negative,Microaerophilic,3.67
STR_549,Clostridium,president,Negative,Microaerophilic,4.63
STR_667,Clostridium,unit,Negative,Aerobic,5.07
STR_264,Streptococcus,sport,Positive,Aerobic,4.54
STR_256,Lactobacillus,indeed,Negative,Aerobic,2.19
STR_436,Pseudomonas,talk,Positive,Aerobic,0.64
STR_169,Bacillus,high,Positive,Anaerobic,2.24
STR_510,Pseudomonas,his,Negative,Facultative Anaerobe,8.24
STR_859,Lactobacillus,occur,Positive,Aerobic,7.31
STR_436,Clostridium,apply,Positive,Microaerophilic,9.59
STR_381,Lactobacillus,building,Positive,Facultative Anaerobe,9.16
STR_219,Streptococcus,large,Positive,Aerobic,3.21
STR_468,Streptococcus,already,Negative,Aerobic,9.52
STR_323,Pseudomonas,range,Positive,Facultative Anaerobe,5.04
STR_203,Clostridium,since,Positive,Microaerophilic,8.59
STR_141,Staphylococcus,task,Negative,Anaerobic,5.68
STR_500,Pseudomonas,eye,Positive,Microaerophilic,2.19
STR_997,Pseudomonas,pick,Positive,Aerobic,1.82
STR_339,Clostridium,bank,Positive,Anaerobic,8.18
STR_480,Lactobacillus,yet,Positive,Anaerobic,6.5
STR_600,Bacillus,this,Negative,Microaerophilic,7.87
STR_940,Clostridium,evidence,Negative,Aerobic,3.85
STR_819,Clostridium,available,Negative,Microaerophilic,4.12
STR_935,Lactobacillus,there,Positive,Aerobic,8.73
STR_616,Bacillus,age,Negative,Facultative Anaerobe,6.13
STR_185,Lactobacillus,trade,Positive,Facultative Anaerobe,2.9
STR_702,Streptococcus,exactly,Negative,Aerobic,2.4
STR_784,Lactobacillus,pull,Positive,Facultative Anaerobe,9.2
STR_975,Bacillus,letter,Negative,Microaerophilic,3.63
STR_703,Pseudomonas,year,Positive,Microaerophilic,5.63
STR_113,Lactobacillus,last,Negative,Anaerobic,6.38
STR_655,Streptococcus,road,Positive,Microaerophilic,6.6
STR_664,Lactobacillus,significant,Negative,Anaerobic,5.1
STR_692,Pseudomonas,billion,Positive,Aerobic,2.63
STR_388,Bacillus,economic,Negative,Aerobic,1.89
STR_531,Bacillus,former,Negative,Aerobic,2.55
STR_968,Streptococcus,difference,Positive,Aerobic,5.0
