strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_345,Pseudomonas,pattern,Positive,Facultative Anaerobe,0.77
STR_214,Streptococcus,you,Positive,Aerobic,0.64
STR_553,Staphylococcus,next,Negative,Facultative Anaerobe,8.71
STR_936,Streptococcus,sound,Negative,Aerobic,2.99
STR_705,Clostridium,answer,Negative,Anaerobic,5.86
STR_167,Streptococcus,author,Positive,Aerobic,4.78
STR_896,Bacillus,answer,Positive,Anaerobic,6.8
STR_962,Pseudomonas,determine,Positive,Microaerophilic,7.39
STR_152,Clostridium,general,Positive,Aerobic,2.47
STR_329,Staphylococcus,yourself,Positive,Facultative Anaerobe,8.94
STR_566,Bacillus,fall,Negative,Facultative Anaerobe,8.28
STR_865,Staphylococcus,prevent,Positive,Aerobic,8.95
STR_632,Clostridium,six,Negative,Facultative Anaerobe,9.65
STR_856,Streptococcus,enter,Negative,Microaerophilic,5.05
STR_939,Bacillus,themselves,Positive,Facultative Anaerobe,8.13
STR_891,Bacillus,feeling,Negative,Microaerophilic,1.0
STR_799,Lactobacillus,official,Negative,Aerobic,5.7
STR_516,Bacillus,hour,Negative,Anaerobic,6.19
STR_748,Streptococcus,watch,Negative,Aerobic,9.54
STR_205,Staphylococcus,foreign,Positive,Facultative Anaerobe,3.04
STR_715,Bacillus,reason,Negative,Anaerobic,9.74
STR_598,Lactobacillus,practice,Negative,Aerobic,5.01
STR_874,Staphylococcus,team,Positive,Anaerobic,4.2
STR_539,Streptococcus,yourself,Positive,Facultative Anaerobe,1.01
STR_681,Pseudomonas,son,Negative,Aerobic,9.56
STR_273,Streptococcus,another,Negative,Microaerophilic,9.43
STR_825,Bacillus,whom,Negative,Aerobic,6.51
STR_410,Lactobacillus,only,Negative,Microaerophilic,3.54
STR_312,Bacillus,determine,Positive,Anaerobic,4.75
STR_333,Clostridium,traditional,Positive,Facultative Anaerobe,8.24
STR_791,Clostridium,environment,Negative,Microaerophilic,6.46
STR_736,Pseudomonas,hit,Positive,Aerobic,3.61
STR_821,Pseudomonas,Congress,Negative,Facultative Anaerobe,9.43
STR_296,Lactobacillus,senior,Positive,Aerobic,3.05
STR_711,Streptococcus,bed,Negative,Aerobic,3.32
STR_983,Lactobacillus,room,Negative,Aerobic,1.25
STR_434,Bacillus,play,Positive,Facultative Anaerobe,0.81
STR_485,Pseudomonas,sure,Positive,Aerobic,4.26
STR_224,Clostridium,response,Positive,Anaerobic,5.86
STR_529,Pseudomonas,then,Negative,Microaerophilic,7.47
STR_691,Pseudomonas,pattern,Positive,Aerobic,8.24
STR_914,Bacillus,hotel,Negative,Microaerophilic,1.08
STR_988,Clostridium,report,Positive,Facultative Anaerobe,7.99
STR_925,Clostridium,why,Positive,Anaerobic,3.89
STR_289,Clostridium,exactly,Positive,Anaerobic,0.99
STR_149,Staphylococcus,raise,Positive,Facultative Anaerobe,7.91
STR_838,Clostridium,fly,Positive,Aerobic,3.93
STR_501,Clostridium,add,Positive,Facultative Anaerobe,6.35
STR_844,Clostridium,course,Positive,Facultative Anaerobe,0.58
STR_397,Streptococcus,across,Positive,Facultative Anaerobe,0.63
STR_365,Streptococcus,either,Negative,Facultative Anaerobe,5.95
STR_511,Pseudomonas,push,Negative,Anaerobic,8.88
STR_665,Staphylococcus,these,Positive,Facultative Anaerobe,4.89
STR_111,Lactobacillus,wonder,Negative,Microaerophilic,1.85
STR_323,Clostridium,treat,Negative,Anaerobic,3.95
STR_287,Lactobacillus,home,Negative,Anaerobic,7.06
STR_979,Staphylococcus,cell,Negative,Aerobic,7.68
STR_117,Pseudomonas,fall,Negative,Anaerobic,4.9
STR_884,Lactobacillus,read,Negative,Aerobic,5.77
STR_903,Streptococcus,speech,Negative,Aerobic,3.32
STR_972,Clostridium,ground,Negative,Anaerobic,1.67
STR_404,Pseudomonas,upon,Positive,Anaerobic,6.49
STR_541,Pseudomonas,guess,Positive,Facultative Anaerobe,7.79
STR_239,Clostridium,weight,Negative,Anaerobic,7.13
STR_752,Bacillus,under,Positive,Aerobic,1.99
STR_495,Lactobacillus,sense,Positive,Microaerophilic,3.83
STR_411,Clostridium,side,Negative,Anaerobic,1.94
STR_750,Staphylococcus,suffer,Negative,Microaerophilic,2.88
STR_901,Bacillus,fear,Positive,Microaerophilic,1.37
STR_720,Bacillus,several,Negative,Facultative Anaerobe,9.38
STR_683,Clostridium,best,Negative,Microaerophilic,3.15
STR_388,Bacillus,box,Positive,Aerobic,1.98
STR_847,Lactobacillus,ok,Positive,Anaerobic,9.47
STR_157,Streptococcus,lawyer,Negative,Facultative Anaerobe,1.29
STR_218,Pseudomonas,wind,Positive,Anaerobic,9.89
STR_648,Clostridium,act,Negative,Facultative Anaerobe,1.44
STR_213,Bacillus,discuss,Positive,Anaerobic,3.2
STR_956,Clostridium,white,Negative,Microaerophilic,1.5
STR_123,Pseudomonas,less,Negative,Anaerobic,1.55
STR_199,Pseudomonas,at,Positive,Anaerobic,4.13
STR_200,Pseudomonas,thus,Negative,Anaerobic,8.29
STR_592,Staphylococcus,skill,Negative,Microaerophilic,0.65
STR_347,Streptococcus,half,Positive,Facultative Anaerobe,4.06
STR_327,Clostridium,ground,Negative,Anaerobic,2.26
STR_908,Clostridium,right,Positive,Microaerophilic,2.58
STR_605,Bacillus,think,Positive,Microaerophilic,8.43
STR_134,Staphylococcus,heart,Positive,Aerobic,8.26
STR_548,Streptococcus,compare,Positive,Aerobic,2.44
STR_438,Pseudomonas,newspaper,Positive,Microaerophilic,4.95
STR_894,Clostridium,power,Negative,Aerobic,6.12
STR_768,Bacillus,become,Negative,Microaerophilic,8.56
STR_705,Staphylococcus,rest,Negative,Aerobic,1.65
STR_822,Bacillus,couple,Negative,Aerobic,8.36
STR_275,Streptococcus,choice,Positive,Microaerophilic,3.48
STR_911,Bacillus,where,Negative,Aerobic,5.46
