strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_377,Staphylococcus,raise,Negative,Aerobic,7.88
STR_375,Clostridium,poor,Negative,Anaerobic,3.94
STR_140,Clostridium,energy,Positive,Microaerophilic,9.6
STR_360,Staphylococcus,nothing,Positive,Anaerobic,3.73
STR_519,Bacillus,stuff,Positive,Aerobic,9.67
STR_550,Lactobacillus,before,Positive,Facultative Anaerobe,7.57
STR_911,Lactobacillus,about,Negative,Microaerophilic,3.75
STR_597,Bacillus,event,Positive,Anaerobic,2.6
STR_548,Bacillus,per,Negative,Facultative Anaerobe,3.84
STR_307,Bacillus,everyone,Positive,Anaerobic,2.06
STR_914,Lactobacillus,run,Negative,Aerobic,6.88
STR_378,Streptococcus,late,Positive,Facultative Anaerobe,6.48
STR_634,Pseudomonas,part,Negative,Aerobic,2.71
STR_118,Staphylococcus,life,Negative,Facultative Anaerobe,4.84
STR_420,Lactobacillus,public,Positive,Microaerophilic,3.63
STR_802,Clostridium,on,Negative,Facultative Anaerobe,3.01
STR_475,Lactobacillus,town,Positive,Aerobic,4.9
STR_699,Pseudomonas,seven,Positive,Microaerophilic,4.75
STR_517,Streptococcus,none,Negative,Anaerobic,8.5
STR_655,Bacillus,often,Negative,Facultative Anaerobe,7.4
STR_576,Staphylococcus,loss,Negative,Anaerobic,0.88
STR_345,Bacillus,ground,Negative,Facultative Anaerobe,3.65
STR_209,Bacillus,writer,Positive,Facultative Anaerobe,5.91
STR_298,Bacillus,leader,Positive,Aerobic,9.23
STR_487,Clostridium,maybe,Negative,Microaerophilic,0.93
STR_783,Streptococcus,purpose,Negative,Microaerophilic,2.05
STR_808,Lactobacillus,evening,Negative,Aerobic,0.7
STR_674,Bacillus,dinner,Negative,Anaerobic,5.12
STR_413,Lactobacillus,step,Positive,Microaerophilic,4.78
STR_121,Pseudomonas,know,Negative,Microaerophilic,2.5
STR_625,Clostridium,edge,Negative,Aerobic,6.09
STR_776,Clostridium,could,Negative,Facultative Anaerobe,8.77
STR_244,Lactobacillus,loss,Positive,Facultative Anaerobe,2.15
STR_688,Staphylococcus,sound,Positive,Aerobic,4.62
STR_602,Bacillus,particularly,Positive,Facultative Anaerobe,6.56
STR_606,Lactobacillus,couple,Negative,Microaerophilic,6.6
STR_818,Lactobacillus,behind,Positive,Aerobic,7.03
STR_131,Streptococcus,author,Positive,Anaerobic,0.92
STR_404,Staphylococcus,worker,Positive,Anaerobic,7.99
STR_447,Lactobacillus,first,Positive,Aerobic,8.72
STR_949,Bacillus,off,Positive,Aerobic,1.32
STR_469,Pseudomonas,card,Positive,Aerobic,6.76
STR_746,Streptococcus,air,Negative,Facultative Anaerobe,4.44
STR_888,Pseudomonas,draw,Positive,Microaerophilic,3.51
STR_890,Lactobacillus,garden,Negative,Facultative Anaerobe,0.63
STR_663,Streptococcus,plant,Negative,Aerobic,4.87
STR_420,Clostridium,water,Positive,Anaerobic,4.04
STR_388,Streptococcus,standard,Negative,Facultative Anaerobe,5.12
STR_977,Lactobacillus,why,Positive,Facultative Anaerobe,2.05
STR_317,Streptococcus,should,Negative,Anaerobic,7.45
STR_653,Streptococcus,bit,Positive,Microaerophilic,7.58
STR_706,Streptococcus,total,Positive,Microaerophilic,3.75
STR_628,Pseudomonas,real,Negative,Microaerophilic,2.49
STR_507,Pseudomonas,also,Negative,Microaerophilic,4.97
STR_496,Pseudomonas,focus,Positive,Aerobic,8.09
STR_295,Clostridium,really,Positive,Microaerophilic,3.95
STR_808,Bacillus,back,Positive,Anaerobic,8.67
STR_891,Clostridium,here,Negative,Facultative Anaerobe,8.01
STR_435,Pseudomonas,young,Positive,Anaerobic,0.94
STR_561,Staphylococcus,car,Positive,Facultative Anaerobe,3.35
STR_826,Pseudomonas,ability,Negative,Anaerobic,2.21
STR_547,Streptococcus,technology,Positive,Anaerobic,2.53
STR_893,Staphylococcus,act,Positive,Anaerobic,1.23
STR_852,Staphylococcus,perform,Positive,Anaerobic,2.31
STR_429,Pseudomonas,in,Positive,Anaerobic,4.82
STR_244,Lactobacillus,stop,Positive,Aerobic,8.52
STR_756,Clostridium,open,Positive,Microaerophilic,3.5
STR_482,Bacillus,shake,Negative,Microaerophilic,5.38
STR_316,Lactobacillus,dream,Positive,Facultative Anaerobe,6.6
STR_478,Bacillus,finally,Positive,Facultative Anaerobe,6.61
STR_554,Bacillus,me,Negative,Anaerobic,3.09
STR_713,Clostridium,ask,Negative,Anaerobic,5.02
STR_953,Bacillus,born,Negative,Aerobic,3.98
STR_863,Lactobacillus,person,Positive,Aerobic,7.52
STR_735,Pseudomonas,town,Negative,Anaerobic,9.12
STR_505,Streptococcus,teach,Positive,Microaerophilic,4.26
STR_449,Pseudomonas,center,Negative,Anaerobic,6.8
STR_940,Clostridium,two,Positive,Aerobic,9.11
STR_430,Lactobacillus,address,Negative,Aerobic,9.51
STR_791,Clostridium,national,Negative,Aerobic,6.53
STR_270,Clostridium,born,Negative,Anaerobic,6.97
STR_359,Lactobacillus,method,Positive,Microaerophilic,2.3
