strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_248,Staphylococcus,night,Negative,Microaerophilic,8.41
STR_438,Staphylococcus,project,Positive,Facultative Anaerobe,2.76
STR_846,Clostridium,large,Positive,Anaerobic,3.48
STR_533,Pseudomonas,feel,Positive,Microaerophilic,3.24
STR_670,Pseudomonas,almost,Positive,Microaerophilic,8.91
STR_714,Pseudomonas,almost,Negative,Microaerophilic,3.29
STR_189,Streptococcus,apply,Negative,Anaerobic,8.08
STR_380,Pseudomonas,even,Positive,Anaerobic,3.16
STR_173,Bacillus,bit,Negative,Aerobic,5.86
STR_471,Clostridium,cultural,Negative,Microaerophilic,4.64
STR_896,Bacillus,between,Negative,Microaerophilic,1.99
STR_569,Staphylococcus,particular,Positive,Facultative Anaerobe,3.22
STR_600,Bacillus,deep,Positive,Facultative Anaerobe,0.81
STR_312,Pseudomonas,radio,Positive,Anaerobic,1.25
STR_721,Streptococcus,simply,Negative,Facultative Anaerobe,4.7
STR_397,Clostridium,yes,Negative,Aerobic,7.37
STR_714,Bacillus,it,Positive,Facultative Anaerobe,5.07
STR_271,Clostridium,trial,Positive,Microaerophilic,3.36
STR_156,Staphylococcus,prove,Positive,Facultative Anaerobe,1.48
STR_744,Bacillus,new,Positive,Facultative Anaerobe,8.62
STR_764,Clostridium,subject,Negative,Microaerophilic,6.63
STR_601,Streptococcus,teacher,Positive,Aerobic,8.52
STR_976,Staphylococcus,sound,Negative,Aerobic,2.75
STR_364,Streptococcus,significant,Positive,Anaerobic,5.45
STR_480,Pseudomonas,foot,Negative,Microaerophilic,6.82
STR_808,Streptococcus,approach,Positive,Microaerophilic,1.54
STR_657,Pseudomonas,talk,Positive,Anaerobic,5.69
STR_220,Streptococcus,assume,Negative,Anaerobic,0.91
STR_950,Bacillus,card,Positive,Aerobic,6.37
STR_218,Pseudomonas,member,Negative,Anaerobic,6.38
STR_515,Staphylococcus,activity,Positive,Facultative Anaerobe,9.9
STR_872,Streptococcus,doctor,Positive,Aerobic,5.82
STR_689,Pseudomonas,senior,Negative,Aerobic,9.58
STR_881,Staphylococcus,foot,Negative,Microaerophilic,6.64
STR_212,Bacillus,attorney,Positive,Microaerophilic,2.31
STR_667,Bacillus,chair,Positive,Anaerobic,1.63
STR_820,Bacillus,option,Negative,Microaerophilic,3.53
STR_843,Bacillus,before,Negative,Aerobic,7.06
STR_564,Staphylococcus,cultural,Negative,Microaerophilic,4.91
STR_223,Bacillus,this,Positive,Microaerophilic,3.35
STR_754,Pseudomonas,health,Positive,Aerobic,8.65
STR_658,Staphylococcus,discussion,Positive,Microaerophilic,4.8
STR_595,Staphylococcus,usually,Negative,Facultative Anaerobe,3.89
STR_862,Pseudomonas,front,Positive,Aerobic,9.18
STR_911,Clostridium,success,Negative,Microaerophilic,5.87
STR_358,Pseudomonas,seven,Negative,Microaerophilic,9.72
STR_239,Bacillus,truth,Positive,Facultative Anaerobe,8.51
STR_533,Staphylococcus,method,Positive,Aerobic,0.53
STR_922,Streptococcus,accept,Positive,Facultative Anaerobe,1.0
STR_965,Clostridium,check,Positive,Aerobic,6.52
STR_356,Streptococcus,show,Negative,Aerobic,5.72
STR_539,Streptococcus,generation,Negative,Microaerophilic,5.22
