strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_273,Pseudomonas,idea,Negative,Anaerobic,2.57
STR_446,Lactobacillus,finish,Negative,Microaerophilic,8.37
STR_276,Pseudomonas,ready,Negative,Microaerophilic,0.68
STR_721,Clostridium,share,Positive,Aerobic,2.27
STR_710,Streptococcus,economy,Positive,Anaerobic,4.95
STR_846,Lactobacillus,process,Negative,Facultative Anaerobe,3.51
STR_407,Clostridium,hundred,Negative,Microaerophilic,3.46
STR_765,Pseudomonas,design,Positive,Anaerobic,0.81
STR_103,Lactobacillus,these,Negative,Facultative Anaerobe,1.05
STR_423,Streptococcus,quality,Negative,Facultative Anaerobe,2.27
STR_268,Bacillus,significant,Positive,Anaerobic,3.33
STR_660,Clostridium,well,Negative,Facultative Anaerobe,2.95
STR_478,Pseudomonas,material,Negative,Microaerophilic,6.14
STR_173,Streptococcus,drug,Negative,Microaerophilic,5.5
STR_260,Staphylococcus,term,Negative,Microaerophilic,6.53
STR_502,Pseudomonas,simply,Negative,Anaerobic,9.5
STR_427,Clostridium,two,Negative,Anaerobic,5.64
STR_733,Bacillus,black,Negative,Aerobic,3.65
STR_981,Staphylococcus,value,Negative,Microaerophilic,3.01
STR_832,Pseudomonas,exactly,Negative,Aerobic,6.29
STR_931,Staphylococcus,spend,Positive,Anaerobic,4.67
STR_107,Lactobacillus,glass,Positive,Aerobic,0.57
STR_996,Pseudomonas,build,Negative,Facultative Anaerobe,9.51
STR_212,Staphylococcus,win,Positive,Aerobic,2.27
STR_361,Staphylococcus,turn,Positive,Facultative Anaerobe,1.12
STR_828,Staphylococcus,cold,Positive,Aerobic,6.67
STR_654,Pseudomonas,able,Positive,Aerobic,7.53
STR_194,Staphylococcus,school,Positive,Anaerobic,6.54
STR_955,Pseudomonas,capital,Positive,Facultative Anaerobe,9.89
STR_221,Lactobacillus,accept,Positive,Anaerobic,5.0
STR_988,Staphylococcus,tree,Negative,Microaerophilic,1.04
STR_147,Clostridium,our,Positive,Anaerobic,7.84
STR_235,Staphylococcus,nature,Positive,Facultative Anaerobe,9.99
STR_833,Clostridium,recognize,Positive,Anaerobic,9.08
STR_116,Lactobacillus,stuff,Positive,Anaerobic,5.61
STR_450,Bacillus,cultural,Negative,Aerobic,6.18
STR_296,Streptococcus,any,Negative,Microaerophilic,8.25
STR_569,Pseudomonas,drive,Negative,Microaerophilic,0.52
STR_558,Staphylococcus,will,Negative,Anaerobic,6.81
STR_936,Clostridium,partner,Positive,Facultative Anaerobe,8.34
STR_517,Bacillus,father,Positive,Aerobic,7.46
STR_778,Streptococcus,specific,Negative,Anaerobic,9.11
STR_932,Staphylococcus,after,Positive,Aerobic,0.61
STR_904,Pseudomonas,here,Positive,Aerobic,5.36
STR_827,Pseudomonas,chance,Positive,Facultative Anaerobe,3.62
STR_909,Staphylococcus,sense,Positive,Facultative Anaerobe,5.73
STR_871,Staphylococcus,page,Negative,Aerobic,9.91
STR_240,Pseudomonas,process,Negative,Aerobic,7.05
STR_277,Pseudomonas,station,Positive,Aerobic,5.35
STR_401,Pseudomonas,today,Negative,Anaerobic,6.24
STR_532,Clostridium,court,Positive,Facultative Anaerobe,3.53
STR_642,Clostridium,sure,Positive,Aerobic,9.72
STR_798,Lactobacillus,trade,Positive,Anaerobic,1.37
STR_799,Staphylococcus,say,Negative,Microaerophilic,5.26
STR_783,Staphylococcus,view,Negative,Anaerobic,4.54
STR_412,Staphylococcus,human,Negative,Microaerophilic,9.71
STR_605,Clostridium,natural,Negative,Aerobic,9.24
STR_529,Clostridium,want,Negative,Facultative Anaerobe,6.18
STR_981,Streptococcus,throughout,Positive,Anaerobic,4.09
STR_874,Bacillus,fly,Negative,Microaerophilic,4.09
STR_151,Staphylococcus,heavy,Positive,Anaerobic,2.8
STR_788,Staphylococcus,west,Positive,Anaerobic,3.01
STR_522,Staphylococcus,blue,Positive,Aerobic,4.12
STR_173,Pseudomonas,control,Negative,Microaerophilic,5.33
STR_234,Streptococcus,society,Positive,Facultative Anaerobe,9.14
STR_109,Bacillus,trade,Negative,Anaerobic,7.02
STR_108,Bacillus,explain,Positive,Facultative Anaerobe,5.72
STR_786,Bacillus,human,Negative,Anaerobic,0.92
STR_518,Streptococcus,society,Negative,Facultative Anaerobe,8.89
STR_786,Streptococcus,administration,Positive,Facultative Anaerobe,5.23
STR_756,Staphylococcus,expect,Negative,Aerobic,1.8
STR_949,Streptococcus,travel,Negative,Anaerobic,2.37
STR_313,Clostridium,police,Positive,Aerobic,0.96
STR_807,Clostridium,include,Negative,Facultative Anaerobe,9.65
STR_130,Streptococcus,democratic,Positive,Facultative Anaerobe,2.26
STR_403,Lactobacillus,friend,Negative,Aerobic,5.73
STR_563,Lactobacillus,director,Positive,Aerobic,1.99
STR_171,Lactobacillus,throughout,Positive,Facultative Anaerobe,2.81
STR_561,Lactobacillus,three,Positive,Aerobic,2.76
STR_385,Streptococcus,worker,Negative,Anaerobic,1.38
STR_298,Bacillus,director,Negative,Facultative Anaerobe,6.27
STR_864,Staphylococcus,whose,Positive,Aerobic,1.3
STR_722,Pseudomonas,stage,Positive,Facultative Anaerobe,4.87
STR_941,Bacillus,good,Negative,Aerobic,4.26
STR_760,Pseudomonas,those,Negative,Facultative Anaerobe,1.55
STR_285,Pseudomonas,heart,Positive,Microaerophilic,7.84
STR_762,Bacillus,national,Positive,Microaerophilic,4.86
STR_962,Staphylococcus,quite,Negative,Facultative Anaerobe,9.39
STR_963,Staphylococcus,up,Negative,Microaerophilic,4.67
STR_197,Streptococcus,crime,Negative,Microaerophilic,7.07
STR_117,Streptococcus,foreign,Negative,Facultative Anaerobe,6.23
STR_381,Streptococcus,personal,Negative,Aerobic,3.19
STR_326,Lactobacillus,head,Positive,Aerobic,0.69
STR_328,Staphylococcus,much,Positive,Microaerophilic,9.36
STR_157,Pseudomonas,top,Negative,Aerobic,7.08
STR_110,Clostridium,attention,Positive,Aerobic,8.47
STR_755,Clostridium,rather,Negative,Anaerobic,5.16
STR_353,Pseudomonas,community,Negative,Anaerobic,9.66
STR_204,Staphylococcus,choose,Negative,Aerobic,6.05
STR_190,Streptococcus,nation,Positive,Microaerophilic,5.77
STR_678,Pseudomonas,six,Positive,Microaerophilic,9.02
STR_139,Pseudomonas,Democrat,Negative,Aerobic,8.29
STR_666,Bacillus,structure,Positive,Microaerophilic,5.92
STR_897,Bacillus,when,Positive,Anaerobic,3.83
STR_247,Streptococcus,run,Positive,Anaerobic,1.99
STR_805,Pseudomonas,money,Negative,Aerobic,1.41
STR_317,Lactobacillus,thus,Negative,Microaerophilic,1.7
STR_159,Lactobacillus,well,Positive,Anaerobic,5.08
STR_427,Streptococcus,describe,Negative,Microaerophilic,2.58
STR_778,Lactobacillus,turn,Positive,Facultative Anaerobe,0.6
STR_471,Streptococcus,then,Positive,Aerobic,4.09
STR_525,Streptococcus,really,Positive,Microaerophilic,7.79
STR_883,Pseudomonas,old,Negative,Aerobic,7.51
STR_457,Lactobacillus,they,Positive,Facultative Anaerobe,6.51
STR_656,Bacillus,night,Negative,Microaerophilic,8.5
STR_979,Bacillus,benefit,Negative,Facultative Anaerobe,4.19
STR_445,Clostridium,it,Positive,Aerobic,9.93
STR_951,Pseudomonas,else,Positive,Aerobic,6.79
STR_176,Pseudomonas,know,Positive,Aerobic,5.42
STR_536,Streptococcus,choice,Negative,Facultative Anaerobe,9.63
STR_265,Lactobacillus,benefit,Positive,Anaerobic,8.16
STR_524,Bacillus,save,Negative,Microaerophilic,4.33
STR_991,Pseudomonas,quality,Positive,Aerobic,3.7
