strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_622,Clostridium,sort,Positive,Microaerophilic,3.48
STR_804,Clostridium,piece,Positive,Facultative Anaerobe,8.43
STR_874,Streptococcus,staff,Positive,Facultative Anaerobe,7.99
STR_351,Staphylococcus,letter,Positive,Aerobic,8.17
STR_815,Streptococcus,organization,Negative,Anaerobic,7.79
STR_619,Pseudomonas,language,Negative,Microaerophilic,3.31
STR_527,Streptococcus,organization,Positive,Facultative Anaerobe,9.08
STR_793,Streptococcus,instead,Positive,Microaerophilic,8.78
STR_892,Pseudomonas,subject,Negative,Aerobic,1.95
STR_533,Lactobacillus,far,Negative,Aerobic,9.74
STR_738,Bacillus,suddenly,Negative,Microaerophilic,9.74
STR_692,Clostridium,because,Positive,Facultative Anaerobe,3.47
STR_931,Lactobacillus,subject,Negative,Aerobic,7.47
STR_596,Lactobacillus,church,Negative,Anaerobic,1.04
STR_962,Staphylococcus,common,Positive,Microaerophilic,9.41
STR_438,Streptococcus,anything,Positive,Facultative Anaerobe,0.58
STR_605,Streptococcus,administration,Negative,Anaerobic,3.26
STR_319,Streptococcus,watch,Positive,Facultative Anaerobe,7.31
STR_659,Lactobacillus,picture,Positive,Microaerophilic,5.25
STR_115,Streptococcus,deal,Positive,Aerobic,3.19
STR_930,Staphylococcus,executive,Positive,Microaerophilic,5.43
STR_764,Bacillus,section,Negative,Anaerobic,7.34
STR_212,Staphylococcus,blue,Negative,Microaerophilic,2.51
STR_676,Pseudomonas,do,Negative,Facultative Anaerobe,3.43
STR_295,Clostridium,rich,Negative,Aerobic,4.66
STR_607,Pseudomonas,method,Negative,Facultative Anaerobe,8.17
STR_151,Lactobacillus,significant,Negative,Anaerobic,7.95
STR_944,Lactobacillus,thousand,Positive,Aerobic,4.53
STR_651,Clostridium,seek,Negative,Facultative Anaerobe,8.38
STR_638,Lactobacillus,hospital,Positive,Anaerobic,3.21
STR_634,Clostridium,price,Positive,Facultative Anaerobe,5.92
STR_436,Streptococcus,loss,Negative,Microaerophilic,1.21
STR_612,Streptococcus,seven,Positive,Microaerophilic,0.96
STR_843,Staphylococcus,apply,Positive,Facultative Anaerobe,6.37
STR_145,Clostridium,east,Positive,Microaerophilic,5.75
STR_592,Bacillus,capital,Negative,Microaerophilic,8.78
STR_892,Staphylococcus,tell,Positive,Microaerophilic,5.43
STR_538,Bacillus,easy,Positive,Anaerobic,7.0
STR_577,Streptococcus,mention,Negative,Aerobic,8.16
STR_319,Pseudomonas,decade,Positive,Microaerophilic,1.21
STR_758,Bacillus,six,Positive,Microaerophilic,9.71
STR_131,Pseudomonas,film,Negative,Aerobic,7.9
STR_830,Streptococcus,develop,Positive,Facultative Anaerobe,7.88
STR_206,Clostridium,individual,Positive,Aerobic,8.53
STR_826,Streptococcus,daughter,Positive,Facultative Anaerobe,4.55
STR_674,Bacillus,main,Negative,Anaerobic,3.7
STR_832,Staphylococcus,sometimes,Positive,Aerobic,6.84
STR_879,Clostridium,much,Negative,Facultative Anaerobe,9.28
STR_663,Clostridium,factor,Positive,Anaerobic,6.89
STR_487,Lactobacillus,actually,Negative,Anaerobic,1.85
STR_666,Clostridium,exist,Negative,Aerobic,5.11
STR_455,Staphylococcus,today,Positive,Facultative Anaerobe,9.86
STR_994,Streptococcus,hundred,Positive,Aerobic,4.88
STR_453,Clostridium,degree,Negative,Aerobic,6.25
STR_817,Bacillus,author,Positive,Anaerobic,6.3
STR_279,Clostridium,almost,Positive,Anaerobic,6.28
STR_775,Bacillus,example,Negative,Anaerobic,5.89
STR_458,Lactobacillus,suffer,Negative,Facultative Anaerobe,9.43
STR_168,Clostridium,customer,Positive,Facultative Anaerobe,4.83
STR_277,Streptococcus,bit,Negative,Aerobic,5.69
STR_649,Clostridium,small,Positive,Facultative Anaerobe,5.15
STR_382,Bacillus,pressure,Negative,Anaerobic,9.17
STR_354,Lactobacillus,resource,Positive,Microaerophilic,1.26
STR_281,Bacillus,conference,Negative,Anaerobic,0.89
STR_560,Lactobacillus,win,Positive,Aerobic,4.22
STR_992,Bacillus,significant,Negative,Anaerobic,9.49
STR_132,Streptococcus,military,Negative,Facultative Anaerobe,3.84
STR_597,Staphylococcus,report,Negative,Facultative Anaerobe,6.75
STR_278,Clostridium,cover,Positive,Aerobic,3.77
STR_352,Pseudomonas,say,Negative,Anaerobic,1.36
STR_317,Lactobacillus,democratic,Positive,Facultative Anaerobe,2.99
STR_456,Bacillus,whatever,Positive,Microaerophilic,5.66
STR_218,Pseudomonas,around,Positive,Microaerophilic,6.68
STR_621,Lactobacillus,world,Negative,Microaerophilic,2.27
STR_540,Lactobacillus,everybody,Positive,Microaerophilic,8.05
STR_989,Streptococcus,I,Negative,Anaerobic,8.33
STR_869,Clostridium,especially,Positive,Facultative Anaerobe,7.26
STR_448,Pseudomonas,hundred,Negative,Anaerobic,4.75
STR_600,Pseudomonas,morning,Negative,Facultative Anaerobe,7.46
STR_771,Lactobacillus,blood,Negative,Facultative Anaerobe,3.37
STR_760,Staphylococcus,describe,Negative,Anaerobic,9.14
STR_265,Pseudomonas,together,Negative,Microaerophilic,5.18
STR_749,Streptococcus,job,Positive,Anaerobic,4.17
STR_372,Staphylococcus,occur,Positive,Aerobic,1.28
STR_828,Streptococcus,off,Positive,Aerobic,4.29
STR_156,Streptococcus,argue,Negative,Anaerobic,1.05
STR_920,Streptococcus,training,Negative,Microaerophilic,6.33
STR_781,Pseudomonas,statement,Negative,Facultative Anaerobe,3.35
STR_614,Pseudomonas,us,Positive,Microaerophilic,7.34
STR_671,Lactobacillus,forward,Negative,Anaerobic,7.5
STR_667,Lactobacillus,up,Positive,Microaerophilic,9.99
STR_594,Clostridium,require,Negative,Anaerobic,9.26
STR_573,Streptococcus,million,Negative,Facultative Anaerobe,8.92
STR_472,Pseudomonas,white,Positive,Anaerobic,2.2
STR_886,Pseudomonas,both,Negative,Anaerobic,5.61
STR_440,Bacillus,others,Negative,Microaerophilic,9.83
STR_631,Clostridium,popular,Positive,Aerobic,2.95
STR_357,Clostridium,without,Negative,Microaerophilic,2.33
STR_577,Clostridium,society,Positive,Microaerophilic,5.62
STR_547,Bacillus,southern,Positive,Facultative Anaerobe,7.1
STR_572,Pseudomonas,similar,Positive,Microaerophilic,3.78
STR_761,Staphylococcus,trade,Negative,Microaerophilic,7.03
STR_474,Lactobacillus,pretty,Positive,Anaerobic,3.71
STR_922,Staphylococcus,after,Positive,Microaerophilic,5.67
STR_200,Pseudomonas,sure,Positive,Anaerobic,8.79
STR_492,Bacillus,PM,Positive,Facultative Anaerobe,8.36
STR_780,Lactobacillus,team,Positive,Microaerophilic,7.66
STR_154,Bacillus,leg,Negative,Microaerophilic,1.37
STR_155,Lactobacillus,point,Positive,Anaerobic,5.95
STR_426,Staphylococcus,response,Positive,Facultative Anaerobe,6.09
STR_608,Streptococcus,all,Negative,Anaerobic,8.72
STR_346,Streptococcus,street,Positive,Aerobic,3.47
STR_823,Pseudomonas,culture,Negative,Aerobic,5.85
STR_221,Lactobacillus,soon,Negative,Anaerobic,9.17
STR_847,Clostridium,effort,Positive,Anaerobic,4.3
STR_393,Bacillus,enjoy,Positive,Facultative Anaerobe,4.45
STR_176,Staphylococcus,past,Positive,Anaerobic,6.5
STR_913,Lactobacillus,north,Positive,Facultative Anaerobe,3.26
STR_893,Lactobacillus,yes,Negative,Microaerophilic,0.79
STR_985,Lactobacillus,finish,Negative,Aerobic,8.22
STR_965,Bacillus,new,Negative,Microaerophilic,0.54
STR_770,Bacillus,nature,Positive,Facultative Anaerobe,4.45
STR_391,Bacillus,whom,Negative,Microaerophilic,7.05
STR_185,Streptococcus,so,Negative,Facultative Anaerobe,9.44
STR_719,Staphylococcus,start,Negative,Facultative Anaerobe,4.82
STR_916,Staphylococcus,culture,Positive,Anaerobic,1.46
STR_126,Clostridium,under,Positive,Aerobic,0.64
STR_625,Streptococcus,media,Positive,Facultative Anaerobe,8.45
STR_365,Staphylococcus,nature,Positive,Aerobic,5.97
STR_638,Bacillus,air,Positive,Aerobic,0.96
STR_969,Staphylococcus,reach,Positive,Microaerophilic,9.43
STR_673,Streptococcus,picture,Positive,Aerobic,5.87
STR_577,Staphylococcus,world,Positive,Anaerobic,8.46
STR_800,Streptococcus,sister,Positive,Facultative Anaerobe,4.66
STR_447,Staphylococcus,term,Negative,Microaerophilic,0.58
STR_491,Pseudomonas,part,Positive,Microaerophilic,5.43
STR_738,Streptococcus,available,Negative,Microaerophilic,4.55
STR_444,Clostridium,skill,Negative,Microaerophilic,1.6
STR_552,Staphylococcus,car,Negative,Microaerophilic,2.66
STR_425,Pseudomonas,policy,Negative,Facultative Anaerobe,7.28
STR_777,Lactobacillus,form,Positive,Aerobic,6.17
STR_634,Streptococcus,discuss,Negative,Facultative Anaerobe,7.55
STR_468,Clostridium,rate,Negative,Microaerophilic,3.91
STR_733,Staphylococcus,forget,Positive,Anaerobic,3.43
STR_699,Lactobacillus,within,Negative,Aerobic,1.63
STR_718,Staphylococcus,include,Positive,Aerobic,9.22
STR_966,Lactobacillus,mention,Positive,Facultative Anaerobe,4.58
STR_500,Streptococcus,rule,Positive,Aerobic,3.44
STR_846,Lactobacillus,parent,Positive,Microaerophilic,1.82
STR_581,Staphylococcus,fight,Negative,Facultative Anaerobe,3.06
STR_136,Streptococcus,fly,Negative,Facultative Anaerobe,1.4
STR_129,Pseudomonas,plan,Positive,Anaerobic,4.09
STR_391,Bacillus,plan,Positive,Facultative Anaerobe,9.61
STR_166,Clostridium,every,Positive,Facultative Anaerobe,0.74
STR_803,Bacillus,other,Positive,Facultative Anaerobe,4.09
STR_223,Staphylococcus,see,Negative,Anaerobic,7.44
STR_144,Staphylococcus,education,Negative,Aerobic,4.52
STR_290,Clostridium,statement,Negative,Microaerophilic,5.0
STR_881,Lactobacillus,social,Negative,Aerobic,6.94
STR_330,Streptococcus,pick,Negative,Microaerophilic,7.83
STR_618,Bacillus,may,Negative,Anaerobic,7.94
STR_627,Lactobacillus,opportunity,Negative,Facultative Anaerobe,7.07
STR_718,Clostridium,cell,Negative,Facultative Anaerobe,5.3
STR_183,Clostridium,outside,Positive,Facultative Anaerobe,1.28
STR_805,Clostridium,catch,Positive,Aerobic,7.54
STR_833,Bacillus,her,Negative,Facultative Anaerobe,1.98
STR_747,Clostridium,each,Positive,Facultative Anaerobe,5.51
STR_295,Clostridium,imagine,Positive,Facultative Anaerobe,2.08
STR_681,Streptococcus,begin,Positive,Anaerobic,5.95
STR_568,Clostridium,face,Positive,Microaerophilic,8.42
STR_880,Streptococcus,teach,Positive,Aerobic,3.45
STR_845,Lactobacillus,partner,Positive,Aerobic,1.82
STR_831,Bacillus,stock,Positive,Anaerobic,1.51
STR_740,Bacillus,standard,Negative,Aerobic,7.44
STR_839,Pseudomonas,represent,Negative,Aerobic,3.09
STR_296,Staphylococcus,pull,Negative,Facultative Anaerobe,5.3
STR_441,Lactobacillus,build,Negative,Facultative Anaerobe,2.79
STR_421,Streptococcus,current,Positive,Anaerobic,4.19
STR_730,Clostridium,receive,Negative,Facultative Anaerobe,1.23
STR_355,Streptococcus,chair,Negative,Facultative Anaerobe,1.65
STR_264,Streptococcus,seat,Negative,Aerobic,8.77
STR_568,Bacillus,yet,Positive,Facultative Anaerobe,0.52
STR_242,Streptococcus,special,Negative,Anaerobic,5.8
