strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_592,Lactobacillus,moment,Negative,Facultative Anaerobe,0.54
STR_567,Clostridium,evidence,Positive,Aerobic,9.19
STR_746,Bacillus,contain,Negative,Anaerobic,0.68
STR_833,Clostridium,when,Negative,Aerobic,2.73
STR_735,Lactobacillus,scientist,Negative,Aerobic,2.59
STR_687,Staphylococcus,security,Negative,Microaerophilic,5.21
STR_994,Streptococcus,scene,Negative,Anaerobic,5.0
STR_943,Streptococcus,economic,Negative,Facultative Anaerobe,2.9
STR_100,Lactobacillus,cover,Negative,Facultative Anaerobe,4.9
STR_322,Streptococcus,imagine,Positive,Anaerobic,5.01
STR_446,Bacillus,day,Negative,Facultative Anaerobe,6.95
STR_240,Clostridium,no,Positive,Microaerophilic,7.6
STR_463,Bacillus,either,Positive,Anaerobic,9.58
STR_320,Lactobacillus,build,Negative,Anaerobic,8.66
STR_813,Staphylococcus,certain,Negative,Aerobic,7.4
STR_993,Streptococcus,behavior,Positive,Anaerobic,6.5
STR_975,Lactobacillus,hair,Negative,Aerobic,2.34
STR_732,Pseudomonas,little,Positive,Aerobic,7.08
STR_875,Streptococcus,practice,Positive,Facultative Anaerobe,3.99
STR_688,Clostridium,open,Negative,Anaerobic,4.3
STR_341,Staphylococcus,about,Positive,Anaerobic,4.23
STR_634,Clostridium,view,Positive,Microaerophilic,3.84
STR_820,Bacillus,lose,Negative,Microaerophilic,7.14
STR_577,Clostridium,can,Negative,Aerobic,5.41
STR_371,Clostridium,charge,Negative,Aerobic,6.56
STR_804,Staphylococcus,responsibility,Positive,Aerobic,1.3
STR_396,Bacillus,stage,Positive,Facultative Anaerobe,1.21
STR_355,Pseudomonas,writer,Positive,Facultative Anaerobe,8.45
STR_159,Clostridium,direction,Negative,Aerobic,6.81
STR_680,Lactobacillus,two,Positive,Anaerobic,1.43
STR_487,Streptococcus,phone,Positive,Aerobic,9.58
STR_130,Clostridium,Congress,Negative,Facultative Anaerobe,1.48
STR_116,Staphylococcus,despite,Positive,Anaerobic,1.3
STR_669,Bacillus,itself,Positive,Aerobic,3.28
STR_104,Staphylococcus,pretty,Positive,Facultative Anaerobe,3.13
STR_834,Pseudomonas,I,Positive,Microaerophilic,1.79
STR_781,Staphylococcus,color,Positive,Facultative Anaerobe,1.04
STR_638,Clostridium,agree,Negative,Aerobic,2.03
STR_112,Bacillus,loss,Positive,Anaerobic,0.78
STR_477,Lactobacillus,increase,Negative,Anaerobic,9.22
STR_274,Bacillus,sometimes,Positive,Facultative Anaerobe,4.99
STR_503,Lactobacillus,adult,Negative,Aerobic,2.69
STR_646,Clostridium,cut,Positive,Facultative Anaerobe,4.78
STR_253,Staphylococcus,attorney,Positive,Aerobic,4.18
STR_334,Lactobacillus,stock,Negative,Aerobic,2.46
STR_262,Pseudomonas,draw,Positive,Facultative Anaerobe,3.09
STR_373,Pseudomonas,black,Negative,Aerobic,7.18
STR_385,Pseudomonas,place,Positive,Anaerobic,0.98
STR_998,Streptococcus,ever,Negative,Microaerophilic,1.85
STR_327,Pseudomonas,pass,Negative,Anaerobic,9.72
STR_157,Pseudomonas,song,Positive,Aerobic,9.49
STR_431,Streptococcus,right,Positive,Anaerobic,8.39
STR_226,Staphylococcus,low,Negative,Facultative Anaerobe,6.67
STR_100,Staphylococcus,avoid,Positive,Facultative Anaerobe,5.6
STR_594,Pseudomonas,degree,Positive,Anaerobic,0.92
STR_376,Staphylococcus,nice,Negative,Aerobic,4.96
STR_169,Lactobacillus,growth,Negative,Facultative Anaerobe,0.99
STR_303,Streptococcus,yard,Negative,Anaerobic,9.93
STR_385,Staphylococcus,near,Positive,Facultative Anaerobe,6.51
STR_401,Bacillus,indeed,Positive,Aerobic,9.91
STR_295,Staphylococcus,score,Positive,Anaerobic,3.31
STR_727,Clostridium,across,Negative,Aerobic,3.48
STR_963,Pseudomonas,fly,Negative,Microaerophilic,5.78
STR_530,Clostridium,though,Positive,Microaerophilic,6.98
STR_997,Streptococcus,the,Negative,Microaerophilic,8.2
STR_801,Streptococcus,possible,Positive,Facultative Anaerobe,8.48
STR_520,Pseudomonas,audience,Positive,Anaerobic,9.67
STR_496,Lactobacillus,appear,Positive,Aerobic,7.95
STR_630,Staphylococcus,animal,Negative,Microaerophilic,0.92
STR_455,Clostridium,expect,Positive,Microaerophilic,6.09
STR_339,Staphylococcus,behavior,Positive,Anaerobic,1.96
STR_946,Bacillus,herself,Negative,Anaerobic,8.71
STR_912,Bacillus,training,Positive,Facultative Anaerobe,3.99
STR_181,Lactobacillus,treatment,Positive,Facultative Anaerobe,5.25
STR_225,Bacillus,American,Negative,Facultative Anaerobe,4.53
STR_664,Streptococcus,step,Positive,Aerobic,3.13
STR_921,Clostridium,place,Negative,Aerobic,7.71
STR_518,Pseudomonas,yet,Positive,Anaerobic,5.18
STR_414,Clostridium,process,Negative,Facultative Anaerobe,7.95
