strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_110,Staphylococcus,system,Negative,Aerobic,8.1
STR_288,Bacillus,upon,Positive,Microaerophilic,2.18
STR_844,Lactobacillus,scene,Negative,Anaerobic,8.33
STR_982,Bacillus,fact,Negative,Aerobic,1.28
STR_449,Pseudomonas,walk,Negative,Microaerophilic,1.63
STR_773,Clostridium,ground,Positive,Anaerobic,2.43
STR_755,Lactobacillus,mission,Negative,Facultative Anaerobe,2.15
STR_107,Clostridium,partner,Positive,Anaerobic,7.83
STR_451,Streptococcus,family,Positive,Aerobic,5.67
STR_419,Bacillus,room,Negative,Aerobic,8.85
STR_122,Clostridium,indeed,Negative,Aerobic,9.23
STR_492,Staphylococcus,toward,Positive,Aerobic,3.69
STR_471,Staphylococcus,turn,Negative,Aerobic,1.12
STR_675,Clostridium,name,Negative,Facultative Anaerobe,8.99
STR_630,Clostridium,suffer,Positive,Anaerobic,8.3
STR_118,Streptococcus,popular,Positive,Facultative Anaerobe,8.09
STR_456,Staphylococcus,we,Negative,Anaerobic,7.9
STR_433,Bacillus,travel,Positive,Aerobic,3.14
STR_772,Clostridium,good,Negative,Facultative Anaerobe,5.11
STR_266,Pseudomonas,dog,Negative,Anaerobic,8.42
STR_309,Staphylococcus,feel,Positive,Aerobic,7.41
STR_192,Bacillus,toward,Positive,Aerobic,3.87
STR_482,Clostridium,carry,Positive,Microaerophilic,5.07
STR_603,Clostridium,one,Negative,Aerobic,8.8
STR_838,Staphylococcus,on,Positive,Microaerophilic,4.64
STR_737,Lactobacillus,federal,Positive,Microaerophilic,9.65
STR_746,Lactobacillus,without,Negative,Aerobic,6.75
STR_447,Pseudomonas,pay,Positive,Anaerobic,4.79
STR_581,Staphylococcus,control,Positive,Aerobic,6.06
STR_732,Lactobacillus,recent,Positive,Anaerobic,6.26
STR_922,Staphylococcus,room,Positive,Microaerophilic,8.36
STR_588,Staphylococcus,election,Negative,Microaerophilic,6.37
STR_327,Pseudomonas,perform,Positive,Microaerophilic,8.98
STR_622,Lactobacillus,as,Positive,Anaerobic,6.97
STR_652,Bacillus,onto,Positive,Microaerophilic,0.58
STR_706,Clostridium,society,Positive,Aerobic,5.36
STR_358,Staphylococcus,option,Positive,Microaerophilic,3.05
STR_882,Streptococcus,skill,Negative,Microaerophilic,0.57
STR_497,Bacillus,because,Negative,Microaerophilic,3.35
STR_979,Bacillus,level,Positive,Anaerobic,6.22
STR_285,Pseudomonas,able,Positive,Aerobic,2.31
STR_482,Clostridium,stand,Negative,Aerobic,3.18
STR_107,Bacillus,entire,Negative,Microaerophilic,6.37
STR_626,Pseudomonas,play,Negative,Microaerophilic,6.52
STR_249,Bacillus,teach,Negative,Facultative Anaerobe,7.16
STR_221,Lactobacillus,property,Positive,Aerobic,1.03
STR_516,Lactobacillus,have,Positive,Aerobic,8.36
STR_193,Clostridium,could,Negative,Facultative Anaerobe,0.55
STR_925,Bacillus,meeting,Positive,Aerobic,6.36
STR_860,Streptococcus,decide,Positive,Microaerophilic,2.13
STR_732,Staphylococcus,read,Positive,Anaerobic,9.98
STR_369,Streptococcus,administration,Negative,Microaerophilic,4.49
STR_839,Bacillus,democratic,Positive,Aerobic,6.33
STR_546,Pseudomonas,simply,Negative,Anaerobic,8.2
STR_254,Pseudomonas,continue,Positive,Facultative Anaerobe,0.76
STR_511,Bacillus,final,Positive,Facultative Anaerobe,0.55
STR_767,Staphylococcus,side,Negative,Microaerophilic,3.16
STR_831,Lactobacillus,bank,Positive,Facultative Anaerobe,3.55
STR_979,Pseudomonas,water,Negative,Microaerophilic,1.03
STR_162,Lactobacillus,its,Negative,Aerobic,8.04
STR_716,Lactobacillus,it,Negative,Aerobic,1.12
STR_447,Streptococcus,but,Positive,Anaerobic,0.5
STR_958,Pseudomonas,they,Negative,Aerobic,6.42
STR_532,Lactobacillus,soon,Negative,Microaerophilic,2.58
