strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_939,Clostridium,give,Negative,Aerobic,1.11
STR_600,Staphylococcus,participant,Positive,Anaerobic,3.73
STR_151,Streptococcus,become,Negative,Anaerobic,3.31
STR_109,Lactobacillus,four,Negative,Facultative Anaerobe,8.12
STR_657,Pseudomonas,listen,Positive,Aerobic,6.73
STR_429,Streptococcus,power,Negative,Anaerobic,3.68
STR_186,Staphylococcus,green,Negative,Aerobic,2.3
STR_554,Streptococcus,rest,Positive,Anaerobic,1.12
STR_949,Bacillus,current,Negative,Facultative Anaerobe,7.15
STR_681,Bacillus,offer,Negative,Anaerobic,0.92
STR_647,Pseudomonas,trouble,Positive,Microaerophilic,4.78
STR_774,Pseudomonas,president,Negative,Facultative Anaerobe,1.11
STR_710,Bacillus,agree,Positive,Anaerobic,3.75
STR_292,Staphylococcus,course,Negative,Microaerophilic,8.35
STR_810,Bacillus,reduce,Negative,Aerobic,4.47
STR_782,Lactobacillus,house,Negative,Microaerophilic,6.91
STR_953,Clostridium,source,Positive,Facultative Anaerobe,4.08
STR_899,Lactobacillus,truth,Negative,Anaerobic,0.83
STR_649,Pseudomonas,heavy,Negative,Aerobic,9.7
STR_559,Pseudomonas,degree,Positive,Aerobic,4.13
STR_739,Clostridium,sure,Negative,Facultative Anaerobe,2.62
STR_389,Streptococcus,early,Negative,Anaerobic,3.1
STR_872,Streptococcus,authority,Positive,Aerobic,2.73
STR_189,Bacillus,common,Positive,Anaerobic,3.17
STR_560,Clostridium,need,Positive,Anaerobic,6.61
STR_446,Staphylococcus,change,Positive,Facultative Anaerobe,6.05
STR_562,Lactobacillus,however,Negative,Anaerobic,4.41
STR_418,Streptococcus,sound,Positive,Aerobic,6.41
STR_132,Staphylococcus,where,Negative,Facultative Anaerobe,1.01
STR_414,Bacillus,city,Negative,Microaerophilic,4.34
STR_630,Streptococcus,explain,Positive,Microaerophilic,5.64
STR_587,Bacillus,television,Negative,Aerobic,9.01
STR_909,Staphylococcus,operation,Negative,Facultative Anaerobe,1.06
STR_304,Staphylococcus,every,Negative,Microaerophilic,6.32
STR_388,Pseudomonas,later,Positive,Anaerobic,1.52
STR_327,Clostridium,next,Positive,Microaerophilic,5.37
STR_766,Staphylococcus,clearly,Positive,Aerobic,5.78
STR_199,Streptococcus,everybody,Positive,Microaerophilic,2.86
STR_771,Pseudomonas,hit,Positive,Anaerobic,5.71
STR_730,Staphylococcus,save,Positive,Anaerobic,4.66
STR_366,Pseudomonas,even,Positive,Anaerobic,1.35
STR_258,Clostridium,rather,Positive,Facultative Anaerobe,9.3
STR_546,Lactobacillus,answer,Negative,Microaerophilic,6.32
STR_932,Bacillus,without,Negative,Aerobic,1.84
STR_646,Staphylococcus,myself,Negative,Anaerobic,0.55
STR_980,Staphylococcus,significant,Positive,Facultative Anaerobe,7.7
STR_100,Bacillus,finish,Positive,Aerobic,8.25
STR_179,Clostridium,board,Negative,Anaerobic,8.04
STR_800,Lactobacillus,kind,Positive,Anaerobic,3.09
STR_318,Streptococcus,answer,Positive,Aerobic,4.95
STR_841,Clostridium,amount,Negative,Anaerobic,2.81
STR_516,Clostridium,paper,Positive,Microaerophilic,8.4
STR_335,Clostridium,top,Positive,Aerobic,2.95
STR_876,Lactobacillus,enjoy,Negative,Microaerophilic,1.32
STR_698,Staphylococcus,others,Positive,Facultative Anaerobe,2.67
STR_425,Clostridium,billion,Positive,Microaerophilic,3.84
STR_359,Bacillus,above,Negative,Aerobic,0.64
STR_715,Staphylococcus,operation,Negative,Facultative Anaerobe,4.07
STR_381,Pseudomonas,determine,Negative,Facultative Anaerobe,8.12
STR_752,Lactobacillus,term,Positive,Facultative Anaerobe,1.86
STR_922,Staphylococcus,support,Positive,Facultative Anaerobe,4.81
STR_641,Streptococcus,building,Positive,Aerobic,1.45
STR_543,Pseudomonas,religious,Negative,Anaerobic,8.43
STR_260,Lactobacillus,future,Positive,Facultative Anaerobe,5.52
STR_311,Staphylococcus,turn,Positive,Anaerobic,7.35
STR_298,Staphylococcus,indicate,Negative,Anaerobic,8.1
STR_329,Clostridium,century,Positive,Facultative Anaerobe,9.93
STR_146,Bacillus,table,Positive,Anaerobic,2.28
STR_658,Staphylococcus,before,Positive,Anaerobic,3.05
STR_710,Bacillus,court,Negative,Facultative Anaerobe,8.98
STR_263,Lactobacillus,role,Negative,Anaerobic,6.01
STR_334,Pseudomonas,lose,Positive,Anaerobic,4.61
STR_813,Streptococcus,those,Negative,Anaerobic,0.82
STR_841,Streptococcus,lay,Positive,Microaerophilic,0.8
STR_562,Streptococcus,he,Positive,Microaerophilic,7.39
STR_332,Bacillus,song,Positive,Anaerobic,3.93
STR_146,Lactobacillus,research,Negative,Anaerobic,4.68
STR_373,Bacillus,against,Positive,Facultative Anaerobe,2.55
STR_871,Staphylococcus,rule,Positive,Facultative Anaerobe,6.62
STR_467,Clostridium,quality,Negative,Aerobic,5.93
STR_749,Lactobacillus,even,Positive,Aerobic,2.05
STR_756,Bacillus,teacher,Positive,Facultative Anaerobe,2.24
STR_925,Bacillus,official,Negative,Microaerophilic,2.64
STR_549,Lactobacillus,late,Positive,Anaerobic,1.02
STR_728,Lactobacillus,certainly,Negative,Facultative Anaerobe,5.42
STR_631,Clostridium,bad,Positive,Facultative Anaerobe,2.64
STR_334,Lactobacillus,play,Positive,Microaerophilic,3.81
STR_720,Pseudomonas,college,Negative,Facultative Anaerobe,3.46
STR_307,Lactobacillus,around,Positive,Anaerobic,7.07
STR_615,Streptococcus,guess,Positive,Microaerophilic,2.49
STR_392,Pseudomonas,general,Positive,Aerobic,3.4
