strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_269,Bacillus,eight,Negative,Anaerobic,5.89
STR_911,Lactobacillus,fund,Negative,Anaerobic,9.53
STR_709,Bacillus,camera,Negative,Facultative Anaerobe,5.26
STR_447,Bacillus,firm,Negative,Facultative Anaerobe,0.73
STR_477,Bacillus,medical,Positive,Microaerophilic,6.7
STR_286,Lactobacillus,kind,Negative,Anaerobic,0.86
STR_175,Lactobacillus,our,Negative,Microaerophilic,5.54
STR_576,Pseudomonas,start,Positive,Aerobic,2.15
STR_531,Streptococcus,maybe,Negative,Microaerophilic,5.04
STR_654,Streptococcus,eye,Positive,Facultative Anaerobe,5.95
STR_209,Clostridium,piece,Negative,Anaerobic,6.61
STR_803,Pseudomonas,performance,Positive,Microaerophilic,9.38
STR_112,Clostridium,collection,Negative,Microaerophilic,9.12
STR_128,Clostridium,sit,Negative,Anaerobic,1.05
STR_670,Streptococcus,citizen,Negative,Anaerobic,1.12
STR_930,Clostridium,well,Positive,Microaerophilic,1.52
STR_421,Clostridium,early,Positive,Aerobic,6.5
STR_523,Pseudomonas,color,Positive,Microaerophilic,4.46
STR_747,Bacillus,try,Negative,Anaerobic,0.7
STR_500,Streptococcus,activity,Positive,Aerobic,3.11
STR_579,Lactobacillus,although,Positive,Aerobic,7.66
STR_491,Staphylococcus,event,Positive,Microaerophilic,7.48
STR_740,Staphylococcus,which,Negative,Aerobic,0.53
STR_900,Clostridium,I,Positive,Anaerobic,9.26
STR_965,Clostridium,you,Negative,Microaerophilic,4.63
STR_173,Streptococcus,measure,Positive,Microaerophilic,7.04
STR_982,Lactobacillus,stay,Negative,Facultative Anaerobe,9.81
STR_378,Clostridium,keep,Negative,Facultative Anaerobe,3.02
STR_514,Streptococcus,happen,Negative,Aerobic,1.23
STR_905,Streptococcus,hour,Negative,Microaerophilic,3.01
STR_404,Streptococcus,everyone,Positive,Microaerophilic,1.89
STR_567,Staphylococcus,air,Positive,Aerobic,3.71
STR_273,Streptococcus,care,Negative,Aerobic,0.98
STR_159,Clostridium,old,Positive,Anaerobic,5.56
STR_934,Bacillus,will,Negative,Aerobic,9.98
STR_410,Staphylococcus,do,Negative,Anaerobic,4.59
STR_191,Lactobacillus,exactly,Negative,Microaerophilic,7.66
STR_582,Clostridium,true,Negative,Facultative Anaerobe,3.98
STR_808,Clostridium,agree,Negative,Facultative Anaerobe,4.19
STR_806,Bacillus,simple,Negative,Facultative Anaerobe,3.74
STR_346,Bacillus,decade,Positive,Anaerobic,6.81
STR_906,Lactobacillus,listen,Positive,Microaerophilic,4.64
STR_250,Lactobacillus,central,Negative,Anaerobic,9.07
STR_983,Streptococcus,space,Positive,Facultative Anaerobe,7.3
STR_437,Clostridium,my,Negative,Aerobic,7.66
STR_887,Lactobacillus,open,Negative,Microaerophilic,5.1
STR_144,Clostridium,act,Negative,Microaerophilic,7.54
STR_670,Lactobacillus,guess,Negative,Aerobic,4.29
STR_836,Staphylococcus,how,Negative,Microaerophilic,5.04
STR_708,Pseudomonas,all,Negative,Aerobic,6.61
STR_568,Staphylococcus,between,Positive,Facultative Anaerobe,5.38
STR_296,Lactobacillus,keep,Negative,Facultative Anaerobe,2.5
STR_386,Bacillus,big,Positive,Anaerobic,2.16
STR_653,Pseudomonas,south,Positive,Anaerobic,7.82
STR_699,Bacillus,east,Negative,Microaerophilic,1.1
STR_499,Bacillus,my,Negative,Anaerobic,0.72
STR_503,Lactobacillus,item,Positive,Microaerophilic,4.52
STR_306,Streptococcus,old,Positive,Anaerobic,4.81
STR_725,Staphylococcus,role,Negative,Microaerophilic,2.46
STR_551,Streptococcus,point,Negative,Aerobic,7.12
STR_541,Staphylococcus,news,Positive,Aerobic,6.95
STR_430,Bacillus,shake,Negative,Aerobic,8.86
STR_411,Streptococcus,meeting,Negative,Aerobic,8.45
STR_738,Bacillus,structure,Negative,Aerobic,2.16
STR_732,Bacillus,everybody,Positive,Aerobic,7.57
STR_186,Clostridium,buy,Negative,Anaerobic,7.82
STR_916,Clostridium,song,Positive,Aerobic,6.21
STR_882,Streptococcus,by,Negative,Facultative Anaerobe,7.33
STR_121,Bacillus,could,Positive,Facultative Anaerobe,3.06
STR_858,Pseudomonas,wait,Positive,Facultative Anaerobe,2.08
STR_589,Bacillus,those,Positive,Aerobic,5.16
STR_659,Lactobacillus,above,Positive,Facultative Anaerobe,8.94
STR_895,Clostridium,woman,Negative,Aerobic,4.44
STR_364,Pseudomonas,because,Negative,Microaerophilic,8.17
STR_637,Clostridium,season,Negative,Microaerophilic,8.14
STR_588,Staphylococcus,almost,Negative,Microaerophilic,5.12
STR_668,Bacillus,most,Negative,Anaerobic,5.64
STR_572,Clostridium,seven,Positive,Facultative Anaerobe,6.3
STR_988,Clostridium,agree,Positive,Anaerobic,4.75
STR_546,Staphylococcus,day,Negative,Facultative Anaerobe,3.97
STR_299,Pseudomonas,also,Positive,Aerobic,9.52
STR_497,Staphylococcus,partner,Positive,Anaerobic,8.39
STR_790,Streptococcus,west,Negative,Anaerobic,3.48
STR_633,Bacillus,subject,Negative,Aerobic,5.01
STR_749,Bacillus,kitchen,Positive,Facultative Anaerobe,7.44
STR_205,Pseudomonas,that,Negative,Aerobic,7.47
STR_892,Pseudomonas,learn,Positive,Aerobic,4.93
STR_664,Staphylococcus,face,Negative,Anaerobic,4.02
STR_510,Streptococcus,cell,Positive,Microaerophilic,8.05
STR_624,Lactobacillus,just,Negative,Anaerobic,8.01
STR_647,Streptococcus,instead,Positive,Anaerobic,8.63
STR_929,Bacillus,condition,Negative,Aerobic,7.85
STR_169,Staphylococcus,have,Negative,Anaerobic,7.91
STR_279,Clostridium,assume,Positive,Anaerobic,2.42
STR_698,Pseudomonas,defense,Positive,Anaerobic,6.6
STR_293,Staphylococcus,buy,Positive,Microaerophilic,4.63
STR_224,Streptococcus,painting,Negative,Anaerobic,4.81
STR_969,Staphylococcus,say,Negative,Microaerophilic,7.27
STR_875,Pseudomonas,yes,Negative,Microaerophilic,1.94
STR_243,Pseudomonas,box,Positive,Microaerophilic,2.99
STR_488,Lactobacillus,figure,Negative,Facultative Anaerobe,7.02
STR_293,Lactobacillus,purpose,Negative,Anaerobic,8.79
STR_772,Clostridium,evening,Positive,Microaerophilic,9.18
STR_719,Clostridium,candidate,Negative,Microaerophilic,1.33
STR_689,Clostridium,image,Positive,Facultative Anaerobe,2.23
STR_939,Clostridium,data,Negative,Aerobic,6.43
STR_764,Lactobacillus,behavior,Positive,Facultative Anaerobe,8.18
STR_797,Streptococcus,real,Positive,Facultative Anaerobe,1.72
STR_841,Pseudomonas,hour,Negative,Microaerophilic,1.36
STR_271,Streptococcus,focus,Negative,Microaerophilic,6.13
STR_521,Bacillus,affect,Negative,Aerobic,0.95
STR_507,Bacillus,grow,Positive,Anaerobic,6.38
STR_424,Bacillus,imagine,Positive,Aerobic,2.56
STR_334,Lactobacillus,game,Negative,Aerobic,8.64
STR_485,Staphylococcus,center,Negative,Aerobic,0.69
STR_344,Lactobacillus,another,Positive,Microaerophilic,6.98
STR_250,Pseudomonas,including,Negative,Facultative Anaerobe,5.79
STR_658,Streptococcus,enjoy,Negative,Microaerophilic,9.72
STR_113,Bacillus,system,Negative,Anaerobic,6.31
STR_834,Clostridium,president,Positive,Anaerobic,3.5
STR_690,Bacillus,floor,Positive,Anaerobic,3.13
STR_162,Lactobacillus,us,Negative,Anaerobic,1.92
STR_410,Lactobacillus,store,Negative,Facultative Anaerobe,5.28
STR_412,Pseudomonas,standard,Positive,Microaerophilic,1.99
STR_751,Clostridium,year,Negative,Aerobic,9.53
STR_196,Lactobacillus,church,Negative,Microaerophilic,8.65
STR_353,Staphylococcus,difficult,Positive,Microaerophilic,3.92
STR_922,Streptococcus,plan,Negative,Facultative Anaerobe,5.88
STR_349,Lactobacillus,point,Negative,Anaerobic,3.35
STR_534,Pseudomonas,its,Positive,Microaerophilic,9.29
STR_529,Pseudomonas,oil,Positive,Facultative Anaerobe,5.41
STR_110,Streptococcus,design,Negative,Aerobic,6.91
STR_848,Bacillus,affect,Negative,Facultative Anaerobe,9.55
STR_485,Staphylococcus,form,Positive,Facultative Anaerobe,4.82
STR_448,Bacillus,owner,Positive,Facultative Anaerobe,7.3
STR_633,Clostridium,task,Negative,Anaerobic,6.61
STR_744,Lactobacillus,current,Positive,Facultative Anaerobe,5.11
STR_111,Pseudomonas,money,Negative,Microaerophilic,9.91
STR_955,Pseudomonas,catch,Positive,Facultative Anaerobe,2.5
STR_135,Bacillus,task,Positive,Aerobic,6.73
STR_779,Staphylococcus,manage,Negative,Facultative Anaerobe,7.36
STR_807,Staphylococcus,assume,Positive,Anaerobic,3.12
STR_230,Streptococcus,beat,Negative,Microaerophilic,2.4
STR_696,Lactobacillus,music,Negative,Facultative Anaerobe,1.24
STR_700,Bacillus,city,Negative,Anaerobic,1.15
STR_958,Streptococcus,family,Negative,Anaerobic,8.85
STR_183,Streptococcus,maybe,Positive,Facultative Anaerobe,9.27
STR_865,Clostridium,card,Positive,Anaerobic,9.71
STR_351,Lactobacillus,plan,Positive,Aerobic,2.18
STR_674,Staphylococcus,place,Positive,Microaerophilic,3.12
STR_146,Staphylococcus,a,Negative,Anaerobic,6.64
STR_341,Streptococcus,they,Positive,Aerobic,3.6
STR_842,Streptococcus,indeed,Positive,Microaerophilic,5.43
STR_412,Pseudomonas,election,Negative,Aerobic,9.73
STR_266,Streptococcus,medical,Negative,Facultative Anaerobe,7.68
STR_417,Clostridium,lay,Positive,Facultative Anaerobe,4.83
STR_102,Bacillus,final,Positive,Facultative Anaerobe,9.89
STR_297,Clostridium,soon,Negative,Aerobic,8.14
STR_876,Clostridium,claim,Positive,Anaerobic,8.28
STR_300,Bacillus,feel,Positive,Facultative Anaerobe,5.2
STR_780,Bacillus,I,Positive,Anaerobic,6.94
STR_992,Staphylococcus,only,Positive,Facultative Anaerobe,6.16
STR_330,Clostridium,lot,Negative,Microaerophilic,9.28
STR_778,Bacillus,personal,Positive,Anaerobic,2.74
STR_934,Pseudomonas,painting,Positive,Anaerobic,7.15
STR_158,Clostridium,clearly,Negative,Anaerobic,3.6
STR_915,Streptococcus,window,Negative,Microaerophilic,7.07
STR_726,Bacillus,full,Negative,Microaerophilic,3.6
STR_976,Staphylococcus,large,Positive,Anaerobic,3.56
STR_406,Streptococcus,within,Negative,Microaerophilic,7.03
STR_432,Bacillus,positive,Positive,Anaerobic,3.71
STR_197,Pseudomonas,artist,Negative,Aerobic,7.62
STR_830,Bacillus,religious,Negative,Anaerobic,6.46
STR_177,Streptococcus,hear,Positive,Aerobic,4.95
STR_350,Staphylococcus,stand,Positive,Aerobic,5.62
STR_609,Staphylococcus,stop,Negative,Microaerophilic,8.12
STR_238,Lactobacillus,fall,Positive,Anaerobic,1.05
STR_463,Lactobacillus,cell,Positive,Microaerophilic,8.61
STR_317,Streptococcus,personal,Positive,Microaerophilic,3.98
STR_310,Pseudomonas,evening,Negative,Aerobic,8.67
STR_387,Streptococcus,region,Negative,Facultative Anaerobe,8.74
STR_821,Staphylococcus,evidence,Positive,Microaerophilic,4.88
STR_902,Lactobacillus,check,Positive,Microaerophilic,7.52
STR_185,Staphylococcus,somebody,Negative,Anaerobic,3.01
STR_788,Lactobacillus,today,Positive,Facultative Anaerobe,1.94
STR_311,Staphylococcus,almost,Negative,Aerobic,8.06
STR_882,Staphylococcus,fly,Negative,Facultative Anaerobe,9.59
STR_534,Streptococcus,peace,Negative,Facultative Anaerobe,4.02
STR_978,Bacillus,fund,Negative,Aerobic,3.65
STR_439,Bacillus,example,Negative,Aerobic,1.57
STR_524,Pseudomonas,act,Positive,Aerobic,3.14
STR_940,Clostridium,newspaper,Positive,Microaerophilic,1.69
STR_678,Pseudomonas,describe,Positive,Aerobic,3.23
STR_589,Bacillus,stock,Negative,Facultative Anaerobe,4.15
STR_390,Pseudomonas,international,Negative,Facultative Anaerobe,8.44
STR_829,Lactobacillus,training,Negative,Microaerophilic,6.65
STR_746,Bacillus,hold,Negative,Anaerobic,9.3
STR_392,Lactobacillus,large,Negative,Anaerobic,8.35
STR_573,Streptococcus,job,Positive,Anaerobic,7.2
STR_650,Pseudomonas,notice,Negative,Aerobic,5.3
STR_154,Pseudomonas,compare,Positive,Facultative Anaerobe,3.41
STR_311,Lactobacillus,front,Negative,Anaerobic,6.07
STR_572,Lactobacillus,agreement,Negative,Anaerobic,3.9
STR_492,Bacillus,four,Negative,Aerobic,3.57
STR_494,Lactobacillus,inside,Positive,Anaerobic,8.02
STR_737,Pseudomonas,attack,Positive,Microaerophilic,2.2
STR_995,Pseudomonas,cut,Positive,Microaerophilic,2.63
STR_406,Pseudomonas,for,Positive,Facultative Anaerobe,1.76
STR_935,Pseudomonas,dog,Negative,Facultative Anaerobe,7.33
STR_486,Pseudomonas,else,Positive,Facultative Anaerobe,2.98
STR_255,Clostridium,forget,Negative,Microaerophilic,6.05
STR_125,Pseudomonas,all,Negative,Microaerophilic,7.84
STR_989,Pseudomonas,would,Positive,Anaerobic,8.56
STR_503,Clostridium,friend,Negative,Aerobic,4.18
STR_354,Streptococcus,top,Negative,Facultative Anaerobe,0.69
STR_243,Staphylococcus,nor,Positive,Microaerophilic,5.34
STR_243,Lactobacillus,make,Positive,Aerobic,3.56
STR_244,Streptococcus,ability,Negative,Anaerobic,2.1
STR_948,Staphylococcus,piece,Positive,Anaerobic,1.68
STR_436,Lactobacillus,me,Positive,Microaerophilic,1.91
STR_221,Staphylococcus,Republican,Positive,Anaerobic,5.05
STR_953,Bacillus,either,Negative,Microaerophilic,5.27
STR_128,Bacillus,into,Negative,Aerobic,0.84
STR_343,Lactobacillus,good,Positive,Microaerophilic,3.48
STR_683,Lactobacillus,increase,Negative,Microaerophilic,6.32
STR_558,Lactobacillus,Mrs,Negative,Facultative Anaerobe,4.11
STR_617,Staphylococcus,sing,Positive,Microaerophilic,0.65
STR_506,Streptococcus,them,Negative,Aerobic,2.13
STR_543,Clostridium,manager,Negative,Aerobic,0.94
STR_908,Bacillus,teach,Positive,Aerobic,2.47
STR_631,Streptococcus,at,Negative,Facultative Anaerobe,8.34
