strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_311,Pseudomonas,teacher,Positive,Aerobic,5.31
STR_775,Bacillus,east,Positive,Microaerophilic,5.6
STR_652,Clostridium,impact,Positive,Aerobic,1.85
STR_622,Clostridium,approach,Negative,Microaerophilic,7.9
STR_458,Bacillus,radio,Negative,Anaerobic,8.35
STR_909,Staphylococcus,total,Positive,Anaerobic,8.62
STR_666,Clostridium,key,Negative,Aerobic,8.98
STR_773,Pseudomonas,side,Negative,Aerobic,2.91
STR_553,Lactobacillus,difference,Positive,Microaerophilic,5.94
STR_855,Streptococcus,east,Negative,Microaerophilic,9.58
STR_151,Clostridium,nice,Negative,Facultative Anaerobe,9.67
STR_705,Staphylococcus,concern,Positive,Aerobic,3.02
STR_379,Staphylococcus,natural,Positive,Facultative Anaerobe,3.63
STR_546,Bacillus,cell,Positive,Microaerophilic,5.39
STR_245,Staphylococcus,glass,Positive,Anaerobic,1.41
STR_691,Lactobacillus,lose,Positive,Microaerophilic,2.36
STR_790,Streptococcus,spend,Positive,Facultative Anaerobe,9.49
STR_817,Pseudomonas,nothing,Negative,Microaerophilic,7.85
STR_455,Pseudomonas,time,Positive,Facultative Anaerobe,9.12
STR_795,Pseudomonas,serve,Positive,Facultative Anaerobe,2.86
STR_101,Streptococcus,him,Positive,Aerobic,2.77
STR_502,Lactobacillus,policy,Positive,Anaerobic,1.18
STR_100,Clostridium,husband,Positive,Anaerobic,1.92
STR_622,Lactobacillus,push,Positive,Facultative Anaerobe,0.79
STR_736,Lactobacillus,finish,Positive,Anaerobic,6.76
STR_128,Bacillus,public,Negative,Microaerophilic,3.23
STR_798,Bacillus,open,Positive,Microaerophilic,1.69
STR_338,Lactobacillus,difference,Negative,Microaerophilic,3.12
STR_548,Pseudomonas,special,Positive,Microaerophilic,0.74
STR_145,Lactobacillus,paper,Negative,Microaerophilic,7.91
STR_108,Lactobacillus,start,Negative,Anaerobic,9.86
STR_442,Streptococcus,surface,Positive,Facultative Anaerobe,1.08
