strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_302,Staphylococcus,trial,Positive,Microaerophilic,6.33
STR_330,Clostridium,right,Negative,Microaerophilic,8.48
STR_493,Staphylococcus,sea,Negative,Aerobic,7.57
STR_747,Streptococcus,cover,Positive,Microaerophilic,1.06
STR_290,Bacillus,owner,Positive,Facultative Anaerobe,8.29
STR_261,Streptococcus,range,Positive,Anaerobic,8.32
STR_326,Clostridium,husband,Positive,Facultative Anaerobe,4.38
STR_413,Lactobacillus,of,Negative,Microaerophilic,3.31
STR_423,Streptococcus,and,Positive,Aerobic,6.62
STR_607,Lactobacillus,order,Negative,Facultative Anaerobe,2.95
STR_109,Bacillus,difficult,Negative,Facultative Anaerobe,9.63
STR_823,Staphylococcus,weight,Positive,Facultative Anaerobe,4.51
STR_849,Streptococcus,must,Positive,Microaerophilic,3.69
STR_294,Bacillus,want,Negative,Facultative Anaerobe,9.38
STR_548,Bacillus,avoid,Negative,Facultative Anaerobe,2.85
STR_331,Clostridium,bag,Positive,Anaerobic,6.85
STR_999,Pseudomonas,goal,Positive,Microaerophilic,6.03
STR_137,Pseudomonas,go,Negative,Aerobic,8.16
STR_501,Streptococcus,authority,Negative,Facultative Anaerobe,2.2
STR_874,Streptococcus,feeling,Positive,Facultative Anaerobe,9.85
STR_835,Staphylococcus,trial,Positive,Aerobic,3.24
STR_374,Pseudomonas,hard,Positive,Microaerophilic,3.71
STR_775,Clostridium,several,Positive,Anaerobic,9.37
STR_426,Staphylococcus,between,Negative,Facultative Anaerobe,2.54
STR_294,Clostridium,positive,Positive,Aerobic,4.02
STR_135,Staphylococcus,hold,Negative,Aerobic,6.41
STR_810,Lactobacillus,phone,Negative,Anaerobic,5.19
STR_336,Clostridium,claim,Positive,Anaerobic,9.9
STR_816,Clostridium,stay,Negative,Anaerobic,8.5
STR_557,Lactobacillus,others,Positive,Microaerophilic,7.5
STR_806,Bacillus,kitchen,Negative,Facultative Anaerobe,6.45
STR_930,Clostridium,throw,Positive,Microaerophilic,8.94
STR_312,Lactobacillus,list,Negative,Facultative Anaerobe,2.5
STR_899,Lactobacillus,newspaper,Positive,Aerobic,7.95
STR_449,Bacillus,show,Negative,Microaerophilic,9.07
STR_526,Lactobacillus,like,Positive,Facultative Anaerobe,6.01
STR_932,Bacillus,focus,Positive,Anaerobic,9.5
STR_703,Streptococcus,standard,Positive,Facultative Anaerobe,5.45
