strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_520,Pseudomonas,inside,Negative,Facultative Anaerobe,3.48
STR_120,Pseudomonas,this,Negative,Microaerophilic,0.69
STR_670,Lactobacillus,else,Positive,Anaerobic,8.33
STR_945,Staphylococcus,my,Negative,Aerobic,5.47
STR_933,Staphylococcus,several,Negative,Facultative Anaerobe,2.71
STR_717,Lactobacillus,play,Negative,Facultative Anaerobe,6.66
STR_991,Lactobacillus,management,Positive,Microaerophilic,6.17
STR_243,Staphylococcus,region,Negative,Aerobic,4.25
STR_504,Clostridium,chair,Positive,Aerobic,1.86
STR_495,Pseudomonas,as,Negative,Anaerobic,7.27
STR_261,Pseudomonas,movie,Negative,Anaerobic,1.03
STR_974,Clostridium,but,Positive,Anaerobic,0.65
STR_564,Bacillus,reduce,Negative,Aerobic,2.02
STR_544,Streptococcus,tell,Positive,Aerobic,7.0
STR_294,Lactobacillus,expert,Positive,Aerobic,6.76
STR_675,Staphylococcus,street,Positive,Facultative Anaerobe,2.06
STR_942,Bacillus,involve,Negative,Anaerobic,0.88
STR_513,Lactobacillus,gun,Negative,Facultative Anaerobe,9.21
STR_654,Pseudomonas,quickly,Negative,Anaerobic,8.9
STR_932,Clostridium,minute,Negative,Facultative Anaerobe,1.64
STR_205,Staphylococcus,seven,Negative,Microaerophilic,8.14
STR_286,Pseudomonas,beyond,Negative,Facultative Anaerobe,4.26
STR_814,Bacillus,administration,Negative,Microaerophilic,6.25
STR_770,Bacillus,to,Positive,Facultative Anaerobe,3.05
STR_826,Pseudomonas,age,Positive,Facultative Anaerobe,1.43
STR_665,Pseudomonas,such,Negative,Facultative Anaerobe,8.94
STR_119,Lactobacillus,unit,Negative,Microaerophilic,2.88
STR_878,Lactobacillus,shoulder,Negative,Anaerobic,7.48
STR_730,Streptococcus,prove,Negative,Facultative Anaerobe,9.23
STR_831,Pseudomonas,reduce,Negative,Facultative Anaerobe,7.22
STR_995,Streptococcus,add,Negative,Anaerobic,2.73
STR_823,Lactobacillus,sit,Negative,Facultative Anaerobe,2.85
STR_699,Lactobacillus,dinner,Positive,Facultative Anaerobe,3.48
STR_384,Pseudomonas,house,Positive,Aerobic,2.57
STR_448,Staphylococcus,by,Positive,Anaerobic,7.51
STR_984,Streptococcus,pretty,Negative,Facultative Anaerobe,4.45
STR_374,Streptococcus,according,Positive,Microaerophilic,1.27
STR_890,Pseudomonas,anything,Negative,Facultative Anaerobe,6.8
STR_878,Lactobacillus,six,Negative,Microaerophilic,2.03
STR_949,Staphylococcus,letter,Positive,Facultative Anaerobe,5.67
STR_294,Clostridium,realize,Negative,Aerobic,3.51
STR_305,Lactobacillus,could,Negative,Anaerobic,9.15
STR_917,Bacillus,expert,Negative,Facultative Anaerobe,0.62
STR_527,Streptococcus,risk,Positive,Anaerobic,6.03
STR_368,Streptococcus,their,Negative,Microaerophilic,2.45
STR_607,Pseudomonas,structure,Positive,Microaerophilic,9.73
STR_834,Streptococcus,soon,Negative,Aerobic,5.6
STR_695,Staphylococcus,television,Negative,Aerobic,7.8
STR_263,Bacillus,bag,Positive,Anaerobic,5.21
STR_616,Staphylococcus,challenge,Negative,Facultative Anaerobe,3.94
STR_767,Staphylococcus,sound,Negative,Facultative Anaerobe,7.76
STR_254,Staphylococcus,foot,Positive,Anaerobic,0.86
STR_604,Bacillus,throughout,Positive,Anaerobic,4.01
STR_248,Pseudomonas,color,Negative,Aerobic,4.41
STR_332,Lactobacillus,investment,Positive,Anaerobic,8.38
STR_363,Streptococcus,study,Negative,Aerobic,1.47
STR_754,Lactobacillus,lose,Positive,Aerobic,5.48
STR_167,Pseudomonas,everything,Positive,Aerobic,2.82
STR_810,Lactobacillus,mention,Negative,Aerobic,0.93
STR_124,Lactobacillus,house,Positive,Facultative Anaerobe,1.19
STR_169,Staphylococcus,dark,Negative,Anaerobic,9.04
STR_953,Clostridium,policy,Negative,Anaerobic,9.45
STR_636,Staphylococcus,amount,Positive,Anaerobic,4.35
STR_897,Clostridium,program,Negative,Facultative Anaerobe,2.51
STR_613,Clostridium,while,Positive,Anaerobic,3.48
STR_740,Staphylococcus,million,Positive,Facultative Anaerobe,5.24
STR_232,Pseudomonas,ago,Negative,Anaerobic,7.7
STR_379,Lactobacillus,either,Negative,Anaerobic,6.63
STR_267,Clostridium,look,Negative,Microaerophilic,8.59
STR_447,Pseudomonas,together,Positive,Anaerobic,0.74
STR_606,Streptococcus,customer,Negative,Microaerophilic,7.2
STR_633,Bacillus,education,Negative,Microaerophilic,9.38
STR_542,Staphylococcus,with,Negative,Microaerophilic,8.49
STR_601,Lactobacillus,hand,Positive,Microaerophilic,8.26
