strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_538,Lactobacillus,eat,Positive,Anaerobic,1.12
STR_729,Staphylococcus,really,Negative,Facultative Anaerobe,1.45
STR_338,Streptococcus,produce,Negative,Facultative Anaerobe,5.56
STR_509,Lactobacillus,second,Negative,Anaerobic,1.62
STR_395,Staphylococcus,public,Negative,Anaerobic,3.09
STR_573,Clostridium,across,Negative,Microaerophilic,7.11
STR_480,Streptococcus,ready,Negative,Facultative Anaerobe,7.19
STR_336,Clostridium,I,Positive,Anaerobic,8.2
STR_225,Lactobacillus,knowledge,Positive,Anaerobic,4.32
STR_791,Pseudomonas,fund,Negative,Microaerophilic,7.88
STR_528,Pseudomonas,dark,Negative,Facultative Anaerobe,7.88
STR_655,Streptococcus,place,Negative,Aerobic,2.97
STR_956,Clostridium,should,Positive,Facultative Anaerobe,7.05
STR_757,Clostridium,suffer,Positive,Anaerobic,1.38
STR_520,Bacillus,early,Positive,Microaerophilic,8.3
STR_704,Clostridium,on,Negative,Facultative Anaerobe,4.97
STR_109,Bacillus,sell,Negative,Anaerobic,9.7
STR_805,Clostridium,person,Positive,Facultative Anaerobe,3.5
STR_232,Staphylococcus,will,Negative,Microaerophilic,0.91
STR_416,Staphylococcus,help,Negative,Anaerobic,9.64
STR_241,Pseudomonas,take,Negative,Anaerobic,8.5
STR_935,Pseudomonas,race,Positive,Microaerophilic,3.03
STR_759,Bacillus,professor,Positive,Facultative Anaerobe,1.05
STR_366,Clostridium,believe,Positive,Aerobic,5.61
STR_886,Streptococcus,age,Negative,Facultative Anaerobe,1.98
STR_249,Staphylococcus,plant,Positive,Aerobic,8.45
STR_215,Lactobacillus,tonight,Negative,Microaerophilic,3.82
STR_551,Pseudomonas,speech,Positive,Aerobic,5.05
STR_679,Clostridium,answer,Positive,Aerobic,9.61
STR_631,Lactobacillus,bank,Positive,Aerobic,2.85
STR_829,Streptococcus,matter,Negative,Microaerophilic,4.75
STR_480,Staphylococcus,what,Negative,Facultative Anaerobe,3.58
STR_918,Staphylococcus,body,Positive,Microaerophilic,8.78
STR_442,Clostridium,safe,Negative,Aerobic,8.0
STR_494,Bacillus,chair,Negative,Aerobic,3.62
STR_511,Streptococcus,most,Positive,Microaerophilic,5.46
STR_948,Lactobacillus,modern,Negative,Microaerophilic,2.57
STR_811,Lactobacillus,send,Negative,Anaerobic,8.79
STR_653,Pseudomonas,win,Positive,Facultative Anaerobe,2.34
STR_680,Pseudomonas,guy,Negative,Microaerophilic,1.78
STR_833,Pseudomonas,put,Negative,Anaerobic,5.09
STR_558,Staphylococcus,father,Positive,Microaerophilic,1.09
STR_648,Lactobacillus,guy,Positive,Facultative Anaerobe,2.27
STR_106,Clostridium,career,Positive,Microaerophilic,5.21
STR_322,Pseudomonas,begin,Negative,Microaerophilic,5.8
STR_144,Clostridium,more,Positive,Aerobic,1.4
STR_849,Staphylococcus,instead,Negative,Microaerophilic,4.48
STR_348,Clostridium,buy,Negative,Microaerophilic,2.63
STR_465,Pseudomonas,candidate,Positive,Aerobic,4.69
STR_315,Lactobacillus,of,Positive,Microaerophilic,5.51
STR_268,Streptococcus,hear,Positive,Aerobic,7.95
STR_362,Streptococcus,song,Negative,Anaerobic,8.99
STR_951,Streptococcus,who,Negative,Aerobic,6.13
STR_536,Bacillus,century,Positive,Aerobic,1.87
STR_122,Clostridium,campaign,Negative,Anaerobic,3.88
STR_426,Lactobacillus,policy,Positive,Aerobic,1.39
STR_929,Bacillus,catch,Negative,Anaerobic,9.62
STR_527,Clostridium,determine,Positive,Anaerobic,3.51
STR_857,Bacillus,organization,Positive,Microaerophilic,7.06
STR_931,Pseudomonas,level,Positive,Aerobic,4.94
STR_686,Pseudomonas,business,Positive,Facultative Anaerobe,0.66
STR_565,Streptococcus,wife,Negative,Anaerobic,2.65
STR_429,Clostridium,seek,Positive,Aerobic,9.0
STR_265,Streptococcus,finally,Positive,Anaerobic,7.44
STR_536,Staphylococcus,inside,Positive,Anaerobic,3.22
STR_859,Pseudomonas,force,Negative,Facultative Anaerobe,8.32
STR_183,Streptococcus,money,Positive,Aerobic,2.98
STR_524,Clostridium,understand,Positive,Aerobic,1.29
STR_617,Pseudomonas,material,Positive,Aerobic,4.95
STR_703,Pseudomonas,section,Positive,Anaerobic,4.67
STR_599,Clostridium,meeting,Positive,Microaerophilic,8.79
STR_362,Staphylococcus,night,Positive,Microaerophilic,3.07
STR_322,Streptococcus,character,Positive,Facultative Anaerobe,5.81
STR_322,Staphylococcus,interesting,Negative,Aerobic,9.17
STR_513,Lactobacillus,brother,Negative,Facultative Anaerobe,5.78
STR_727,Staphylococcus,appear,Negative,Aerobic,3.61
STR_284,Bacillus,have,Negative,Facultative Anaerobe,4.0
STR_549,Clostridium,pretty,Positive,Anaerobic,1.52
STR_613,Lactobacillus,want,Positive,Aerobic,5.16
STR_273,Pseudomonas,near,Negative,Aerobic,7.03
STR_638,Lactobacillus,hear,Positive,Microaerophilic,6.03
STR_612,Streptococcus,woman,Positive,Microaerophilic,9.98
STR_794,Streptococcus,media,Positive,Anaerobic,4.83
STR_721,Staphylococcus,decide,Negative,Microaerophilic,3.61
STR_999,Streptococcus,decade,Negative,Facultative Anaerobe,6.67
STR_803,Streptococcus,contain,Negative,Aerobic,8.77
STR_652,Clostridium,series,Positive,Facultative Anaerobe,2.3
STR_206,Streptococcus,debate,Positive,Aerobic,3.19
STR_879,Clostridium,rate,Positive,Facultative Anaerobe,3.6
STR_827,Pseudomonas,film,Negative,Aerobic,8.0
STR_781,Pseudomonas,understand,Positive,Facultative Anaerobe,2.23
STR_703,Clostridium,despite,Negative,Microaerophilic,4.75
STR_843,Lactobacillus,place,Negative,Anaerobic,8.3
STR_427,Streptococcus,could,Positive,Facultative Anaerobe,1.41
STR_530,Bacillus,say,Negative,Anaerobic,5.99
STR_778,Staphylococcus,option,Positive,Aerobic,2.7
STR_814,Lactobacillus,stay,Positive,Anaerobic,2.61
STR_443,Lactobacillus,stay,Positive,Aerobic,1.49
STR_217,Staphylococcus,difference,Negative,Aerobic,5.67
STR_646,Bacillus,effort,Positive,Microaerophilic,7.13
STR_643,Lactobacillus,recently,Positive,Facultative Anaerobe,8.3
STR_845,Staphylococcus,near,Positive,Aerobic,1.56
STR_222,Bacillus,item,Positive,Microaerophilic,9.27
STR_954,Clostridium,fact,Positive,Anaerobic,7.32
STR_443,Pseudomonas,major,Positive,Facultative Anaerobe,3.7
STR_796,Staphylococcus,develop,Negative,Microaerophilic,2.05
