strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_556,Clostridium,inside,Negative,Microaerophilic,6.45
STR_372,Bacillus,believe,Negative,Anaerobic,7.94
STR_605,Pseudomonas,improve,Positive,Facultative Anaerobe,3.54
STR_972,Bacillus,staff,Positive,Microaerophilic,1.32
STR_871,Pseudomonas,who,Negative,Anaerobic,0.98
STR_354,Bacillus,around,Positive,Facultative Anaerobe,1.82
STR_120,Bacillus,push,Positive,Anaerobic,7.03
STR_126,Streptococcus,hit,Negative,Facultative Anaerobe,6.17
STR_629,Streptococcus,former,Positive,Anaerobic,9.86
STR_461,Pseudomonas,top,Negative,Aerobic,6.35
STR_386,Clostridium,development,Negative,Aerobic,7.48
STR_806,Clostridium,language,Negative,Microaerophilic,0.72
STR_412,Streptococcus,road,Positive,Facultative Anaerobe,7.83
STR_639,Streptococcus,result,Positive,Facultative Anaerobe,1.07
STR_538,Pseudomonas,cell,Negative,Aerobic,9.53
STR_997,Streptococcus,son,Positive,Facultative Anaerobe,2.62
STR_603,Staphylococcus,well,Positive,Microaerophilic,3.53
STR_691,Lactobacillus,management,Negative,Microaerophilic,8.97
STR_410,Clostridium,majority,Negative,Microaerophilic,4.71
STR_940,Streptococcus,relationship,Positive,Facultative Anaerobe,1.82
STR_540,Clostridium,cold,Negative,Aerobic,3.67
STR_742,Clostridium,whole,Positive,Microaerophilic,5.02
STR_452,Staphylococcus,would,Positive,Anaerobic,0.96
STR_417,Staphylococcus,hour,Negative,Anaerobic,7.71
STR_621,Clostridium,market,Positive,Aerobic,5.61
STR_995,Lactobacillus,hour,Positive,Facultative Anaerobe,5.18
STR_608,Lactobacillus,country,Positive,Microaerophilic,2.05
STR_460,Bacillus,who,Negative,Facultative Anaerobe,3.48
STR_173,Clostridium,nothing,Negative,Facultative Anaerobe,1.71
STR_354,Clostridium,science,Negative,Facultative Anaerobe,0.64
STR_908,Pseudomonas,us,Negative,Anaerobic,6.37
STR_416,Clostridium,perform,Positive,Anaerobic,3.7
STR_392,Clostridium,certainly,Positive,Aerobic,8.14
STR_369,Staphylococcus,begin,Negative,Microaerophilic,7.89
STR_637,Bacillus,employee,Negative,Facultative Anaerobe,2.53
STR_603,Streptococcus,method,Positive,Anaerobic,8.72
STR_894,Streptococcus,tax,Negative,Aerobic,8.42
STR_614,Streptococcus,because,Positive,Microaerophilic,1.91
STR_460,Staphylococcus,themselves,Positive,Aerobic,8.49
STR_270,Clostridium,month,Negative,Anaerobic,2.27
STR_934,Clostridium,southern,Negative,Facultative Anaerobe,5.95
STR_561,Pseudomonas,spring,Negative,Microaerophilic,7.33
STR_976,Staphylococcus,entire,Positive,Microaerophilic,1.72
STR_223,Staphylococcus,never,Positive,Microaerophilic,1.15
STR_343,Clostridium,shoulder,Negative,Facultative Anaerobe,8.0
