strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_996,Clostridium,when,Positive,Anaerobic,9.89
STR_558,Pseudomonas,land,Negative,Microaerophilic,9.12
STR_523,Bacillus,call,Positive,Facultative Anaerobe,3.26
STR_396,Bacillus,book,Negative,Facultative Anaerobe,6.7
STR_483,Streptococcus,answer,Negative,Microaerophilic,3.05
STR_158,Staphylococcus,arm,Negative,Microaerophilic,8.23
STR_150,Bacillus,firm,Positive,Microaerophilic,9.86
STR_938,Bacillus,manager,Positive,Microaerophilic,2.23
STR_755,Staphylococcus,agent,Negative,Microaerophilic,2.23
STR_846,Lactobacillus,indeed,Negative,Anaerobic,1.05
STR_948,Pseudomonas,federal,Negative,Aerobic,4.3
STR_828,Clostridium,herself,Positive,Aerobic,6.6
STR_645,Clostridium,another,Negative,Facultative Anaerobe,1.8
STR_569,Bacillus,environment,Negative,Anaerobic,5.33
STR_691,Lactobacillus,gas,Positive,Anaerobic,7.15
STR_350,Staphylococcus,direction,Positive,Aerobic,8.9
STR_537,Clostridium,Mr,Negative,Anaerobic,8.82
STR_766,Streptococcus,media,Positive,Facultative Anaerobe,1.6
STR_646,Bacillus,policy,Positive,Anaerobic,4.71
STR_249,Lactobacillus,nature,Negative,Microaerophilic,6.37
STR_438,Staphylococcus,nice,Negative,Microaerophilic,8.36
STR_671,Streptococcus,difference,Positive,Facultative Anaerobe,1.42
STR_816,Bacillus,positive,Negative,Microaerophilic,2.51
STR_961,Staphylococcus,draw,Negative,Anaerobic,0.93
STR_228,Pseudomonas,space,Positive,Microaerophilic,5.18
STR_283,Pseudomonas,choose,Negative,Facultative Anaerobe,9.7
STR_980,Lactobacillus,use,Positive,Microaerophilic,9.79
STR_587,Clostridium,sometimes,Negative,Microaerophilic,3.37
STR_249,Staphylococcus,safe,Negative,Anaerobic,0.98
STR_819,Staphylococcus,it,Negative,Microaerophilic,6.34
STR_411,Lactobacillus,lot,Positive,Facultative Anaerobe,2.33
STR_825,Streptococcus,free,Negative,Facultative Anaerobe,6.03
STR_394,Staphylococcus,blood,Positive,Microaerophilic,2.15
STR_309,Streptococcus,all,Positive,Aerobic,5.86
STR_852,Lactobacillus,research,Negative,Aerobic,0.52
STR_574,Staphylococcus,kind,Positive,Microaerophilic,8.88
STR_534,Lactobacillus,time,Positive,Anaerobic,6.68
STR_918,Staphylococcus,care,Positive,Facultative Anaerobe,0.99
STR_177,Bacillus,eat,Positive,Aerobic,1.05
STR_377,Lactobacillus,radio,Positive,Facultative Anaerobe,7.14
STR_307,Lactobacillus,mention,Positive,Microaerophilic,0.97
STR_639,Pseudomonas,determine,Negative,Facultative Anaerobe,6.79
STR_258,Lactobacillus,save,Negative,Aerobic,6.7
STR_599,Staphylococcus,treat,Negative,Aerobic,8.49
STR_569,Bacillus,remain,Negative,Facultative Anaerobe,6.23
STR_997,Bacillus,ten,Positive,Aerobic,5.41
STR_244,Pseudomonas,system,Negative,Anaerobic,5.68
STR_863,Lactobacillus,especially,Positive,Facultative Anaerobe,6.74
STR_930,Streptococcus,heavy,Positive,Anaerobic,9.96
STR_634,Lactobacillus,by,Positive,Aerobic,6.49
STR_695,Lactobacillus,skin,Negative,Facultative Anaerobe,6.57
STR_518,Lactobacillus,simple,Positive,Microaerophilic,1.24
STR_720,Bacillus,raise,Positive,Microaerophilic,3.32
STR_470,Pseudomonas,instead,Negative,Facultative Anaerobe,2.18
STR_756,Clostridium,case,Positive,Facultative Anaerobe,7.35
STR_132,Pseudomonas,present,Negative,Aerobic,2.99
STR_897,Bacillus,method,Negative,Aerobic,9.32
STR_174,Lactobacillus,whole,Negative,Aerobic,2.58
STR_755,Staphylococcus,bit,Positive,Facultative Anaerobe,0.79
STR_389,Lactobacillus,final,Negative,Facultative Anaerobe,4.11
STR_665,Bacillus,control,Negative,Aerobic,9.42
STR_972,Clostridium,name,Negative,Anaerobic,6.47
STR_650,Staphylococcus,rate,Positive,Facultative Anaerobe,6.77
STR_519,Lactobacillus,environmental,Positive,Microaerophilic,3.65
STR_589,Lactobacillus,industry,Negative,Facultative Anaerobe,1.88
STR_119,Pseudomonas,tree,Negative,Aerobic,3.66
STR_687,Pseudomonas,can,Positive,Microaerophilic,3.44
STR_485,Bacillus,analysis,Positive,Facultative Anaerobe,5.52
STR_522,Pseudomonas,response,Negative,Facultative Anaerobe,4.96
STR_100,Staphylococcus,bit,Negative,Microaerophilic,7.29
STR_480,Bacillus,against,Negative,Anaerobic,7.33
STR_326,Bacillus,call,Positive,Facultative Anaerobe,4.86
