strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_944,Clostridium,manage,Positive,Facultative Anaerobe,3.99
STR_551,Bacillus,region,Negative,Facultative Anaerobe,1.2
STR_682,Pseudomonas,put,Negative,Aerobic,6.71
STR_795,Bacillus,attorney,Positive,Microaerophilic,6.88
STR_199,Clostridium,charge,Negative,Anaerobic,2.44
STR_651,Lactobacillus,impact,Positive,Microaerophilic,9.1
STR_369,Clostridium,member,Positive,Facultative Anaerobe,6.4
STR_566,Clostridium,Republican,Positive,Microaerophilic,5.91
STR_335,Clostridium,pretty,Negative,Facultative Anaerobe,5.08
STR_931,Clostridium,her,Negative,Facultative Anaerobe,1.26
STR_426,Lactobacillus,picture,Negative,Microaerophilic,5.78
STR_973,Lactobacillus,former,Negative,Microaerophilic,6.45
STR_459,Pseudomonas,international,Positive,Aerobic,5.39
STR_142,Lactobacillus,send,Positive,Anaerobic,9.59
STR_536,Bacillus,hit,Negative,Microaerophilic,5.55
STR_744,Bacillus,area,Positive,Microaerophilic,3.62
STR_268,Bacillus,product,Negative,Aerobic,3.5
STR_191,Staphylococcus,everything,Negative,Microaerophilic,3.66
STR_744,Streptococcus,position,Positive,Microaerophilic,4.71
STR_893,Lactobacillus,second,Positive,Facultative Anaerobe,9.54
STR_657,Pseudomonas,stop,Negative,Anaerobic,1.29
STR_320,Pseudomonas,realize,Positive,Microaerophilic,6.04
STR_129,Lactobacillus,dream,Negative,Microaerophilic,2.77
STR_505,Bacillus,speech,Positive,Anaerobic,1.06
STR_531,Clostridium,environment,Positive,Facultative Anaerobe,2.29
STR_551,Staphylococcus,tonight,Negative,Microaerophilic,7.96
STR_416,Pseudomonas,develop,Negative,Microaerophilic,4.24
STR_178,Lactobacillus,they,Positive,Microaerophilic,3.23
STR_667,Staphylococcus,party,Negative,Microaerophilic,0.65
STR_140,Pseudomonas,light,Positive,Aerobic,1.28
STR_462,Bacillus,listen,Positive,Aerobic,2.27
STR_675,Pseudomonas,personal,Negative,Anaerobic,4.57
STR_207,Pseudomonas,position,Negative,Aerobic,9.99
STR_886,Streptococcus,degree,Negative,Microaerophilic,4.46
STR_436,Streptococcus,beautiful,Positive,Anaerobic,2.77
STR_611,Lactobacillus,behind,Positive,Facultative Anaerobe,5.27
STR_250,Lactobacillus,measure,Negative,Facultative Anaerobe,4.85
STR_521,Clostridium,heart,Positive,Aerobic,3.59
STR_798,Clostridium,standard,Negative,Anaerobic,4.15
STR_246,Clostridium,relationship,Negative,Aerobic,1.99
STR_523,Pseudomonas,region,Positive,Aerobic,8.79
STR_386,Pseudomonas,agent,Negative,Anaerobic,6.0
STR_891,Streptococcus,name,Positive,Facultative Anaerobe,7.33
STR_344,Lactobacillus,real,Negative,Aerobic,2.78
STR_324,Bacillus,under,Negative,Aerobic,5.17
STR_861,Staphylococcus,expert,Positive,Facultative Anaerobe,5.56
STR_916,Bacillus,television,Positive,Microaerophilic,0.78
STR_994,Pseudomonas,possible,Positive,Anaerobic,2.97
STR_868,Staphylococcus,religious,Positive,Facultative Anaerobe,6.46
STR_284,Clostridium,help,Negative,Microaerophilic,5.29
STR_206,Clostridium,public,Positive,Microaerophilic,3.83
STR_783,Lactobacillus,fast,Negative,Facultative Anaerobe,1.15
STR_608,Staphylococcus,level,Negative,Aerobic,8.2
STR_521,Pseudomonas,ahead,Positive,Anaerobic,7.96
STR_225,Staphylococcus,Democrat,Negative,Aerobic,5.0
STR_602,Lactobacillus,he,Negative,Aerobic,8.45
STR_800,Bacillus,entire,Negative,Facultative Anaerobe,1.76
STR_122,Bacillus,history,Negative,Facultative Anaerobe,8.8
STR_915,Streptococcus,picture,Positive,Aerobic,2.72
STR_326,Lactobacillus,organization,Positive,Microaerophilic,6.27
STR_827,Streptococcus,use,Negative,Aerobic,2.46
STR_496,Lactobacillus,short,Positive,Anaerobic,5.39
STR_278,Bacillus,future,Positive,Facultative Anaerobe,1.05
STR_238,Lactobacillus,social,Positive,Microaerophilic,7.55
STR_332,Staphylococcus,explain,Positive,Anaerobic,7.73
STR_539,Streptococcus,discuss,Negative,Facultative Anaerobe,4.75
STR_973,Bacillus,main,Negative,Aerobic,3.42
STR_383,Bacillus,consider,Negative,Aerobic,0.73
STR_474,Streptococcus,listen,Negative,Microaerophilic,1.16
STR_145,Staphylococcus,year,Positive,Anaerobic,4.07
STR_750,Streptococcus,operation,Positive,Microaerophilic,2.13
STR_170,Staphylococcus,hope,Negative,Aerobic,8.98
STR_306,Staphylococcus,again,Negative,Microaerophilic,7.91
STR_265,Pseudomonas,plan,Positive,Aerobic,3.27
STR_493,Bacillus,end,Positive,Microaerophilic,9.64
STR_765,Staphylococcus,recently,Positive,Facultative Anaerobe,7.07
STR_217,Streptococcus,need,Negative,Facultative Anaerobe,7.28
STR_554,Streptococcus,picture,Positive,Anaerobic,5.54
STR_274,Staphylococcus,best,Positive,Aerobic,5.21
STR_808,Staphylococcus,save,Negative,Facultative Anaerobe,6.34
STR_427,Staphylococcus,employee,Positive,Facultative Anaerobe,0.91
STR_173,Staphylococcus,moment,Negative,Aerobic,7.56
STR_403,Lactobacillus,kind,Negative,Anaerobic,2.55
STR_109,Pseudomonas,although,Positive,Facultative Anaerobe,1.29
STR_237,Staphylococcus,toward,Negative,Facultative Anaerobe,4.81
STR_893,Pseudomonas,site,Negative,Facultative Anaerobe,1.34
STR_951,Clostridium,man,Negative,Aerobic,3.19
STR_845,Bacillus,cup,Positive,Microaerophilic,0.92
STR_454,Streptococcus,best,Negative,Facultative Anaerobe,9.47
STR_714,Bacillus,cause,Positive,Anaerobic,8.11
STR_836,Streptococcus,while,Negative,Microaerophilic,0.97
STR_154,Streptococcus,any,Positive,Anaerobic,7.2
STR_622,Pseudomonas,per,Negative,Anaerobic,2.05
STR_475,Staphylococcus,blue,Negative,Facultative Anaerobe,3.4
STR_813,Clostridium,fine,Positive,Facultative Anaerobe,1.61
STR_840,Staphylococcus,all,Positive,Aerobic,9.01
STR_601,Streptococcus,stay,Negative,Microaerophilic,5.56
STR_560,Streptococcus,security,Positive,Facultative Anaerobe,4.64
