strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_554,Clostridium,long,Positive,Microaerophilic,7.08
STR_818,Clostridium,serve,Positive,Anaerobic,6.43
STR_805,Lactobacillus,fast,Positive,Microaerophilic,4.16
STR_903,Lactobacillus,born,Positive,Aerobic,7.71
STR_854,Staphylococcus,east,Negative,Microaerophilic,7.35
STR_709,Pseudomonas,risk,Negative,Facultative Anaerobe,1.72
STR_862,Lactobacillus,never,Positive,Microaerophilic,9.44
STR_769,Bacillus,sea,Positive,Anaerobic,1.63
STR_312,Lactobacillus,number,Positive,Facultative Anaerobe,2.7
STR_862,Lactobacillus,party,Positive,Aerobic,1.77
STR_185,Bacillus,trouble,Positive,Aerobic,5.47
STR_247,Pseudomonas,study,Negative,Facultative Anaerobe,5.46
STR_999,Lactobacillus,thought,Negative,Anaerobic,3.21
STR_640,Clostridium,investment,Positive,Anaerobic,2.68
STR_389,Staphylococcus,economic,Negative,Microaerophilic,2.45
STR_564,Bacillus,early,Positive,Facultative Anaerobe,3.52
STR_755,Streptococcus,fight,Positive,Aerobic,5.86
STR_167,Pseudomonas,guess,Positive,Microaerophilic,4.24
STR_609,Clostridium,little,Positive,Aerobic,5.38
STR_263,Staphylococcus,teacher,Positive,Facultative Anaerobe,0.99
STR_749,Streptococcus,create,Negative,Aerobic,0.87
STR_439,Lactobacillus,both,Negative,Aerobic,3.68
STR_663,Clostridium,study,Negative,Anaerobic,5.89
STR_371,Pseudomonas,born,Positive,Microaerophilic,6.46
STR_358,Lactobacillus,off,Positive,Microaerophilic,6.81
STR_104,Staphylococcus,month,Positive,Anaerobic,0.86
STR_322,Staphylococcus,everybody,Negative,Microaerophilic,6.32
STR_912,Clostridium,beyond,Negative,Aerobic,6.38
STR_695,Clostridium,activity,Positive,Aerobic,6.67
STR_171,Staphylococcus,six,Negative,Facultative Anaerobe,6.11
STR_781,Lactobacillus,car,Positive,Microaerophilic,4.59
STR_525,Lactobacillus,drug,Negative,Anaerobic,2.04
STR_320,Bacillus,entire,Negative,Microaerophilic,8.22
STR_235,Pseudomonas,drop,Negative,Anaerobic,8.2
STR_221,Bacillus,bag,Positive,Aerobic,7.33
STR_519,Clostridium,seem,Positive,Microaerophilic,6.99
STR_329,Clostridium,appear,Positive,Aerobic,0.53
STR_989,Pseudomonas,while,Negative,Microaerophilic,3.75
STR_580,Clostridium,like,Negative,Aerobic,4.08
STR_373,Bacillus,help,Positive,Facultative Anaerobe,9.17
STR_402,Streptococcus,list,Negative,Facultative Anaerobe,5.4
STR_437,Clostridium,result,Positive,Microaerophilic,1.89
STR_148,Staphylococcus,government,Positive,Anaerobic,8.41
STR_657,Pseudomonas,young,Negative,Anaerobic,5.78
STR_241,Staphylococcus,expect,Positive,Facultative Anaerobe,2.39
STR_340,Lactobacillus,anyone,Negative,Anaerobic,2.82
STR_858,Bacillus,dream,Positive,Anaerobic,5.01
STR_369,Clostridium,spend,Positive,Microaerophilic,7.39
