strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_313,Bacillus,especially,Negative,Microaerophilic,3.84
STR_285,Lactobacillus,admit,Negative,Anaerobic,2.2
STR_489,Bacillus,under,Positive,Aerobic,1.94
STR_987,Clostridium,kid,Positive,Microaerophilic,6.95
STR_687,Staphylococcus,too,Negative,Facultative Anaerobe,7.99
STR_764,Pseudomonas,do,Positive,Aerobic,6.95
STR_311,Bacillus,last,Negative,Facultative Anaerobe,5.14
STR_855,Streptococcus,consider,Positive,Anaerobic,7.38
STR_531,Bacillus,care,Positive,Aerobic,2.24
STR_638,Pseudomonas,open,Positive,Aerobic,4.57
STR_653,Clostridium,light,Negative,Facultative Anaerobe,7.27
STR_269,Streptococcus,low,Negative,Anaerobic,9.13
STR_503,Streptococcus,price,Negative,Microaerophilic,8.76
STR_450,Lactobacillus,entire,Positive,Aerobic,6.48
STR_738,Staphylococcus,system,Negative,Microaerophilic,6.65
STR_407,Pseudomonas,cover,Positive,Anaerobic,1.9
STR_350,Streptococcus,operation,Positive,Aerobic,7.4
STR_816,Staphylococcus,child,Negative,Microaerophilic,8.87
STR_198,Lactobacillus,beyond,Negative,Anaerobic,2.22
STR_589,Clostridium,paper,Negative,Microaerophilic,7.91
STR_971,Bacillus,special,Negative,Microaerophilic,2.32
STR_972,Streptococcus,poor,Negative,Microaerophilic,8.15
STR_514,Pseudomonas,set,Positive,Microaerophilic,5.1
STR_971,Lactobacillus,middle,Negative,Aerobic,4.52
STR_832,Lactobacillus,agree,Negative,Aerobic,3.4
STR_381,Staphylococcus,let,Positive,Aerobic,4.06
STR_955,Clostridium,finish,Negative,Facultative Anaerobe,2.12
STR_862,Clostridium,catch,Positive,Microaerophilic,3.04
STR_253,Pseudomonas,smile,Negative,Microaerophilic,1.38
STR_977,Staphylococcus,management,Positive,Facultative Anaerobe,4.4
STR_110,Staphylococcus,cultural,Positive,Facultative Anaerobe,1.17
STR_106,Streptococcus,when,Positive,Aerobic,6.72
STR_951,Clostridium,white,Negative,Facultative Anaerobe,0.82
STR_217,Pseudomonas,night,Negative,Microaerophilic,1.98
STR_588,Bacillus,change,Positive,Microaerophilic,7.85
STR_932,Bacillus,part,Negative,Microaerophilic,7.89
STR_232,Pseudomonas,note,Negative,Microaerophilic,4.79
STR_186,Pseudomonas,win,Negative,Aerobic,5.01
STR_353,Lactobacillus,east,Positive,Facultative Anaerobe,4.97
STR_110,Clostridium,discuss,Positive,Facultative Anaerobe,9.47
STR_148,Clostridium,garden,Negative,Aerobic,6.87
STR_812,Bacillus,market,Positive,Anaerobic,9.07
STR_299,Streptococcus,house,Positive,Anaerobic,2.48
STR_417,Staphylococcus,forget,Negative,Anaerobic,4.42
STR_189,Streptococcus,child,Positive,Facultative Anaerobe,2.37
STR_784,Staphylococcus,performance,Positive,Anaerobic,2.54
STR_878,Pseudomonas,friend,Positive,Microaerophilic,3.67
STR_105,Pseudomonas,paper,Positive,Aerobic,3.24
STR_949,Lactobacillus,nice,Positive,Facultative Anaerobe,2.84
STR_262,Clostridium,race,Negative,Facultative Anaerobe,6.57
STR_544,Bacillus,poor,Positive,Anaerobic,7.16
STR_418,Staphylococcus,tax,Negative,Facultative Anaerobe,2.93
STR_281,Bacillus,bring,Negative,Aerobic,2.72
STR_979,Bacillus,father,Positive,Microaerophilic,7.56
STR_322,Bacillus,site,Positive,Microaerophilic,6.75
STR_553,Bacillus,fine,Positive,Aerobic,4.59
STR_944,Staphylococcus,section,Negative,Microaerophilic,0.61
STR_627,Lactobacillus,simple,Negative,Aerobic,6.41
STR_209,Streptococcus,personal,Negative,Microaerophilic,8.88
STR_462,Pseudomonas,recognize,Negative,Anaerobic,8.17
STR_495,Clostridium,study,Positive,Facultative Anaerobe,7.82
STR_595,Staphylococcus,act,Negative,Anaerobic,1.58
STR_219,Staphylococcus,country,Positive,Facultative Anaerobe,6.06
STR_553,Bacillus,able,Negative,Aerobic,4.53
STR_339,Clostridium,yes,Negative,Microaerophilic,1.6
STR_242,Lactobacillus,program,Negative,Aerobic,3.32
STR_742,Streptococcus,staff,Positive,Microaerophilic,6.59
STR_337,Clostridium,character,Negative,Facultative Anaerobe,7.95
STR_570,Streptococcus,finally,Positive,Facultative Anaerobe,1.8
STR_782,Staphylococcus,option,Negative,Anaerobic,2.25
STR_995,Pseudomonas,way,Negative,Microaerophilic,1.7
STR_877,Pseudomonas,series,Positive,Aerobic,0.56
