strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_799,Clostridium,federal,Negative,Facultative Anaerobe,8.8
STR_493,Streptococcus,none,Positive,Aerobic,2.26
STR_231,Streptococcus,trial,Negative,Microaerophilic,4.39
STR_435,Pseudomonas,party,Positive,Aerobic,4.73
STR_123,Pseudomonas,clear,Negative,Anaerobic,4.43
STR_450,Bacillus,product,Negative,Microaerophilic,3.59
STR_334,Pseudomonas,ground,Negative,Facultative Anaerobe,1.59
STR_171,Bacillus,figure,Negative,Microaerophilic,1.87
STR_699,Lactobacillus,second,Negative,Facultative Anaerobe,5.03
STR_429,Clostridium,kitchen,Positive,Microaerophilic,7.47
STR_717,Clostridium,onto,Negative,Facultative Anaerobe,7.43
STR_937,Streptococcus,common,Negative,Facultative Anaerobe,9.23
STR_694,Lactobacillus,act,Positive,Microaerophilic,3.95
STR_531,Staphylococcus,win,Positive,Aerobic,2.34
STR_928,Pseudomonas,while,Negative,Anaerobic,2.83
STR_614,Streptococcus,bar,Negative,Microaerophilic,6.2
STR_511,Staphylococcus,hold,Positive,Facultative Anaerobe,8.23
STR_550,Clostridium,fight,Negative,Facultative Anaerobe,7.34
STR_193,Pseudomonas,I,Positive,Anaerobic,6.01
STR_727,Streptococcus,answer,Positive,Microaerophilic,2.4
STR_436,Pseudomonas,author,Negative,Microaerophilic,1.5
STR_352,Clostridium,center,Positive,Anaerobic,8.38
STR_594,Streptococcus,program,Positive,Facultative Anaerobe,9.09
STR_224,Streptococcus,reveal,Positive,Anaerobic,8.42
STR_465,Staphylococcus,manager,Positive,Microaerophilic,2.03
STR_585,Bacillus,simply,Positive,Anaerobic,7.94
STR_304,Clostridium,where,Positive,Microaerophilic,8.24
STR_806,Streptococcus,marriage,Negative,Aerobic,9.64
STR_849,Clostridium,inside,Negative,Microaerophilic,2.06
STR_706,Bacillus,himself,Positive,Microaerophilic,7.76
STR_315,Pseudomonas,her,Positive,Microaerophilic,2.6
STR_902,Lactobacillus,better,Positive,Microaerophilic,3.96
STR_153,Clostridium,huge,Negative,Microaerophilic,4.85
STR_552,Pseudomonas,chair,Negative,Microaerophilic,8.59
STR_740,Bacillus,tax,Positive,Facultative Anaerobe,2.16
STR_365,Lactobacillus,oil,Negative,Anaerobic,7.58
STR_468,Clostridium,walk,Positive,Facultative Anaerobe,6.91
