strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_435,Pseudomonas,language,Negative,Anaerobic,0.71
STR_812,Clostridium,threat,Negative,Anaerobic,5.59
STR_678,Streptococcus,wear,Positive,Facultative Anaerobe,2.55
STR_575,Pseudomonas,gas,Negative,Anaerobic,8.3
STR_540,Bacillus,movie,Negative,Microaerophilic,8.13
STR_294,Lactobacillus,method,Positive,Aerobic,8.66
STR_662,Bacillus,base,Positive,Aerobic,2.88
STR_263,Bacillus,performance,Negative,Microaerophilic,5.72
STR_236,Pseudomonas,decide,Positive,Microaerophilic,6.31
STR_497,Staphylococcus,work,Negative,Microaerophilic,8.13
STR_767,Streptococcus,news,Negative,Anaerobic,8.5
STR_748,Streptococcus,what,Negative,Aerobic,4.06
STR_331,Lactobacillus,west,Positive,Aerobic,4.98
STR_505,Clostridium,company,Negative,Microaerophilic,2.06
STR_147,Pseudomonas,sell,Negative,Microaerophilic,8.35
STR_715,Pseudomonas,current,Positive,Facultative Anaerobe,1.07
STR_359,Lactobacillus,star,Positive,Microaerophilic,1.33
STR_962,Bacillus,base,Positive,Microaerophilic,8.79
STR_447,Clostridium,place,Positive,Aerobic,1.65
STR_508,Pseudomonas,general,Positive,Aerobic,8.01
STR_100,Staphylococcus,say,Negative,Facultative Anaerobe,4.45
STR_147,Clostridium,church,Negative,Microaerophilic,2.55
STR_378,Bacillus,visit,Negative,Facultative Anaerobe,8.88
STR_492,Pseudomonas,side,Negative,Facultative Anaerobe,8.94
STR_866,Lactobacillus,news,Positive,Microaerophilic,6.15
STR_302,Pseudomonas,south,Positive,Facultative Anaerobe,8.49
STR_126,Streptococcus,rate,Negative,Microaerophilic,4.95
STR_562,Streptococcus,official,Positive,Microaerophilic,0.82
STR_119,Lactobacillus,trade,Positive,Microaerophilic,4.44
STR_200,Bacillus,message,Positive,Anaerobic,7.26
STR_627,Lactobacillus,table,Positive,Facultative Anaerobe,7.74
STR_432,Staphylococcus,ask,Positive,Aerobic,5.63
STR_303,Bacillus,cause,Negative,Anaerobic,7.23
STR_130,Streptococcus,blue,Negative,Anaerobic,8.48
STR_987,Bacillus,discover,Negative,Anaerobic,9.66
STR_729,Pseudomonas,raise,Negative,Anaerobic,1.86
STR_771,Bacillus,wonder,Negative,Aerobic,1.55
STR_406,Pseudomonas,we,Positive,Aerobic,1.99
STR_883,Clostridium,might,Positive,Microaerophilic,6.59
STR_837,Staphylococcus,focus,Negative,Facultative Anaerobe,3.06
STR_528,Clostridium,describe,Positive,Microaerophilic,3.46
STR_749,Lactobacillus,moment,Positive,Microaerophilic,9.28
STR_693,Pseudomonas,else,Positive,Aerobic,1.98
STR_692,Pseudomonas,hair,Positive,Anaerobic,5.54
