strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_751,Pseudomonas,sit,Positive,Facultative Anaerobe,6.05
STR_920,Pseudomonas,small,Positive,Microaerophilic,8.11
STR_695,Staphylococcus,effort,Negative,Microaerophilic,3.77
STR_412,Staphylococcus,threat,Negative,Aerobic,9.4
STR_887,Streptococcus,happy,Positive,Facultative Anaerobe,7.02
STR_271,Streptococcus,production,Positive,Anaerobic,2.0
STR_800,Bacillus,short,Positive,Anaerobic,9.41
STR_789,Streptococcus,general,Positive,Aerobic,5.73
STR_263,Bacillus,which,Negative,Aerobic,0.95
STR_499,Pseudomonas,under,Positive,Facultative Anaerobe,7.58
STR_269,Streptococcus,authority,Positive,Microaerophilic,5.06
STR_443,Lactobacillus,easy,Negative,Facultative Anaerobe,8.64
STR_671,Pseudomonas,ability,Positive,Microaerophilic,4.96
STR_140,Lactobacillus,any,Negative,Microaerophilic,7.04
STR_298,Clostridium,person,Negative,Aerobic,2.07
STR_784,Clostridium,bring,Negative,Facultative Anaerobe,2.82
STR_876,Lactobacillus,rest,Positive,Microaerophilic,9.03
STR_455,Pseudomonas,reality,Positive,Facultative Anaerobe,8.41
STR_976,Pseudomonas,nice,Positive,Anaerobic,9.01
STR_920,Clostridium,test,Negative,Aerobic,8.82
STR_675,Lactobacillus,product,Positive,Anaerobic,1.44
STR_820,Lactobacillus,owner,Negative,Microaerophilic,5.13
STR_444,Pseudomonas,type,Positive,Anaerobic,6.61
STR_954,Streptococcus,painting,Negative,Aerobic,3.04
STR_701,Lactobacillus,girl,Negative,Aerobic,5.06
STR_848,Clostridium,often,Positive,Microaerophilic,7.1
STR_709,Staphylococcus,Mr,Positive,Facultative Anaerobe,6.98
STR_199,Streptococcus,with,Negative,Anaerobic,5.08
STR_564,Pseudomonas,nature,Negative,Facultative Anaerobe,4.27
STR_685,Bacillus,mind,Positive,Microaerophilic,1.74
STR_724,Staphylococcus,stage,Negative,Microaerophilic,1.76
STR_710,Staphylococcus,have,Negative,Facultative Anaerobe,8.02
STR_354,Clostridium,deal,Negative,Microaerophilic,2.22
STR_780,Lactobacillus,former,Positive,Microaerophilic,3.85
STR_194,Pseudomonas,during,Negative,Anaerobic,7.17
STR_250,Bacillus,red,Negative,Microaerophilic,0.92
STR_569,Staphylococcus,government,Positive,Anaerobic,4.77
STR_974,Staphylococcus,which,Negative,Facultative Anaerobe,3.07
STR_822,Clostridium,this,Positive,Microaerophilic,8.11
STR_811,Pseudomonas,instead,Positive,Facultative Anaerobe,4.8
STR_103,Streptococcus,seven,Negative,Anaerobic,0.85
STR_981,Streptococcus,no,Negative,Anaerobic,5.4
STR_671,Staphylococcus,success,Positive,Microaerophilic,3.4
STR_939,Bacillus,chair,Positive,Aerobic,6.45
