strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_350,Bacillus,plan,Negative,Microaerophilic,8.21
STR_482,Staphylococcus,protect,Negative,Anaerobic,3.37
STR_564,Clostridium,every,Positive,Microaerophilic,1.71
STR_735,Streptococcus,well,Negative,Anaerobic,8.22
STR_537,Staphylococcus,here,Positive,Aerobic,5.91
STR_330,Streptococcus,clear,Positive,Anaerobic,2.98
STR_505,Bacillus,significant,Negative,Anaerobic,5.02
STR_513,Pseudomonas,loss,Negative,Aerobic,9.15
STR_900,Streptococcus,show,Positive,Facultative Anaerobe,4.37
STR_644,Staphylococcus,public,Positive,Microaerophilic,7.3
STR_361,Pseudomonas,fish,Positive,Aerobic,3.21
STR_177,Streptococcus,which,Positive,Anaerobic,5.97
STR_429,Streptococcus,toward,Positive,Anaerobic,5.71
STR_230,Bacillus,can,Negative,Microaerophilic,6.76
STR_104,Staphylococcus,son,Positive,Anaerobic,9.9
STR_105,Staphylococcus,present,Positive,Microaerophilic,2.37
STR_234,Pseudomonas,today,Positive,Aerobic,4.77
STR_860,Lactobacillus,table,Positive,Microaerophilic,2.24
STR_650,Bacillus,dream,Negative,Anaerobic,1.33
STR_637,Lactobacillus,room,Negative,Anaerobic,2.52
STR_202,Bacillus,cost,Negative,Anaerobic,5.51
STR_722,Pseudomonas,expert,Negative,Microaerophilic,5.26
STR_102,Bacillus,theory,Positive,Aerobic,7.17
STR_789,Pseudomonas,onto,Positive,Aerobic,8.03
STR_530,Lactobacillus,movement,Positive,Anaerobic,2.46
STR_827,Streptococcus,hair,Positive,Facultative Anaerobe,7.94
STR_459,Clostridium,course,Positive,Facultative Anaerobe,8.33
STR_790,Pseudomonas,machine,Positive,Aerobic,1.43
STR_296,Clostridium,phone,Positive,Microaerophilic,8.88
STR_122,Bacillus,card,Negative,Facultative Anaerobe,3.49
STR_464,Bacillus,parent,Positive,Facultative Anaerobe,2.9
STR_593,Clostridium,particularly,Negative,Facultative Anaerobe,2.32
STR_776,Lactobacillus,level,Negative,Facultative Anaerobe,2.36
STR_113,Lactobacillus,collection,Negative,Anaerobic,6.28
STR_163,Clostridium,hit,Positive,Anaerobic,3.82
STR_916,Lactobacillus,everybody,Negative,Aerobic,9.02
STR_444,Staphylococcus,administration,Positive,Microaerophilic,5.44
STR_874,Clostridium,official,Negative,Facultative Anaerobe,9.07
STR_821,Lactobacillus,speak,Positive,Anaerobic,2.58
STR_618,Streptococcus,area,Negative,Facultative Anaerobe,9.22
STR_261,Streptococcus,it,Positive,Facultative Anaerobe,3.01
STR_879,Clostridium,former,Positive,Facultative Anaerobe,8.73
STR_829,Lactobacillus,public,Positive,Microaerophilic,5.74
STR_302,Lactobacillus,it,Negative,Facultative Anaerobe,1.99
STR_944,Bacillus,member,Positive,Aerobic,4.69
STR_565,Bacillus,teach,Positive,Aerobic,1.96
STR_791,Streptococcus,doctor,Negative,Anaerobic,3.2
STR_982,Clostridium,onto,Positive,Aerobic,6.98
STR_477,Clostridium,issue,Positive,Aerobic,1.0
STR_198,Pseudomonas,choice,Positive,Aerobic,8.02
STR_125,Streptococcus,I,Positive,Anaerobic,4.0
STR_365,Bacillus,agency,Negative,Microaerophilic,8.54
STR_819,Lactobacillus,later,Negative,Anaerobic,1.64
