strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_349,Streptococcus,book,Negative,Facultative Anaerobe,7.88
STR_853,Bacillus,reality,Positive,Facultative Anaerobe,7.71
STR_861,Lactobacillus,so,Positive,Aerobic,4.38
STR_781,Streptococcus,stop,Positive,Anaerobic,1.16
STR_195,Staphylococcus,great,Positive,Aerobic,7.46
STR_938,Staphylococcus,moment,Positive,Anaerobic,9.67
STR_979,Staphylococcus,news,Negative,Facultative Anaerobe,4.68
STR_140,Bacillus,firm,Negative,Aerobic,3.42
STR_718,Staphylococcus,end,Negative,Aerobic,5.32
STR_898,Lactobacillus,could,Positive,Anaerobic,5.16
STR_531,Bacillus,former,Positive,Aerobic,4.6
STR_412,Bacillus,state,Negative,Facultative Anaerobe,1.41
STR_648,Staphylococcus,ago,Positive,Anaerobic,1.31
STR_709,Pseudomonas,mind,Positive,Microaerophilic,9.02
STR_909,Lactobacillus,wear,Negative,Aerobic,8.65
STR_587,Lactobacillus,business,Positive,Microaerophilic,2.78
STR_178,Bacillus,minute,Positive,Anaerobic,8.89
STR_777,Streptococcus,field,Negative,Anaerobic,2.87
STR_101,Staphylococcus,sure,Negative,Anaerobic,2.41
STR_261,Lactobacillus,available,Negative,Anaerobic,7.66
STR_444,Clostridium,not,Positive,Anaerobic,5.16
STR_250,Pseudomonas,speak,Negative,Anaerobic,0.81
STR_709,Streptococcus,line,Positive,Microaerophilic,7.38
STR_876,Streptococcus,range,Positive,Aerobic,1.6
STR_399,Staphylococcus,teacher,Negative,Microaerophilic,9.27
STR_466,Pseudomonas,strategy,Negative,Anaerobic,6.39
STR_434,Pseudomonas,fly,Negative,Facultative Anaerobe,8.71
STR_707,Pseudomonas,wind,Negative,Anaerobic,4.88
STR_258,Pseudomonas,task,Negative,Aerobic,3.95
STR_952,Staphylococcus,positive,Positive,Microaerophilic,5.86
STR_663,Lactobacillus,type,Negative,Anaerobic,5.98
STR_455,Bacillus,else,Negative,Aerobic,1.43
STR_970,Staphylococcus,ready,Negative,Aerobic,1.72
STR_902,Pseudomonas,boy,Negative,Microaerophilic,6.02
STR_539,Clostridium,high,Positive,Facultative Anaerobe,0.58
STR_848,Staphylococcus,poor,Positive,Microaerophilic,7.74
STR_145,Pseudomonas,three,Negative,Facultative Anaerobe,6.59
STR_995,Clostridium,over,Negative,Aerobic,0.67
STR_544,Clostridium,former,Negative,Anaerobic,9.47
STR_213,Streptococcus,travel,Negative,Anaerobic,4.56
STR_627,Lactobacillus,skin,Positive,Aerobic,6.98
STR_117,Pseudomonas,one,Positive,Anaerobic,7.71
STR_409,Staphylococcus,than,Negative,Facultative Anaerobe,5.95
STR_175,Staphylococcus,interview,Negative,Anaerobic,1.5
STR_365,Streptococcus,poor,Negative,Anaerobic,1.99
STR_684,Pseudomonas,religious,Positive,Aerobic,6.28
STR_177,Pseudomonas,course,Negative,Microaerophilic,8.32
STR_246,Clostridium,growth,Positive,Microaerophilic,7.42
STR_662,Pseudomonas,charge,Positive,Anaerobic,2.89
STR_880,Pseudomonas,think,Negative,Anaerobic,6.32
STR_525,Bacillus,manage,Negative,Aerobic,6.77
STR_302,Streptococcus,mother,Positive,Facultative Anaerobe,9.08
STR_904,Clostridium,issue,Positive,Facultative Anaerobe,7.35
STR_239,Lactobacillus,phone,Positive,Facultative Anaerobe,0.84
STR_345,Pseudomonas,meet,Negative,Aerobic,6.5
STR_569,Clostridium,step,Positive,Anaerobic,5.49
STR_143,Streptococcus,lot,Negative,Facultative Anaerobe,1.17
STR_578,Staphylococcus,low,Positive,Microaerophilic,6.91
STR_423,Clostridium,think,Positive,Aerobic,6.12
STR_933,Streptococcus,sing,Positive,Facultative Anaerobe,8.8
STR_255,Clostridium,film,Negative,Facultative Anaerobe,1.72
STR_690,Pseudomonas,need,Negative,Microaerophilic,9.45
STR_246,Streptococcus,water,Positive,Microaerophilic,2.07
STR_794,Clostridium,compare,Negative,Anaerobic,2.01
STR_736,Staphylococcus,study,Negative,Aerobic,2.92
STR_433,Pseudomonas,team,Negative,Aerobic,8.75
STR_992,Clostridium,next,Negative,Aerobic,2.46
