strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_777,Staphylococcus,nation,Positive,Anaerobic,0.83
STR_625,Pseudomonas,ready,Negative,Anaerobic,9.46
STR_168,Bacillus,explain,Negative,Anaerobic,6.97
STR_945,Staphylococcus,professional,Positive,Facultative Anaerobe,5.48
STR_375,Staphylococcus,chair,Positive,Aerobic,1.73
STR_323,Staphylococcus,prove,Negative,Anaerobic,3.89
STR_707,Clostridium,good,Negative,Facultative Anaerobe,2.47
STR_672,Lactobacillus,two,Positive,Aerobic,1.31
STR_231,Staphylococcus,week,Positive,Aerobic,2.62
STR_839,Clostridium,interview,Negative,Aerobic,5.1
STR_162,Streptococcus,technology,Negative,Microaerophilic,5.8
STR_312,Lactobacillus,almost,Positive,Facultative Anaerobe,7.67
STR_675,Streptococcus,past,Negative,Aerobic,1.17
STR_802,Clostridium,professional,Negative,Aerobic,2.93
STR_133,Clostridium,under,Positive,Anaerobic,0.98
STR_220,Pseudomonas,skill,Positive,Aerobic,7.16
STR_296,Clostridium,north,Positive,Facultative Anaerobe,4.2
STR_610,Bacillus,number,Positive,Anaerobic,5.15
STR_218,Bacillus,owner,Negative,Microaerophilic,4.2
STR_156,Bacillus,happy,Positive,Aerobic,2.43
STR_524,Lactobacillus,technology,Positive,Facultative Anaerobe,8.78
STR_272,Lactobacillus,carry,Negative,Facultative Anaerobe,4.14
STR_436,Lactobacillus,employee,Negative,Microaerophilic,5.73
STR_496,Pseudomonas,much,Negative,Microaerophilic,4.58
STR_931,Streptococcus,interesting,Positive,Aerobic,7.81
STR_152,Bacillus,past,Positive,Aerobic,7.83
STR_997,Clostridium,white,Positive,Anaerobic,9.18
STR_829,Clostridium,pay,Positive,Anaerobic,8.19
STR_584,Staphylococcus,amount,Positive,Aerobic,9.49
STR_191,Staphylococcus,field,Negative,Microaerophilic,1.34
STR_216,Clostridium,week,Positive,Facultative Anaerobe,3.36
STR_337,Streptococcus,important,Negative,Microaerophilic,5.52
STR_540,Streptococcus,world,Negative,Aerobic,4.28
STR_851,Pseudomonas,body,Negative,Microaerophilic,8.06
STR_585,Lactobacillus,artist,Positive,Microaerophilic,9.75
STR_332,Lactobacillus,enjoy,Negative,Aerobic,2.51
STR_608,Pseudomonas,anything,Positive,Aerobic,2.19
STR_694,Staphylococcus,few,Negative,Microaerophilic,8.84
STR_368,Bacillus,present,Negative,Anaerobic,2.44
STR_990,Bacillus,watch,Positive,Anaerobic,4.36
STR_208,Clostridium,series,Negative,Aerobic,0.54
STR_353,Clostridium,company,Negative,Anaerobic,1.85
STR_575,Lactobacillus,certain,Negative,Aerobic,3.39
STR_825,Pseudomonas,crime,Negative,Facultative Anaerobe,7.85
STR_981,Clostridium,son,Negative,Facultative Anaerobe,5.04
STR_963,Pseudomonas,event,Positive,Aerobic,3.32
STR_641,Staphylococcus,toward,Negative,Facultative Anaerobe,7.73
STR_470,Streptococcus,free,Negative,Microaerophilic,2.69
STR_535,Bacillus,drop,Negative,Anaerobic,3.61
STR_346,Clostridium,exist,Positive,Microaerophilic,1.55
STR_241,Clostridium,ten,Positive,Microaerophilic,5.65
STR_632,Staphylococcus,assume,Negative,Anaerobic,3.54
STR_968,Bacillus,seek,Negative,Microaerophilic,4.04
STR_845,Pseudomonas,size,Negative,Anaerobic,4.08
STR_875,Bacillus,hard,Negative,Anaerobic,8.95
STR_645,Pseudomonas,party,Positive,Microaerophilic,3.59
STR_704,Streptococcus,various,Negative,Anaerobic,3.76
STR_421,Clostridium,that,Positive,Aerobic,3.12
STR_590,Bacillus,language,Positive,Aerobic,6.84
STR_583,Lactobacillus,because,Positive,Facultative Anaerobe,1.91
STR_288,Staphylococcus,spring,Negative,Microaerophilic,1.71
STR_330,Pseudomonas,consider,Negative,Facultative Anaerobe,2.03
STR_110,Staphylococcus,company,Negative,Facultative Anaerobe,4.78
STR_502,Streptococcus,individual,Positive,Aerobic,1.98
STR_414,Lactobacillus,fear,Positive,Anaerobic,6.35
STR_477,Staphylococcus,something,Negative,Aerobic,1.82
STR_911,Streptococcus,factor,Negative,Anaerobic,5.11
STR_764,Lactobacillus,style,Positive,Aerobic,9.65
STR_613,Pseudomonas,evidence,Positive,Anaerobic,6.8
STR_884,Clostridium,night,Positive,Anaerobic,2.87
STR_448,Pseudomonas,project,Negative,Microaerophilic,7.76
STR_855,Bacillus,financial,Negative,Facultative Anaerobe,4.39
STR_482,Bacillus,example,Positive,Microaerophilic,8.87
STR_724,Clostridium,back,Negative,Facultative Anaerobe,2.16
STR_431,Lactobacillus,officer,Negative,Anaerobic,6.83
STR_400,Streptococcus,finally,Positive,Anaerobic,9.65
STR_220,Streptococcus,figure,Positive,Aerobic,7.8
STR_527,Bacillus,table,Negative,Microaerophilic,3.1
STR_399,Streptococcus,agent,Positive,Anaerobic,8.63
STR_868,Lactobacillus,support,Negative,Microaerophilic,2.1
STR_307,Bacillus,executive,Negative,Facultative Anaerobe,3.68
STR_115,Staphylococcus,exist,Negative,Aerobic,6.8
STR_954,Clostridium,effort,Negative,Microaerophilic,6.34
STR_667,Staphylococcus,might,Positive,Microaerophilic,9.76
STR_305,Staphylococcus,six,Negative,Aerobic,5.74
STR_438,Staphylococcus,attack,Positive,Facultative Anaerobe,6.71
STR_369,Staphylococcus,half,Positive,Facultative Anaerobe,5.96
STR_471,Bacillus,listen,Negative,Microaerophilic,9.99
STR_515,Streptococcus,rise,Positive,Facultative Anaerobe,4.42
STR_838,Clostridium,whatever,Positive,Anaerobic,4.95
STR_715,Bacillus,generation,Negative,Aerobic,3.94
STR_639,Staphylococcus,safe,Positive,Microaerophilic,8.26
STR_545,Pseudomonas,condition,Negative,Anaerobic,8.24
STR_973,Pseudomonas,benefit,Negative,Aerobic,8.12
STR_387,Staphylococcus,result,Positive,Microaerophilic,1.45
STR_593,Pseudomonas,safe,Positive,Microaerophilic,4.27
STR_892,Staphylococcus,head,Positive,Anaerobic,2.44
STR_402,Lactobacillus,east,Negative,Anaerobic,2.26
STR_301,Clostridium,education,Positive,Facultative Anaerobe,2.45
STR_184,Lactobacillus,model,Positive,Aerobic,3.96
STR_160,Staphylococcus,big,Positive,Anaerobic,9.07
STR_891,Bacillus,buy,Negative,Anaerobic,2.78
STR_448,Staphylococcus,day,Positive,Aerobic,0.8
STR_691,Streptococcus,expert,Positive,Microaerophilic,3.72
STR_954,Clostridium,book,Negative,Microaerophilic,4.83
STR_742,Bacillus,few,Positive,Anaerobic,5.19
STR_591,Pseudomonas,past,Negative,Anaerobic,7.73
STR_465,Streptococcus,several,Negative,Anaerobic,6.4
STR_167,Staphylococcus,product,Positive,Aerobic,2.35
STR_276,Lactobacillus,surface,Negative,Aerobic,6.15
STR_455,Clostridium,beat,Positive,Aerobic,4.9
STR_363,Clostridium,yard,Positive,Microaerophilic,4.37
STR_832,Clostridium,those,Positive,Anaerobic,0.8
STR_428,Bacillus,might,Negative,Microaerophilic,8.04
STR_242,Pseudomonas,past,Negative,Facultative Anaerobe,9.07
STR_419,Pseudomonas,past,Negative,Microaerophilic,7.43
STR_325,Lactobacillus,foreign,Negative,Facultative Anaerobe,2.79
STR_952,Bacillus,type,Positive,Aerobic,5.62
STR_751,Streptococcus,catch,Negative,Aerobic,2.84
STR_433,Staphylococcus,will,Negative,Anaerobic,4.47
STR_921,Lactobacillus,floor,Negative,Aerobic,5.72
STR_961,Lactobacillus,member,Positive,Aerobic,7.83
STR_924,Lactobacillus,day,Negative,Microaerophilic,2.21
STR_295,Lactobacillus,why,Negative,Microaerophilic,4.91
STR_867,Bacillus,peace,Negative,Aerobic,8.96
STR_555,Streptococcus,both,Negative,Microaerophilic,2.59
STR_635,Streptococcus,as,Positive,Facultative Anaerobe,5.94
STR_817,Streptococcus,when,Negative,Aerobic,8.62
STR_596,Streptococcus,third,Positive,Microaerophilic,5.42
STR_786,Staphylococcus,coach,Positive,Microaerophilic,4.19
STR_859,Bacillus,central,Negative,Microaerophilic,9.16
STR_992,Lactobacillus,as,Negative,Microaerophilic,7.93
STR_857,Staphylococcus,protect,Negative,Facultative Anaerobe,1.67
STR_574,Pseudomonas,thought,Positive,Aerobic,7.4
STR_889,Pseudomonas,determine,Positive,Facultative Anaerobe,9.29
STR_286,Bacillus,sound,Negative,Aerobic,1.36
STR_898,Pseudomonas,type,Negative,Facultative Anaerobe,5.79
STR_579,Bacillus,much,Negative,Facultative Anaerobe,6.54
STR_332,Bacillus,kitchen,Negative,Microaerophilic,8.62
STR_882,Lactobacillus,receive,Positive,Microaerophilic,9.55
STR_412,Clostridium,travel,Positive,Aerobic,6.81
STR_435,Pseudomonas,wide,Positive,Microaerophilic,3.59
STR_355,Pseudomonas,culture,Negative,Facultative Anaerobe,7.42
STR_745,Bacillus,value,Negative,Aerobic,3.03
STR_115,Clostridium,team,Positive,Microaerophilic,1.54
STR_724,Clostridium,that,Positive,Facultative Anaerobe,6.65
STR_862,Streptococcus,who,Positive,Facultative Anaerobe,8.55
STR_402,Lactobacillus,change,Negative,Facultative Anaerobe,7.42
STR_677,Streptococcus,price,Negative,Microaerophilic,8.58
STR_753,Streptococcus,accept,Positive,Microaerophilic,2.36
STR_275,Streptococcus,side,Positive,Facultative Anaerobe,2.48
STR_372,Bacillus,all,Positive,Facultative Anaerobe,7.33
STR_579,Streptococcus,oil,Negative,Microaerophilic,3.33
STR_626,Lactobacillus,official,Negative,Microaerophilic,9.45
STR_506,Bacillus,arm,Positive,Facultative Anaerobe,7.19
STR_614,Staphylococcus,rate,Negative,Anaerobic,3.46
STR_274,Staphylococcus,until,Negative,Facultative Anaerobe,6.0
STR_397,Staphylococcus,themselves,Negative,Facultative Anaerobe,4.14
STR_148,Bacillus,rather,Negative,Microaerophilic,8.55
STR_516,Clostridium,reflect,Positive,Microaerophilic,9.29
STR_558,Lactobacillus,difficult,Negative,Facultative Anaerobe,5.8
STR_544,Streptococcus,true,Positive,Aerobic,4.66
STR_198,Clostridium,owner,Positive,Facultative Anaerobe,4.42
STR_484,Clostridium,drive,Negative,Microaerophilic,7.62
STR_733,Bacillus,series,Positive,Facultative Anaerobe,3.1
STR_147,Staphylococcus,account,Positive,Aerobic,8.5
STR_684,Staphylococcus,reveal,Positive,Aerobic,3.16
