strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_351,Streptococcus,into,Negative,Microaerophilic,5.2
STR_848,Pseudomonas,significant,Negative,Anaerobic,1.33
STR_233,Clostridium,affect,Negative,Aerobic,6.63
STR_772,Staphylococcus,position,Negative,Anaerobic,4.99
STR_604,Pseudomonas,commercial,Positive,Microaerophilic,6.23
STR_319,Streptococcus,ago,Negative,Aerobic,2.69
STR_297,Clostridium,far,Positive,Aerobic,5.02
STR_123,Pseudomonas,expect,Positive,Anaerobic,2.38
STR_944,Bacillus,loss,Negative,Aerobic,8.58
STR_910,Staphylococcus,yes,Positive,Facultative Anaerobe,5.64
STR_612,Lactobacillus,describe,Positive,Aerobic,6.81
STR_210,Staphylococcus,audience,Negative,Microaerophilic,3.55
STR_117,Streptococcus,through,Positive,Aerobic,8.06
STR_416,Lactobacillus,air,Negative,Microaerophilic,7.49
STR_316,Pseudomonas,room,Positive,Anaerobic,5.8
STR_458,Staphylococcus,until,Negative,Microaerophilic,2.4
STR_237,Clostridium,forget,Negative,Aerobic,0.51
STR_456,Clostridium,address,Positive,Facultative Anaerobe,2.69
STR_896,Streptococcus,test,Positive,Aerobic,5.58
STR_103,Lactobacillus,sing,Negative,Aerobic,4.83
STR_968,Streptococcus,surface,Negative,Anaerobic,9.95
STR_435,Staphylococcus,contain,Positive,Facultative Anaerobe,6.86
STR_816,Streptococcus,month,Positive,Anaerobic,8.98
STR_135,Streptococcus,even,Negative,Microaerophilic,2.69
STR_552,Bacillus,yes,Negative,Anaerobic,6.67
STR_617,Lactobacillus,most,Negative,Facultative Anaerobe,1.48
STR_709,Streptococcus,clear,Positive,Microaerophilic,0.89
STR_482,Lactobacillus,best,Negative,Microaerophilic,5.48
STR_224,Streptococcus,church,Positive,Facultative Anaerobe,8.08
STR_605,Bacillus,see,Positive,Facultative Anaerobe,7.49
STR_311,Streptococcus,and,Negative,Aerobic,8.56
STR_491,Pseudomonas,fly,Positive,Anaerobic,2.74
STR_317,Lactobacillus,vote,Negative,Anaerobic,4.33
STR_208,Bacillus,board,Positive,Anaerobic,9.48
STR_793,Pseudomonas,glass,Negative,Facultative Anaerobe,8.21
STR_117,Staphylococcus,time,Positive,Anaerobic,5.81
STR_575,Clostridium,unit,Negative,Anaerobic,5.04
STR_544,Bacillus,argue,Positive,Facultative Anaerobe,6.44
