strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_194,Staphylococcus,answer,Positive,Microaerophilic,3.04
STR_291,Lactobacillus,key,Negative,Microaerophilic,9.34
STR_877,Streptococcus,college,Negative,Anaerobic,4.5
STR_105,Bacillus,seek,Positive,Aerobic,8.97
STR_954,Bacillus,meet,Negative,Microaerophilic,1.47
STR_435,Bacillus,write,Positive,Microaerophilic,8.71
STR_376,Staphylococcus,image,Negative,Microaerophilic,4.12
STR_579,Streptococcus,cold,Positive,Facultative Anaerobe,7.34
STR_512,Pseudomonas,almost,Positive,Anaerobic,2.68
STR_299,Lactobacillus,these,Positive,Microaerophilic,6.06
STR_518,Bacillus,entire,Negative,Facultative Anaerobe,2.77
STR_285,Clostridium,shake,Positive,Facultative Anaerobe,1.5
STR_400,Bacillus,author,Positive,Anaerobic,5.27
STR_565,Lactobacillus,responsibility,Positive,Microaerophilic,4.31
STR_379,Bacillus,article,Positive,Anaerobic,5.21
STR_521,Staphylococcus,scene,Negative,Aerobic,4.66
STR_238,Bacillus,for,Positive,Facultative Anaerobe,3.79
STR_488,Staphylococcus,actually,Positive,Aerobic,3.6
STR_447,Clostridium,red,Negative,Microaerophilic,2.05
STR_847,Staphylococcus,tough,Negative,Aerobic,6.0
STR_718,Pseudomonas,guess,Negative,Microaerophilic,5.62
STR_839,Bacillus,since,Negative,Facultative Anaerobe,8.48
STR_394,Clostridium,front,Negative,Aerobic,6.82
STR_471,Lactobacillus,hold,Negative,Microaerophilic,2.38
STR_249,Clostridium,both,Positive,Facultative Anaerobe,6.14
STR_177,Lactobacillus,likely,Negative,Anaerobic,2.43
STR_704,Staphylococcus,option,Negative,Microaerophilic,9.94
STR_383,Pseudomonas,activity,Positive,Anaerobic,4.94
STR_986,Staphylococcus,return,Positive,Anaerobic,6.6
STR_583,Streptococcus,eight,Positive,Microaerophilic,5.51
STR_965,Clostridium,idea,Positive,Aerobic,3.59
STR_711,Clostridium,enough,Negative,Aerobic,6.19
STR_668,Clostridium,and,Positive,Facultative Anaerobe,9.05
STR_442,Pseudomonas,his,Negative,Microaerophilic,9.6
STR_362,Clostridium,whom,Negative,Microaerophilic,5.72
STR_911,Lactobacillus,happy,Negative,Facultative Anaerobe,0.79
STR_869,Lactobacillus,production,Positive,Facultative Anaerobe,6.62
STR_934,Clostridium,detail,Negative,Facultative Anaerobe,4.77
STR_194,Staphylococcus,myself,Positive,Facultative Anaerobe,1.46
STR_472,Pseudomonas,place,Negative,Microaerophilic,1.22
STR_797,Lactobacillus,get,Negative,Anaerobic,3.44
STR_860,Staphylococcus,safe,Positive,Facultative Anaerobe,4.28
STR_635,Bacillus,daughter,Positive,Aerobic,2.37
STR_816,Lactobacillus,center,Negative,Anaerobic,1.55
STR_519,Bacillus,whether,Negative,Aerobic,1.76
STR_486,Clostridium,these,Negative,Facultative Anaerobe,0.73
STR_100,Pseudomonas,certainly,Positive,Aerobic,8.46
STR_786,Lactobacillus,would,Positive,Facultative Anaerobe,7.06
STR_642,Lactobacillus,price,Negative,Facultative Anaerobe,8.71
STR_719,Streptococcus,majority,Negative,Microaerophilic,5.64
STR_367,Bacillus,report,Positive,Anaerobic,9.92
STR_340,Pseudomonas,there,Negative,Anaerobic,6.49
STR_421,Streptococcus,want,Positive,Aerobic,8.12
STR_981,Bacillus,condition,Negative,Microaerophilic,9.67
STR_400,Clostridium,cultural,Negative,Anaerobic,2.41
STR_309,Clostridium,character,Negative,Facultative Anaerobe,9.07
STR_480,Clostridium,like,Negative,Aerobic,5.07
STR_882,Bacillus,rest,Positive,Facultative Anaerobe,2.59
STR_956,Pseudomonas,decade,Positive,Microaerophilic,1.15
STR_200,Pseudomonas,show,Negative,Microaerophilic,6.2
STR_683,Streptococcus,argue,Positive,Facultative Anaerobe,9.91
STR_160,Clostridium,environmental,Positive,Aerobic,4.79
STR_972,Pseudomonas,number,Negative,Facultative Anaerobe,7.72
STR_636,Pseudomonas,go,Positive,Anaerobic,4.99
STR_747,Pseudomonas,fire,Positive,Microaerophilic,2.1
STR_584,Streptococcus,once,Positive,Anaerobic,3.03
STR_252,Streptococcus,future,Positive,Facultative Anaerobe,2.0
STR_154,Streptococcus,music,Positive,Microaerophilic,9.63
STR_756,Bacillus,yourself,Negative,Aerobic,2.71
STR_637,Lactobacillus,north,Negative,Anaerobic,3.89
STR_371,Clostridium,how,Positive,Anaerobic,6.04
STR_720,Clostridium,high,Positive,Anaerobic,3.45
