strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_390,Streptococcus,owner,Negative,Aerobic,3.2
STR_492,Pseudomonas,believe,Negative,Facultative Anaerobe,4.1
STR_693,Streptococcus,view,Positive,Aerobic,5.63
STR_992,Lactobacillus,a,Negative,Microaerophilic,7.24
STR_570,Streptococcus,degree,Negative,Microaerophilic,9.62
STR_424,Staphylococcus,get,Positive,Anaerobic,7.41
STR_553,Pseudomonas,visit,Negative,Anaerobic,1.53
STR_469,Lactobacillus,imagine,Positive,Microaerophilic,3.18
STR_251,Staphylococcus,standard,Negative,Facultative Anaerobe,7.33
STR_339,Staphylococcus,thought,Negative,Anaerobic,6.73
STR_296,Pseudomonas,population,Positive,Facultative Anaerobe,4.88
STR_752,Bacillus,friend,Positive,Anaerobic,5.5
STR_833,Bacillus,student,Negative,Microaerophilic,5.38
STR_704,Clostridium,different,Positive,Aerobic,5.97
STR_158,Lactobacillus,stay,Positive,Facultative Anaerobe,6.18
STR_992,Streptococcus,meet,Negative,Facultative Anaerobe,4.44
STR_817,Clostridium,beautiful,Negative,Aerobic,4.05
STR_839,Pseudomonas,call,Negative,Aerobic,5.84
STR_711,Pseudomonas,method,Negative,Facultative Anaerobe,0.84
STR_552,Staphylococcus,them,Negative,Aerobic,1.97
STR_855,Staphylococcus,trade,Negative,Microaerophilic,6.85
STR_163,Streptococcus,game,Positive,Facultative Anaerobe,7.73
STR_704,Lactobacillus,current,Positive,Facultative Anaerobe,6.57
STR_263,Bacillus,land,Positive,Facultative Anaerobe,7.92
STR_869,Pseudomonas,white,Negative,Anaerobic,9.5
STR_660,Pseudomonas,choose,Negative,Aerobic,7.39
STR_911,Streptococcus,air,Positive,Aerobic,1.56
STR_385,Pseudomonas,significant,Positive,Anaerobic,9.39
STR_284,Clostridium,language,Positive,Aerobic,2.68
STR_690,Streptococcus,suddenly,Negative,Aerobic,8.01
STR_158,Staphylococcus,factor,Negative,Aerobic,0.8
STR_705,Staphylococcus,spring,Positive,Anaerobic,7.1
STR_608,Staphylococcus,market,Negative,Aerobic,6.88
STR_412,Staphylococcus,likely,Positive,Facultative Anaerobe,1.4
STR_621,Bacillus,hotel,Negative,Aerobic,1.83
STR_445,Lactobacillus,wall,Negative,Facultative Anaerobe,2.23
STR_676,Clostridium,wear,Negative,Aerobic,3.76
STR_158,Streptococcus,kid,Negative,Aerobic,6.85
STR_230,Lactobacillus,brother,Negative,Microaerophilic,1.85
STR_325,Staphylococcus,available,Negative,Facultative Anaerobe,1.7
STR_381,Pseudomonas,leader,Positive,Aerobic,9.15
STR_461,Clostridium,deep,Positive,Aerobic,9.76
STR_266,Streptococcus,technology,Positive,Aerobic,1.9
STR_169,Lactobacillus,stuff,Negative,Microaerophilic,3.97
STR_608,Bacillus,reason,Negative,Facultative Anaerobe,5.51
STR_616,Pseudomonas,hand,Negative,Microaerophilic,9.58
STR_150,Pseudomonas,available,Positive,Microaerophilic,2.36
STR_373,Staphylococcus,describe,Negative,Microaerophilic,9.81
STR_882,Streptococcus,tonight,Negative,Facultative Anaerobe,9.76
STR_102,Clostridium,store,Positive,Anaerobic,5.42
STR_869,Pseudomonas,in,Positive,Microaerophilic,4.33
STR_655,Bacillus,story,Negative,Microaerophilic,4.13
STR_278,Staphylococcus,bad,Negative,Facultative Anaerobe,8.68
STR_152,Lactobacillus,reflect,Positive,Aerobic,6.14
STR_798,Lactobacillus,keep,Positive,Aerobic,8.91
STR_280,Staphylococcus,prevent,Negative,Microaerophilic,8.3
STR_573,Bacillus,finish,Negative,Aerobic,3.68
STR_467,Staphylococcus,allow,Positive,Microaerophilic,6.31
STR_129,Streptococcus,face,Positive,Facultative Anaerobe,2.46
STR_211,Clostridium,edge,Negative,Microaerophilic,6.18
STR_111,Pseudomonas,push,Positive,Facultative Anaerobe,6.69
STR_236,Staphylococcus,staff,Negative,Facultative Anaerobe,6.57
STR_173,Clostridium,religious,Negative,Microaerophilic,2.05
STR_465,Streptococcus,day,Positive,Aerobic,2.01
STR_198,Pseudomonas,store,Positive,Aerobic,4.18
STR_957,Clostridium,stand,Positive,Microaerophilic,2.35
STR_115,Clostridium,important,Negative,Microaerophilic,4.32
STR_301,Staphylococcus,nice,Negative,Anaerobic,9.5
STR_708,Lactobacillus,industry,Positive,Anaerobic,8.79
STR_111,Clostridium,industry,Positive,Facultative Anaerobe,4.36
STR_901,Lactobacillus,whom,Negative,Anaerobic,9.43
STR_356,Streptococcus,arm,Positive,Facultative Anaerobe,4.59
STR_309,Lactobacillus,who,Negative,Aerobic,9.04
STR_660,Streptococcus,discover,Negative,Anaerobic,3.61
STR_273,Clostridium,buy,Negative,Anaerobic,1.65
STR_896,Streptococcus,walk,Negative,Anaerobic,5.71
STR_290,Clostridium,place,Positive,Aerobic,0.6
STR_183,Pseudomonas,animal,Negative,Aerobic,7.35
STR_308,Pseudomonas,conference,Negative,Anaerobic,5.35
STR_283,Clostridium,away,Positive,Facultative Anaerobe,9.63
STR_943,Bacillus,almost,Negative,Anaerobic,1.22
STR_506,Clostridium,focus,Negative,Facultative Anaerobe,8.77
STR_940,Bacillus,investment,Positive,Aerobic,4.74
