strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_285,Pseudomonas,person,Positive,Microaerophilic,1.18
STR_571,Pseudomonas,word,Positive,Facultative Anaerobe,1.89
STR_436,Bacillus,treat,Negative,Anaerobic,4.3
STR_285,Bacillus,above,Positive,Anaerobic,4.74
STR_806,Lactobacillus,population,Positive,Microaerophilic,2.76
STR_170,Pseudomonas,fact,Negative,Anaerobic,2.45
STR_399,Bacillus,less,Positive,Anaerobic,4.93
STR_339,Pseudomonas,system,Negative,Anaerobic,9.06
STR_735,Staphylococcus,see,Positive,Anaerobic,8.23
STR_646,Clostridium,up,Positive,Facultative Anaerobe,8.8
STR_714,Bacillus,ever,Positive,Aerobic,9.63
STR_783,Pseudomonas,human,Positive,Facultative Anaerobe,3.22
STR_256,Lactobacillus,party,Negative,Microaerophilic,6.7
STR_773,Clostridium,season,Negative,Aerobic,9.2
STR_850,Bacillus,study,Positive,Facultative Anaerobe,7.1
STR_117,Bacillus,word,Positive,Aerobic,0.55
STR_964,Bacillus,from,Negative,Facultative Anaerobe,6.95
STR_434,Pseudomonas,book,Negative,Anaerobic,4.83
STR_640,Staphylococcus,many,Positive,Anaerobic,5.76
STR_910,Bacillus,eight,Negative,Aerobic,5.79
STR_943,Pseudomonas,focus,Negative,Anaerobic,2.06
STR_310,Pseudomonas,mission,Positive,Facultative Anaerobe,4.7
STR_973,Pseudomonas,skin,Positive,Aerobic,9.37
STR_893,Pseudomonas,hot,Negative,Aerobic,5.74
STR_825,Streptococcus,so,Negative,Microaerophilic,8.07
STR_951,Pseudomonas,soldier,Negative,Facultative Anaerobe,0.7
STR_145,Clostridium,water,Positive,Anaerobic,4.73
STR_486,Bacillus,radio,Negative,Microaerophilic,2.06
STR_587,Clostridium,agent,Positive,Facultative Anaerobe,7.79
STR_415,Clostridium,share,Positive,Aerobic,9.42
STR_978,Pseudomonas,whole,Positive,Facultative Anaerobe,4.45
STR_239,Clostridium,account,Positive,Anaerobic,9.15
STR_455,Clostridium,peace,Positive,Anaerobic,0.59
STR_595,Clostridium,list,Positive,Microaerophilic,6.42
STR_423,Clostridium,talk,Negative,Facultative Anaerobe,9.41
STR_423,Staphylococcus,high,Negative,Microaerophilic,5.8
STR_597,Lactobacillus,star,Negative,Aerobic,9.6
STR_994,Lactobacillus,civil,Negative,Anaerobic,9.81
STR_776,Bacillus,performance,Positive,Aerobic,4.8
STR_984,Lactobacillus,identify,Positive,Anaerobic,9.6
STR_220,Clostridium,for,Negative,Microaerophilic,4.34
STR_761,Streptococcus,south,Negative,Facultative Anaerobe,7.97
STR_788,Clostridium,each,Positive,Anaerobic,5.95
STR_605,Lactobacillus,already,Positive,Anaerobic,1.32
STR_222,Pseudomonas,whose,Positive,Anaerobic,6.22
STR_617,Staphylococcus,leader,Negative,Microaerophilic,1.6
STR_498,Clostridium,system,Negative,Aerobic,9.76
STR_848,Pseudomonas,every,Negative,Anaerobic,3.9
STR_829,Lactobacillus,program,Positive,Microaerophilic,9.46
STR_725,Pseudomonas,tree,Positive,Aerobic,7.47
STR_693,Streptococcus,after,Negative,Microaerophilic,9.74
STR_306,Staphylococcus,system,Positive,Anaerobic,1.25
STR_186,Lactobacillus,issue,Positive,Aerobic,1.02
