strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_782,Streptococcus,think,Positive,Facultative Anaerobe,0.51
STR_455,Pseudomonas,both,Positive,Facultative Anaerobe,4.19
STR_525,Clostridium,reality,Negative,Anaerobic,1.85
STR_267,Lactobacillus,economy,Negative,Facultative Anaerobe,1.8
STR_208,Staphylococcus,piece,Positive,Microaerophilic,9.72
STR_600,Lactobacillus,worker,Positive,Microaerophilic,3.79
STR_140,Bacillus,result,Positive,Facultative Anaerobe,4.88
STR_852,Staphylococcus,space,Negative,Facultative Anaerobe,1.93
STR_848,Streptococcus,simple,Negative,Aerobic,6.79
STR_914,Bacillus,several,Positive,Aerobic,1.69
STR_936,Staphylococcus,take,Negative,Anaerobic,8.19
STR_616,Clostridium,big,Negative,Aerobic,4.04
STR_221,Streptococcus,five,Positive,Anaerobic,6.36
STR_418,Bacillus,soldier,Positive,Microaerophilic,8.43
STR_389,Bacillus,remember,Negative,Anaerobic,9.61
STR_939,Bacillus,TV,Positive,Anaerobic,2.59
STR_696,Streptococcus,name,Negative,Anaerobic,9.74
STR_397,Bacillus,each,Positive,Anaerobic,9.16
STR_583,Pseudomonas,you,Positive,Facultative Anaerobe,9.75
STR_417,Bacillus,contain,Positive,Microaerophilic,0.7
STR_807,Bacillus,recent,Negative,Aerobic,3.96
STR_464,Clostridium,person,Positive,Microaerophilic,2.94
STR_687,Bacillus,degree,Negative,Microaerophilic,2.44
STR_473,Pseudomonas,prepare,Negative,Facultative Anaerobe,6.15
STR_989,Staphylococcus,course,Positive,Anaerobic,6.38
STR_804,Streptococcus,culture,Negative,Aerobic,8.05
STR_987,Bacillus,green,Negative,Facultative Anaerobe,4.65
STR_590,Staphylococcus,free,Positive,Anaerobic,9.5
STR_330,Streptococcus,suffer,Negative,Anaerobic,4.1
STR_955,Bacillus,almost,Positive,Anaerobic,7.25
STR_116,Clostridium,too,Negative,Facultative Anaerobe,1.03
STR_692,Staphylococcus,however,Positive,Aerobic,0.56
STR_186,Streptococcus,treatment,Positive,Microaerophilic,2.42
STR_785,Pseudomonas,ok,Negative,Microaerophilic,9.55
