strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_149,Staphylococcus,loss,Positive,Facultative Anaerobe,1.57
STR_842,Streptococcus,yard,Negative,Aerobic,7.38
STR_836,Bacillus,system,Positive,Facultative Anaerobe,0.6
STR_477,Pseudomonas,quite,Negative,Anaerobic,4.17
STR_916,Pseudomonas,partner,Negative,Microaerophilic,9.29
STR_575,Bacillus,many,Positive,Anaerobic,1.64
STR_623,Clostridium,fine,Positive,Microaerophilic,2.91
STR_815,Clostridium,goal,Negative,Aerobic,5.84
STR_992,Lactobacillus,performance,Positive,Facultative Anaerobe,1.52
STR_624,Clostridium,maybe,Positive,Microaerophilic,3.86
STR_109,Pseudomonas,network,Negative,Aerobic,3.43
STR_828,Streptococcus,something,Positive,Anaerobic,9.56
STR_513,Streptococcus,try,Negative,Aerobic,9.89
STR_809,Staphylococcus,edge,Positive,Facultative Anaerobe,8.66
STR_692,Pseudomonas,possible,Negative,Anaerobic,5.29
STR_570,Streptococcus,future,Positive,Microaerophilic,1.55
STR_809,Streptococcus,resource,Negative,Aerobic,3.98
STR_709,Pseudomonas,many,Negative,Facultative Anaerobe,5.88
STR_548,Streptococcus,back,Negative,Facultative Anaerobe,7.69
STR_926,Clostridium,success,Negative,Anaerobic,0.64
STR_680,Clostridium,a,Positive,Facultative Anaerobe,1.83
STR_349,Pseudomonas,mind,Positive,Aerobic,8.97
STR_662,Bacillus,number,Negative,Microaerophilic,2.63
STR_634,Bacillus,remember,Positive,Aerobic,0.65
STR_708,Pseudomonas,yes,Positive,Aerobic,8.91
STR_972,Lactobacillus,general,Negative,Anaerobic,8.0
STR_970,Clostridium,special,Negative,Aerobic,8.7
STR_363,Bacillus,remember,Positive,Microaerophilic,9.32
STR_643,Lactobacillus,attorney,Negative,Aerobic,8.75
STR_502,Lactobacillus,office,Positive,Aerobic,6.71
STR_233,Lactobacillus,onto,Negative,Aerobic,8.32
STR_799,Bacillus,season,Positive,Facultative Anaerobe,8.21
STR_461,Pseudomonas,art,Positive,Microaerophilic,6.34
STR_122,Staphylococcus,help,Positive,Facultative Anaerobe,5.61
STR_807,Bacillus,rise,Negative,Anaerobic,8.31
STR_770,Pseudomonas,where,Negative,Microaerophilic,1.95
STR_906,Clostridium,anyone,Positive,Anaerobic,7.5
STR_737,Pseudomonas,treat,Positive,Anaerobic,5.08
STR_321,Pseudomonas,get,Positive,Anaerobic,9.02
STR_195,Clostridium,while,Negative,Facultative Anaerobe,9.7
STR_600,Lactobacillus,threat,Positive,Facultative Anaerobe,5.93
STR_625,Streptococcus,threat,Negative,Facultative Anaerobe,7.55
STR_276,Lactobacillus,early,Positive,Facultative Anaerobe,4.21
STR_443,Bacillus,fear,Negative,Microaerophilic,3.62
STR_445,Clostridium,push,Negative,Facultative Anaerobe,8.0
STR_317,Pseudomonas,and,Positive,Facultative Anaerobe,7.44
STR_879,Bacillus,discussion,Negative,Microaerophilic,7.16
STR_259,Staphylococcus,apply,Negative,Microaerophilic,3.73
STR_758,Pseudomonas,economic,Negative,Anaerobic,2.09
STR_564,Streptococcus,pick,Positive,Anaerobic,5.42
STR_364,Lactobacillus,pretty,Negative,Facultative Anaerobe,9.34
STR_352,Streptococcus,difference,Negative,Microaerophilic,4.89
STR_468,Bacillus,ask,Positive,Facultative Anaerobe,1.86
STR_698,Clostridium,population,Negative,Anaerobic,0.69
STR_917,Clostridium,too,Positive,Anaerobic,9.49
STR_728,Staphylococcus,activity,Negative,Anaerobic,2.16
STR_357,Pseudomonas,last,Positive,Aerobic,5.82
STR_256,Staphylococcus,concern,Negative,Anaerobic,3.33
STR_723,Lactobacillus,amount,Positive,Facultative Anaerobe,9.9
STR_156,Staphylococcus,just,Positive,Microaerophilic,5.97
STR_351,Lactobacillus,image,Positive,Anaerobic,4.47
STR_186,Bacillus,great,Negative,Microaerophilic,6.47
STR_722,Pseudomonas,along,Negative,Aerobic,8.39
STR_446,Lactobacillus,perform,Positive,Microaerophilic,6.92
STR_283,Clostridium,while,Positive,Anaerobic,8.87
STR_466,Pseudomonas,change,Negative,Anaerobic,3.13
STR_227,Lactobacillus,building,Negative,Aerobic,9.39
STR_713,Streptococcus,travel,Negative,Microaerophilic,5.72
STR_122,Lactobacillus,least,Positive,Facultative Anaerobe,4.72
STR_867,Lactobacillus,behind,Positive,Anaerobic,2.92
STR_669,Staphylococcus,decade,Negative,Aerobic,9.05
