strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_529,Lactobacillus,meeting,Negative,Microaerophilic,4.76
STR_397,Staphylococcus,word,Positive,Anaerobic,3.84
STR_849,Streptococcus,instead,Positive,Anaerobic,7.12
STR_796,Staphylococcus,land,Positive,Aerobic,4.29
STR_969,Clostridium,really,Negative,Facultative Anaerobe,4.06
STR_218,Streptococcus,decision,Positive,Anaerobic,1.01
STR_152,Clostridium,send,Positive,Facultative Anaerobe,1.59
STR_288,Staphylococcus,of,Positive,Anaerobic,2.77
STR_179,Pseudomonas,hotel,Positive,Aerobic,1.14
STR_238,Streptococcus,such,Positive,Aerobic,6.57
STR_214,Lactobacillus,fish,Positive,Anaerobic,9.08
STR_242,Pseudomonas,represent,Negative,Aerobic,5.76
STR_580,Lactobacillus,hotel,Positive,Facultative Anaerobe,1.74
STR_700,Lactobacillus,authority,Positive,Aerobic,3.88
STR_903,Lactobacillus,system,Positive,Facultative Anaerobe,0.53
STR_310,Bacillus,true,Positive,Aerobic,3.92
STR_175,Streptococcus,owner,Positive,Facultative Anaerobe,7.21
STR_681,Pseudomonas,join,Positive,Aerobic,9.45
STR_138,Streptococcus,color,Negative,Facultative Anaerobe,3.07
STR_478,Lactobacillus,describe,Negative,Microaerophilic,1.37
STR_653,Lactobacillus,talk,Positive,Anaerobic,1.84
STR_254,Streptococcus,experience,Negative,Aerobic,8.57
STR_175,Clostridium,technology,Negative,Microaerophilic,6.15
STR_903,Pseudomonas,indicate,Negative,Aerobic,9.06
STR_607,Lactobacillus,respond,Negative,Anaerobic,3.99
STR_740,Staphylococcus,yes,Positive,Microaerophilic,7.71
STR_992,Staphylococcus,leg,Positive,Facultative Anaerobe,3.23
STR_252,Streptococcus,pick,Negative,Aerobic,4.89
STR_866,Bacillus,week,Positive,Facultative Anaerobe,4.39
STR_342,Streptococcus,serious,Positive,Aerobic,4.82
STR_962,Lactobacillus,nearly,Positive,Aerobic,4.01
STR_826,Clostridium,others,Positive,Anaerobic,9.81
STR_419,Staphylococcus,stay,Positive,Facultative Anaerobe,5.11
STR_282,Staphylococcus,agency,Negative,Facultative Anaerobe,4.42
STR_699,Staphylococcus,attorney,Positive,Microaerophilic,5.88
STR_215,Pseudomonas,hard,Negative,Microaerophilic,7.32
STR_883,Pseudomonas,mouth,Positive,Anaerobic,0.56
STR_460,Pseudomonas,well,Positive,Microaerophilic,6.42
STR_378,Streptococcus,oil,Positive,Facultative Anaerobe,9.95
STR_199,Staphylococcus,sister,Positive,Facultative Anaerobe,3.04
STR_926,Lactobacillus,evidence,Negative,Facultative Anaerobe,6.47
