strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_231,Staphylococcus,threat,Negative,Anaerobic,6.96
STR_424,Clostridium,manage,Positive,Aerobic,1.99
STR_351,Pseudomonas,billion,Negative,Aerobic,9.03
STR_681,Staphylococcus,structure,Positive,Anaerobic,2.48
STR_653,Bacillus,hope,Negative,Aerobic,3.05
STR_562,Bacillus,job,Negative,Facultative Anaerobe,0.8
STR_672,Clostridium,prevent,Positive,Aerobic,1.77
STR_566,Bacillus,fire,Negative,Microaerophilic,4.86
STR_917,Streptococcus,forward,Negative,Microaerophilic,6.61
STR_596,Staphylococcus,half,Positive,Aerobic,9.34
STR_265,Bacillus,similar,Positive,Facultative Anaerobe,3.74
STR_536,Lactobacillus,head,Positive,Microaerophilic,3.76
STR_138,Lactobacillus,will,Positive,Microaerophilic,3.48
STR_656,Streptococcus,skin,Negative,Aerobic,7.67
STR_157,Pseudomonas,last,Positive,Aerobic,3.17
STR_943,Staphylococcus,report,Negative,Aerobic,8.39
STR_821,Clostridium,require,Negative,Facultative Anaerobe,8.0
STR_410,Pseudomonas,move,Negative,Microaerophilic,5.16
STR_663,Lactobacillus,fast,Positive,Facultative Anaerobe,5.08
STR_400,Clostridium,to,Positive,Anaerobic,7.74
STR_341,Lactobacillus,strategy,Positive,Anaerobic,6.37
STR_308,Streptococcus,training,Positive,Anaerobic,2.47
STR_113,Lactobacillus,usually,Negative,Facultative Anaerobe,7.13
STR_802,Bacillus,population,Negative,Anaerobic,2.54
STR_439,Bacillus,sit,Negative,Anaerobic,4.48
STR_145,Lactobacillus,building,Positive,Anaerobic,3.69
STR_722,Clostridium,coach,Negative,Facultative Anaerobe,2.65
STR_817,Clostridium,ahead,Negative,Microaerophilic,9.43
STR_961,Staphylococcus,news,Negative,Facultative Anaerobe,3.99
STR_261,Clostridium,eat,Negative,Facultative Anaerobe,0.93
STR_944,Pseudomonas,before,Negative,Microaerophilic,1.57
STR_765,Clostridium,sometimes,Negative,Anaerobic,9.44
STR_813,Clostridium,region,Positive,Microaerophilic,8.15
STR_331,Streptococcus,certainly,Positive,Aerobic,1.16
STR_313,Clostridium,north,Positive,Anaerobic,3.11
STR_878,Pseudomonas,after,Negative,Anaerobic,6.56
STR_119,Pseudomonas,we,Negative,Facultative Anaerobe,7.58
STR_935,Streptococcus,economic,Positive,Facultative Anaerobe,0.91
STR_638,Clostridium,film,Negative,Microaerophilic,6.75
STR_548,Clostridium,color,Positive,Anaerobic,0.65
STR_231,Streptococcus,others,Positive,Anaerobic,5.64
STR_501,Streptococcus,without,Positive,Aerobic,1.21
STR_487,Bacillus,rich,Negative,Microaerophilic,1.1
STR_329,Lactobacillus,later,Positive,Microaerophilic,3.06
STR_604,Lactobacillus,campaign,Negative,Anaerobic,1.19
STR_905,Clostridium,institution,Negative,Facultative Anaerobe,5.07
STR_599,Lactobacillus,already,Positive,Anaerobic,4.02
STR_445,Bacillus,individual,Positive,Anaerobic,2.2
STR_840,Pseudomonas,then,Negative,Aerobic,3.53
STR_319,Lactobacillus,cold,Positive,Facultative Anaerobe,9.39
STR_504,Bacillus,though,Positive,Aerobic,2.14
STR_587,Streptococcus,final,Negative,Microaerophilic,7.93
STR_637,Clostridium,risk,Positive,Aerobic,5.78
STR_312,Pseudomonas,enter,Positive,Facultative Anaerobe,3.98
STR_443,Bacillus,up,Negative,Microaerophilic,2.08
STR_323,Lactobacillus,continue,Negative,Aerobic,9.88
STR_208,Lactobacillus,necessary,Negative,Anaerobic,7.26
STR_426,Lactobacillus,last,Negative,Facultative Anaerobe,9.83
STR_478,Clostridium,agent,Negative,Facultative Anaerobe,0.59
STR_855,Pseudomonas,herself,Negative,Aerobic,2.2
STR_239,Bacillus,game,Negative,Aerobic,0.82
STR_952,Streptococcus,red,Negative,Microaerophilic,4.76
STR_630,Bacillus,state,Negative,Microaerophilic,8.12
STR_246,Bacillus,cut,Positive,Aerobic,1.8
STR_306,Lactobacillus,one,Negative,Facultative Anaerobe,7.68
STR_586,Pseudomonas,to,Positive,Aerobic,4.02
STR_715,Staphylococcus,despite,Negative,Anaerobic,6.73
STR_954,Clostridium,nature,Positive,Anaerobic,8.21
STR_463,Streptococcus,physical,Negative,Aerobic,9.59
STR_664,Lactobacillus,food,Negative,Anaerobic,9.9
STR_102,Clostridium,president,Positive,Anaerobic,4.76
STR_503,Clostridium,treatment,Positive,Microaerophilic,8.2
STR_337,Clostridium,interview,Positive,Facultative Anaerobe,1.49
STR_928,Clostridium,about,Positive,Aerobic,4.81
STR_815,Streptococcus,mind,Positive,Anaerobic,1.64
STR_141,Bacillus,necessary,Positive,Aerobic,5.3
STR_969,Clostridium,style,Positive,Facultative Anaerobe,6.35
STR_654,Lactobacillus,next,Negative,Microaerophilic,9.96
STR_440,Bacillus,career,Positive,Aerobic,6.34
STR_102,Bacillus,important,Positive,Anaerobic,5.29
STR_997,Staphylococcus,science,Negative,Anaerobic,7.87
STR_522,Clostridium,second,Positive,Aerobic,5.02
STR_930,Staphylococcus,treat,Positive,Anaerobic,7.37
STR_942,Staphylococcus,job,Negative,Aerobic,5.16
STR_979,Bacillus,on,Negative,Microaerophilic,8.72
STR_823,Streptococcus,change,Negative,Anaerobic,5.46
STR_171,Bacillus,suddenly,Positive,Facultative Anaerobe,6.39
STR_242,Streptococcus,probably,Positive,Aerobic,8.64
STR_610,Pseudomonas,manager,Negative,Anaerobic,4.39
STR_787,Streptococcus,kind,Negative,Aerobic,5.04
STR_275,Pseudomonas,suggest,Negative,Anaerobic,7.69
STR_512,Pseudomonas,raise,Negative,Anaerobic,2.46
STR_985,Lactobacillus,face,Positive,Facultative Anaerobe,7.28
STR_792,Bacillus,be,Positive,Anaerobic,9.02
STR_742,Bacillus,short,Positive,Anaerobic,9.5
STR_850,Lactobacillus,raise,Positive,Aerobic,9.31
STR_557,Bacillus,yourself,Negative,Microaerophilic,4.29
STR_296,Bacillus,benefit,Positive,Aerobic,6.45
STR_961,Bacillus,list,Negative,Microaerophilic,7.64
STR_203,Bacillus,it,Negative,Anaerobic,3.16
STR_253,Staphylococcus,move,Positive,Aerobic,6.24
STR_370,Staphylococcus,together,Negative,Anaerobic,3.39
STR_516,Streptococcus,administration,Negative,Microaerophilic,3.3
STR_125,Streptococcus,we,Positive,Facultative Anaerobe,9.87
STR_839,Streptococcus,region,Positive,Microaerophilic,1.32
STR_478,Pseudomonas,hundred,Positive,Aerobic,0.63
STR_596,Pseudomonas,low,Positive,Facultative Anaerobe,5.99
STR_682,Pseudomonas,father,Positive,Microaerophilic,8.46
STR_679,Bacillus,audience,Negative,Microaerophilic,6.31
STR_645,Pseudomonas,box,Negative,Anaerobic,9.57
STR_654,Streptococcus,call,Positive,Aerobic,4.88
STR_357,Bacillus,list,Negative,Aerobic,8.94
STR_338,Pseudomonas,identify,Negative,Microaerophilic,1.28
STR_675,Pseudomonas,far,Negative,Facultative Anaerobe,7.59
STR_928,Staphylococcus,image,Negative,Microaerophilic,9.91
STR_419,Lactobacillus,why,Negative,Anaerobic,2.62
STR_198,Staphylococcus,later,Negative,Facultative Anaerobe,2.53
STR_305,Streptococcus,send,Positive,Aerobic,2.51
STR_411,Pseudomonas,woman,Positive,Aerobic,9.82
STR_799,Pseudomonas,who,Negative,Aerobic,4.9
STR_608,Streptococcus,expert,Positive,Microaerophilic,6.99
STR_891,Bacillus,send,Positive,Facultative Anaerobe,1.46
STR_608,Lactobacillus,pick,Positive,Facultative Anaerobe,8.68
STR_700,Bacillus,public,Positive,Aerobic,9.86
STR_849,Clostridium,exist,Positive,Facultative Anaerobe,2.55
STR_619,Pseudomonas,during,Positive,Aerobic,7.12
STR_508,Lactobacillus,lay,Positive,Facultative Anaerobe,5.65
STR_913,Lactobacillus,begin,Positive,Microaerophilic,6.48
STR_120,Staphylococcus,program,Negative,Facultative Anaerobe,9.19
STR_872,Pseudomonas,discussion,Positive,Facultative Anaerobe,0.6
STR_398,Bacillus,public,Negative,Aerobic,5.03
STR_698,Lactobacillus,beautiful,Positive,Anaerobic,2.44
STR_886,Staphylococcus,when,Negative,Aerobic,5.28
STR_289,Clostridium,sort,Negative,Anaerobic,1.95
STR_260,Clostridium,manager,Positive,Microaerophilic,4.18
STR_422,Pseudomonas,likely,Negative,Aerobic,2.62
STR_445,Streptococcus,travel,Negative,Facultative Anaerobe,1.8
STR_517,Lactobacillus,question,Negative,Anaerobic,1.39
STR_918,Staphylococcus,require,Positive,Facultative Anaerobe,8.27
STR_354,Bacillus,enjoy,Positive,Anaerobic,1.87
STR_221,Streptococcus,key,Positive,Anaerobic,7.19
STR_342,Clostridium,write,Positive,Microaerophilic,3.04
STR_553,Pseudomonas,better,Positive,Microaerophilic,7.74
STR_692,Staphylococcus,from,Negative,Microaerophilic,8.58
STR_244,Lactobacillus,democratic,Negative,Microaerophilic,7.35
STR_296,Staphylococcus,as,Positive,Facultative Anaerobe,2.11
STR_328,Staphylococcus,structure,Negative,Aerobic,6.06
STR_524,Streptococcus,couple,Negative,Aerobic,2.5
STR_164,Clostridium,prepare,Negative,Aerobic,3.17
STR_695,Clostridium,throughout,Positive,Microaerophilic,4.9
STR_892,Streptococcus,follow,Negative,Microaerophilic,7.3
STR_236,Pseudomonas,two,Positive,Aerobic,7.64
STR_497,Clostridium,effort,Positive,Anaerobic,0.59
STR_359,Pseudomonas,approach,Positive,Facultative Anaerobe,4.33
STR_154,Staphylococcus,eight,Negative,Facultative Anaerobe,3.47
STR_456,Bacillus,protect,Negative,Aerobic,8.69
STR_808,Lactobacillus,behavior,Positive,Anaerobic,2.11
STR_930,Lactobacillus,discussion,Positive,Facultative Anaerobe,2.54
STR_665,Lactobacillus,notice,Negative,Microaerophilic,6.08
STR_915,Clostridium,right,Positive,Aerobic,6.04
STR_694,Streptococcus,morning,Negative,Anaerobic,8.29
STR_120,Streptococcus,chance,Negative,Facultative Anaerobe,2.57
STR_952,Streptococcus,open,Negative,Facultative Anaerobe,3.03
STR_343,Clostridium,clear,Positive,Facultative Anaerobe,5.39
STR_306,Bacillus,talk,Negative,Facultative Anaerobe,3.3
