strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_141,Streptococcus,become,Positive,Aerobic,6.62
STR_448,Staphylococcus,begin,Positive,Aerobic,1.63
STR_193,Streptococcus,son,Negative,Anaerobic,6.8
STR_666,Lactobacillus,war,Positive,Microaerophilic,6.43
STR_600,Streptococcus,future,Negative,Microaerophilic,2.89
STR_123,Clostridium,though,Positive,Aerobic,9.62
STR_573,Clostridium,skin,Negative,Microaerophilic,4.91
STR_315,Clostridium,serious,Positive,Microaerophilic,9.78
STR_686,Clostridium,arm,Negative,Facultative Anaerobe,9.44
STR_428,Streptococcus,from,Negative,Microaerophilic,2.77
STR_313,Clostridium,ok,Positive,Microaerophilic,7.58
STR_707,Bacillus,purpose,Positive,Microaerophilic,7.53
STR_941,Pseudomonas,beautiful,Negative,Aerobic,9.01
STR_100,Pseudomonas,compare,Negative,Microaerophilic,8.79
STR_695,Clostridium,your,Positive,Microaerophilic,4.3
STR_743,Lactobacillus,parent,Negative,Facultative Anaerobe,7.39
STR_185,Pseudomonas,ground,Negative,Microaerophilic,2.42
STR_296,Clostridium,type,Negative,Microaerophilic,1.52
STR_659,Streptococcus,keep,Positive,Facultative Anaerobe,7.34
STR_816,Staphylococcus,decision,Negative,Microaerophilic,4.1
STR_894,Bacillus,analysis,Negative,Microaerophilic,6.88
STR_445,Clostridium,model,Positive,Anaerobic,7.28
STR_265,Lactobacillus,deal,Positive,Anaerobic,2.63
STR_245,Staphylococcus,task,Positive,Aerobic,1.48
STR_953,Pseudomonas,everything,Negative,Microaerophilic,8.43
STR_536,Lactobacillus,measure,Negative,Microaerophilic,8.34
STR_908,Streptococcus,day,Positive,Microaerophilic,9.87
STR_266,Bacillus,worry,Negative,Anaerobic,0.53
STR_645,Streptococcus,story,Negative,Aerobic,5.97
STR_839,Clostridium,race,Negative,Facultative Anaerobe,5.52
STR_252,Bacillus,seem,Positive,Anaerobic,7.86
STR_555,Streptococcus,nothing,Positive,Anaerobic,9.69
STR_722,Streptococcus,cut,Negative,Microaerophilic,4.14
STR_487,Staphylococcus,meet,Negative,Facultative Anaerobe,3.96
STR_772,Pseudomonas,offer,Negative,Facultative Anaerobe,1.93
STR_130,Clostridium,something,Negative,Anaerobic,8.45
STR_116,Streptococcus,street,Negative,Microaerophilic,0.74
STR_466,Bacillus,simple,Negative,Microaerophilic,3.88
STR_275,Clostridium,surface,Positive,Aerobic,6.93
STR_737,Lactobacillus,one,Negative,Microaerophilic,5.48
STR_858,Staphylococcus,none,Negative,Microaerophilic,4.52
STR_831,Clostridium,half,Positive,Microaerophilic,8.18
STR_362,Staphylococcus,check,Negative,Facultative Anaerobe,7.42
STR_807,Staphylococcus,letter,Positive,Microaerophilic,8.48
STR_293,Staphylococcus,trial,Negative,Microaerophilic,9.4
STR_522,Pseudomonas,five,Negative,Aerobic,6.19
STR_248,Bacillus,when,Positive,Microaerophilic,3.87
STR_954,Clostridium,sell,Negative,Anaerobic,1.87
STR_774,Pseudomonas,send,Positive,Microaerophilic,3.07
