strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_255,Streptococcus,door,Negative,Facultative Anaerobe,6.7
STR_989,Lactobacillus,even,Positive,Aerobic,8.58
STR_405,Streptococcus,stay,Negative,Aerobic,4.92
STR_512,Lactobacillus,catch,Positive,Anaerobic,7.38
STR_187,Streptococcus,health,Negative,Anaerobic,7.59
STR_984,Bacillus,leg,Positive,Aerobic,2.05
STR_659,Streptococcus,measure,Negative,Microaerophilic,7.75
STR_232,Clostridium,the,Positive,Aerobic,7.66
STR_332,Staphylococcus,over,Positive,Anaerobic,7.56
STR_737,Clostridium,from,Negative,Microaerophilic,1.1
STR_913,Pseudomonas,share,Negative,Anaerobic,5.74
STR_537,Clostridium,walk,Negative,Anaerobic,0.62
STR_658,Bacillus,campaign,Negative,Microaerophilic,6.86
STR_820,Pseudomonas,culture,Negative,Facultative Anaerobe,1.63
STR_734,Bacillus,ten,Positive,Microaerophilic,9.85
STR_337,Bacillus,a,Negative,Anaerobic,5.38
STR_299,Pseudomonas,last,Positive,Facultative Anaerobe,9.55
STR_548,Bacillus,during,Negative,Microaerophilic,5.79
STR_503,Staphylococcus,growth,Positive,Anaerobic,9.78
STR_574,Streptococcus,everybody,Negative,Facultative Anaerobe,1.81
STR_623,Staphylococcus,yeah,Positive,Anaerobic,7.06
STR_946,Pseudomonas,involve,Positive,Microaerophilic,9.79
STR_768,Clostridium,Republican,Positive,Aerobic,3.87
STR_314,Bacillus,together,Positive,Microaerophilic,7.29
STR_815,Staphylococcus,must,Positive,Anaerobic,9.55
STR_210,Streptococcus,different,Negative,Microaerophilic,7.78
STR_101,Pseudomonas,growth,Negative,Aerobic,6.23
STR_879,Streptococcus,summer,Positive,Microaerophilic,3.19
STR_863,Streptococcus,than,Positive,Anaerobic,1.43
STR_635,Streptococcus,final,Positive,Anaerobic,8.51
STR_172,Streptococcus,bag,Negative,Facultative Anaerobe,9.93
STR_767,Clostridium,respond,Positive,Facultative Anaerobe,3.18
STR_421,Lactobacillus,around,Negative,Aerobic,1.28
STR_685,Lactobacillus,major,Negative,Aerobic,3.5
STR_999,Lactobacillus,realize,Negative,Aerobic,5.05
STR_888,Streptococcus,put,Positive,Facultative Anaerobe,9.46
STR_500,Lactobacillus,let,Negative,Facultative Anaerobe,5.33
STR_504,Clostridium,benefit,Positive,Anaerobic,8.34
STR_728,Clostridium,far,Positive,Aerobic,0.63
STR_354,Clostridium,mouth,Positive,Aerobic,1.83
STR_609,Pseudomonas,third,Negative,Microaerophilic,6.27
STR_832,Streptococcus,try,Positive,Microaerophilic,2.73
STR_139,Staphylococcus,tough,Negative,Facultative Anaerobe,4.16
STR_334,Lactobacillus,grow,Positive,Facultative Anaerobe,7.26
STR_875,Pseudomonas,by,Positive,Microaerophilic,5.35
STR_890,Clostridium,expect,Positive,Microaerophilic,3.33
STR_567,Bacillus,mind,Positive,Microaerophilic,4.52
STR_471,Streptococcus,education,Negative,Microaerophilic,6.4
STR_161,Bacillus,tell,Negative,Microaerophilic,7.21
STR_516,Streptococcus,return,Positive,Microaerophilic,3.02
STR_477,Streptococcus,record,Negative,Microaerophilic,1.13
STR_909,Lactobacillus,walk,Positive,Anaerobic,9.96
STR_122,Bacillus,view,Negative,Aerobic,8.33
