strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_125,Bacillus,after,Negative,Microaerophilic,7.09
STR_806,Bacillus,be,Positive,Anaerobic,3.93
STR_312,Bacillus,side,Positive,Microaerophilic,1.66
STR_372,Pseudomonas,note,Positive,Aerobic,9.74
STR_392,Bacillus,make,Negative,Aerobic,0.97
STR_703,Bacillus,happen,Positive,Facultative Anaerobe,7.87
STR_862,Streptococcus,significant,Negative,Anaerobic,1.56
STR_661,Streptococcus,sense,Negative,Anaerobic,4.12
STR_537,Clostridium,hair,Negative,Anaerobic,8.07
STR_878,Bacillus,word,Positive,Microaerophilic,7.7
STR_110,Bacillus,community,Positive,Aerobic,7.12
STR_354,Staphylococcus,off,Negative,Aerobic,3.94
STR_808,Streptococcus,key,Positive,Anaerobic,7.0
STR_718,Bacillus,itself,Positive,Anaerobic,7.18
STR_447,Clostridium,sign,Negative,Facultative Anaerobe,4.28
STR_470,Staphylococcus,boy,Positive,Facultative Anaerobe,3.18
STR_366,Clostridium,interesting,Negative,Facultative Anaerobe,1.48
STR_838,Streptococcus,house,Negative,Aerobic,2.13
STR_382,Pseudomonas,purpose,Positive,Facultative Anaerobe,9.21
STR_553,Pseudomonas,claim,Positive,Facultative Anaerobe,9.42
STR_838,Staphylococcus,practice,Positive,Aerobic,3.27
STR_709,Pseudomonas,painting,Positive,Facultative Anaerobe,9.91
STR_474,Bacillus,watch,Positive,Anaerobic,3.48
STR_613,Lactobacillus,order,Negative,Anaerobic,4.3
STR_163,Clostridium,lot,Negative,Facultative Anaerobe,7.15
STR_235,Streptococcus,think,Positive,Facultative Anaerobe,5.96
STR_913,Pseudomonas,per,Negative,Facultative Anaerobe,3.37
STR_632,Pseudomonas,then,Negative,Aerobic,4.65
STR_816,Clostridium,century,Negative,Facultative Anaerobe,3.37
STR_829,Pseudomonas,many,Positive,Aerobic,5.29
STR_343,Bacillus,ever,Negative,Anaerobic,8.52
STR_160,Staphylococcus,stand,Positive,Facultative Anaerobe,4.83
STR_653,Clostridium,model,Negative,Aerobic,6.46
STR_915,Staphylococcus,analysis,Positive,Aerobic,5.79
STR_527,Bacillus,smile,Negative,Microaerophilic,2.58
STR_199,Streptococcus,want,Negative,Aerobic,9.36
STR_979,Staphylococcus,garden,Positive,Anaerobic,9.13
STR_730,Pseudomonas,race,Positive,Facultative Anaerobe,7.14
STR_121,Pseudomonas,voice,Negative,Facultative Anaerobe,6.36
STR_265,Streptococcus,respond,Positive,Aerobic,9.55
STR_364,Lactobacillus,fast,Positive,Anaerobic,8.34
STR_213,Streptococcus,project,Positive,Facultative Anaerobe,2.38
STR_246,Clostridium,medical,Negative,Facultative Anaerobe,0.57
STR_565,Streptococcus,pattern,Negative,Facultative Anaerobe,3.8
STR_531,Bacillus,part,Negative,Microaerophilic,8.03
STR_245,Streptococcus,center,Positive,Aerobic,1.09
STR_422,Staphylococcus,player,Negative,Microaerophilic,1.42
STR_602,Streptococcus,never,Positive,Aerobic,9.56
STR_860,Clostridium,stand,Negative,Aerobic,0.92
STR_545,Lactobacillus,offer,Positive,Anaerobic,7.87
STR_296,Clostridium,money,Negative,Microaerophilic,2.73
STR_508,Staphylococcus,road,Positive,Facultative Anaerobe,5.47
STR_405,Staphylococcus,option,Positive,Microaerophilic,7.13
STR_843,Staphylococcus,attack,Positive,Facultative Anaerobe,8.22
STR_311,Staphylococcus,field,Negative,Aerobic,3.82
STR_375,Bacillus,leader,Positive,Aerobic,6.59
STR_931,Clostridium,manage,Positive,Facultative Anaerobe,8.71
STR_643,Lactobacillus,perhaps,Negative,Facultative Anaerobe,3.82
STR_110,Streptococcus,outside,Negative,Facultative Anaerobe,5.49
STR_877,Clostridium,campaign,Negative,Microaerophilic,4.88
STR_238,Bacillus,likely,Negative,Aerobic,0.56
STR_466,Streptococcus,attack,Positive,Anaerobic,5.95
STR_186,Clostridium,law,Positive,Anaerobic,6.45
STR_492,Streptococcus,way,Negative,Anaerobic,9.9
STR_615,Pseudomonas,others,Positive,Microaerophilic,0.74
STR_938,Streptococcus,wide,Positive,Anaerobic,8.62
STR_423,Pseudomonas,beat,Positive,Aerobic,7.78
STR_326,Pseudomonas,lead,Positive,Aerobic,0.81
STR_353,Clostridium,every,Negative,Anaerobic,8.85
STR_172,Clostridium,threat,Negative,Microaerophilic,5.11
STR_601,Pseudomonas,two,Positive,Microaerophilic,2.62
STR_512,Lactobacillus,north,Negative,Anaerobic,1.83
STR_658,Bacillus,light,Positive,Anaerobic,1.65
STR_358,Staphylococcus,major,Negative,Aerobic,0.57
STR_696,Lactobacillus,usually,Positive,Aerobic,9.07
STR_536,Pseudomonas,clear,Negative,Anaerobic,5.07
STR_288,Lactobacillus,third,Negative,Facultative Anaerobe,3.76
STR_683,Staphylococcus,region,Negative,Facultative Anaerobe,2.43
STR_630,Streptococcus,debate,Positive,Facultative Anaerobe,1.23
STR_655,Staphylococcus,mission,Negative,Aerobic,2.12
