strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_878,Streptococcus,ago,Negative,Anaerobic,2.92
STR_225,Streptococcus,recently,Positive,Microaerophilic,1.56
STR_596,Pseudomonas,support,Negative,Microaerophilic,4.79
STR_661,Pseudomonas,growth,Negative,Microaerophilic,8.84
STR_555,Staphylococcus,whole,Positive,Aerobic,4.61
STR_437,Staphylococcus,section,Negative,Facultative Anaerobe,1.33
STR_558,Staphylococcus,two,Positive,Microaerophilic,6.63
STR_844,Staphylococcus,sort,Positive,Facultative Anaerobe,9.05
STR_482,Streptococcus,pay,Positive,Anaerobic,2.39
STR_341,Staphylococcus,focus,Positive,Aerobic,3.49
STR_395,Streptococcus,million,Positive,Microaerophilic,8.34
STR_409,Clostridium,evening,Negative,Microaerophilic,4.68
STR_478,Staphylococcus,actually,Negative,Anaerobic,7.41
STR_103,Clostridium,color,Positive,Aerobic,7.58
STR_970,Streptococcus,again,Positive,Facultative Anaerobe,3.99
STR_435,Bacillus,attorney,Positive,Facultative Anaerobe,2.38
STR_876,Streptococcus,speak,Negative,Anaerobic,4.3
STR_571,Streptococcus,or,Negative,Microaerophilic,9.65
STR_597,Lactobacillus,up,Positive,Facultative Anaerobe,5.3
STR_837,Bacillus,money,Negative,Facultative Anaerobe,3.4
STR_914,Pseudomonas,laugh,Positive,Facultative Anaerobe,4.74
STR_220,Streptococcus,car,Negative,Microaerophilic,5.78
STR_394,Clostridium,too,Positive,Aerobic,4.46
STR_721,Streptococcus,center,Negative,Aerobic,9.28
STR_486,Lactobacillus,civil,Positive,Facultative Anaerobe,1.73
STR_217,Lactobacillus,anything,Positive,Aerobic,8.29
STR_284,Staphylococcus,week,Negative,Microaerophilic,5.59
STR_778,Staphylococcus,stay,Positive,Anaerobic,6.31
STR_669,Bacillus,still,Positive,Microaerophilic,7.7
STR_572,Clostridium,teach,Positive,Facultative Anaerobe,0.97
STR_618,Lactobacillus,newspaper,Negative,Aerobic,6.38
STR_918,Lactobacillus,check,Positive,Microaerophilic,7.81
STR_748,Pseudomonas,remember,Positive,Aerobic,3.9
STR_388,Lactobacillus,toward,Negative,Aerobic,6.52
STR_734,Pseudomonas,speak,Positive,Facultative Anaerobe,8.87
STR_377,Clostridium,social,Negative,Aerobic,5.39
STR_243,Lactobacillus,mission,Positive,Microaerophilic,9.97
STR_124,Clostridium,feel,Negative,Microaerophilic,7.57
STR_834,Pseudomonas,administration,Positive,Aerobic,8.59
STR_501,Bacillus,control,Negative,Aerobic,1.04
STR_386,Clostridium,know,Positive,Microaerophilic,9.69
STR_926,Streptococcus,responsibility,Negative,Aerobic,0.92
STR_854,Staphylococcus,write,Positive,Microaerophilic,1.3
STR_206,Staphylococcus,order,Negative,Anaerobic,4.94
STR_904,Clostridium,ago,Negative,Aerobic,8.19
STR_136,Clostridium,try,Negative,Aerobic,4.08
STR_455,Bacillus,customer,Negative,Anaerobic,3.51
STR_227,Streptococcus,under,Negative,Microaerophilic,6.71
STR_256,Pseudomonas,line,Negative,Anaerobic,3.32
STR_291,Pseudomonas,institution,Positive,Anaerobic,7.43
STR_728,Lactobacillus,force,Negative,Anaerobic,9.4
STR_960,Lactobacillus,fear,Positive,Microaerophilic,5.88
STR_887,Pseudomonas,begin,Positive,Microaerophilic,4.29
STR_611,Clostridium,ability,Positive,Anaerobic,5.73
STR_628,Bacillus,address,Positive,Aerobic,2.04
STR_562,Pseudomonas,because,Negative,Aerobic,6.14
STR_520,Staphylococcus,evidence,Negative,Anaerobic,1.76
