strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_256,Bacillus,low,Negative,Aerobic,9.73
STR_757,Staphylococcus,PM,Negative,Facultative Anaerobe,7.62
STR_585,Pseudomonas,seven,Negative,Anaerobic,6.43
STR_307,Pseudomonas,than,Positive,Facultative Anaerobe,1.12
STR_358,Staphylococcus,laugh,Positive,Microaerophilic,0.71
STR_470,Bacillus,car,Negative,Facultative Anaerobe,7.63
STR_780,Streptococcus,continue,Negative,Facultative Anaerobe,3.5
STR_522,Clostridium,hotel,Negative,Aerobic,3.63
STR_392,Bacillus,surface,Negative,Aerobic,8.3
STR_971,Staphylococcus,project,Negative,Aerobic,6.19
STR_752,Staphylococcus,collection,Positive,Facultative Anaerobe,4.04
STR_546,Pseudomonas,analysis,Negative,Microaerophilic,7.12
STR_188,Staphylococcus,station,Negative,Microaerophilic,2.88
STR_332,Streptococcus,which,Negative,Facultative Anaerobe,6.47
STR_856,Clostridium,probably,Positive,Microaerophilic,8.43
STR_402,Pseudomonas,school,Positive,Aerobic,3.62
STR_200,Lactobacillus,let,Positive,Anaerobic,5.95
STR_305,Bacillus,time,Positive,Aerobic,9.71
STR_141,Staphylococcus,base,Negative,Facultative Anaerobe,4.93
STR_724,Pseudomonas,even,Positive,Facultative Anaerobe,5.42
STR_744,Bacillus,deal,Negative,Aerobic,8.97
STR_689,Streptococcus,movie,Negative,Anaerobic,6.56
STR_685,Bacillus,hit,Negative,Anaerobic,2.79
STR_198,Bacillus,say,Negative,Facultative Anaerobe,1.69
STR_385,Lactobacillus,true,Negative,Anaerobic,5.34
STR_761,Pseudomonas,property,Positive,Facultative Anaerobe,5.11
STR_523,Clostridium,force,Negative,Aerobic,1.58
STR_946,Lactobacillus,understand,Positive,Anaerobic,4.2
STR_390,Bacillus,able,Positive,Microaerophilic,4.04
STR_223,Pseudomonas,scientist,Negative,Aerobic,4.65
STR_651,Lactobacillus,newspaper,Positive,Aerobic,4.23
STR_572,Pseudomonas,individual,Negative,Facultative Anaerobe,3.01
STR_615,Lactobacillus,recent,Positive,Facultative Anaerobe,5.59
STR_994,Clostridium,benefit,Negative,Anaerobic,2.6
STR_916,Clostridium,training,Positive,Microaerophilic,1.34
STR_708,Pseudomonas,collection,Positive,Anaerobic,6.42
STR_514,Lactobacillus,something,Positive,Anaerobic,9.38
STR_458,Staphylococcus,lay,Positive,Aerobic,0.63
STR_178,Staphylococcus,program,Negative,Facultative Anaerobe,4.78
STR_270,Clostridium,allow,Positive,Anaerobic,3.96
STR_563,Lactobacillus,factor,Positive,Aerobic,9.81
STR_455,Clostridium,could,Negative,Aerobic,8.0
STR_134,Bacillus,help,Positive,Anaerobic,9.29
STR_135,Lactobacillus,heart,Negative,Microaerophilic,9.5
STR_863,Streptococcus,off,Negative,Facultative Anaerobe,3.71
STR_394,Pseudomonas,full,Positive,Facultative Anaerobe,0.51
STR_926,Clostridium,former,Positive,Microaerophilic,4.23
STR_985,Bacillus,exist,Negative,Aerobic,0.56
STR_391,Lactobacillus,anyone,Positive,Anaerobic,7.94
STR_592,Staphylococcus,market,Negative,Anaerobic,0.8
STR_608,Streptococcus,action,Negative,Facultative Anaerobe,4.42
STR_431,Lactobacillus,give,Positive,Aerobic,1.83
STR_819,Bacillus,type,Negative,Facultative Anaerobe,7.93
STR_753,Staphylococcus,figure,Negative,Anaerobic,6.46
STR_320,Streptococcus,church,Positive,Anaerobic,2.03
STR_473,Clostridium,issue,Positive,Anaerobic,4.36
STR_804,Clostridium,attack,Positive,Aerobic,7.03
STR_812,Bacillus,apply,Positive,Anaerobic,4.27
STR_644,Bacillus,with,Positive,Microaerophilic,9.43
STR_340,Clostridium,minute,Negative,Microaerophilic,5.91
STR_972,Pseudomonas,hair,Positive,Anaerobic,0.71
STR_949,Bacillus,coach,Positive,Aerobic,1.48
STR_385,Staphylococcus,marriage,Negative,Aerobic,4.93
STR_267,Bacillus,hope,Positive,Anaerobic,0.79
STR_894,Staphylococcus,somebody,Positive,Anaerobic,9.91
STR_255,Bacillus,state,Negative,Aerobic,2.29
STR_903,Staphylococcus,travel,Negative,Anaerobic,8.07
STR_617,Bacillus,letter,Positive,Facultative Anaerobe,5.68
STR_539,Staphylococcus,effect,Negative,Facultative Anaerobe,9.39
STR_769,Bacillus,leg,Positive,Anaerobic,9.31
STR_734,Lactobacillus,ball,Negative,Anaerobic,2.94
STR_290,Staphylococcus,food,Negative,Facultative Anaerobe,1.55
STR_860,Streptococcus,read,Positive,Anaerobic,1.55
STR_291,Pseudomonas,fill,Positive,Aerobic,7.7
STR_789,Bacillus,point,Positive,Aerobic,8.23
STR_512,Pseudomonas,safe,Positive,Anaerobic,1.94
STR_849,Bacillus,score,Positive,Microaerophilic,7.35
STR_340,Bacillus,single,Positive,Aerobic,4.86
STR_480,Lactobacillus,television,Positive,Facultative Anaerobe,6.33
STR_848,Lactobacillus,capital,Negative,Microaerophilic,7.01
STR_590,Clostridium,evidence,Negative,Anaerobic,8.2
STR_309,Lactobacillus,sea,Negative,Microaerophilic,3.75
STR_832,Lactobacillus,manage,Positive,Anaerobic,3.46
STR_130,Staphylococcus,television,Positive,Microaerophilic,6.52
STR_374,Lactobacillus,nature,Positive,Facultative Anaerobe,8.52
STR_332,Pseudomonas,maybe,Negative,Facultative Anaerobe,3.55
STR_652,Lactobacillus,identify,Positive,Facultative Anaerobe,4.96
STR_814,Lactobacillus,development,Positive,Microaerophilic,3.37
STR_391,Staphylococcus,order,Negative,Microaerophilic,7.47
STR_429,Bacillus,bank,Negative,Facultative Anaerobe,2.63
STR_457,Staphylococcus,member,Positive,Microaerophilic,7.79
STR_584,Staphylococcus,challenge,Positive,Facultative Anaerobe,1.77
STR_960,Lactobacillus,and,Negative,Microaerophilic,9.79
STR_674,Pseudomonas,from,Positive,Microaerophilic,6.59
STR_363,Pseudomonas,boy,Negative,Facultative Anaerobe,5.77
STR_584,Clostridium,offer,Positive,Facultative Anaerobe,1.56
STR_212,Staphylococcus,laugh,Negative,Anaerobic,2.47
STR_540,Clostridium,future,Negative,Microaerophilic,7.51
