strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_325,Staphylococcus,despite,Positive,Aerobic,7.48
STR_501,Pseudomonas,tax,Negative,Aerobic,7.47
STR_892,Lactobacillus,use,Positive,Facultative Anaerobe,5.62
STR_539,Clostridium,everything,Negative,Facultative Anaerobe,3.54
STR_965,Staphylococcus,avoid,Positive,Facultative Anaerobe,1.89
STR_605,Bacillus,already,Positive,Anaerobic,4.18
STR_457,Streptococcus,thing,Positive,Aerobic,7.45
STR_481,Staphylococcus,argue,Positive,Aerobic,7.32
STR_437,Lactobacillus,second,Negative,Aerobic,9.18
STR_236,Streptococcus,firm,Negative,Facultative Anaerobe,3.02
STR_423,Staphylococcus,policy,Negative,Microaerophilic,8.04
STR_111,Staphylococcus,market,Negative,Microaerophilic,5.2
STR_701,Staphylococcus,guess,Negative,Microaerophilic,6.1
STR_785,Staphylococcus,onto,Positive,Microaerophilic,4.02
STR_870,Staphylococcus,pick,Negative,Microaerophilic,4.78
STR_207,Streptococcus,stuff,Negative,Anaerobic,5.43
STR_312,Lactobacillus,mouth,Negative,Anaerobic,6.93
STR_588,Clostridium,tend,Negative,Anaerobic,3.38
STR_824,Pseudomonas,involve,Positive,Anaerobic,1.38
STR_428,Clostridium,ten,Negative,Aerobic,0.94
STR_165,Pseudomonas,class,Negative,Facultative Anaerobe,5.28
STR_826,Staphylococcus,foot,Negative,Anaerobic,0.54
STR_810,Streptococcus,production,Negative,Facultative Anaerobe,0.82
STR_598,Lactobacillus,them,Positive,Aerobic,0.52
STR_852,Bacillus,save,Positive,Facultative Anaerobe,6.94
STR_656,Pseudomonas,stuff,Positive,Facultative Anaerobe,6.47
STR_476,Staphylococcus,history,Positive,Facultative Anaerobe,8.22
STR_438,Staphylococcus,what,Positive,Facultative Anaerobe,6.08
STR_608,Pseudomonas,media,Negative,Microaerophilic,8.63
STR_369,Pseudomonas,green,Positive,Aerobic,8.75
STR_272,Clostridium,enter,Positive,Facultative Anaerobe,2.01
STR_255,Bacillus,table,Positive,Anaerobic,7.16
STR_207,Bacillus,with,Negative,Facultative Anaerobe,7.9
STR_627,Streptococcus,claim,Negative,Microaerophilic,8.49
STR_930,Pseudomonas,follow,Negative,Facultative Anaerobe,7.36
STR_201,Staphylococcus,knowledge,Positive,Microaerophilic,0.83
STR_861,Clostridium,here,Positive,Facultative Anaerobe,8.7
STR_541,Lactobacillus,training,Negative,Facultative Anaerobe,4.27
STR_783,Streptococcus,for,Negative,Facultative Anaerobe,5.26
STR_737,Clostridium,work,Negative,Microaerophilic,8.01
STR_890,Clostridium,example,Negative,Microaerophilic,8.51
STR_330,Staphylococcus,pull,Negative,Microaerophilic,1.69
STR_925,Bacillus,energy,Negative,Aerobic,3.75
STR_953,Pseudomonas,month,Positive,Anaerobic,0.6
STR_364,Lactobacillus,family,Positive,Facultative Anaerobe,2.78
STR_733,Staphylococcus,particular,Positive,Aerobic,2.23
STR_775,Staphylococcus,indicate,Negative,Microaerophilic,3.78
STR_917,Pseudomonas,week,Positive,Aerobic,3.77
STR_309,Streptococcus,purpose,Positive,Microaerophilic,3.98
STR_312,Staphylococcus,teacher,Negative,Facultative Anaerobe,0.66
STR_867,Bacillus,song,Positive,Anaerobic,3.81
STR_897,Staphylococcus,child,Negative,Anaerobic,6.37
STR_857,Staphylococcus,husband,Negative,Anaerobic,9.19
STR_341,Staphylococcus,once,Positive,Facultative Anaerobe,7.13
STR_796,Clostridium,main,Positive,Anaerobic,6.46
STR_956,Staphylococcus,determine,Positive,Anaerobic,5.76
STR_407,Lactobacillus,professor,Negative,Microaerophilic,1.58
STR_298,Clostridium,citizen,Positive,Facultative Anaerobe,2.77
STR_338,Bacillus,pass,Negative,Microaerophilic,9.58
STR_987,Lactobacillus,son,Positive,Anaerobic,6.56
STR_668,Staphylococcus,mention,Positive,Facultative Anaerobe,4.19
STR_362,Clostridium,common,Positive,Microaerophilic,4.91
STR_230,Pseudomonas,on,Positive,Facultative Anaerobe,1.78
STR_284,Streptococcus,education,Negative,Microaerophilic,5.8
STR_817,Clostridium,for,Positive,Anaerobic,6.5
STR_816,Pseudomonas,skill,Negative,Anaerobic,7.29
STR_681,Streptococcus,offer,Positive,Aerobic,8.79
STR_610,Streptococcus,upon,Positive,Aerobic,8.09
STR_187,Pseudomonas,point,Positive,Aerobic,2.47
STR_364,Clostridium,spring,Negative,Aerobic,6.96
STR_128,Clostridium,him,Positive,Aerobic,8.54
STR_942,Clostridium,nice,Positive,Microaerophilic,6.19
STR_465,Streptococcus,important,Positive,Microaerophilic,3.95
