strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_206,Bacillus,forget,Negative,Aerobic,9.28
STR_641,Streptococcus,sure,Positive,Anaerobic,7.93
STR_655,Staphylococcus,suggest,Negative,Facultative Anaerobe,8.44
STR_904,Clostridium,never,Negative,Aerobic,9.91
STR_784,Streptococcus,government,Positive,Aerobic,9.2
STR_624,Bacillus,difficult,Positive,Microaerophilic,7.04
STR_714,Streptococcus,hot,Negative,Anaerobic,1.22
STR_671,Lactobacillus,whole,Positive,Facultative Anaerobe,2.76
STR_267,Staphylococcus,price,Negative,Anaerobic,2.14
STR_192,Lactobacillus,as,Negative,Microaerophilic,5.09
STR_697,Streptococcus,serious,Negative,Anaerobic,8.45
STR_332,Bacillus,daughter,Positive,Aerobic,0.69
STR_300,Streptococcus,already,Negative,Anaerobic,8.28
STR_226,Clostridium,clear,Negative,Microaerophilic,8.22
STR_169,Pseudomonas,painting,Positive,Facultative Anaerobe,7.69
STR_146,Clostridium,dog,Negative,Microaerophilic,8.29
STR_461,Lactobacillus,dark,Positive,Aerobic,1.93
STR_143,Staphylococcus,report,Positive,Anaerobic,9.7
STR_882,Pseudomonas,soon,Positive,Aerobic,5.06
STR_158,Pseudomonas,support,Positive,Aerobic,8.91
STR_260,Staphylococcus,deep,Negative,Aerobic,1.04
STR_900,Bacillus,this,Positive,Anaerobic,6.1
STR_781,Staphylococcus,owner,Positive,Facultative Anaerobe,7.76
STR_738,Pseudomonas,long,Negative,Aerobic,5.77
STR_560,Bacillus,identify,Positive,Anaerobic,3.03
STR_406,Staphylococcus,activity,Negative,Facultative Anaerobe,4.92
STR_627,Lactobacillus,meeting,Positive,Aerobic,9.11
STR_183,Pseudomonas,away,Positive,Anaerobic,3.62
STR_170,Staphylococcus,itself,Negative,Anaerobic,6.35
STR_765,Streptococcus,at,Negative,Facultative Anaerobe,2.78
STR_635,Streptococcus,modern,Positive,Aerobic,0.73
STR_163,Clostridium,grow,Negative,Microaerophilic,0.72
STR_594,Pseudomonas,lawyer,Negative,Facultative Anaerobe,4.46
STR_355,Pseudomonas,none,Positive,Anaerobic,7.17
STR_822,Clostridium,across,Negative,Microaerophilic,4.43
STR_827,Lactobacillus,PM,Negative,Aerobic,8.14
STR_260,Clostridium,before,Negative,Anaerobic,3.99
STR_687,Clostridium,just,Negative,Facultative Anaerobe,5.64
STR_497,Lactobacillus,professional,Negative,Aerobic,7.92
STR_359,Pseudomonas,marriage,Negative,Aerobic,7.64
STR_713,Pseudomonas,present,Negative,Aerobic,2.87
STR_630,Lactobacillus,fly,Positive,Anaerobic,3.94
STR_409,Clostridium,red,Positive,Microaerophilic,3.19
STR_921,Pseudomonas,know,Negative,Anaerobic,7.98
STR_515,Lactobacillus,memory,Positive,Aerobic,1.72
STR_594,Staphylococcus,respond,Negative,Anaerobic,8.73
STR_241,Pseudomonas,wall,Negative,Facultative Anaerobe,8.26
STR_355,Lactobacillus,central,Positive,Aerobic,5.63
STR_883,Bacillus,chance,Negative,Anaerobic,4.49
STR_831,Bacillus,radio,Positive,Anaerobic,4.69
STR_850,Lactobacillus,test,Positive,Anaerobic,2.22
STR_279,Streptococcus,author,Positive,Aerobic,8.04
STR_208,Bacillus,war,Negative,Facultative Anaerobe,8.39
STR_324,Bacillus,which,Positive,Microaerophilic,5.91
STR_277,Streptococcus,short,Negative,Aerobic,3.4
STR_463,Streptococcus,state,Positive,Facultative Anaerobe,8.5
STR_254,Lactobacillus,movement,Positive,Anaerobic,9.78
STR_426,Streptococcus,share,Negative,Aerobic,7.48
STR_608,Bacillus,young,Negative,Anaerobic,6.11
STR_637,Clostridium,indicate,Negative,Aerobic,2.24
STR_823,Staphylococcus,focus,Negative,Facultative Anaerobe,9.82
STR_458,Lactobacillus,property,Positive,Microaerophilic,2.97
STR_521,Pseudomonas,professional,Negative,Facultative Anaerobe,9.73
STR_438,Clostridium,us,Positive,Microaerophilic,5.41
STR_243,Pseudomonas,specific,Positive,Anaerobic,7.15
STR_468,Pseudomonas,half,Positive,Facultative Anaerobe,10.0
STR_801,Bacillus,follow,Negative,Aerobic,8.98
STR_548,Streptococcus,always,Negative,Aerobic,2.48
STR_830,Lactobacillus,pick,Negative,Aerobic,9.68
STR_838,Lactobacillus,thank,Positive,Aerobic,4.82
STR_479,Staphylococcus,painting,Negative,Facultative Anaerobe,7.45
STR_527,Staphylococcus,must,Negative,Anaerobic,3.77
STR_294,Staphylococcus,I,Positive,Microaerophilic,6.11
STR_842,Staphylococcus,task,Positive,Microaerophilic,3.3
STR_116,Staphylococcus,draw,Positive,Aerobic,1.48
STR_784,Lactobacillus,be,Positive,Facultative Anaerobe,4.5
STR_292,Bacillus,safe,Positive,Microaerophilic,1.87
STR_182,Lactobacillus,door,Positive,Anaerobic,6.24
STR_946,Bacillus,suggest,Positive,Facultative Anaerobe,6.04
STR_862,Pseudomonas,kitchen,Positive,Aerobic,6.79
STR_487,Bacillus,area,Negative,Anaerobic,0.99
STR_435,Staphylococcus,less,Positive,Facultative Anaerobe,7.14
STR_737,Clostridium,analysis,Positive,Microaerophilic,8.86
STR_879,Bacillus,learn,Negative,Anaerobic,3.4
STR_366,Bacillus,say,Negative,Aerobic,2.71
STR_500,Pseudomonas,agency,Negative,Aerobic,9.98
STR_827,Pseudomonas,choice,Negative,Facultative Anaerobe,4.63
STR_915,Lactobacillus,own,Positive,Microaerophilic,3.41
STR_848,Pseudomonas,these,Negative,Anaerobic,1.42
STR_481,Staphylococcus,really,Positive,Facultative Anaerobe,8.34
STR_865,Streptococcus,save,Positive,Facultative Anaerobe,7.03
STR_369,Clostridium,deep,Negative,Anaerobic,2.55
STR_205,Clostridium,as,Negative,Facultative Anaerobe,9.84
STR_151,Lactobacillus,thought,Positive,Microaerophilic,1.33
STR_231,Staphylococcus,hospital,Negative,Anaerobic,3.33
STR_902,Pseudomonas,suddenly,Positive,Aerobic,8.49
STR_214,Bacillus,even,Negative,Anaerobic,5.92
STR_869,Staphylococcus,end,Negative,Anaerobic,7.06
STR_959,Pseudomonas,say,Positive,Microaerophilic,2.29
STR_921,Streptococcus,wall,Positive,Aerobic,3.8
STR_191,Bacillus,notice,Positive,Microaerophilic,0.67
STR_869,Clostridium,picture,Positive,Microaerophilic,4.85
STR_443,Lactobacillus,for,Positive,Anaerobic,6.03
