strain_id,genus,species,gram_stain,oxygen_req,colony_diameter_mm
STR_589,Clostridium,why,Negative,Aerobic,1.48
STR_402,Streptococcus,investment,Negative,Microaerophilic,3.13
STR_791,Staphylococcus,collection,Negative,Aerobic,1.46
STR_182,Clostridium,or,Positive,Microaerophilic,8.06
STR_253,Clostridium,head,Positive,Microaerophilic,2.9
STR_285,Clostridium,lawyer,Negative,Aerobic,4.2
STR_766,Pseudomonas,I,Positive,Anaerobic,4.15
STR_600,Bacillus,easy,Negative,Microaerophilic,0.62
STR_884,Clostridium,her,Positive,Aerobic,7.48
STR_941,Pseudomonas,watch,Negative,Anaerobic,9.9
STR_908,Bacillus,similar,Positive,Anaerobic,4.07
STR_835,Bacillus,stage,Positive,Aerobic,8.43
STR_327,Bacillus,position,Negative,Microaerophilic,6.41
STR_871,Bacillus,manager,Positive,Aerobic,3.67
STR_442,Streptococcus,study,Positive,Anaerobic,7.66
STR_687,Staphylococcus,price,Positive,Anaerobic,5.32
STR_873,Streptococcus,into,Negative,Anaerobic,0.73
STR_512,Bacillus,more,Negative,Anaerobic,0.77
STR_125,Pseudomonas,reflect,Positive,Microaerophilic,0.62
STR_184,Clostridium,mission,Positive,Anaerobic,3.3
STR_985,Pseudomonas,general,Positive,Anaerobic,9.02
STR_480,Bacillus,very,Negative,Microaerophilic,2.24
STR_792,Pseudomonas,civil,Positive,Aerobic,4.6
STR_107,Staphylococcus,role,Positive,Microaerophilic,1.84
STR_896,Bacillus,say,Negative,Aerobic,2.15
STR_251,Bacillus,reduce,Positive,Anaerobic,5.86
STR_952,Streptococcus,control,Positive,Aerobic,6.5
STR_395,Streptococcus,baby,Positive,Facultative Anaerobe,2.84
STR_108,Bacillus,treat,Positive,Facultative Anaerobe,4.69
STR_882,Clostridium,international,Positive,Facultative Anaerobe,8.12
STR_998,Bacillus,alone,Negative,Aerobic,5.69
STR_789,Streptococcus,skill,Negative,Microaerophilic,0.6
STR_174,Bacillus,PM,Negative,Anaerobic,5.26
STR_222,Streptococcus,trade,Negative,Aerobic,4.94
STR_204,Clostridium,responsibility,Positive,Aerobic,6.95
STR_156,Bacillus,single,Positive,Microaerophilic,5.89
STR_915,Staphylococcus,arrive,Positive,Anaerobic,2.73
STR_735,Streptococcus,production,Negative,Microaerophilic,7.85
STR_274,Clostridium,recently,Positive,Aerobic,2.93
STR_840,Bacillus,enter,Positive,Anaerobic,2.34
STR_517,Staphylococcus,attorney,Negative,Microaerophilic,7.54
STR_385,Lactobacillus,brother,Negative,Aerobic,0.86
STR_594,Streptococcus,maintain,Positive,Microaerophilic,9.58
STR_494,Pseudomonas,international,Negative,Facultative Anaerobe,4.43
STR_919,Streptococcus,statement,Positive,Anaerobic,5.89
STR_344,Clostridium,important,Positive,Microaerophilic,3.26
STR_439,Lactobacillus,week,Negative,Anaerobic,4.06
STR_468,Staphylococcus,form,Positive,Aerobic,4.77
STR_588,Streptococcus,poor,Positive,Microaerophilic,5.05
STR_247,Lactobacillus,eye,Negative,Anaerobic,7.43
STR_610,Clostridium,reveal,Negative,Aerobic,6.14
STR_806,Streptococcus,people,Positive,Facultative Anaerobe,8.97
STR_192,Clostridium,important,Negative,Facultative Anaerobe,5.12
STR_700,Clostridium,stuff,Positive,Anaerobic,4.96
STR_136,Lactobacillus,happen,Negative,Facultative Anaerobe,7.08
STR_369,Streptococcus,produce,Negative,Anaerobic,3.17
STR_870,Pseudomonas,buy,Negative,Aerobic,2.73
STR_700,Clostridium,card,Negative,Facultative Anaerobe,9.66
STR_171,Pseudomonas,star,Negative,Facultative Anaerobe,2.33
STR_567,Streptococcus,wish,Positive,Anaerobic,2.71
STR_504,Staphylococcus,human,Positive,Microaerophilic,2.64
STR_280,Staphylococcus,cause,Negative,Anaerobic,0.94
STR_931,Bacillus,choice,Negative,Anaerobic,0.94
STR_989,Pseudomonas,wrong,Positive,Anaerobic,5.11
STR_700,Pseudomonas,cut,Positive,Aerobic,2.35
STR_625,Bacillus,serious,Positive,Aerobic,7.66
STR_829,Clostridium,development,Negative,Aerobic,0.78
STR_413,Lactobacillus,agree,Positive,Facultative Anaerobe,6.81
STR_436,Staphylococcus,town,Positive,Aerobic,5.98
STR_609,Clostridium,visit,Positive,Anaerobic,5.55
STR_827,Pseudomonas,structure,Negative,Aerobic,6.72
STR_506,Pseudomonas,free,Negative,Microaerophilic,9.31
STR_475,Clostridium,check,Positive,Facultative Anaerobe,8.37
STR_643,Lactobacillus,decade,Positive,Microaerophilic,5.14
STR_391,Pseudomonas,book,Positive,Microaerophilic,0.62
